C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.910395962748242,-4.798260029409588,-3.7181117953014695,-5.255860195120383,-5.596565180311672,-4.9075563295093305,-4.2821754693472185,-4.366991408904989,-4.4138083698891,-3.6587903881171506,-5.003194535932839,-3.3217404207618193,-5.297285156708636,-3.8317698141079624,-4.51345309559421,-3.691474635087125,10
-5.906779084331692,-4.793765069868433,-3.72838374816471,-5.233776059852891,-5.5654080912964385,-4.946368834751015,-4.254769677086963,-4.362069869466319,-4.390407432591237,-3.6594235473703707,-4.9965373670092825,-3.3199794162702188,-5.323917878821428,-3.8187974365633357,-4.505731463276777,-3.708403312311037,11
-5.903481310470686,-4.783726907784278,-3.734886599528386,-5.213604650840531,-5.537643553541928,-4.984029496492535,-4.230058938364814,-4.359217305436331,-4.369538773137705,-3.660099290224822,-4.989817877092998,-3.3185924329864873,-5.346525391876794,-3.807018907217627,-4.498852724686319,-3.7239750666112452,12
-5.900502641165223,-4.768145543157119,-3.7376203493924973,-5.195345968083301,-5.513271567048138,-5.020538314733889,-4.208043253180772,-4.358433716815021,-4.351202391528507,-3.660817616680504,-4.983036066183982,-3.317579470910623,-5.365107695874733,-3.796434226070836,-4.492816879822836,-3.73818989798775,13
-5.897843076415304,-4.747020975986961,-3.7365849977570433,-5.1790000115812065,-5.49229213181507,-5.05589528947508,-4.188722621534837,-4.3597191036023935,-4.335398287763642,-3.661578526737417,-4.9761919342822365,-3.3169405300426296,-5.379664790815248,-3.7870433931229632,-4.487623928686327,-3.7510478064405524,14
-5.89550261622093,-4.720353206273801,-3.731780544622026,-5.164566781334246,-5.474705247842725,-5.090100420716105,-4.172097043427008,-4.363073465798447,-4.322126461843109,-3.662382020395561,-4.969285481387762,-3.316675610382504,-5.390196676698338,-3.778846408374008,-4.4832738712767934,-3.7625487919696514,15
-5.893481260582099,-4.688142234017638,-3.7232069899874434,-5.152046277342422,-5.460510915131101,-5.123153708456966,-4.158166518857285,-4.36849680340318,-4.311386913766908,-3.663228097654936,-4.962316707500557,-3.316784711930248,-5.396703353524002,-3.771843271823971,-4.479766707594235,-3.7726928545750473,16
-5.891779009498813,-4.650388059218475,-3.7108643338532956,-5.141438499605737,-5.4497091336802015,-5.155055152697663,-4.146931047825669,-4.375989116416594,-4.303179643535041,-3.664116758515541,-4.9552856126206235,-3.3172678346858606,-5.399184821292241,-3.766033983472853,-4.477102437638653,-3.78147999425674,17
-5.89039586297107,-4.607090681876311,-3.6947525762195843,-5.132743448124192,-5.442299903490023,-5.1858047534381955,-4.13839063033216,-4.38555040483869,-4.297504651147506,-3.665048002977377,-4.948192196747961,-3.3181249786493425,-5.397641080003056,-3.7614185433206533,-4.475281061410043,-3.78891021101473,18
-5.889331820998871,-4.558250101991144,-3.6748717170863072,-5.125961122897787,-5.438283224560565,-5.2154025106785635,-4.132545266376758,-4.397180668669465,-4.294361936604304,-3.6660218310404433,-4.941036459882567,-3.319356143820693,-5.392072129656444,-3.7579969513673706,-4.474302578908411,-3.794983504849017,19
