C1,C2,C3,C4,time
-5.7364046694765944,-2.9307537077323325,-5.235601358945867,-3.8181759575167473,10
-5.645870321515069,-2.9517418902199575,-5.1188841275538595,-3.7863569229840297,11
-5.560917536381104,-2.9765183331792793,-5.009522900072539,-3.7563937930194475,12
-5.481546314074698,-3.005083036610297,-4.907517676501903,-3.728286567622999,13
-5.4077566545958575,-3.0374360005130105,-4.812868456841956,-3.7020352467946855,14
-5.339548557944584,-3.073577224887421,-4.725575241092694,-3.6776398305345075,15
-5.276922024120877,-3.1135067097335276,-4.645638029254121,-3.6551003188424636,16
-5.219877053124744,-3.15722445505133,-4.573056821326234,-3.634416711718555,17
-5.168413644956184,-3.2047304608408287,-4.507831617309035,-3.6155890091627816,18
-5.1225317996151984,-3.256024727102023,-4.449962417202523,-3.5986172111751418,19
-5.082231517101793,-3.311107253834913,-4.399449221006698,-3.583501317755638,20
-5.051054501061962,-3.3806600116345455,-4.358574050269763,-3.5702873810111284,21
-5.03096836463237,-3.4706174286092777,-4.32860469474072,-3.5590009854454245,22
-5.019611972049016,-3.573858191029081,-4.3080198067207665,-3.5496114296539534,23
-5.014624187547897,-3.6832609851639244,-4.2952980385111,-3.542088012232141,24
-5.013643875365012,-3.7917044972837757,-4.288918042412919,-3.5364000317754147,25
-5.0143098997363635,-3.892067413658606,-4.2873584707274235,-3.5325167868792016,26
-5.014261124897948,-3.977228420558385,-4.28909797575581,-3.5304075761389275,27
-5.011136415085766,-4.040066204253081,-4.292615209799279,-3.5300416981500207,28
-5.002574634535816,-4.073459451012664,-4.296388825159027,-3.531388451507907,29
-4.986214647484098,-4.070286847107104,-4.298897474136252,-3.534417134808013,30
-4.966659629224363,-4.021499821912311,-4.304226899242484,-3.5391969041904354,31
-4.9489154846009935,-3.9294564578386386,-4.316224651338437,-3.545798018226637,32
-4.931225172175932,-3.8041454207077177,-4.333012095249097,-3.554191429159094,33
-4.9118316505111235,-3.6555553763411814,-4.352710595799444,-3.5643480892302835,34
-4.88897787816851,-3.493674990560661,-4.373441517814461,-3.576238950682681,35
-4.860906813710038,-3.328492929187787,-4.393326226119131,-3.589834965758764,36
-4.8258614156976485,-3.169997858044192,-4.410486085538435,-3.605107086701009,37
-4.7820846426932855,-3.028178442951508,-4.423042460897356,-3.622026265751892,38
-4.727819453258891,-2.9130233497313656,-4.429116717020875,-3.640563455153889,39
-4.661308805956413,-2.8345212442053977,-4.426830218733977,-3.6606896071494783,40
-4.575789318836485,-2.7898337884901054,-4.41542085411633,-3.6820122053424287,41
-4.469325674529665,-2.767025511798148,-4.396413441912215,-3.704343308668563,42
-4.347402928467784,-2.7624393805953975,-4.371359742943526,-3.7279607323684356,43
-4.215506136082674,-2.7724183613477242,-4.341811518032163,-3.7531422916826025,44
-4.079120352806163,-2.793305420520997,-4.309320528000018,-3.780165801851619,45
-3.943730634070078,-2.821443524581087,-4.275438533668992,-3.8093090781160415,46
-3.8148220353062507,-2.8531756399938644,-4.241717295860979,-3.8408499357164243,47
-3.6978796119465094,-2.8848447332252,-4.209708575397876,-3.8750661898933227,48
-3.5983884194226863,-2.9127937707409632,-4.18096413310158,-3.9122356558872924,49
-3.521833513166608,-2.9333657190070257,-4.157035729793986,-3.952636148938889,50
-3.468116143336343,-2.9469188257650027,-4.137591581243376,-4.000511935706569,51
-3.431493243275588,-2.9574445967585934,-4.12083812943164,-4.057932837417784,52
-3.408983393194615,-2.966735885456793,-4.106134474501095,-4.121915001166592,53
-3.397605173303695,-2.976585545328595,-4.092839716594056,-4.189474574047047,54
-3.3943771638130995,-2.9887864298429947,-4.080312955852838,-4.257627703153201,55
-3.3963179449331014,-3.0051313924689866,-4.067913292419758,-4.32339053557911,56
-3.400446096873972,-3.0274132866755648,-4.05499982643713,-4.383779218418828,57
-3.4037801998459827,-3.0574249659317236,-4.04093165804727,-4.4358098987664105,58
-3.4033388340594057,-3.0969592837064583,-4.025067887392493,-4.476498723715909,59
-3.3961405797245128,-3.147809093468763,-4.006767614615114,-4.50286184036138,60
-3.3843508747168176,-3.2151619843028985,-3.9847585338444276,-4.513416633258726,61
-3.3722645828231754,-3.300040694695235,-3.9589984453750446,-4.510433793137762,62
-3.360094423120871,-3.397990802217939,-3.930691608597262,-4.496559426353411,63
-3.3480531146871892,-3.50455788444317,-3.901042282901377,-4.4744396392605985,64
-3.3363533765994124,-3.6152875189430924,-3.8712547276776856,-4.4467205382142465,65
-3.325207927934827,-3.725725283289871,-3.8425332023164844,-4.416048229569279,66
-3.3148294877707145,-3.831416755055667,-3.8160819662080705,-4.38506881968062,67
-3.305430775184362,-3.927907511812643,-3.7931052787427393,-4.356428414903193,68
-3.297224509253052,-4.010743131132963,-3.7748073993107885,-4.332773121591921,69
-3.2904234090540707,-4.075469190588791,-3.7623925873025144,-4.316749046101729,70
-3.2851867963229076,-4.1186761846184625,-3.7564351594849934,-4.306506155530972,71
-3.281382585573207,-4.143089344501773,-3.7560053191388865,-4.298272543529186,72
-3.2787863850494845,-4.153456353073073,-3.760051155424867,-4.291811506278064,73
-3.277173802996256,-4.154524893166718,-3.7675207575036076,-4.286886339959303,74
-3.276320447658034,-4.151042647617055,-3.7773622145357817,-4.283260340754595,75
-3.276001927279334,-4.14775729925844,-3.7885236156820628,-4.280696804845635,76
-3.2759938501046704,-4.149416530925223,-3.799953050103122,-4.278959028414117,77
-3.2760718243785583,-4.160768025451756,-3.810598606959634,-4.277810307641737,78
-3.2760114583455127,-4.18655946567239,-3.8194083754122716,-4.277013938710187,79
-3.275588360250047,-4.231538534421479,-3.8253304446217076,-4.276333217801163,80
