C1,C2,C3,C4,C5,C6,C7,C8,time
-6.269570842311442,-5.711960247019356,-2.8524989713425644,-4.343916211706725,-5.797482616507925,-5.971506268165102,-3.527950315345827,-4.53922417688916,10
-6.2014327019534825,-5.624702049127137,-2.8817183578143237,-4.305706841510335,-5.6398014799760725,-5.918494595466817,-3.504338368881689,-4.491237133291133,11
-6.1379004092289335,-5.542715850092959,-2.914214926545329,-4.269871098670593,-5.492543783289881,-5.8671706169373605,-3.4821017056110963,-4.446386118044574,12
-6.078973964137793,-5.466001649916823,-2.949988677535579,-4.236408983187495,-5.355709526449352,-5.817534332576729,-3.461240325534051,-4.404671131149483,13
-6.024653366680062,-5.3945594485987325,-2.989039610785074,-4.205320495061043,-5.229298709454485,-5.769585742384926,-3.4417542286505514,-4.36609217260586,14
-5.9749386168557415,-5.328389246138689,-3.0313677262938143,-4.1766056342912385,-5.11331133230528,-5.723324846361951,-3.4236434149605994,-4.330649242413706,15
-5.92982971466483,-5.267491042536696,-3.0769730240617994,-4.15026440087808,-5.007747395001736,-5.678751644507805,-3.4069078844641925,-4.2983423405730194,16
-5.889326660107328,-5.211864837792754,-3.1258555040890283,-4.126296794821567,-4.912606897543857,-5.635866136822484,-3.3915476371613327,-4.269171467083802,17
-5.853429453183235,-5.161510631906867,-3.1780151663755025,-4.1047028161217005,-4.827889839931639,-5.594668323305993,-3.377562673052019,-4.243136621946052,18
-5.822138093892551,-5.116428424879036,-3.233452010921221,-4.0854824647784795,-4.753596222165083,-5.555158203958329,-3.3649529921362515,-4.22023780515977,19
-5.795452582235276,-5.076618216709265,-3.292166037726183,-4.068635740791905,-4.68972604424419,-5.5173357787794925,-3.3537185944140306,-4.200475016724957,20
-5.775328811823181,-5.045948166318256,-3.364737092674472,-4.053553865683362,-4.640607422575268,-5.47987636785929,-3.3438138677600824,-4.183558366074543,21
-5.762853390218359,-5.026567250884178,-3.457042867923911,-4.039898629186955,-4.6086448662729325,-5.442044037914282,-3.335213472104811,-4.169326802893489,22
-5.7567223883463,-5.015896697793223,-3.5620301328851114,-4.028075883621759,-4.590952964399647,-5.4047219088845955,-3.3279478155317315,-4.157973587559843,23
