C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-5.167675352964978,-3.68333021901927,-5.084277385753428,-4.7222061062950695,-4.740428293270498,-4.377928043601406,-3.6133256522504786,-4.554058866800137,-4.804878048151168,-4.939904719886707,-4.915217659491129,-3.5088385363720995,-4.465991475957581,-5.118873516459561,20
-5.13619628096206,-3.580526224830937,-5.240548326592462,-4.508132917994684,-4.913471142244712,-4.5202501306444605,-3.715282706775298,-4.682891549534953,-5.003866852817259,-5.133847993346154,-5.0840451260701816,-3.578506034017985,-4.3940907128189535,-4.886955593352019,21
-5.108394807661895,-3.487001936417115,-5.377960333387902,-4.316687251732752,-5.067231436927347,-4.647247299465829,-3.8065831429121126,-4.796725582402856,-5.182001124665948,-5.309127402256089,-5.237534095854815,-3.640783867743337,-4.330183234342693,-4.680497539317364,22
-5.084270933064481,-3.402757353777806,-5.496513406139745,-4.147869107509279,-5.2017091773184045,-4.758919550065513,-3.8872269606609233,-4.895560965403846,-5.339280863697233,-5.46574294661651,-5.37568456884503,-3.6956720375481584,-4.274269040528799,-4.499499354355601,23
-5.063824657169819,-3.3277924769130065,-5.596207544847992,-4.001678485324262,-5.3169043634178825,-4.85526688244351,-3.957214160021729,-4.979397698537923,-5.475706069911116,-5.60369462642742,-5.498496545040826,-3.7431705434324463,-4.226348131377272,-4.343961038466724,24
-5.047055979977908,-3.2621073058227186,-5.677042749512646,-3.878115385177703,-5.412816995225782,-4.936289296599822,-4.016544740994531,-5.048235781805088,-5.591276743307597,-5.722982441688817,-5.605970024442205,-3.7832793853962023,-4.186420506888112,-4.213882591650737,25
-5.033964901488749,-3.2057018405069417,-5.739019020133703,-3.777179807069602,-5.489447072742103,-5.001986792534449,-4.065218703579329,-5.102075215205341,-5.6859928838866765,-5.823606392400702,-5.698105007049164,-3.8159985634394267,-4.154486167061317,-4.109264013907638,26
-5.02455142170234,-3.158576080965677,-5.782136356711164,-3.6988717509999622,-5.546794595966846,-5.052359370247391,-4.1032360477761225,-5.140915998738681,-5.759854491648354,-5.905566478563074,-5.774901492861704,-3.8413280775621192,-4.13054511189689,-4.03010530523743,27
-5.018815540618683,-3.1207300271989227,-5.80639475924503,-3.643191216968782,-5.584859564900009,-5.087407029738646,-4.130596773584911,-5.1647581324051055,-5.812861566592627,-5.968862700175934,-5.836359481879825,-3.8592679277642787,-4.114597341394827,-3.976406465640108,28
-5.016757258237777,-3.0921636792066804,-5.811794227735301,-3.6101382049760637,-5.603641979541596,-5.107129771008217,-4.147300881005697,-5.1736016162046194,-5.8450141087195,-6.013495057239281,-5.882478974103528,-3.8698181140459074,-4.106642855555132,-3.9481674951156775,29
-5.01837657455962,-3.072877036988949,-5.798334762181975,-3.5997127150218073,-5.603141839891604,-5.111527594056103,-4.1533483700384775,-5.16744645013722,-5.856312118028971,-6.0394635497531155,-5.913259969532813,-3.8729786364070042,-4.1066816543778035,-3.945388393664136,30
-5.032033510376568,-3.0689500579590323,-5.7547950305584745,-3.6345943677256476,-5.570584810479454,-5.09152010657771,-4.137084702884356,-5.133877537056183,-5.83312276203312,-6.0377106866677615,-5.917728385298486,-3.86019369950573,-4.124150083129597,-3.9934119243632478,31
-5.062372521684372,-3.0837604962354317,-5.674940959516697,-3.727382952320713,-5.4988740382659325,-5.042062646181601,-4.09203513632172,-5.065997600768881,-5.767872244905323,-6.003204528511174,-5.889787508695438,-3.8267100837077277,-4.1642905558476,-4.1063174000339915,32
-5.10382026128813,-3.1132550468759463,-5.566253437074365,-3.8629587217272467,-5.3965257468980985,-4.969208807737504,-4.025969362216506,-4.972083372706469,-5.669649121637531,-5.941983402649806,-5.836753394969801,-3.778231652574227,-4.220812175687309,-4.267209645291193,33
-5.150803381992938,-3.153380404938372,-5.436213351249196,-4.026201928865492,-5.2720561600229985,-4.879012186115143,-3.9466570724346406,-4.860411584300091,-5.547541947221687,-5.860085636450108,-5.7659420993677,-3.720462269666451,-4.287424045804218,-4.459193484749677,34
-5.197748536603897,-3.2000832654805076,-5.292301590058912,-4.201992826655692,-5.133981501287689,-4.77752637618425,-3.8618679588420597,-4.739258966980901,-5.410639276649738,-5.763549557278534,-5.684669677135268,-3.6591057985456272,-4.3578352693538225,-4.665373743024263,35
-5.239082377926104,-3.24931032356015,-5.141999041521233,-4.375211668018092,-4.990817994339224,-4.67080497281455,-3.7793717133046956,-4.61690225218005,-5.268029664913631,-5.658413492501531,-5.600252183518632,-3.599866102772982,-4.425754949491622,-4.86885524472978,36
-5.269231558764658,-3.2970082742350986,-4.992786593653879,-4.530738705872931,-4.851081862824657,-4.564901570875775,-3.7069380276884814,-4.501618171328685,-5.128801667005313,-5.550715769485553,-5.520005673763923,-3.548447045909742,-4.48489218937311,-5.05274281448105,37
-5.282622731924654,-3.339123812563149,-4.8521451344745685,-4.653454193140455,-4.723289330391041,-4.465869765237649,-3.652336593859348,-4.401683455857959,-5.002043837916729,-5.44649471559705,-5.451246203117267,-3.5105524915171324,-4.528956092153783,-5.200141276892896,38
-5.273682550211193,-3.371603633602102,-4.727555552001023,-4.728238382740908,-4.615956620685428,-4.379763150769901,-3.623337103683228,-4.3253748371990195,-4.896844732639826,-5.351788658202472,-5.4012898268247955,-3.491886303156381,-4.551655760989138,-5.294155456580143,39
-5.236837666429372,-3.3903944324097512,-4.626498734250964,-4.7399715275945296,-4.537599957354875,-4.3126353223422615,-3.6277092490260547,-4.280969046783018,-4.822292906166551,-5.272635924668275,-5.377452600132638,-3.498152344388713,-4.5467002990346685,-5.317890178157615,40
-5.164267329409902,-3.3967105998734537,-4.542889828523461,-4.681374133508596,-4.48452932700749,-4.260242151212647,-3.6702683873146706,-4.26888697179226,-4.774690537129169,-5.201693345310246,-5.379579088161603,-3.533399572481482,-4.50963009636416,-5.263835041798154,41
-5.057406444853448,-3.395430224944763,-4.465590403151472,-4.56408177475504,-4.4458630828656505,-4.213947985992774,-3.7456322588882083,-4.280779161399424,-4.742558112183586,-5.128619412294171,-5.3999959179457875,-3.593962290371577,-4.444491484931419,-5.145338525775,42
-4.924565150870035,-3.3879955497777776,-4.394500977703553,-4.401347306951102,-4.419329998497809,-4.173219137583072,-3.8462741299810306,-4.311766840021226,-4.723311648357213,-5.054954945761494,-5.434742237601243,-3.6739723801245243,-4.357752480711983,-4.97679377185358,43
-4.774053585569694,-3.3758488165265974,-4.329522071748254,-4.206423585714023,-4.402658847472418,-4.137521916883971,-3.9646672668275023,-4.356971232074379,-4.714367162677456,-4.982240765853666,-5.479857195244026,-3.767561723805852,-4.255881099681389,-4.772593921799322,44
-4.614181887062449,-3.3604322673453186,-4.270554204854129,-3.9925634666610397,-4.393578403357927,-4.1063226347958945,-4.093284935661987,-4.4115135619755925,-4.713140672171723,-4.912017692712122,-5.531379938990191,-3.8688622034810862,-4.145345357815172,-4.54713211737765,45
-4.453260193458324,-3.3431881443880416,-4.2174978965897285,-3.7730198054093917,-4.389817439722789,-4.079087602219273,-4.224600402718849,-4.470515054141584,-4.717048193867424,-4.845826546478311,-5.585349616955791,-3.972005701215755,-4.032613271088867,-4.314801500353992,46
-4.299598642867348,-3.3255586898088634,-4.170253666523606,-3.5610454575763146,-4.389104730135454,-4.055283130054533,-4.351086934232454,-4.529096932989065,-4.723505744791964,-4.785208147293675,-5.637805377256883,-4.071124099075386,-3.924152855478012,-4.089995212493768,47
-4.161507373399546,-3.3089861457618834,-4.128722034224313,-3.369893278779051,-4.389169048164375,-4.034375529202102,-4.465217796437163,-4.582380422934748,-4.729929341972755,-4.731703315299661,-5.6847863680095205,-4.160349279125508,-3.8264321269581405,-3.8871063955624092,48
-4.047296523164948,-3.2949127544012,-4.092803519260404,-3.2128161246348403,-4.387739167378003,-4.015831110562409,-4.559466255567344,-4.625486748395348,-4.733735002437203,-4.68685287063771,-5.722331737329757,-4.233813123431644,-3.7459191015047915,-3.7205281913253416,49
-3.9652762302735782,-3.2847807578809114,-4.062398641200429,-3.1030668507609196,-4.382543861344789,-3.9991161850358807,-4.626305577857358,-4.653537133787577,-4.732338743212717,-4.652197633449269,-5.746480633333648,-4.285647514059325,-3.6890817950934984,-3.604653741547989,50
-3.9156544262563173,-3.2746771714569447,-4.040847871325397,-3.037025488707141,-4.376436740457328,-3.9875963414936804,-4.669790189635521,-4.668081471831176,-4.731741712244579,-4.633714774186583,-5.768409022553032,-4.316986112777891,-3.6542168623263396,-3.534938503413824,51
-3.889928707627331,-3.2609324561857496,-4.030110191905516,-2.9989372427685073,-4.37335848975163,-3.9836948068934173,-4.699978051656003,-4.675040285012372,-4.737957566659151,-4.633127055546805,-5.798433325385243,-4.334544187317168,-3.63367042808169,-3.493931509823592,52
-3.8833437099715726,-3.2453540229222084,-4.028013888993143,-2.9838527276799853,-4.372668494761269,-3.98546434926519,-4.718347731791946,-4.6760907423976095,-4.748421087255465,-4.645593686038753,-5.831303370744582,-4.3408260286834155,-3.6249847137495346,-3.4766662661186314,53
-3.8911440688739978,-3.229749282521206,-4.032387248640631,-2.986822558176541,-4.373726141019822,-3.990957736639098,-4.726377797916491,-4.672910013053332,-4.760567054832549,-4.666273874171236,-5.861768987545348,-4.338335927882892,-3.625701940719858,-3.4781762776402814,54
-3.9085744199195562,-3.215925645837623,-4.041058556900334,-3.0028973489931396,-4.375890814060863,-3.998227737045237,-4.725546817902784,-4.667175266045981,-4.771830250189431,-4.690326828453065,-5.884580004701842,-4.329578175921853,-3.6333643303826433,-3.4934950497298773,55
-3.9308793986932047,-3.2056905237263442,-4.051856099824609,-3.027127714864748,-4.378521899417968,-4.005327118513708,-4.717333359623966,-4.660563670442,-4.779645454125144,-4.712911757393053,-5.894486251128361,-4.317057063806556,-3.6455141041278756,-3.517656087728758,56
-3.953303640779896,-3.200851327042251,-4.062608163465809,-3.054564270526331,-4.380978782624713,-4.010308649074608,-4.70321599095318,-4.654752395307834,-4.7814474474387145,-4.729187869500013,-5.88623755573921,-4.303276882543259,-3.6596934833455377,-3.5456928969782617,57
-3.971091781764582,-3.203215466640228,-4.071143033876289,-3.0802576307128557,-4.382620849214672,-4.011225096758035,-4.684673279763571,-4.651418609709923,-4.774671010929173,-4.734314373282753,-5.8545837474486815,-4.2907419231382224,-3.673444689425615,-3.5726389828197247,58
