C1,C2,C3,C4,time
-6.911603433664794,-7,-6.801030172133341,-6.693957792651954,10
-6.756863803478344,-6.8007951626029906,-6.6490400156215115,-6.50416506395536,11
-6.5440968119719765,-6.526888511182101,-6.440053550417746,-6.243200061997545,12
-6.287809299475671,-6.196955499243302,-6.188319853695027,-5.92885585509381,13
-6.00250810631941,-5.829671580292565,-5.90808800262634,-5.5789255115594685,14
-5.702700072833167,-5.443712207835857,-5.613607074384669,-5.211202099709819,15
-5.402892039346925,-5.057752835379148,-5.319126146142998,-4.84347868786017,16
-5.117590846190664,-4.6904689164284115,-5.038894295074311,-4.493548344325826,17
-4.861303333694361,-4.3605359044896135,-4.787160598351592,-4.179204137422092,18
-4.648536342187997,-4.086629253068724,-4.578174133147826,-3.918239135464274,19
-4.493796712001551,-3.8874244156717133,-4.426183976635995,-3.7284464067676755,20
-4.38073588430219,-3.7417693711402293,-4.3150958023099335,-3.589748421668075,21
-4.282804152721576,-3.6153924014731817,-4.218775723899675,-3.4695591148907368,22
-4.1992066362864255,-3.5072894149124356,-4.136413478932501,-3.366908751335196,23
-4.129148454023456,-3.416456319699855,-4.067198804935694,-3.2808275959009876,24
-4.071834724959387,-3.341889024077303,-4.01032143943654,-3.210345913487646,25
-4.026470568120931,-3.2825834362866435,-3.9649711199623185,-3.1544939689947076,26
-3.9922611025348105,-3.2375354645697416,-3.9303375840403176,-3.112302027321708,27
-3.9684114472277408,-3.205741017168461,-3.9056105691978162,-3.0828003533681825,28
-3.954126721226438,-3.1861960023246647,-3.8899798129620997,-3.065019212033664,29
-3.948612043557622,-3.1778963282802186,-3.8826350528604507,-3.0579888682176906,30
-3.9510725332480092,-3.1798379032769857,-3.882766026420153,-3.060739586819796,31
-3.9607133093243156,-3.191016635556829,-3.8895624711684897,-3.072301632739515,32
-3.976739490813262,-3.210428433361615,-3.902214124632745,-3.0917052708763855,33
-3.998356196741561,-3.2370692049332055,-3.9199107243402005,-3.1179807661299397,34
-4.024768546135933,-3.2699348585134653,-3.9418420078181398,-3.150158383399714,35
-4.055181658023096,-3.308021302344258,-3.9671977125938476,-3.1872683875852443,36
-4.088800651429766,-3.3503244446674496,-3.995167576194607,-3.2283410435860658,37
-4.12483064538266,-3.3958401937249016,-4.024941336147698,-3.2724066163017125,38
-4.162476758908497,-3.44356445775848,-4.0557087299804095,-3.318495370631721,39
-4.200944111033993,-3.492493145010047,-4.08665949522002,-3.3656375714756255,40
-4.2394378207858665,-3.5416221637214678,-4.1169833693938145,-3.4128634837329614,41
-4.277163007190834,-3.5899474221346077,-4.145870090029079,-3.4592033723032656,42
-4.3133247892756135,-3.6364648284913277,-4.172509394653091,-3.503687502086072,43
-4.347128286066922,-3.680170291033494,-4.196091020793138,-3.545346137980915,44
-4.377778616591478,-3.72005971800297,-4.215804705976503,-3.583209544887332,45
-4.4044808998759954,-3.755129017641619,-4.230840187730468,-3.6163079877048556,46
-4.426440254947195,-3.7843740981913063,-4.2403872035823165,-3.643671731333023,47
