C1,C2,C3,C4,C5,C6,time
-5.1260777867200265,-3.8752852732686485,-4.582411043133885,-4.730031921063818,-3.573809749299261,-4.332717443511777,20
-5.196813325120493,-3.7669943028116735,-4.728758888148618,-4.58142071628118,-3.658276001598951,-4.417372772012375,21
-5.259157374622877,-3.6683758785616574,-4.858804372683675,-4.448699728421513,-3.733832005219101,-4.4930715927608915,22
-5.313109935227177,-3.579430000518603,-4.972547496739059,-4.331868957484822,-3.800477760159713,-4.559813905757326,23
-5.3586710069333945,-3.5001566686825063,-5.06998826031477,-4.230928403471105,-3.8582132664207847,-4.617599711001681,24
-5.395840589741527,-3.4305558830533696,-5.151126663410806,-4.145878066380364,-3.9070385240023184,-4.666429008493954,25
-5.424618683651578,-3.3706276436311926,-5.2159627060271685,-4.076717946212599,-3.9469535329043124,-4.706301798234145,26
-5.445005288663542,-3.3203719504159745,-5.264496388163857,-4.0234480429678126,-3.9779582931267683,-4.737218080222257,27
-5.457000404777423,-3.279788803407715,-5.296727709820871,-3.9860683566460033,-4.000052804669685,-4.759177854458286,28
-5.46060403199322,-3.248878202606416,-5.312656670998213,-3.964578887247173,-4.013237067533063,-4.772181120942235,29
-5.45581617031093,-3.227640148012075,-5.31228327169588,-3.9589796347713224,-4.017511081716902,-4.776227879674103,30
-5.440713463499309,-3.2224496923976966,-5.283852163469972,-3.9863491688480233,-4.002701325330723,-4.7650772381721715,31
-5.414227380318774,-3.2368485317482816,-5.220832597184991,-4.056175583715924,-3.963155841768702,-4.735262033946596,32
-5.377640158256824,-3.2665866308818288,-5.131061471803534,-4.157073166288645,-3.9056569789578273,-4.690942861985191,33
-5.332234034800958,-3.3074139546163357,-5.022375686288203,-4.277656203479805,-3.836987084825084,-4.636280317275768,34
-5.279291247438673,-3.3550804677698007,-4.902612139601599,-4.406538982203019,-3.7639285072974595,-4.5754349948061375,35
-5.2200940336574675,-3.4053361351602214,-4.7796077307063225,-4.532335789371908,-3.693263594301942,-4.5125674895641135,36
-5.155924630944841,-3.4539309216055973,-4.661199358564972,-4.64366091190009,-3.631774693765516,-4.451838396537507,37
-5.088065276788292,-3.4966147919239248,-4.555223922140152,-4.729128636701183,-3.5862441536151697,-4.397408310714131,38
-5.017798208675318,-3.529137710933204,-4.4695183203944575,-4.777353250688805,-3.56345432177789,-4.353437827081797,39
-4.946405664093419,-3.5472496434514307,-4.411919452290494,-4.776949040776575,-3.570187546180663,-4.3240875406283195,40
-4.866773929133457,-3.5522651373197807,-4.380741383394573,-4.721213004656045,-3.6110777687103854,-4.308250574877047,41
-4.773621212747764,-3.5493219407869074,-4.366920328986026,-4.61822865831951,-3.681665855528088,-4.300997307353594,42
-4.670977636716045,-3.539904819282029,-4.367226412596977,-4.478790066131702,-3.7750945409719585,-4.300754214049161,43
-4.562873322818003,-3.5254985382343658,-4.378429757759547,-4.313691292457357,-3.8845065593801835,-4.305947770954956,44
-4.453338392833341,-3.5075878630731325,-4.39730048800586,-4.133726401661207,-4.003044645090949,-4.315004454062177,45
-4.346402968541762,-3.4876575592275505,-4.42060872686804,-3.9496894581079847,-4.123851532442446,-4.32635073936203,46
