C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.289862056895549,-5.371784495501298,-5.164548150262869,-5.20242477356492,-3.6474593186957462,-3.5587306828560177,-4.2650426225191715,-4.310590905057964,-5.148423947853263,-4.0235672739286334,-5.361230624737669,-4.4805671619075556,-4.803561699123701,-4.661519212684758,-4.846747914480138,-3.6848413418084864,-4.345189571401989,-4.8390125212407185,-4.090080005799972,-5.099818123894989,-4.529414279205567,20
-5.349576886578087,-5.246426268501298,-4.794426670353594,-5.362113147875421,-3.5488547397474663,-3.440113601086487,-4.096264876495794,-4.2089350589954195,-4.876181219639849,-3.9066104108413517,-4.9982740849990694,-4.3137126915285915,-4.52453727764012,-4.517485888667381,-4.606230007967811,-3.656661618118751,-4.3093986081304765,-4.540225950945906,-3.9581333896848263,-4.837533089066203,-4.468953229779824,21
-5.402778838399541,-5.135258701977282,-4.462363065951922,-5.501237437106604,-3.459298147780949,-3.332597671690104,-3.9460410409777373,-4.11899152062556,-4.630672674465664,-3.8020901362553987,-4.6762558273844554,-4.1647474352651335,-4.2751726194238415,-4.388321346662514,-4.393082924311484,-3.631189274758443,-4.2779120801277974,-4.2731850524172525,-3.8394836592236388,-4.605634108471406,-4.415955034796275,22
-5.449467912359912,-5.038281795929249,-4.168357337057856,-5.619797641258471,-3.378789542796195,-3.236182894666868,-3.8143711159650033,-4.040760289948387,-4.411898312330712,-3.7100064501707766,-4.395175851893828,-4.0336713931171815,-4.055467724474863,-4.274025586670159,-4.207306663511159,-3.608424311727563,-4.250729987393955,-4.0378898256547595,-3.7341308144164125,-4.404121182110599,-4.370419694254921,23
-5.4896441084592,-4.955495550357198,-3.9124094836713907,-5.7177937603310225,-3.3073289247932034,-3.150869270016778,-3.7012551014575896,-3.974241366963898,-4.219858133234988,-3.630359352587482,-4.1550341585271875,-3.920484565084733,-3.865422592793185,-4.174598608690311,-4.048901225566833,-3.5883667290261085,-4.227852329928948,-3.8343402706584238,-3.642074855263144,-4.232994309983779,-4.332347208155761,24
-5.523307426697404,-4.886899965261131,-3.6945195057925306,-5.795225794324258,-3.2449162937719747,-3.0766567977398354,-3.606692997455498,-3.9194347516720938,-4.054552137178495,-3.5631488435055174,-3.9558307472845327,-3.8251869511677903,-3.705037224378809,-4.090040412722975,-3.9178666104785065,-3.571016526654082,-4.209279107732775,-3.6625363874282475,-3.563315781763836,-4.092253492090949,-4.301737576498794,25
-5.550457867074524,-4.832495040641046,-3.5146874034212736,-5.852093743238178,-3.1915516497325083,-3.0135454778360398,-3.5306848039587275,-3.8763404440729756,-3.915980324161232,-3.508374922924882,-3.797565618165864,-3.747778551366353,-3.574311619231733,-4.020350998768149,-3.814202818246181,-3.5563737046114823,-4.195010320805438,-3.5224781759642294,-3.497853593918488,-3.9818987284321063,-4.278590799284022,26
-5.57109542959056,-4.792280776496944,-3.372913176557621,-5.88839760707278,-3.1472349926748064,-2.9615353103053903,-3.473230520967279,-3.8449584441665428,-3.8041426941832004,-3.4660375908455765,-3.680238771171182,-3.6882593656804215,-3.4732457773519574,-3.9655303668258313,-3.7379098488698563,-3.5444382628983098,-4.1850459691469375,-3.4141656362663704,-3.4456882917270995,-3.9019300190072537,-4.262906876511444,27
-5.585220114245512,-4.766257172828825,-3.269196825201572,-5.904137385828067,-3.111966322598866,-2.9206262951478887,-3.434330148481151,-3.8252887519527947,-3.719039247244398,-3.4361368472676004,-3.603850206300487,-3.646629394109994,-3.401839698739484,-3.9255785168960236,-3.6889877023495314,-3.535210201514564,-4.179386052757272,-3.33759876833467,-3.40681987518967,-3.852347363816389,-4.254685808181061,28
-5.592831921039382,-4.754424229636689,-3.2035383493531264,-5.899313079504038,-3.0857456395046894,-2.890818432363534,-3.4139836865003454,-3.8173313674317324,-3.6606699833448264,-3.418672692190954,-3.5683999235537787,-3.6228886366550728,-3.360093383394311,-3.9004954489787265,-3.667436378685207,-3.5286895204602455,-4.178030571636442,-3.292777572169129,-3.3812483443062016,-3.8331507628595136,-4.253927594292872,29
-5.593930849972168,-4.756781946920537,-3.1759377490122853,-5.8739246881006935,-3.0685729433922755,-2.872111721952326,-3.4121911350248606,-3.821086290603355,-3.6290349024844843,-3.413645125615637,-3.5738879229310565,-3.6170370933156564,-3.3480068313164386,-3.890281163073939,-3.6732558778768833,-3.524876219735354,-4.180979525784448,-3.279702047769746,-3.368973699076693,-3.8443402161366267,-4.260632234846877,30
-5.5875606208806285,-4.792096221015328,-3.222433238642801,-5.815416097234124,-3.066299697235798,-2.8721062627803584,-3.448472221246824,-3.8501943385193975,-3.6482603226370895,-3.433984904307205,-3.661857540830749,-3.64781033576885,-3.394667072199098,-3.9104932857372536,-3.735162179100847,-3.5276559419867195,-4.194369758806734,-3.329339951171929,-3.3833149401225007,-3.9177074366476177,-4.284593033086669,31
-5.573189967007408,-4.870792549884928,-3.3630460485023153,-5.716811687802159,-3.082176713798686,-2.8950243319954616,-3.533671238050749,-3.9122337428752676,-3.7317497537880375,-3.4868757820242995,-3.855388408585315,-3.725617014946375,-3.5162335669829714,-3.9697749428328883,-3.8691086041217013,-3.5391873775736933,-4.221610628261882,-3.4588955912842354,-3.4316715122332666,-4.070914487170203,-4.331250713036463,32
-5.551456408461334,-4.980360335972699,-3.573750702281658,-5.586482202727404,-3.112303017764826,-2.9357991970202404,-3.654775033975219,-3.998110625636476,-3.8634189839548525,-3.5636972542565513,-4.1267849685958025,-3.837966749730166,-3.6933149625392385,-4.057754383323781,-4.055951166821922,-3.5568800980650552,-4.2586109050795935,-3.6477237974163956,-3.5051640816614205,-4.282766892371122,-4.3940764058671995,33
-5.522997465351233,-5.108288981722,-3.830521723671662,-5.432798384932464,-3.1527776338180993,-2.9893641252772976,-3.798770457558817,-4.098731108768533,-4.027183801155058,-3.6558288164935897,-4.448351663263262,-3.9723691590021524,-3.906519905739082,-4.164059856172871,-4.276545881083986,-3.578143675029583,-4.301279360189574,-3.8751793988781396,-3.594913314659391,-4.532070176917118,-4.466541242749817,34
-5.4884506577859336,-5.24206788957619,-4.109333636363155,-5.264130977339946,-3.199699586642392,-3.0506523841892372,-3.9526443573401235,-4.205001314236948,-4.206959993406173,-3.7546499642250426,-4.7923929349887375,-4.116333861644263,-4.136457043453676,-4.278319610343097,-4.511748760790366,-3.6003876800360586,-4.345524764521525,-4.120617224979193,-3.6920398774796066,-4.797629865474929,-4.5421163548552546,35
-5.448453505874263,-5.369186461978629,-4.386160964046972,-5.088850722872453,-3.249167900921589,-3.1145972411786635,-4.103383581857724,-4.307827364007232,-4.386663348725725,-3.851540192940542,-5.131213226173281,-4.257370476538431,-4.363735022554207,-4.390161894797396,-4.742415819823538,-3.6210216846532597,-4.38725588900515,-4.363392105029288,-3.787664436374498,-5.058251482711296,-4.614272873354453,36
-5.40364352972505,-5.477134101372679,-4.636978230413943,-4.915328364452592,-3.297281601339573,-3.1761319636681824,-4.237974979650198,-4.3981153800448975,-4.550209655131234,-3.9378789981297166,-5.43711697921794,-4.382988622566587,-4.5689624899118515,-4.489214958498709,-4.94940307206598,-3.6374552604499684,-4.4223815045701524,-4.5828588683381515,-3.872907657596493,-5.292740553292961,-4.67648192941835,37
-5.3546582494471195,-5.553400210201697,-4.837759959154897,-4.7519346450029705,-3.3401397125802297,-3.230189819080395,-4.343405399256128,-4.46677148431545,-4.681514700640223,-4.005045875282195,-5.68240863652376,-4.480697918610661,-4.73274809239779,-4.5651070504099716,-5.1135665314001635,-3.6470979789949616,-4.446810382146234,-4.758372344215513,-3.938890207398021,-5.479902601886661,-4.7222146542178836,38
-5.302135185149302,-5.585474190909044,-4.964480673960669,-4.60704030744619,-3.3738412593274445,-3.271704074837907,-4.4066616892141,-4.504701798784405,-4.764494273270217,-4.04442031988761,-5.839392640491795,-4.538007983552583,-4.835700476883202,-4.607466419494127,-5.215762211708568,-3.6473594118570207,-4.4564512926631,-4.869287361971102,-3.976732752031512,-5.598543153159141,-4.744942178923995,39
-5.246711856940424,-5.560845445938081,-4.9931148985220855,-4.48901609470486,-3.3944852662650993,-3.295607998363323,-4.414730698062694,-4.502812445417269,-4.783064161038735,-4.047381827435588,-5.880373433523087,-4.542428436274285,-4.858428290239269,-4.605921314714109,-5.236846126873665,-3.635649130604925,-4.447213007050453,-4.894958750914647,-3.977555957749394,-5.6274677317771395,-4.738135634707622,40
-5.182207704743779,-5.468798208708699,-4.914011775290343,-4.391242282596145,-3.403387747811353,-3.3030359664004445,-4.360620029930048,-4.455005932571007,-4.731596592348756,-4.009281953822508,-5.792579540243251,-4.48713621206075,-4.792407464675563,-4.554556144451522,-5.1669956076631705,-3.609260710087466,-4.4152941665072705,-4.8264762287105265,-3.9368043832701476,-5.556127175474041,-4.696517293025642,41
-5.104527952107597,-5.316353228586982,-4.7467250255033875,-4.301360476135767,-3.4053252789707797,-3.299872577590906,-4.253940140476964,-4.36732545322044,-4.623644950961536,-3.936478012557112,-5.597637015546906,-4.38129370722978,-4.6530119583680305,-4.460840358882724,-5.020606638255095,-3.5693769510011633,-4.3628256611058855,-4.68029944514738,-3.8611554258422602,-5.400640294447325,-4.6239257612509,42
-5.017438794578113,-5.117604681935577,-4.511036041032186,-4.21913341204417,-3.401587725306898,-3.2881764322040583,-4.10658215554103,-4.2488881562578635,-4.471896757932026,-3.8368581355475753,-5.319446597238619,-4.236388732212534,-4.4566974571374125,-4.334479769662793,-4.814863212647367,-3.5192412636863892,-4.294614635086035,-4.473838127721327,-3.758579009513173,-5.179814572059883,-4.52750667442829,43
-4.924706427701561,-4.886646745117145,-4.226726213747707,-4.144323827041795,-3.3934649523832228,-3.270006130509255,-3.9304372009598345,-4.108811190575578,-4.289039534315174,-3.7183104547020767,-4.9819090231229595,-4.0639090974401775,-4.21991964680445,-4.18518018844681,-4.5669493248379185,-3.4620970584835185,-4.21546823268745,-4.2245020039284915,-3.637045058330331,-4.912457491674606,-4.414405667602708,44
