C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-4.14993131679672,-4.3480838110030575,-4.1084809499798896,-3.894146199573933,-3.8818848461846773,-3.9133878777202313,-4.087923436177542,-3.886855613553193,-3.836384087761042,-3.8674485026081262,-3.9415239442754486,-4.12544752887716,-4.175146821362098,-4.12789167889085,-4.0094681693773015,-4.060825040758179,-4.080805371378153,-3.6170607168175755,-4.242882091198992,10
-4.148953073618483,-4.348409190881665,-4.10867913099903,-3.8942171656629134,-3.881211597486037,-3.9148167226373287,-4.089605410620761,-3.8859391768648632,-3.837280981680369,-3.8683585562754392,-3.9432936489325607,-4.12567254995809,-4.175038595468968,-4.126776712956298,-4.008730376161243,-4.059511196144303,-4.085182449899404,-3.616170535084284,-4.241367931204547,11
-4.1462978421346985,-4.34929236483789,-4.109217050908125,-3.8944097879044315,-3.879384208161157,-3.9186950159837357,-4.094170769823784,-3.8834517058536826,-3.839715408032828,-3.87082870194386,-3.948097133001864,-4.126283321463471,-4.1747448394733295,-4.123750376848226,-4.006727794574801,-4.055945046478068,-4.097063091599942,-3.613754327522491,-4.237258068362481,12
-4.142384869421752,-4.350593884352323,-4.110009774984684,-3.894693652260352,-3.8766912133665965,-3.9244103956521244,-4.1008986675966606,-3.879785959100363,-3.8433029837101356,-3.874468916613111,-3.95517595163031,-4.127183405787188,-4.174311935900808,-4.119290513110014,-4.003776621710569,-4.050689668022562,-4.114571405684946,-3.6101936005893225,-4.231201428384699,13
-4.137633402556032,-4.352174300905565,-4.110972368506222,-3.8950383446925425,-3.8734211482589154,-3.931350499535168,-4.109068257749438,-3.875334695185618,-3.8476593256040097,-3.8788891772829164,-3.963771659964853,-4.128276365323133,-4.173786267277033,-4.113874964285044,-4.000193054661145,-4.044308137040877,-4.135831501359593,-3.6058698607419046,-4.223846936983106,14
-4.132462688613925,-4.35389416597821,-4.112019896750249,-3.8954134511628666,-3.869862547994675,-3.938902965525539,-4.117958694092168,-3.8704906726901607,-3.8524000506061666,-3.8836994609529985,-3.9731258131524436,-4.129465762465189,-4.173214216127631,-4.107981572916694,-3.9962932905191244,-4.037363529796103,-4.158967487829063,-3.6011646144373612,-4.215843519869608,15
-4.1272919746718175,-4.355614031050855,-4.113067424994275,-3.895788557633191,-3.866303947730434,-3.9464554315159104,-4.126849130434897,-3.8656466501947033,-3.857140775608323,-3.8885097446230805,-3.9824799663400343,-4.1306551596072465,-4.172642164978228,-4.102088181548343,-3.9923935263771044,-4.030418922551328,-4.182103474298532,-3.5964593681328174,-4.207840102756111,16
-4.1225405078060975,-4.357194447604098,-4.1140300185158125,-3.8961332500653816,-3.8630338826227533,-3.953395535398954,-4.135018720587676,-3.8611953862799586,-3.8614971175021973,-3.892930005292886,-3.991075674674577,-4.131748119143191,-4.1721164963544535,-4.096672632723373,-3.98880995932768,-4.024037391569643,-4.203363569973179,-3.592135628285399,-4.2004856113545195,17
-4.118627535093151,-4.3584959671185315,-4.114822742592374,-3.8964171144213027,-3.860340887828193,-3.9591109150673427,-4.141746618360552,-3.8575296395266396,-3.8650846931795053,-3.896570219962138,-3.9981544933030237,-4.13264820346691,-4.171683592781933,-4.092212768985162,-3.9858587864634485,-4.018782013114138,-4.220871884058184,-3.5885749013522314,-4.1944289713767375,18
-4.115972303609366,-4.359379141074755,-4.115360662501469,-3.8966097366628203,-3.8585134985033123,-3.9629892084137492,-4.146311977563575,-3.8550421685154586,-3.8675191195319645,-3.899040365630558,-4.0029579773723265,-4.13325897497229,-4.171389836786293,-4.08918643287709,-3.9838562048770054,-4.015215863447902,-4.232752525758721,-3.5861586937904386,-4.190319108534671,19
