C1,C2,C3,C4,C5,C6,C7,time
-5.833697483382522,-4.289460181735937,-5.013774393813739,-5.288197505859177,-4.152922503027963,-3.72704839551385,-3.4418767386709446,10
-5.82717197185838,-4.267481333576368,-4.992133183826812,-5.270169967630616,-4.135110133389853,-3.7275512662751757,-3.446150604563972,11
-5.821187319783959,-4.2430533924531,-4.972508596021904,-5.254066469365002,-4.119214845763059,-3.7280672667543024,-3.4502196459683123,12
-5.815743527159261,-4.216176358366132,-4.954900630399018,-5.239887011062334,-4.105236640147579,-3.7285963969512297,-3.454083862883963,13
-5.810840593984285,-4.186850231315465,-4.939309286958156,-5.227631592722612,-4.093175516543416,-3.7291386568659597,-3.4577432553109273,14
-5.806478520259031,-4.155075011301099,-4.9257345656993206,-5.217300214345837,-4.083031474950566,-3.7296940464984902,-3.4611978232492024,15
-5.8026573059835,-4.120850698323031,-4.914176466622513,-5.208892875932008,-4.074804515369032,-3.730262565848823,-3.464447566698791,16
-5.799376951157692,-4.084177292381266,-4.904634989727739,-5.202409577481126,-4.068494637798814,-3.730844214916957,-3.4674924856596894,17
-5.796637455781607,-4.0450547934758,-4.897110135014998,-5.197850318993191,-4.064101842239911,-3.7314389937028927,-3.4703325801319003,18
-5.794438819855244,-4.003483201606634,-4.891601902484294,-5.195215100468203,-4.061626128692322,-3.7320469022066294,-3.472967850115422,19
-5.7927810433786036,-3.959462516773768,-4.888110292135629,-5.194503921906161,-4.061067497156049,-3.7326679404281684,-3.475398295610256,20
-5.793440165786619,-3.9123744627810515,-4.889556977993765,-5.194166630212066,-4.062393659004994,-3.732112588409594,-3.4764887854129145,21
-5.7974028756542495,-3.8618755528528443,-4.897565112294675,-5.193342029222025,-4.065586676113548,-3.729720001729843,-3.4756086910770154,22
-5.8034851466915445,-3.8083779711199157,-4.910186912355184,-5.193063554332709,-4.070668074232442,-3.7262831936941914,-3.473514766738218,23
