C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.126077786720036,-3.875285273268644,-4.105127630591327,-4.707618842028958,-4.673322169332458,-3.5770750202110326,-4.882096041900859,-4.332717443511779,-3.553809964964599,20
-5.196813325120502,-3.766994302811669,-4.218239101433105,-4.508789798633383,-4.826000752284895,-3.667829575410508,-5.074193557553671,-4.417372772012376,-3.5997603620031047,21
-5.259157374622884,-3.668375878561654,-4.319456450928123,-4.330997727247232,-4.961537310160915,-3.7490609454045716,-5.247262536389061,-4.493071592760893,-3.640554746583043,22
-5.3131099352271836,-3.579430000518599,-4.408779679076381,-4.174242627870506,-5.079931842960514,-3.820769130193224,-5.401302978407027,-4.559813905757327,-3.676193118704415,23
-5.358671006933399,-3.500156668682503,-4.486208785877877,-4.038524500503207,-5.181184350683694,-3.8829541297764645,-5.53631488360757,-4.617599711001682,-3.706675478367219,24
-5.39584058974153,-3.4305558830533665,-4.551743771332614,-3.923843345145335,-5.265294833330454,-3.9356159441542937,-5.652298251990691,-4.666429008493955,-3.732001825571456,25
-5.424618683651578,-3.3706276436311895,-4.60538463544059,-3.8301991617968927,-5.332263290900797,-3.978754573326711,-5.749253083556388,-4.706301798234146,-3.7521721603171274,26
-5.445005288663542,-3.320371950415972,-4.647131378201807,-3.7575919504578827,-5.382089723394721,-4.012370017293716,-5.827179378304662,-4.737218080222257,-3.7671864826042314,27
-5.457000404777421,-3.2797888034077127,-4.676983999616262,-3.706021711128305,-5.414774130812222,-4.036462276055309,-5.886077136235513,-4.759177854458286,-3.7770447924327675,28
-5.460604031993217,-3.248878202606414,-4.694942499683956,-3.6754884438081628,-5.430316513153307,-4.05103134961149,-5.92594635734894,-4.772181120942234,-3.781747089802737,29
-5.455816170310928,-3.227640148012073,-4.70100687840489,-3.665992148497456,-5.42871687041797,-4.056077237962258,-5.946787041644945,-4.776227879674102,-3.78129337471414,30
-5.440713463499306,-3.2224496923976944,-4.68435288936274,-3.6987768568206323,-5.398042501395157,-4.041020477222389,-5.937416701218627,-4.765077238172171,-3.7679965199943073,31
-5.4142273803187715,-3.23684853174828,-4.638967062326215,-3.7856448085690477,-5.331664127634277,-3.999983587455647,-5.891622842789487,-4.735262033946596,-3.7375858994362017,32
-5.377640158256821,-3.266586630881827,-4.572065561572866,-3.91243331599307,-5.237536883276039,-3.9400195445855157,-5.816860458294125,-4.690942861985191,-3.6951862644882687,33
-5.332234034800956,-3.307413954616334,-4.4908645513802385,-4.064979691343068,-5.123615902461145,-3.8681813245354775,-5.720584539669138,-4.636280317275768,-3.6459223665989526,34
-5.279291247438669,-3.355080467769799,-4.402580196025884,-4.229121246869407,-4.997856319330302,-3.791521903229016,-5.610250078851131,-4.5754349948061375,-3.594918957216701,35
-5.220094033657466,-3.40533613516022,-4.31442865978735,-4.3906952948224545,-4.868213268024217,-3.7170942565896152,-5.493312067776698,-4.512567489564114,-3.547300787789957,36
-5.155924630944838,-3.4539309216055964,-4.233626106942185,-4.53553914745258,-4.742641882683594,-3.6519513605407585,-5.377225498382441,-4.451838396537508,-3.5081926097671685,37
-5.0880652767882895,-3.496614791923924,-4.16738870176794,-4.649490117010149,-4.629097297449139,-3.603146191005929,-5.269445362604961,-4.397408310714132,-3.4827191745967796,38
