C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-3.6731042062414785,-3.8621793760268925,-3.816823455137492,-3.913766922599944,-3.297503242040964,-3.960633980658141,-3.631663722591731,-3.806124857906732,-3.9030159848609784,-4.054378587095729,-3.83950656792116,-4.153038287774983,10
-3.67165944972824,-3.8622910353310993,-3.81782448379843,-3.914273230036839,-3.2979430936259204,-3.9597595698267205,-3.6332545502809723,-3.812669383566687,-3.9030668167884497,-4.056461249000689,-3.8400257122629227,-4.152427339395034,11
-3.6677379677637356,-3.8625941105853743,-3.8205415615924054,-3.9156474930798404,-3.299136976499373,-3.957386168998579,-3.6375725111517707,-3.8304330960722797,-3.9032047891630146,-4.062114188457009,-3.8414348183334224,-4.150769050935173,12
-3.6619589417107807,-3.8630407478022,-3.824545676236158,-3.9176727228274206,-3.300896382839198,-3.953888525672896,-3.643935821908735,-3.8566111987121,-3.9034081168728982,-4.070444836076848,-3.8435113957004736,-4.148325257415377,13
-3.654941552932193,-3.86358309299406,-3.8294078154464293,-3.9201319303780537,-3.303032804823271,-3.949641387348853,-3.651662699256479,-3.8883988947747388,-3.9036550148063296,-4.080560622472367,-3.846032953931893,-4.145357793855625,14
-3.647304982790789,-3.8641732921734375,-3.8346989669399596,-3.9228081268302137,-3.3053577346294682,-3.94501950152563,-3.6600713598996117,-3.9229913875487874,-3.9039236978515337,-4.091568978255728,-3.848777002595497,-4.142128495275896,15
-3.6396684126493843,-3.864763491352815,-3.8399901184334895,-3.9254843232823737,-3.307682664435666,-3.9403976157024068,-3.6684800205427446,-3.9575838803228356,-3.9041923808967383,-4.102577334039086,-3.8515210512591005,-4.138899196696166,16
-3.6326510238707974,-3.8653058365446755,-3.844852257643761,-3.9279435308330073,-3.3098190864197394,-3.936150477378364,-3.6762068978904883,-3.989371576385475,-3.9044392788301696,-4.112693120434606,-3.85404260949052,-4.135931733136415,17
-3.626871997817843,-3.8657524737615017,-3.8488563722875138,-3.929968760580588,-3.311578492759564,-3.9326528340526816,-3.6825702086474537,-4.015549679025296,-3.9046426065400537,-4.121023768054446,-3.856119186857572,-4.13348793961662,18
-3.6229505158533377,-3.866055549015776,-3.8515734500814887,-3.931343023623589,-3.312772375633017,-3.9302794332245394,-3.686888169518251,-4.033313391530888,-3.9047805789146177,-4.126676707510765,-3.857528292928071,-4.131829651156758,19
-3.621505759340099,-3.8661672083199825,-3.8525744787424268,-3.9318493310604836,-3.313212227217973,-3.929405022393119,-3.6884789972074925,-4.039857917190843,-3.904831410842089,-4.128759369415725,-3.8580474372698337,-4.131218702776809,20
-3.6245542158607584,-3.8690790717640526,-3.8492738697883135,-3.937409276108316,-3.312724815543848,-3.9274193643742112,-3.6864411392715772,-4.033681926525819,-3.936066905419806,-4.128257114856396,-3.853419234672975,-4.170638528135763,21
-3.6328285978454042,-3.876982701112243,-3.8403150740557193,-3.95250055552386,-3.3114018409997925,-3.9220297211800332,-3.680909810588379,-4.0169185232921825,-4.020848962130753,-4.126893852481074,-3.8408569704815014,-4.27763519696721,22
-3.645022423928041,-3.8886301548885243,-3.8271126382392664,-3.9747403357151887,-3.309452194303292,-3.9140870891044024,-3.6727583788447182,-3.9922145606320876,-4.145790940441621,-4.124884834243758,-3.822344160094067,-4.4353144984030255,23
-3.6598292127426713,-3.9027734916168644,-3.811081109033573,-4.001745783090373,-3.3070847661718252,-3.9044424644411366,-3.6628602117274154,-3.9622168916876856,-4.2975061998191055,-4.122445312098447,-3.7998643189093246,-4.6267822215750884,24
-3.6759424829232974,-3.918164769821235,-3.793635033133259,-4.031134064057485,-3.3045084473228767,-3.893946843484053,-3.652088676923292,-3.9295723696011304,-4.462608099729897,-4.119790537999135,-3.7754009623259286,-4.835144155615273,25
-3.692055753103924,-3.933556048025606,-3.776188957232945,-4.060522345024598,-3.3019321284739283,-3.8834512225269693,-3.641317142119169,-3.8969278475145757,-4.627709999640688,-4.1171357638998245,-3.750937605742533,-5.043506089655459,26
-3.7068625419185546,-3.947699384753947,-3.7601574280272514,-4.087527792399783,-3.2995647003424624,-3.8738065978637035,-3.6314189750018664,-3.8669301785701746,-4.779425259018171,-4.114696241754513,-3.728457764557791,-5.234973812827521,27
-3.7190563680011905,-3.959346838530227,-3.746954992210797,-4.10976757259111,-3.29761505364596,-3.8658639657880727,-3.6232675432582053,-3.8422262159100784,-4.90436723732904,-4.112687223517196,-3.709944954170356,-5.392653114263336,28
-3.7273307499858364,-3.9672504678784177,-3.737996196478204,-4.124858852006655,-3.296292079101906,-3.8604743225938947,-3.617736214575007,-3.825462812676442,-4.989149294039986,-4.111323961141875,-3.6973826899788826,-5.4996497830947835,29
-3.7303792065064956,-3.970162331322488,-3.7346955875240906,-4.130418797054487,-3.2958046674277806,-3.858488664574987,-3.6156983566390917,-3.8192868220114184,-5.0203847886177035,-4.110821706582546,-3.692754487382024,-5.539069608453737,30
-3.720869989107318,-3.98242727494549,-3.7321735800827,-4.125274253142643,-3.301031129835306,-3.913663823561787,-3.6180849187930333,-3.8048440099868466,-4.991468558923256,-4.129455296046344,-3.7080003906781296,-5.4832871105313465,31
-3.695059256166691,-4.015717836207924,-3.7253281313132107,-4.1113104910962095,-3.3152172420843034,-4.063424969383101,-3.6245627303537318,-3.7656420916344366,-4.912981649752616,-4.180032181733794,-3.7493821281961304,-5.331877473313431,32
-3.6570223865699787,-4.064777610699931,-3.715240101547648,-4.090732315448833,-3.336123091714405,-4.284125605330301,-3.634108978969498,-3.707870843536149,-4.7973167309748295,-4.254566539588985,-3.810365741380553,-5.108747481623871,33
-3.610834759202543,-4.124350194011655,-3.7029903511180366,-4.065744530734162,-3.361508766265244,-4.552119234694759,-3.645700852288643,-3.637720042273943,-4.656866472458947,-4.345072545556002,-3.8844172716759235,-4.837803920286549,34
-3.5605717529497443,-4.189179181733237,-3.6896597403564004,-4.038551941485844,-3.3891343532764493,-4.8437593607678435,-3.658315537959477,-3.5613794644297774,-4.504023544074014,-4.443564375578932,-3.965002760526767,-4.542953574125346,35
-3.5103087466969454,-4.254008169454819,-3.676329129594764,-4.011359352237526,-3.4167599402876547,-5.13539948684093,-3.670930223630311,-3.4850388865856115,-4.351180615689083,-4.542056205601863,-4.045588249377611,-4.248103227964142,36
-3.46412111932951,-4.313580752766542,-3.6640793791651527,-3.9863715675228546,-3.442145614838493,-5.403393116205388,-3.682522096949455,-3.4148880853234056,-4.210730357173199,-4.63256221156888,-4.119639779672982,-3.97715966662682,37
-3.426084249732798,-4.3626405272585504,-3.65399134939959,-3.965793391875479,-3.463051464468595,-5.6240937521525876,-3.692068345565222,-3.357116837225118,-4.095065438395413,-4.7070965694240705,-4.180623392857405,-3.7540296749372604,38
-3.400273516792171,-4.3959310885209835,-3.6471459006301012,-3.951829629829045,-3.477237576717592,-5.7738548979739015,-3.69854615712592,-3.317914918872708,-4.016578529224772,-4.757673455111521,-4.222005130375405,-3.602620037719345,39
