C1,C2,C3,C4,C5,C6,time
-4.175933181106716,-4.164839660660456,-3.80461982162344,-3.939443235726609,-4.116274353448105,-4.076962585462982,10
-4.176439827501391,-4.163736510551407,-3.80665997569572,-3.9396433008057112,-4.115623220421076,-4.076633360722229,11
-4.177815010572654,-4.160742245969701,-3.812197536749051,-3.940186334591845,-4.113855859347711,-4.075739750711616,12
-4.179841596151354,-4.1563296455335035,-3.82035815303817,-3.940986594908253,-4.111251327239593,-4.074422851748605,13
-4.182302450068349,-4.150971487860978,-3.8302674728178143,-3.9419583395781763,-4.108088681108308,-4.072823760150664,14
-4.18498043815449,-4.145140551570288,-3.841051144342722,-3.9430158264248583,-4.104646977965439,-4.071083572235257,15
-4.187658426240631,-4.139309615279599,-3.851834815867629,-3.9440733132715398,-4.101205274822569,-4.0693433843198505,16
-4.190119280157625,-4.133951457607073,-3.861744135647274,-3.945045057941464,-4.098042628691284,-4.06774429272191,17
-4.192145865736327,-4.129538857170876,-3.869904751936393,-3.945845318257872,-4.095438096583167,-4.066427393758899,18
-4.193521048807588,-4.12654459258917,-3.8754423129897244,-3.9463883520440053,-4.093670735509802,-4.065533783748284,19
-4.194027695202263,-4.1254414424801205,-3.877482467062004,-3.9465884171231074,-4.093019602482772,-4.065204559007532,20
-4.206157777191478,-4.172440434207769,-3.85380498615758,-3.909581200343663,-4.15366774304207,-4.126959387374028,21
-4.239082285447919,-4.300009126039959,-3.7895375379884286,-3.8091330405137427,-4.318284124560165,-4.294579635797374,22
-4.28760261340478,-4.488005092950554,-3.694827614370734,-3.661104173395967,-4.560876686797357,-4.541598949263355,23
-4.346520154495253,-4.71628590991342,-3.579822707120674,-3.4813548347529517,-4.85545336951395,-4.841550972757763,24
-4.4106363021525326,-4.9647091519024205,-3.4546703080544336,-3.2857452603473183,-5.176022112470239,-5.167969351266381,25
-4.474752449809812,-5.213132393891422,-3.3295179089881928,-3.090135685941685,-5.496590855426529,-5.494387729775001,26
-4.533669990900285,-5.441413210854288,-3.214513001738134,-2.91038634729867,-5.791167538143121,-5.794339753269408,27
-4.582190318857146,-5.629409177764882,-3.1198030781204378,-2.762357480180894,-6.033760100380311,-6.041359066735389,28
-4.615114827113586,-5.756977869597072,-3.055535629951287,-2.6619093203509734,-6.198376481898407,-6.208979315158735,29
-4.627244909102801,-5.8039768613247205,-3.0318581490468635,-2.6249021035715296,-6.259024622457705,-6.27073414352523,30
-4.672141101886238,-5.720984155802508,-3.123459458034464,-2.732101618509786,-6.256453632886292,-6.278568551562395,31
-4.794002196584138,-5.4957182408136465,-3.3720915824293796,-3.0230717304850536,-6.249475232621028,-6.299833373377558,32
-4.9735869677178846,-5.163747418724797,-3.7384968183797813,-3.451869790238079,-6.239191274335376,-6.331171005526219,33
-5.191654189808864,-4.760639991902623,-4.183417462033842,-3.9725531485096095,-6.226703610702798,-6.369223844563878,34
-5.428962637378458,-4.321964262713789,-4.667595809539728,-4.53917915604039,-6.213114094396758,-6.410634287046037,35
-5.666271084948052,-3.8832885335249525,-5.151774157045615,-5.1058051635711745,-6.199524578090717,-6.452044729528196,36
