C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-7.000000000000007,-7.000000000000002,-7.0000000000000036,-6.944024925786748,-6.943185304714847,-7.000000000000001,-6.913841962455871,-6.949498048635417,-6.839204830963903,-6.9038885982241665,-1.5765582441909172,-6.999999999999998,10
-6.851525836728458,-6.824385971385767,-6.850044275272044,-6.745611847018546,-6.906168756425342,-6.882740802813961,-6.790804049338605,-6.758384284384956,-6.685871561614404,-6.7050858145977825,-1.7426240802784516,-6.833446560133463,11
-6.64737386223008,-6.582916682041196,-6.643855153771102,-6.472793863712269,-6.855271002527275,-6.7215094066831576,-6.621626918802364,-6.495602858540573,-6.4750383162588445,-6.431731987111512,-1.970964604898811,-6.604435580316977,12
-6.401463529311578,-6.292055947148869,-6.395490984690419,-6.144172202002435,-6.793962344422783,-6.527298861343779,-6.417845375201892,-6.179070686500747,-6.221080088898737,-6.1024648767303225,-2.2460111459187897,-6.328581445538027,13
-6.127714290779663,-5.968267581891375,-6.119010117223244,-5.778348088023564,-6.725713083514009,-6.311102216532017,-6.190994222891933,-5.82670468366396,-5.938371873535601,-5.735922244419191,-2.5521950312051804,-6.021498540784102,14
-5.840045599441038,-5.628015401451295,-5.828470900562823,-5.393922747910173,-6.653993521203095,-6.0839125219840655,-5.95260826622723,-5.456421765428693,-5.641288664170947,-5.350741851143087,-2.8739475886247785,-5.69880125104269,15
-5.552376908102415,-5.287763221011215,-5.537931683902402,-5.009497407796782,-6.58227395889218,-5.856722827436114,-5.714222309562527,-5.086138847193424,-5.344205454806294,-4.965561457866983,-3.195700146044376,-5.376103961301276,16
-5.2786276695705,-4.96397485575372,-5.261450816435227,-4.64367329381791,-6.514024697983407,-5.6405261826243525,-5.487371157252567,-4.733772844356637,-5.061497239443157,-4.59901882555585,-3.5018840313307678,-5.069021056547352,17
-5.032717336652,-4.673114120861395,-5.013086647354545,-4.315051632108077,-6.452716039878916,-5.446315637284974,-5.2835896136520955,-4.417240672316813,-4.80753901208305,-4.269751715174662,-3.776930572350746,-4.793166921768403,18
-4.828565362153623,-4.431644831516823,-4.806897525853602,-4.042233648801799,-6.401818285980847,-5.28508424115417,-5.114412483115855,-4.15445924647243,-4.5967057667274895,-3.99639788768839,-4.005271096971105,-4.564155941951918,19
-4.680091198882075,-4.256030802902588,-4.656941801125642,-3.8438205700335972,-6.364801737691343,-5.16782504396813,-4.991374569998588,-3.9633454822219685,-4.443372497377991,-3.797595104062006,-4.171336933058639,-4.397602502085381,20
-4.571612110226851,-4.1274738845148216,-4.546410151632168,-3.6987298532934285,-6.338678035969603,-5.07748912489634,-4.904046548517992,-3.8235462048957416,-4.332763292984135,-3.652259045260144,-4.292450942663144,-4.275639844827279,21
-4.477660921884592,-4.015625655396307,-4.448681624512419,-3.572809405388448,-6.317767758457403,-4.989706273623102,-4.833536165779566,-3.7021274656524854,-4.239792525130393,-3.526208111051988,-4.396897944835732,-4.16940184602746,22
-4.397480430122723,-3.91962452504961,-4.363097121976252,-3.465056126428972,-6.3015046115807385,-4.904487605656827,-4.7786838354697565,-3.5981350186333163,-4.163370611770614,-3.4184341406093313,-4.48555220294518,-4.078003840460457,23
-4.330313431208677,-3.838608902977292,-4.288997546233521,-3.374466916525314,-6.289322301765613,-4.821844236505934,-4.738329971275017,-3.510614617979352,-4.102407970858654,-3.3279289731039694,-4.55928798036026,-4.000561162900804,24
-4.275402721409881,-3.7717171986819222,-4.225723799494082,-3.300038675787791,-6.280654535438025,-4.741787281678841,-4.711314986881795,-3.438612017831711,-4.055815020348361,-3.2536844477076974,-4.618979540449745,-3.9361891481230398,25
-4.231991096993762,-3.718087821666063,-4.17261678396779,-3.240768304326716,-6.274935019023973,-4.664327856683958,-4.696479295976538,-3.381172972331509,-4.022502178193587,-3.194692403592308,-4.6655011465824074,-3.8840031309016934,26
-4.199321354227752,-3.6768591814322793,-4.129017401864502,-3.1956527022524073,-6.27159745894946,-4.589477077029704,-4.692663312245698,-3.337343235619865,-4.001379862348187,-3.1499446799295976,-4.699727062127025,-3.8431184460113044,27
-4.176636289379278,-3.6471696874831374,-4.094266555394071,-3.1636887696751783,-6.270075561640482,-4.517246058224492,-4.698707449375724,-3.306168561837896,-3.9913584907660082,-3.1184331158913596,-4.7225315504523655,-3.812650428226406,28
-4.163178698715767,-3.6281577493211996,-4.067705146766356,-3.1438734067053438,-6.269803033523041,-4.447645915776739,-4.713452121053064,-3.2866947051267186,-3.991348481400904,-3.0991495506493885,-4.734788874927205,-3.791714412321531,29
