C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-4.11499406043113,-3.714237513532356,-3.8476253282450705,-4.359704520953364,-4.115558843520608,-3.8966807027518007,-3.991102296786046,-3.8578402498046716,-3.8541257318271267,-4.089258453205492,-3.868416013451294,-3.89995041929787,-4.004727682029438,-4.090439254929011,-4.13348399605322,-4.171281610893162,-4.088071466942536,-4.375295735275462,-3.9831184116609486,-4.013902018834026,-4.317111667264391,-4.237129604279971,-3.5852685120571457,-4.188804948540224,-4.304340690620616,20
-4.1195260363378985,-3.7122332576848596,-3.8417221719594044,-4.4117152793053975,-4.156995511509099,-3.891827032641199,-3.983330161231228,-3.855472769438479,-3.8521545773888084,-4.140925652771557,-3.8676616959777825,-3.898799860847295,-4.068445712380859,-4.1220805975963515,-4.12663038128986,-4.159853754704427,-4.086076011151066,-4.432253956903828,-3.978201459351099,-4.00727125845048,-4.312716336140211,-4.285230947397096,-3.5854653660944416,-4.180494996943457,-4.362503103854634,21
-4.131827113799129,-3.7067931346702263,-3.8256993191840247,-4.552887337689487,-4.269466467477859,-3.878652785198136,-3.9622343647252936,-3.8490467513016693,-3.8468043010562303,-4.281165194450876,-3.8656142628353942,-3.895676916481449,-4.241394651906142,-4.2079642419791305,-4.10802771264645,-4.128835287906432,-4.080659774002787,-4.58685484418082,-3.9648554459386505,-3.989273480266571,-4.300786151660293,-4.415791735857865,-3.585999684195672,-4.157939414037944,-4.520372511204109,22
-4.149955017426205,-3.698776111280241,-3.80208669404136,-4.760930371097619,-4.43521313943182,-3.859238104755729,-3.9311458225060223,-3.8395768298368975,-3.838919683302959,-4.487833992715136,-3.8625969929413486,-3.8910746826791494,-4.496266773311823,-4.334529612648491,-4.080613253593006,-4.083123863151493,-4.072677950836904,-4.814687730694283,-3.945187636699253,-3.9627504387323893,-4.283204827163572,-4.608197108326365,-3.5867871003448544,-4.124699607650874,-4.753022164140178,23
-4.171967471830511,-3.689041154306687,-3.773414220653838,-5.013554054521782,-4.636476955375918,-3.8356631356470903,-3.8933954498111927,-3.8280776394868177,-3.829345504602556,-4.738788962036024,-3.8589331652128642,-3.8854862559192145,-4.805754349304436,-4.4882161341755715,-4.047324267599536,-4.027617133091923,-4.0629857369926174,-5.09134195003206,-3.9213052969085553,-3.930543888298026,-4.261856075988982,-4.841832203466687,-3.587743248526004,-4.084336985609432,-5.035525314133979,24
-4.195922201623432,-3.678447230541349,-3.742211823143888,-5.288468062953956,-4.855499343315081,-3.810008022205337,-3.852314161878583,-3.815563814694084,-3.8189265454285892,-5.011887016885224,-3.854946058567161,-3.8794047326804613,-5.142549652590514,-4.6554632311315105,-4.011098018136055,-3.967212750380037,-4.052438327809128,-5.392406835781991,-3.8953156918422076,-3.895495583413571,-4.238623611475457,-5.096082159942919,-3.5887837627231374,-4.040412955740803,-5.342955212656642,25
-4.219876931416354,-3.6678533067760104,-3.7110094256339377,-5.5633820713861315,-5.074521731254245,-3.7843529087635837,-3.8112328739459747,-3.80304998990135,-3.8085075862546223,-5.2849850717344236,-3.8509589519214575,-3.8733232094417085,-5.479344955876592,-4.82271032808745,-3.974871768672574,-3.906808367668152,-4.04189091862564,-5.693471721531925,-3.8693260867758603,-3.860447278529116,-4.215391146961933,-5.350332116419152,-3.5898242769202704,-3.9964889258721743,-5.650385111179307,26
-4.24188938582066,-3.6581183498024568,-3.682336952246416,-5.816005754810293,-5.275785547198343,-3.760777939654946,-3.773482501251145,-3.7915507995512696,-3.7989334075542205,-5.535940041055311,-3.847295124192973,-3.8677347826817736,-5.788832531869206,-4.976396849614531,-3.9415827826791054,-3.8513016376085822,-4.032198704781353,-5.970125940869701,-3.845443746985163,-3.8282407280947526,-4.194042395787343,-5.583967211559474,-3.590780425101421,-3.956126303830732,-5.932888261173106,27
-4.260017289447736,-3.6501013264124706,-3.658724327103751,-6.024048788218424,-5.441532219152304,-3.741363259212538,-3.742393959031873,-3.782080878086498,-3.7910487898009473,-5.74260883931957,-3.844277854298927,-3.863132548879474,-6.043704653274885,-5.10296222028389,-3.9141683236256606,-3.8055902128536423,-4.024216881615469,-6.197958827383162,-3.8257759377457647,-3.8017176865605706,-4.176461071290621,-5.776372584027974,-3.591567841250602,-3.9228864974436615,-6.165537914109175,28
-4.272318366908967,-3.644661203397838,-3.6427014743283714,-6.165220846602515,-5.554003175121064,-3.728189011769475,-3.721298162525939,-3.775654859949688,-3.78569851346837,-5.882848380998889,-3.8422304211565392,-3.860009604513628,-6.21665359280017,-5.18884586466667,-3.895565654982251,-3.774571746055647,-4.018800644467191,-6.352559714660155,-3.8124299243333164,-3.7837199083766615,-4.164530886810703,-5.906933372488743,-3.592102159351833,-3.900330914538149,-6.323407321458652,29
-4.276850342815735,-3.6426569475503414,-3.6367983180427053,-6.217231604954548,-5.5954398431095544,-3.7233353416588733,-3.7135260269711208,-3.7732873795834956,-3.7837273590300518,-5.9345155805649545,-3.8414761036830276,-3.858859046063053,-6.28037162315159,-5.22048720733401,-3.88871204021889,-3.763143889866912,-4.01680518867572,-6.409517936288521,-3.8075129720234666,-3.777089147993116,-4.160135555686523,-5.955034715605867,-3.5922990133891286,-3.892020962941382,-6.381569734692669,30
-4.273064496365075,-3.6365006672515223,-3.696719590996502,-6.145069639970421,-5.545110531198594,-3.77834976542781,-3.7685571422599713,-3.769638006962915,-3.8448162726109336,-5.867572599643994,-3.835076981558941,-3.8497633988003255,-6.209036108897039,-5.1750036069619245,-3.882221421436057,-3.8200354534534715,-4.077513553236338,-6.409758447665756,-3.865147432065087,-3.829592297257719,-4.152815463197859,-5.887388355754397,-3.592154676938139,-3.9467020639346906,-6.307838304077635,31
-4.262788627427566,-3.619790763583298,-3.8593630461568056,-5.949201449299219,-5.408502398868844,-3.927674629943494,-3.917927312329708,-3.759732566992769,-4.010629038044755,-5.685870222858528,-3.8177079357935626,-3.8250752133729216,-6.015411141634686,-5.05154812023769,-3.8646040275969393,-3.974455411759847,-4.242293399900872,-6.410411264261109,-4.021583823606627,-3.97210084526164,-4.132946640728627,-5.70377680758612,-3.591762906571167,-4.095122195202243,-6.107710135265398,32
-4.247645241624923,-3.5951656423880207,-4.099048137971991,-5.660553589362711,-5.207185151225003,-4.147732325019239,-4.13805177348511,-3.745135076510448,-4.25498469236828,-5.418098299174682,-3.7921114472972155,-3.7886926243220103,-5.730069084616483,-4.8696137187493465,-3.8386415524656075,-4.202021666106084,-4.485126858143343,-6.411373309770049,-4.252121663773108,-4.18211344232005,-4.103666270773971,-5.433191368180238,-3.5911855607672085,-4.313846599175478,-5.81278441280526,33
-4.229256844578858,-3.5652637095080415,-4.39009432089043,-5.3100526165826665,-4.962728493371769,-4.414945240468359,-4.405345762030955,-3.727409552353345,-4.551702272618277,-5.0929466775585865,-3.761029996980224,-3.7445137661887617,-5.38358230109438,-4.64869337408493,-3.807115689806134,-4.47835211781223,-4.779996057437773,-6.412541507888051,-4.53206046968955,-4.437128738748121,-4.068111535829031,-5.104623334615955,-3.5904844980052593,-4.5794405182858355,-5.454660321246523,34
-4.209245941911079,-3.5327233707857104,-4.706821049360494,-4.928625087380854,-4.696702130413836,-4.705735766104164,-4.69622451427202,-3.7081200113588495,-4.874600815831506,-4.739105206976364,-3.7272060657529087,-3.6964367735143435,-5.006523154320328,-4.408280057832476,-3.772808133382589,-4.779064668198329,-5.1008831272581805,-6.413812782310579,-4.836699758480969,-4.714645384861019,-4.029419618388949,-4.74706400397247,-3.5897215767643145,-4.868469194964751,-5.064937045138485,35
-4.1892350392433,-3.50018303206338,-5.02354777783056,-4.5471975581790405,-4.430675767455903,-4.996526291739969,-4.9871032665130866,-3.688830470364354,-5.197499359044738,-4.3852637363941405,-3.693382134525593,-3.6483597808399253,-4.629464007546273,-4.1678667415800215,-3.7385005769590443,-5.079777218584429,-5.4217701970785885,-6.415084056733109,-5.14133904727239,-4.992162030973918,-3.9907277009488666,-4.389504673328984,-3.588958655523369,-5.157497871643669,-4.675213769030446,36
-4.170846642197235,-3.4702810991834006,-5.314593960748999,-4.196696585398995,-4.186219109602668,-5.263739207189088,-5.254397255058931,-3.6711049462072505,-5.494216939294734,-4.060112114778045,-3.662300684208601,-3.604180922706677,-4.282977224024171,-3.946946396915604,-3.7069747142995704,-5.356107670290574,-5.716639396373018,-6.416252254851109,-5.4212778531888315,-5.247177327401988,-3.9551729660039268,-4.0609366397647,-3.58825759276142,-5.423091790754026,-4.317089677471708,37
-4.155703256394592,-3.4456559779881233,-5.554279052564184,-3.9080487254624883,-3.9849018619588277,-5.483796902264834,-5.4745217162143325,-3.65650745572493,-5.738572593618261,-3.7923401910942003,-3.6367041957122543,-3.567798333655766,-3.9976351670059675,-3.7650119954272605,-3.681012239168239,-5.583673924636812,-5.959472854615489,-6.417214300360051,-5.651815693355313,-5.4571899244603985,-3.9258925960492705,-3.7903512003588187,-3.5876802469574613,-5.641816194727261,-4.022163955011571,38
-4.145427387457083,-3.428946074319899,-5.716922507724488,-3.712180534791287,-3.8482937296290785,-5.633121766780517,-5.62389188628407,-3.646602015754784,-5.904385359052081,-3.6106378143087348,-3.6193351499468758,-3.543110148228362,-3.8040101997436158,-3.6415565087030273,-3.663394845329121,-5.738093882943186,-6.124252701280023,-6.417867116955403,-5.808252084896853,-5.599698472464319,-3.9060237735800385,-3.606739652190542,-3.5872884765904893,-5.790236325994813,-3.8220357861993346,39
-4.141641541006423,-3.42278979402108,-5.776843780678283,-3.64001856980716,-3.797964417718118,-5.688136190549454,-5.678923001572919,-3.6429526431342034,-5.965474272632962,-3.543694833387774,-3.6129360278227893,-3.5340145009656343,-3.7326746854890653,-3.5960729083309415,-3.6569042265462883,-5.794985446529745,-6.18496106584064,-6.418107628332638,-5.865886544938472,-5.6522016217289215,-3.8987036810913747,-3.5390932923390723,-3.5871441401395,-5.844917426988121,-3.7483043555843008,40
-4.152113240337048,-3.4763084173678864,-5.7844751439384305,-3.7076279324050256,-3.8469267139026613,-5.628901478523397,-5.684399462000314,-3.6434156023626443,-5.900746280019044,-3.6031875211216784,-3.6813996031505027,-3.5369016397126174,-3.7311372356743404,-3.5949982442909456,-3.723654819884676,-5.798971178324207,-6.115912089829962,-6.3457523951433945,-5.867744373120075,-5.594412541850542,-3.9390943106495078,-3.5422031029831427,-3.5816334459313914,-5.788717787042006,-3.816768242838756,41
-4.18053642423446,-3.621573252166364,-5.805188844215975,-3.8911390594563766,-3.979824374974994,-5.468121545881242,-5.699264140303245,-3.644672205982698,-5.725056014352692,-3.7646676735422777,-3.867229307611442,-3.544738159168714,-3.7269641576058,-3.592081299039527,-3.9048350018031597,-5.809789593194889,-5.928493440658118,-6.149359619344017,-5.872787049612999,-5.43755646789494,-4.0487260194501555,-3.550644017588477,-3.5666758473665254,-5.636175907188263,-4.002598793957994,42
-4.222423221556962,-3.835647745553594,-5.835714297256566,-4.161576509847842,-4.175673559713169,-5.2311826977770135,-5.721169982012826,-3.6465240428964614,-5.466144043897017,-4.002638424477898,-4.1410836089223,-3.556286714156646,-3.720814358346899,-3.587782642879543,-4.171837375156715,-5.825732520372735,-5.652297536615401,-5.859938686587039,-5.880218362339414,-5.20640014838142,-4.21028853768269,-3.563083260164759,-3.5446330705340907,-5.411377347403801,-4.2764543429758195,43
-4.273285761162857,-4.095595344666656,-5.872780918805857,-4.4899648424660485,-4.413490426895237,-4.943471239364738,-5.7477699326601766,-3.648772702006032,-5.151750936915128,-4.2916029077568645,-4.473620974799768,-3.570309959499136,-3.7133467449610915,-3.5825628461138486,-4.496054542800314,-5.845091789088692,-5.316916795992105,-5.5084989825249995,-5.88924209922149,-4.925710331829294,-4.40647159553648,-3.578188054721673,-3.5178668415232783,-5.138407667665527,-4.608993223926033,44
-4.328636171910448,-4.378479496642637,-5.913118124609495,-4.847328616197625,-4.67229113529925,-4.630373475798439,-5.77671693777641,-3.651219772213505,-4.80961726167013,-4.606064257207503,-4.8354998729605425,-3.585570550018903,-3.7052202245118298,-3.576882479045297,-4.848879107588937,-5.866159228573704,-4.951943637078518,-5.1260498928104266,-5.899062048181395,-4.620253766757861,-4.619964923200898,-3.594625625268902,-3.488738886423276,-4.841352427950346,-4.970873770842441,45
-4.38398658265804,-4.661363648618616,-5.953455330413133,-5.2046923899292015,-4.931091843703265,-4.31727571223214,-5.805663942892643,-3.6536668424209786,-4.467483586425134,-4.920525606658142,-5.197378771121317,-3.600831140538671,-3.697093704062568,-3.571202111976747,-5.201703672377561,-5.887226668058716,-4.5869704781649325,-4.743600803095854,-5.9088819971413,-4.314797201686428,-4.833458250865318,-3.611063195816132,-3.459610931323274,-4.544297188235166,-5.33275431775885,46
-4.434849122263936,-4.921311247731681,-5.990521951962424,-5.5330807225474095,-5.168908710885334,-4.029564253819863,-5.832263893539993,-3.6559155015305485,-4.153090479443242,-5.20949008993711,-5.5299161369987875,-3.61485438588116,-3.6896260906767604,-3.565982315211052,-5.525920840021163,-5.906585936774672,-4.251589737541633,-4.39216109903381,-5.917905734023375,-4.034107385134298,-5.029641308719109,-3.6261679903730464,-3.432844702312461,-4.27132750849689,-5.665293198709065,47
-4.476735919586437,-5.1353857411189106,-6.021047405003015,-5.803518172938874,-5.364757895623509,-3.7926254057156337,-5.854169735249576,-3.657767338444312,-3.894178508987567,-5.447460840872729,-5.803770438309644,-3.626402940869092,-3.6834762914178594,-3.561683659051067,-5.792923213374717,-5.922528863952518,-3.9753938334989165,-4.102740166276832,-5.92533704674979,-3.8029510656207797,-5.191203826951643,-3.6386072329493278,-3.4108019254800266,-4.046528948712428,-5.939148747726889,48
-4.505159103483849,-5.280650575917385,-6.0417611052805595,-5.9870292999902235,-5.49765555669584,-3.631845473073481,-5.869034413552506,-3.6590239420643655,-3.7184882433212176,-5.608940993293328,-5.989600142770581,-3.6342394603251886,-3.6793032133493195,-3.5587667137996495,-5.974103395293199,-5.9333472788232005,-3.787975184327075,-3.9063473904774577,-5.930379723242714,-3.6460949916651795,-5.30083553575229,-3.647048147554662,-3.395844326915161,-3.893987068858687,-6.124979298846125,49
-4.515630802814474,-5.334169199264193,-6.049392468540707,-6.054638662588089,-5.546617852880383,-3.5726107610474243,-5.874510873979901,-3.6594869012928064,-3.6537602507072995,-5.668433681027232,-6.058063718098295,-3.6371265990721717,-3.677765763534594,-3.557692049759653,-6.040853988631587,-5.937333010617662,-3.7189262083163968,-3.8339921572882143,-5.9322375514243175,-3.5883059117868004,-5.341226165310423,-3.6501579581987325,-3.390333632707052,-3.8377874289125717,-6.1934431861005805,50
-4.497402201217316,-5.343024590395696,-5.981595569439729,-5.988502325195963,-5.553268094150286,-3.641555384545606,-5.873339471216753,-3.7344775636692624,-3.654393022001412,-5.61022512986172,-5.990074735415114,-3.6415749340035606,-3.6780395248247832,-3.563031520658931,-5.976410544496346,-5.87009582227247,-3.7171418761866706,-3.832580561568124,-5.861465714753583,-3.590034612145516,-5.29783948808342,-3.650268691574522,-3.3934863845397443,-3.8392633895160673,-6.121518659786611,51
-4.447924568310743,-5.367060652038345,-5.797575414737072,-5.808989409417338,-5.5713187490257345,-3.828690791183525,-5.870159949431065,-3.938023647262498,-3.6561105440854313,-5.4522304909839026,-5.805533210989335,-3.653648985960187,-3.678782591183867,-3.5775243702426853,-5.801492624700694,-5.6875948824783755,-3.712298688977413,-3.828749087470737,-5.669370729504448,-3.594726798833456,-5.180075649895839,-3.650569253594523,-3.4020438537999076,-3.8432695682969835,-5.926294945505839,52
-4.37501016192211,-5.402482216564356,-5.526387818333161,-5.544444059848838,-5.597919714105346,-4.104469285176248,-5.865474338378472,-4.237986296768319,-3.658641629261881,-5.2193962863218575,-5.533577280256612,-3.6714423256857422,-3.6798776363446244,-3.5988822538397973,-5.5437188481597355,-5.418646129097608,-3.7051613604585083,-3.8231027045903776,-5.386283382821514,-3.601641600268317,-5.006528940987827,-3.651012187097683,-3.4146548611306753,-3.849173410710966,-5.638596840249966,53
-4.286471239878769,-5.44549411634594,-5.197088594128407,-5.223210421087085,-5.63022088598773,-4.439343170738842,-5.859784667814608,-4.602226656882532,-3.6617150898332844,-4.9366690378036555,-5.203345078652587,-3.693048523923916,-3.6812073340398275,-3.6248168267791474,-5.230707833788569,-5.092065499992387,-3.696494604399838,-3.8162463825213693,-5.042534461849376,-3.61003814486779,-4.795793651599524,-3.6515500349229475,-3.429968227175179,-3.856342362213659,-5.289249141010687,54
-4.190120060008074,-5.492301183755311,-4.838733556023237,-4.8736326377287105,-5.665372161271501,-4.8037647520863676,-5.853592967495111,-4.998605872300937,-3.6650597381021646,-4.62899526735738,-4.843974741612916,-3.716561151418399,-3.6826543580022553,-3.6530397443896154,-4.890078200502301,-4.7366689330249425,-3.687063134571284,-3.808785090858036,-4.668454753732641,-3.6191755610495697,-4.566464071971078,-3.6521353399092655,-3.4466327725765495,-3.8641438682607063,-4.909076644779711,55
-4.09376888013738,-5.5391082511646825,-4.480378517918064,-4.524054854370332,-5.7005234365552715,-5.168186333433897,-5.847401267175613,-5.394985087719347,-3.6684043863710447,-4.321321496911102,-4.484604404573242,-3.7400737789128833,-3.684101381964683,-3.681262662000085,-4.5494485672160305,-4.381272366057496,-3.677631664742731,-3.8013237991947038,-4.294375045615903,-3.6283129772313494,-4.337134492342631,-3.652720644895583,-3.463297317977921,-3.8719453743077543,-4.528904148548732,56
-4.00522995809404,-5.582120150946266,-4.1510792937133125,-4.202821215608583,-5.732824608437656,-5.503060218996488,-5.84171159661175,-5.759225447833556,-3.6714778469424476,-4.038594248392903,-4.15437220296922,-3.761679977151057,-3.685431079659887,-3.707197234939435,-4.236437552844866,-4.054691736952277,-3.6689649086840603,-3.7944674771256954,-3.9506261246437684,-3.636709521830823,-4.126399202954331,-3.6532584927208482,-3.4786106840224242,-3.879114325810447,-4.179556449309457,57
-3.9323155517054054,-5.617541715472276,-3.8798916973093984,-3.938275866040081,-5.759425573517265,-5.778838712989212,-5.837025985559158,-6.059188097339378,-3.6740089321188973,-3.8057600437308556,-3.8824162722364934,-3.7794733168766115,-3.686526124820643,-3.728555118536546,-3.978663776303905,-3.785742983571507,-3.6618275801651547,-3.7888210942453355,-3.6675387779608313,-3.643624323265683,-3.9528524940463163,-3.6537014262240075,-3.491221691353192,-3.8850181682244287,-3.891858344053581,58
-3.882837918798833,-5.641577777114927,-3.6958715426067443,-3.7587629502614566,-5.7774762283927155,-5.9659741196271305,-5.833846463773469,-6.262734180932613,-3.675726454202917,-3.6477654048530392,-3.697874747810717,-3.791547368833238,-3.6872691911797277,-3.7430479681203,-3.8037458565082547,-3.6032420437774144,-3.656984392955898,-3.7849896201479485,-3.4754437927116975,-3.648316509953624,-3.835088655858737,-3.6540019882440085,-3.4997791606133557,-3.8890243470053454,-3.6966346297728103,59
-3.8646093172016744,-5.650433168246429,-3.6280746435057663,-3.692626612869332,-5.784126469662618,-6.034918743125311,-5.832675061010321,-6.337724843309068,-3.676359225497029,-3.5895568536875277,-3.6298857651275362,-3.795995703764627,-3.6875429524699164,-3.748387439019578,-3.739302412373015,-3.5360048554322225,-3.6552000608261714,-3.7835780244278583,-3.404671956040964,-3.650045210312339,-3.7917019786317336,-3.654112721619798,-3.5029319124460474,-3.890500307608841,-3.6247101034588423,60
-3.872623173202158,-5.594037830359362,-3.631511147333819,-3.749194809479704,-5.731706490669442,-5.9705938984873574,-5.771284443128629,-6.2624663692330005,-3.6778260513491388,-3.5962947832677337,-3.6353204618318,-3.847633479256369,-3.692934901836556,-3.7836833877977716,-3.7921769336829603,-3.5843516722117053,-3.7113083838683414,-3.8267014555306194,-3.4466868668482595,-3.696999145503545,-3.827469822336047,-3.673335263156468,-3.504249072084984,-3.8960741235060588,-3.6595494240113418,61
-3.894375068060612,-5.44096477038018,-3.6408388005813914,-3.9027370574221405,-5.5894236905451065,-5.795997891612912,-5.604652766021181,-6.058193368169393,-3.681807435804864,-3.6145834492711497,-3.650071781457658,-3.987793155591094,-3.7075701929745764,-3.8794866773385817,-3.935693491524237,-3.715578746327442,-3.8636024035542293,-3.9437507685238256,-3.560727339039488,-3.8244455410225315,-3.924553969533468,-3.7255107330417134,-3.5078242196763814,-3.911203052369934,-3.7541132940824093,62
-3.926430492062545,-5.215383418831912,-3.6545848158936027,-4.129009843863628,-5.379743774572401,-5.538698513061097,-5.359090294494413,-5.757159471865126,-3.687674739213301,-3.641535167591973,-3.6718105682747124,-4.194344257558059,-3.729137990441134,-4.0206704724513544,-4.1471915767640155,-3.9089660134453714,-4.088035695722907,-4.116244492934868,-3.7287869822686677,-4.012261281787355,-4.067625344350721,-3.802400899188392,-3.5130928582321257,-3.9334983159588046,-3.893470576292405,63
-3.965354935493463,-4.94146320623759,-3.6712764059155747,-4.403769655971146,-5.125132448034119,-5.226263553391041,-5.06090729335477,-5.391618312067092,-3.694799321923547,-3.674262254124402,-3.698207666552565,-4.4451563099465154,-3.7553274587933823,-4.192107937945436,-4.40401068026946,-4.143793409231426,-4.360561836213444,-4.325701158291133,-3.9328594061898134,-4.240323252716068,-4.2413548709145275,-3.8957675295093592,-3.5194904907641016,-3.960571136031005,-4.062690133261685,64
-4.0077138886388735,-4.643373563120239,-3.689440783292426,-4.70277298091168,-4.848055416213047,-4.88626080316186,-4.736414027408688,-4.993823520522173,-3.7025525442846963,-3.7098770247626334,-3.726933920560815,-4.718098837545717,-3.7838277625884755,-4.37867223863017,-4.683490292907736,-4.399340869351545,-4.657134400864909,-4.553639294120008,-4.154938220456941,-4.488508338726725,-4.43041347335161,-3.997372391917469,-3.5264526202841924,-3.9900327343448683,-4.246840827610606,65
-4.050072841784285,-4.345283920002886,-3.707605160669277,-5.001776305852216,-4.570978384391973,-4.546258052932677,-4.411920761462603,-4.596028728977251,-3.7103057666458463,-3.7454917954008646,-3.755660174569066,-4.9910413651449215,-3.8123280663835697,-4.565236539314906,-4.962969905546015,-4.654888329471666,-4.9537069655163775,-4.781577429948886,-4.377017034724072,-4.736693424737385,-4.619472075788695,-4.098977254325581,-3.5334147498042836,-4.0194943326587325,-4.43099152195953,66
-4.0889972852152034,-4.071363707408564,-3.7242967506912485,-5.2765361179597345,-4.3163670578536895,-4.233823093262619,-4.11373776032296,-4.230487569179216,-3.717430349356092,-3.7782188819332934,-3.7820572728469175,-5.241853417533377,-3.838517534735818,-4.736674004808987,-5.219789009051458,-4.88971572525772,-5.226233106006913,-4.9910340953051495,-4.581089458645217,-4.964755395666097,-4.793201602352501,-4.192343884646546,-3.539812382336259,-4.046567152730932,-4.600211078928809,67
