C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.491457973041092,-4.907107308736951,-3.1043353626763253,-5.275762510218745,-4.971084994456601,-5.108766337820243,-4.599391362981953,-4.654280235696485,-5.567825035991563,-4.13999017780962,-5.078004813882643,-4.386043483309835,-4.731063509897228,20
-6.55642172090028,-4.984156060655022,-3.0419067863862916,-5.258661548493771,-5.091448436698637,-5.193096112513336,-4.6322451501723405,-4.717971598565195,-5.621551392702338,-4.114860237072105,-5.128892460307062,-4.458648112741104,-4.80886351328674,21
-6.607420417908026,-5.045147334630155,-2.9891284369295685,-5.247481960353306,-5.188697344310671,-5.274761032790989,-4.666277940772905,-4.768440947694982,-5.667556068344753,-4.095075002063377,-5.167480742456383,-4.517890677892926,-4.871681938099559,22
-6.644454064064329,-5.09008113066235,-2.9460003143061577,-5.242223745797347,-5.262831717292702,-5.353761098653204,-4.701489734783647,-4.805688283085846,-5.705839062918807,-4.080634472783437,-5.1937696603306085,-4.563771178765302,-4.919518784335683,23
-6.667522659369187,-5.118957448751605,-2.912522418516058,-5.2428869048258955,-5.31385155564473,-5.430096310099977,-4.737880532204566,-4.829713604737787,-5.736400376424499,-4.071538649232283,-5.2077592139297355,-4.596289615358232,-4.952374051995115,24
-6.676626203822602,-5.131776288897923,-2.88869474955927,-5.249471437438951,-5.341756859366755,-5.503766667131311,-4.775450333035663,-4.840516912650806,-5.7592400088618305,-4.067787531409918,-5.209449403253766,-4.615445987671716,-4.970247741077853,25
-6.671764697424574,-5.1285376511013006,-2.8745173074357933,-5.261977343636514,-5.346547628458775,-5.574772169747205,-4.814199137276937,-4.838098206824902,-5.774357960230801,-4.06938111931634,-5.198840228302699,-4.6212402957057535,-4.9731398515838965,26
-6.652938140175101,-5.109241535361741,-2.8699900921456285,-5.280404623418585,-5.328223862920791,-5.64311281794766,-4.854126944928389,-4.822457487260075,-5.78175423053141,-4.07631941295155,-5.175931689076537,-4.613672539460345,-4.961050383513246,27
-6.620146532074184,-5.073887941679242,-2.8751131036887747,-5.304753276785163,-5.286785562752801,-5.708788611732675,-4.895233755990017,-4.793594753956325,-5.781428819763659,-4.088602412315547,-5.140723785575275,-4.59274271893549,-4.933979336865904,28
-6.5733898731218225,-5.022476870053808,-2.8898863420652328,-5.33502330373625,-5.222232727954806,-5.771799551102251,-4.937519570461824,-4.751510006913654,-5.773381727927546,-4.106230117408333,-5.0932165177989175,-4.55845083413119,-4.891926711641867,29
-6.512668163318017,-4.955008320485432,-2.914309807275003,-5.371214704271843,-5.134565358526805,-5.832145636056385,-4.980984388343808,-4.696203246132059,-5.757612955023072,-4.129202528229905,-5.033409885747464,-4.5107968850474425,-4.834892507841136,30
-6.428536029366795,-4.859509269074938,-2.9502560267898623,-5.425786073809898,-5.004411801373113,-5.899705737605309,-5.032385409447201,-4.616443564742158,-5.731845279578126,-4.162678311133712,-4.9510596117722985,-4.43877117409805,-4.749392967784686,31
-6.315746041659284,-4.729328035878333,-2.9987652936496874,-5.505658854249275,-4.821010026996129,-5.9799681174213735,-5.095476633667131,-4.505991570038734,-5.694813578552645,-4.209523391871667,-4.840474430513079,-4.336257202624011,-4.627937114984164,32
-6.180595115726132,-4.572446636828409,-3.0585892562066257,-5.60252731531134,-4.597274470792978,-6.066346861497755,-5.165753261129444,-4.372334533268048,-5.648035999594703,-4.266298659541471,-4.70848386040222,-4.210594769016127,-4.479514121225592,33
-6.029380167097985,-4.396847087857949,-3.128479562812827,-5.70808572671746,-4.346119568160779,-6.152256055827638,-5.238710491959985,-4.222959725676351,-5.593030690352376,-4.32956500324083,-4.561917419872125,-4.069123671665195,-4.3131131582949855,34
-5.8683981113054955,-4.210511404899741,-3.207187861820438,-5.814028358188994,-4.080459754496661,-6.2311097864042,-5.3098435262846015,-4.065354418509905,-5.531315798473737,-4.395883312067443,-4.407604627355206,-3.9191837089620183,-4.137723397978366,35
-5.703945863879308,-4.021421603886575,-3.293465801581607,-5.912049479447313,-3.813209465197744,-6.296322139220624,-5.374647564229138,-3.9070058830149623,-5.464409471606862,-4.461814475119017,-4.252375001283873,-3.768114679297395,-3.962334012061749,36
-5.542320340350071,-3.8375597007512376,-3.3860650304484845,-5.993843360213777,-3.557283135661154,-6.3413072002700925,-5.4286178059194405,-3.7554013904377817,-5.393829857399824,-4.5239193814932515,-4.103058060090535,-3.623256381062125,-3.7959341723311537,37
-5.389818456248433,-3.666907711426517,-3.4837371967732156,-6.051104270209752,-3.3255952012840133,-6.359479055545781,-5.467249451481354,-3.618028212024618,-5.3210951035006975,-4.578758920287851,-3.9664833222076012,-3.4919486126470085,-3.6475130505725994,38
-5.252737127105041,-3.517447651845199,-3.5852339489079514,-6.075526479156603,-3.131060097463445,-6.3442517910408744,-5.486037701040727,-3.502373619021729,-5.2477233575575575,-4.622893980600518,-3.84948030606748,-3.3815311724428447,-3.5260598185721013,39
-5.137373268450545,-3.3971615379400735,-3.689306935204838,-6.058804256775694,-2.986592259596575,-6.289039492748552,-5.480477754723403,-3.4159248826753714,-5.175232767218478,-4.652885451528954,-3.7588785301025833,-3.2993438588404347,-3.440563648115681,40
-5.039694981036648,-3.3027792854061744,-3.813818198370961,-5.9936250733748615,-2.889265159594964,-6.177476854715064,-5.442007230369023,-3.3567087414068286,-5.095234063859537,-4.665762620804364,-3.692325943721375,-3.24329205301288,-3.390124550440828,41
-4.950932186212142,-3.2242065345882227,-3.969985682359881,-5.884539762377043,-2.8240602007013527,-6.007301877047248,-5.370540893313543,-3.3158643611947696,-5.0014921673509205,-4.663441578102023,-3.6414333885912455,-3.204600435058482,-3.3649204277162026,42
-4.870274530403311,-3.1591888883935355,-4.146594887393458,-5.7410376381762545,-2.7857537153096303,-5.793083604829173,-5.274289664927292,-3.2905476546215304,-4.89875650808187,-4.649813415435734,-3.6039747215329894,-3.180587751755839,-3.3605572881245807,43
-4.796911660036437,-3.1054719497294307,-4.332431313693553,-5.5726080151665185,-2.7691220358136883,-5.549391083144908,-5.161464466580597,-3.277914534269446,-4.791776516441629,-4.628769224819307,-3.5777237993674036,-3.1685727498835505,-3.372641139848734,44
-4.730033221537799,-3.0608013215032237,-4.516280461482027,-5.388740207741851,-2.768941494607413,-5.290793357078516,-5.040276219643783,-3.2751209127208494,-4.685301622819434,-4.604200098266548,-3.560454478915282,-3.165874176220214,-3.3967779910714366,45
-4.6688288613336795,-3.0229226066222314,-4.686927830980742,-5.198923530296271,-2.7799884240846957,-5.031859471714064,-4.918935845487176,-3.2793227025580762,-4.584081257604527,-4.579997127791265,-3.54994061699742,-3.169810777544429,-3.428573849975463,46
-4.612488225850359,-2.989581407993771,-4.833158922411562,-5.0126472972237925,-2.7970391566394253,-4.7871584721356175,-4.8056542654811,-3.287675816363462,-4.492864851186148,-4.560051405407264,-3.543956070434614,-3.1777013006347925,-3.463634724743586,47
-4.560200961514119,-2.9585233285251586,-4.943759235996345,-4.8394008229184395,-2.81487002466549,-4.571259403427244,-4.708642400995885,-3.2973361667193397,-4.416401833953539,-4.548254023128352,-3.540274696047658,-3.1868644922699043,-3.4975666235585794,48
-4.511156714751243,-2.9274939711237127,-5.0075142719569525,-4.6886734217742285,-2.828257360556781,-4.398731310673012,-4.636111173401855,-3.3054596662080455,-4.35944163629594,-4.5484960729683355,-3.5366703506573476,-3.1946190992283627,-3.5259755546032165,49
-4.464545131988011,-2.8942389386967484,-5.013209530515248,-4.569954408185177,-2.831977496707187,-4.284143238956987,-4.596271504069337,-3.3092022274119133,-4.326733688602591,-4.564668646941023,-3.5309168910844786,-3.198283868288766,-3.5444675260602723,50
-4.423455561701163,-2.860444849677988,-4.94052233961437,-4.478148980797389,-2.831938060987313,-4.233086164428432,-4.5969543539443745,-3.312363586393599,-4.326377127383835,-4.605359196055145,-3.526490971618179,-3.201447341930907,-3.557094343210091,51
-4.390444675269042,-2.8293866075896883,-4.78979217751117,-4.400585923931563,-2.836838205657534,-4.233557545601612,-4.6339952273166505,-3.3200041316210442,-4.357946137704725,-4.671303319893832,-3.5276326597901035,-3.2088837137620487,-3.570663741241101,52
-4.363903103470331,-2.8011922429719713,-4.580797769898074,-4.335389930493627,-2.8456415496963983,-4.273736151108091,-4.697611860571959,-3.331170754284517,-4.413402722786564,-4.754614333332478,-3.5332609322848354,-3.219690207251998,-3.5849156231981967,53
-4.342221477083712,-2.775989786364958,-4.3333178424675145,-4.2806856933895014,-2.857311712082453,-4.341800749579432,-4.778021990096087,-3.344910345574282,-4.484708885850657,-4.847405551246478,-3.542294765786959,-3.23296404587056,-3.5995898921262737,54
-4.323790426887871,-2.7539072683087675,-4.0671311209119185,-4.234597905525106,-2.8708123117942463,-4.425930109647201,-4.865443352274824,-3.3602697966806057,-4.563826630118309,-4.9417902885112275,-3.553653136981056,-3.247802453087542,-3.614426451070226,55
-4.307000583661486,-2.735072719343521,-3.802016330923712,-4.1952512598063665,-2.885106967810325,-4.514302999942963,-4.950093683493964,-3.3762959987937537,-4.642717958810824,-5.029881860002126,-3.566255022551711,-3.2633026523727477,-3.6291652030749497,56
-4.2902425781832445,-2.719614170009339,-3.557752198195323,-4.160770449139203,-2.899159299109237,-4.595098189098281,-5.022190720139296,-3.392035843103993,-4.713344875149508,-5.103793580594566,-3.579019399183508,-3.2785618671959846,-3.64354605118534,57
-4.271907041231828,-2.707659650846343,-3.3541174484191814,-4.1292801664295355,-2.9119329246695282,-4.65649444574472,-5.071952198596607,-3.406536220801589,-4.767669382355663,-5.155638765163945,-3.5908652435610304,-3.292677321027058,-3.657308898446292,58
