C1,C2,C3,C4,C5,C6,C7,C8,time
-5.833697483382525,-4.318329450169606,-5.009815958173033,-5.288197505859164,-4.152922503027962,-5.231301657527121,-3.7270483955138434,-3.4418767386709557,10
-5.827171971858383,-4.295987711331461,-4.987758847386538,-5.270169967630603,-4.135110133389852,-5.2498281437050185,-3.727551266275169,-3.4461506045639827,11
-5.821187319783962,-4.270969647208947,-4.967776634654912,-5.254066469364991,-4.119214845763057,-5.265500646517921,-3.7280672667542967,-3.4502196459683216,12
-5.815743527159263,-4.2432752578020665,-4.949869319978157,-5.239887011062323,-4.105236640147577,-5.2783191659658275,-3.7285963969512252,-3.454083862883971,13
-5.810840593984287,-4.21290454311082,-4.934036903356276,-5.227631592722604,-4.093175516543413,-5.28828370204874,-3.7291386568659552,-3.457743255310933,14
-5.806478520259033,-4.1798575031352065,-4.920279384789266,-5.217300214345832,-4.0830314749505625,-5.295394254766657,-3.7296940464984867,-3.4611978232492064,15
-5.8026573059835025,-4.144134137875226,-4.908596764277132,-5.208892875932004,-4.074804515369029,-5.299650824119578,-3.7302625658488195,-3.4644475666987913,16
-5.7993769511576945,-4.10573444733088,-4.898989041819874,-5.2024095774811245,-4.06849463779881,-5.301053410107503,-3.7308442149169543,-3.467492485659689,17
-5.796637455781609,-4.064658431502166,-4.891456217417491,-5.19785031899319,-4.064101842239905,-5.299602012730434,-3.7314389937028904,-3.4703325801318985,18
-5.7944388198552454,-4.020906090389086,-4.885998291069987,-5.195215100468204,-4.061626128692317,-5.295296631988369,-3.7320469022066285,-3.472967850115419,19
-5.792781043378606,-3.9744774239916385,-4.88261526277736,-5.194503921906162,-4.061067497156044,-5.288137267881307,-3.732667940428167,-3.4753982956102525,20
-5.79344016578662,-3.9244487408034123,-4.884415970082373,-5.1941666302120675,-4.0623936590049885,-5.270843384489758,-3.732112588409593,-3.476488785412911,21
-5.797402875654254,-3.8703068788763986,-4.89312754495322,-5.193342029222026,-4.0655866761135435,-5.239370239636227,-3.729720001729842,-3.4756086910770128,22
-5.803485146691547,-3.8126676325482083,-4.906677429028063,-5.193063554332711,-4.0706680742324375,-5.198571523933708,-3.7262831936941905,-3.473514766738216,23
-5.810502952608549,-3.7521467961564468,-4.922993063945062,-5.194364640940785,-4.0776593791124025,-5.153300927995195,-3.722595177607915,-3.470963766532178,24
-5.817272267115304,-3.6893601640387255,-4.940001891342374,-5.198278724442917,-4.086582116504172,-5.108412142433682,-3.7194489667762918,-3.468712444594557,25
-5.822609063921856,-3.624923530532651,-4.955631352858158,-5.205839240235775,-4.097457812158474,-5.068758857862166,-3.717637574504598,-3.4675175550610113,26
-5.825329316738252,-3.559452689975832,-4.967808890130577,-5.218079623716027,-4.1103079918260415,-5.039194764893641,-3.71795401409811,-3.468135852067199,27
-5.824248999274536,-3.493563436705877,-4.974461944797786,-5.236033310280337,-4.125154181257606,-5.0245735541411,-3.7211912988621036,-3.471324089748777,28
-5.8181840852407545,-3.4278715650603955,-4.973517958497947,-5.260733735325378,-4.142017906203899,-5.029748916217541,-3.728142442101856,-3.4778390222414046,29
-5.805950548346953,-3.362992869376995,-4.962904372869218,-5.2932143342478115,-4.160920692415649,-5.059574541735955,-3.739600457122643,-3.488437403680739,30
