C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.833697483382525,-4.270285125168271,-4.999266444352792,-5.22261757568114,-4.152922503027963,-3.7196525856652785,-5.231301657527123,-3.321403228162543,-3.7465944643993128,-3.715453056979601,10
-5.827171971858382,-4.2297943877495054,-4.978512698415,-5.218130467646854,-4.135110133389853,-3.722526613143209,-5.24982814370502,-3.321098033048458,-3.740830706695327,-3.732198638866363,11
-5.821187319783962,-4.188558012569138,-4.959696407504618,-5.215020736953119,-4.119214845763059,-3.7252008016962557,-5.265500646517923,-3.321004748423262,-3.73564292440767,-3.7476233624609243,12
-5.815743527159262,-4.14657599962717,-4.942817571621646,-5.213288383599932,-4.105236640147578,-3.7276751513244184,-5.27831916596583,-3.3211233742869544,-3.7310311175363404,-3.761727227763284,13
-5.8108405939842855,-4.103848348923599,-4.927876190766089,-5.212933407587293,-4.093175516543414,-3.7299496620276975,-5.288283702048741,-3.3214539106395353,-3.7269952860813382,-3.774510234773444,14
-5.806478520259031,-4.060375060458426,-4.914872264937945,-5.213955808915206,-4.083031474950564,-3.732024333806093,-5.2953942547666575,-3.321996357481006,-3.7235354300426646,-3.7859723834914027,15
-5.802657305983499,-4.016156134231652,-4.90380579413722,-5.216355587583669,-4.0748045153690295,-3.733899166659603,-5.2996508241195786,-3.3227507148113657,-3.7206515494203183,-3.7961136739171613,16
-5.799376951157691,-3.971191570243276,-4.894676778363915,-5.220132743592682,-4.0684946377988105,-3.73557416058823,-5.301053410107503,-3.3237169826306148,-3.7183436442143,-3.80493410605072,17
-5.796637455781605,-3.925481368493298,-4.88748521761803,-5.225287276942246,-4.064101842239907,-3.7370493155919724,-5.299602012730434,-3.324895160938752,-3.716611714424609,-3.8124336798920773,18
-5.794438819855241,-3.8790255289817184,-4.8822311118995705,-5.23181918763236,-4.061626128692318,-3.7383246316708294,-5.295296631988369,-3.3262852497357778,-3.7154557600512463,-3.8186123954412343,19
-5.792781043378601,-3.8318240517085362,-4.878914461208535,-5.239728475663025,-4.061067497156045,-3.7394001088248023,-5.288137267881307,-3.327887249021693,-3.7148757810942112,-3.8234702526981907,20
-5.793440165786616,-3.7842937154919403,-4.880524379131663,-5.248051444336218,-4.062393659004989,-3.73895193313712,-5.270843384489759,-3.329005775821138,-3.7140371773439953,-3.824751190478934,21
-5.797402875654248,-3.736666064119812,-4.888721484328246,-5.25625270659748,-4.065586676113544,-3.7362446524317985,-5.2393702396362265,-3.329254506258913,-3.712476282017536,-3.821201841459012,22
