C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-6.0129607145754544,-3.1579271096596933,-4.896095599375138,-5.083962109040772,-3.5682210768308393,-4.2448908242289995,-4.629162946888393,-3.995196682184432,-5.304141601093432,-5.027959432839868,-4.894987553316436,-4.345666441051641,-3.336090200461967,-4.346109585687839,-3.4671825324659946,20
-6.074290104873974,-3.097851305245639,-5.006917548368095,-5.108537568450591,-3.5840593295021392,-4.219301217125868,-4.639958905353006,-3.983516275864543,-5.345497973281457,-5.0987165689524785,-4.891575186600131,-4.287319642684279,-3.317197311064996,-4.4455940549506625,-3.448504397298209,21
-6.123269669171481,-3.0475513878408576,-5.096707986402815,-5.13484896109094,-3.596962053456125,-4.19941237570827,-4.643215630144417,-3.9764156435281874,-5.37661944137386,-5.1549955195664285,-4.894208148026253,-4.241882277032105,-3.3022829952284214,-4.532051228967977,-3.4347830455800334,22
-6.159899407467977,-3.0070273574453514,-5.165466913479298,-5.162896286961822,-3.6069292486927975,-4.185224299976206,-4.638933121262632,-3.9738947851753696,-5.3975060053706425,-5.196796284681721,-4.902886437594804,-4.209354344095118,-3.291347252952243,-4.60548110773978,-3.42601847731147,23
-6.184179319763457,-2.9762792140591183,-5.213194329597541,-5.192679546063236,-3.613960915212155,-4.176736989929674,-4.627111378707645,-3.9759537008060852,-5.408157665271803,-5.224118864298351,-4.917610055305778,-4.189735843873318,-3.2843900842364615,-4.665883691266071,-3.422210692492515,24
-6.196109406057926,-2.9553069576821587,-5.239890234757549,-5.224198738395181,-3.6180570530142,-4.173950445568675,-4.60775040247946,-3.9825923904203364,-5.408574421077343,-5.236963258416322,-4.9383790011591815,-4.183026776366703,-3.2814114890810764,-4.713258979546853,-3.423359691123172,25
-6.195689666351381,-2.9441105883144734,-5.245554628959321,-5.257453863957657,-3.6192176620989303,-4.17686466689321,-4.580850192578075,-3.9938108540181236,-5.398756272787262,-5.235329467035634,-4.965193275155011,-4.1892271415752775,-3.2824114674860887,-4.7476069725821235,-3.429465473203439,26
-6.18292010064382,-2.9426901059560624,-5.230187512202858,-5.292444922750667,-3.6174427424663476,-4.185479653903276,-4.546410749003491,-4.009609091599445,-5.378703220401559,-5.219217490156286,-4.998052877293268,-4.208336939499039,-3.2873900194514967,-4.768927670371884,-3.4405280387333175,27
-6.157800708935245,-2.9510455106069244,-5.19378888448816,-5.329171914774205,-3.6127322941164506,-4.199795406598876,-4.504432071755707,-4.029987103164302,-5.348415263920235,-5.188627327778277,-5.03695780757395,-4.240356170137986,-3.296347144977301,-4.7772210729161335,-3.4565473877128055,28
-6.120331491225654,-2.9691768022670617,-5.1363587458152296,-5.367634840028274,-3.6050863170492407,-4.21981192498001,-4.454914160834724,-4.054944888712695,-5.30789240334329,-5.143558979901607,-5.081908065997061,-4.285284833492121,-3.309282844063503,-4.772487180214873,-3.477523520141905,29
