C1,C2,C3,C4,C5,time
-3.286827813984868,-4.0709672141292454,-4.5499601777023155,-4.205663624563653,-4.804641530130036,20
-3.2839267735308457,-4.06686505671876,-4.546591725694289,-4.192148627887277,-4.849585622359383,21
-3.2760525208699267,-4.055730629461729,-4.537448784529645,-4.15546506547997,-4.971576729839037,22
-3.264448359053837,-4.039321999819789,-4.52397497649754,-4.101405078774468,-5.151353098756423,23
-3.250357591134298,-4.019397235254575,-4.507613923887124,-4.035760809203499,-5.369652975298962,24
-3.235023520163036,-3.9977144032277243,-4.489809248987555,-3.964324398199798,-5.60721460565408,25
-3.2196894491917734,-3.976031571200874,-4.472004574087986,-3.8928879871960973,-5.844776236009197,26
-3.2055986812722357,-3.9561068066356606,-4.455643521477572,-3.827243717625129,-6.063076112551737,27
-3.1939945194561448,-3.939698176993719,-4.442169713445465,-3.7731837309196252,-6.2428524814691215,28
-3.1861202667952266,-3.9285637497366883,-4.433026772280821,-3.7365001685123196,-6.3648435889487764,29
-3.183219226341204,-3.924461592326203,-4.429658320272795,-3.7229851718359437,-6.409787681178123,30
-3.2735589447269082,-3.9942287950293314,-4.356003902541076,-3.7980068131661597,-6.419148771393569,31
-3.5187667517738195,-4.1835969166521085,-4.156084768697837,-4.001636982491032,-6.444557444835496,32
-3.8801256253166354,-4.46266572746462,-3.861467097770961,-4.301723547811896,-6.482001805697282,33
-4.3189185431900565,-4.80153499773696,-3.5037170687883217,-4.666114377130091,-6.527469958172308,34
-4.796428483228777,-5.170304497739207,-3.114400860777806,-5.062657338446946,-6.576950006453953,35
-5.2739384232674995,-5.539073997741456,-2.725084652767289,-5.459200299763802,-6.626430054735598,36
-5.71273134114092,-5.8779432680137935,-2.367334623784652,-5.823591129081996,-6.671898207210624,37
-6.074090214683734,-6.157012078826305,-2.0727169528577756,-6.1236776944028595,-6.70934256807241,38
-6.3192980217306465,-6.346380200449083,-1.8727978190145365,-6.327307863727733,-6.734751241514336,39
-6.4096377401163505,-6.416147403152211,-1.7991434012828176,-6.402329505057948,-6.744112331729783,40
-6.422791040518836,-6.415668954549323,-1.9352415414042041,-6.411657446999183,-6.68866124788488,41
-6.458492855897013,-6.414370308341484,-2.304650778876543,-6.436976146553964,-6.5381511631630005,42
-6.511106057506959,-6.412456513929933,-2.849043339362096,-6.474287914318904,-6.316346827783388,43
-6.574993516604751,-6.410132620715906,-3.510091448523119,-6.519595060890616,-6.047012991965289,44
-6.644518104446464,-6.407603678100642,-4.229467332021879,-6.568899896865716,-5.753914405927947,45
-6.714042692288176,-6.405074735485378,-4.94884321552064,-6.618204732840815,-5.4608158198906045,46
-6.777930151385967,-6.4027508422713515,-5.609891324681667,-6.663511879412528,-5.191481984072504,47
