C1,C2,C3,C4,C5,time
-3.8596790980905995,-4.852625734243466,-6.770730221225883,-6.672778853513068,-3.714177756312292,10
-3.8580217964950516,-4.837517860975569,-6.693974022080168,-6.603472993862636,-3.7301949379761705,11
-3.853523406449993,-4.7965107763912815,-6.485635767256082,-6.415357089097173,-3.7736701453495547,12
-3.846894200067801,-4.736079283319697,-6.178610970673217,-6.13813365049544,-3.837738872005068,13
-3.838844449460853,-4.6626981845899165,-5.805795146251168,-5.801505189336192,-3.9155366115153343,14
-3.8300844267415277,-4.582842283031038,-5.400083807909526,-5.4351742168981865,-4.000198857452977,15
-3.821324404022203,-4.50298638147216,-4.994372469567885,-5.068843244460181,-4.084861103390621,16
-3.8132746534152555,-4.429605282742379,-4.621556645145836,-4.732214783300933,-4.162658842900886,17
-3.8066454470330635,-4.369173789670795,-4.3145318485629724,-4.4549913446992,-4.2267275695564,18
-3.8021470569880047,-4.328166705086507,-4.106193593738887,-4.266875439933739,-4.270202776929784,19
-3.8004897553924564,-4.31305883181861,-4.02943739459317,-4.197569580283305,-4.286219958593662,20
-3.8341172859315487,-4.344432025872431,-4.062954141670517,-4.129395295407985,-4.212562684931157,21
-3.9253920116805125,-4.429587838304227,-4.153928169451886,-3.944350807889257,-4.012635799275785,22
-4.05990213383688,-4.555080614519506,-4.287995157761271,-3.671653668387976,-3.718006704625765,23
-4.223235853598186,-4.707464699923775,-4.450790786422669,-3.3405214275649895,-3.3602428039793097,24
-4.400981372161957,-4.873294439922535,-4.627950735260071,-2.980171636081154,-2.97091150033464,25
-4.578726890725729,-5.0391241799212985,-4.805110684097474,-2.6198218445973174,-2.581580196689969,26
-4.742060610487034,-5.191508265325566,-4.9679063127588705,-2.288689603774332,-2.223816296043515,27
-4.876570732643401,-5.317001041540844,-5.101973301068256,-2.015992464273051,-1.9291872013934948,28
-4.9678454583923655,-5.402156853972642,-5.192947328849625,-1.8309479767543233,-1.7292603157381228,29
-5.001472988931457,-5.433530048026461,-5.226464075926971,-1.7627736918790033,-1.6556030420756178,30
-5.041967917952986,-5.466604694096193,-5.260615024120554,-1.8477316656908798,-1.7402037605553702,31
-5.151882725297133,-5.556378733428324,-5.353310454931705,-2.0783318803231148,-1.9698342821432688,32
-5.313862441383246,-5.688677317707253,-5.489914247706033,-2.418163775570619,-2.308237156062278,33
-5.5105520966306685,-5.849325598617382,-5.655790281789147,-2.8308167912283038,-2.7191549315353605,34
-5.724596721458744,-6.024148727843109,-5.836302436526652,-3.2798803670910752,-3.1663301577854774,35
-5.938641346286822,-6.198971857068836,-6.016814591264158,-3.728943942953849,-3.613505384035596,36
-6.135331001534245,-6.359620137978965,-6.182690625347272,-4.141596958611533,-4.024423159508679,37
-6.297310717620357,-6.491918722257894,-6.3192944181216,-4.481428853859038,-4.362826033427687,38
-6.407225524964503,-6.581692761590023,-6.411989848932751,-4.712029068491272,-4.592456555015586,39
-6.447720453986031,-6.614767407659755,-6.446140797126333,-4.796987042303147,-4.677057273495337,40
-6.451363481647057,-6.583647187264209,-6.449099398850361,-4.812314718464862,-4.693493021140755,41
-6.4617900780561985,-6.494578970270054,-6.457567121026028,-4.856183584720804,-4.740533264401781,42
