C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-6.285802601371217,-5.711960247019293,-2.8524989713425684,-4.3439162117067225,-5.797482616507922,-6.024734728598764,-5.971506268165093,-3.6586611459446474,-5.953257444768633,-4.539224176889159,10
-6.2191786419101,-5.624702049127078,-2.8817183578143277,-4.305706841510334,-5.639801479976069,-5.811181592572166,-5.918494595466808,-3.6212230508499217,-5.836517357580427,-4.491237133291132,11
-6.157058177912761,-5.542715850092906,-2.9142149265453328,-4.269871098670591,-5.492543783289878,-5.6126497519236915,-5.867170616937351,-3.5861074439996137,-5.726782669216193,-4.446386118044572,12
-6.0994412093792,-5.466001649916777,-2.9499886775355817,-4.236408983187494,-5.355709526449348,-5.42913920665334,-5.817534332576721,-3.553314325393722,-5.624053379675927,-4.404671131149481,13
-6.0463277363094186,-5.394559448598697,-2.989039610785076,-4.205320495061043,-5.229298709454482,-5.26064995676111,-5.769585742384919,-3.522843695032248,-5.528329488959635,-4.366092172605858,14
-5.9977177587034145,-5.328389246138663,-3.031367726293815,-4.176605634291238,-5.113311332305277,-5.107182002247003,-5.723324846361945,-3.494695552915192,-5.439610997067311,-4.3306492424137035,15
-5.9536112765611895,-5.267491042536678,-3.0769730240617985,-4.15026440087808,-5.007747395001734,-4.968735343111019,-5.6787516445077975,-3.4688698990425526,-5.357897903998959,-4.298342340573018,16
-5.914008289882743,-5.211864837792747,-3.125855504089027,-4.126296794821567,-4.912606897543855,-4.845309979353158,-5.63586613682248,-3.445366733414332,-5.2831902097545775,-4.2691714670838,17
-5.878908798668073,-5.161510631906866,-3.178015166375501,-4.104702816121701,-4.827889839931636,-4.736905910973419,-5.594668323305989,-3.4241860560305284,-5.215487914334168,-4.243136621946051,18
-5.8483128029171825,-5.116428424879041,-3.2334520109212184,-4.085482464778481,-4.75359622216508,-4.643523137971802,-5.555158203958325,-3.4053278668911426,-5.154791017737726,-4.220237805159769,19
-5.822220302630068,-5.076618216709271,-3.2921660377261808,-4.0686357407919065,-4.689726044244187,-4.565161660348307,-5.517335778779489,-3.3887921659961746,-5.101099519965257,-4.2004750167249565,20
-5.80254372711602,-5.0459481663182615,-3.3647370926744697,-4.053553865683364,-4.640607422575266,-4.508563792393713,-5.479876367859286,-3.3750407859335017,-5.058509306978659,-4.183558366074542,21
-5.790345537102417,-5.02656725088418,-3.457042867923909,-4.039898629186956,-4.608644866272931,-4.47747526426956,-5.442044037914278,-3.3643303003630542,-5.029295870978991,-4.1693268028934884,22
-5.784350779716402,-5.015896697793223,-3.56203013288511,-4.02807588362176,-4.590952964399644,-4.4674011997820005,-5.404721908884593,-3.3563528208929156,-5.010728621324984,-4.157973587559842,23
-5.78328450208512,-5.011357734431582,-3.672645656968686,-4.018491481306851,-4.584646306017866,-4.473846722737179,-5.3687931007103575,-3.3508004591311664,-5.00007696737537,-4.149691980451648,24
-5.7858717513357085,-5.0103715881854525,-3.7818362095852462,-4.011551274561305,-4.586839480190057,-4.492316956941246,-5.335140733331702,-3.34736532668589,-4.994610318488881,-4.144675241946953,25
-5.7908375745953125,-5.010359486441032,-3.882548560145406,-4.0076611157042,-4.594647075978678,-4.51831702620035,-5.304647926688757,-3.3457395351651673,-4.9915980840242495,-4.143116632423804,26
-5.796907018991074,-5.008742656584512,-3.9677294780597756,-4.00722685705461,-4.605183682446191,-4.54735205432064,-5.278197800721651,-3.3456151961770817,-4.988309673340209,-4.145209412260245,27
-5.802805131650135,-5.002942326002089,-4.030325732738967,-4.0106543509316115,-4.615563888655055,-4.574927165108263,-5.256673475370513,-3.346684421329714,-4.982014495795489,-4.151146841834325,28
-5.807256959699637,-4.990379722079958,-4.063284093593593,-4.018349449654282,-4.622902283667732,-4.596547482369369,-5.240958070575471,-3.348639322231147,-4.969981960748824,-4.161122181524089,29
-5.808987550266723,-4.968476072204314,-4.059551330034265,-4.030718005541698,-4.624313456546682,-4.607718129910106,-5.231934706276656,-3.351172010489462,-4.949481477558946,-4.175328691707583,30
-5.815002411810592,-4.941332456643925,-4.0097645062126945,-4.053958942249355,-4.625637731779431,-4.614375480357263,-5.238205441484963,-3.3532348195163,-4.923604307523347,-4.199245327014512,31
-5.830515666824871,-4.913901536036497,-3.9160364524540094,-4.09109522236608,-4.633112012090568,-4.624478871593421,-5.263633369787053,-3.354565003983821,-4.896899541657506,-4.235715532958215,32
-5.851565283488351,-4.88488190832163,-3.7885275874289546,-4.137768756610944,-4.6444457538981565,-4.636567875308416,-5.301993162986702,-3.356032057390885,-4.868823333897131,-4.280979306242202,33
-5.87418922997982,-4.85297217143893,-3.637398329808271,-4.189621455703017,-4.657348413620256,-4.649182063192084,-5.347059492887684,-3.3585054732363537,-4.838831838177933,-4.331276643569975,34
-5.894425474478067,-4.816870923327996,-3.4728090982627,-4.242295230361372,-4.669529447674928,-4.660861006934259,-5.392607031293775,-3.362854745019087,-4.806381208435617,-4.3828475416450425,35
-5.908311985161881,-4.77527676192843,-3.304920311462983,-4.291431991305078,-4.678698312480233,-4.670144278224779,-5.432410450008748,-3.3699493662379454,-4.770927598605894,-4.431931997170906,36
-5.911886730210049,-4.726888285179835,-3.1438923880798617,-4.332673649253207,-4.682564464454232,-4.675571448753479,-5.460244420836379,-3.380658830391791,-4.731927162624472,-4.474770006851075,37
-5.901187677801363,-4.670404091021812,-2.999885746784079,-4.36166211492483,-4.678837360014987,-4.675682090210196,-5.469883615580444,-3.395852630979483,-4.68883605442706,-4.5076015673890515,38
-5.872252796114609,-4.604522777393962,-2.8830608062463745,-4.374039299039016,-4.665226455580556,-4.669015774284763,-5.4551027060447135,-3.416400261499883,-4.641110427949365,-4.526666675488342,39
-5.821120053328578,-4.527942942235889,-2.803577985137493,-4.365447112314838,-4.6394412075690035,-4.654112072667019,-5.409676364032968,-3.4431712154518515,-4.5882064371270985,-4.528205327852454,40
-5.740232939261087,-4.433425193578767,-2.7585965312489886,-4.330989887944571,-4.59839158222722,-4.62973784277371,-5.325533823508605,-3.4766413624339334,-4.5259287079806025,-4.508713109028206,41
-5.629502166440329,-4.31829724913218,-2.7360015184361437,-4.272467311030071,-4.542736272666229,-4.596722523639497,-5.204647221469599,-3.5161733774835375,-4.452510465698964,-4.470142384219455,42
-5.496166537110652,-4.188108371353345,-2.732042104465285,-4.195564320154782,-4.47580782560029,-4.556699559381083,-5.055855584271582,-3.560966962257824,-4.371050762971003,-4.416918321115262,43
-5.34746485351641,-4.048407822699478,-2.742967447102742,-4.10596585390215,-4.4009387877436685,-4.511302394115173,-4.887997938270199,-3.6102218184139505,-4.284648652485544,-4.353466087404692,44
-5.190635917901946,-3.904744865627794,-2.765026704114841,-4.0093568508556165,-4.321461705810621,-4.462164471958468,-4.709913309821079,-3.6631376476090765,-4.196403186931405,-4.2842108507768035,45
-5.032918532511614,-3.762668762595507,-2.7944690332679105,-3.911422249598627,-4.2407091265154095,-4.410919237027675,-4.530440725279862,-3.7189141515003605,-4.109413418997408,-4.213577778920656,46
-4.881551499589761,-3.6277287760598314,-2.8275435923282783,-3.8178469887146234,-4.162013596572295,-4.359200133439494,-4.3584192110021815,-3.776751031744962,-4.026778401372374,-4.1459920395253125,47
-4.743773621380734,-3.505474168477985,-2.8604995390622725,-3.7343160067870507,-4.088707662695537,-4.30864060531063,-4.202687793343674,-3.8358479900000395,-3.9515971867451234,-4.085878800279833,48
-4.626823700128888,-3.4014542023071823,-2.889586031236221,-3.6665142423993538,-4.024123871599398,-4.260874096757787,-4.0720854986599795,-3.8954047279227506,-3.88696882780448,-4.037663228873281,49
-4.53794053807857,-3.3212181400046394,-2.9110522266164507,-3.6201266341349756,-3.971594769998138,-4.217534051897669,-3.975451353306731,-3.9546209471702563,-3.8359923772392635,-4.005770492994716,50
-4.478206366287228,-3.264748858754555,-2.925313017717773,-3.5943171897184922,-3.929407250624204,-4.175950719563287,-3.911288257547195,-4.0188273190458945,-3.798198287298325,-3.989790733476181,51
-4.440715518200045,-3.2262820551851137,-2.936488662698149,-3.582725977132577,-3.893153612847499,-4.132946962614914,-3.8695980916032657,-4.091815266629282,-3.7701118657018764,-3.984907187991263,52
-4.420724949642974,-3.202746220919507,-2.946386367788634,-3.582752025347823,-3.8621245133384705,-4.089395146210156,-3.846468351768526,-4.170475619241992,-3.7503244483457867,-3.988934669491348,53
-4.413491616441965,-3.1910698475809256,-2.956813339220285,-3.5917943633348215,-3.835610608767563,-4.046167635506613,-3.8379865343365536,-4.2516992062056005,-3.7374273711259183,-3.999687990927816,54
-4.414272474422968,-3.1881814267925623,-2.969576783224156,-3.6072520200641636,-3.812902555805224,-4.004136795661887,-3.8402401356009315,-4.332376856841682,-3.7300119699381376,-4.01498196525205,55
-4.418324479411935,-3.191009450177608,-2.986483906031305,-3.6265240245064425,-3.793291011121898,-3.9641749918335805,-3.8493166518552377,-4.409399400471811,-3.7266695806783097,-4.032631405415434,56
-4.4209045872348165,-3.196482409359253,-3.009341913872784,-3.647009405632249,-3.776066631388033,-3.9271545891792954,-3.8613035793930544,-4.479657666417561,-3.725991539242301,-4.050451124369348,57
-4.417269753717563,-3.201528795960691,-3.0399580129796515,-3.666107192412175,-3.7605200732740736,-3.893947952856632,-3.872288414507961,-4.540042484000508,-3.726569181525976,-4.066255935065177,58
-4.402676934686126,-3.203077101605112,-3.0801394095829626,-3.681216413816812,-3.745941993450465,-3.8654274480231945,-3.8783586534935384,-4.587444682542225,-3.7269938434252,-4.077860650454304,59
-4.372383085966456,-3.1980558179157077,-3.1316933099137723,-3.689736098816753,-3.7316230485876565,-3.842465439836584,-3.875601792643367,-4.618755091364287,-3.7258568608358393,-4.08308008348811,60
-4.326179282245385,-3.1890207543987588,-3.1998198063152743,-3.694139553122531,-3.718747332170908,-3.8253598208484254,-3.8670343568599526,-4.631825844100476,-3.7250874773687133,-4.083111135818662,61
-4.268868166381274,-3.180577073170742,-3.2855336991829613,-3.698498138751978,-3.7087082892189764,-3.8133714119424793,-3.858389604562454,-4.628688006806445,-3.7272183318785657,-4.080884872710489,62
-4.20322404645738,-3.17272729477014,-3.3843642568263417,-3.702607969136632,-3.701110603702551,-3.8058169707745497,-3.849830132319435,-4.612500807436575,-3.731745853127146,-4.076817352533668,63
-4.1320212305569495,-3.165473939735439,-3.4918407475549222,-3.7062651577080286,-3.6955589595923213,-3.8020132550004426,-3.84151853669946,-4.586423473945251,-3.7381664698762056,-4.071324633658276,64
-4.058034026763234,-3.1588195286051213,-3.603492439678209,-3.709265817897706,-3.691658040858974,-3.801277022275959,-3.8336174142710893,-4.553615234286851,-3.7459766108874937,-4.064822774454388,65
-3.984036743159486,-3.152766581917673,-3.714848601505712,-3.7114060631372006,-3.6890125314731983,-3.8029250302569046,-3.826289361602887,-4.51723531641576,-3.7546727049227613,-4.05772783329208,66
-3.912803687828956,-3.147317620211577,-3.821438501346934,-3.71248200685805,-3.687227115405682,-3.806274036599084,-3.819696975263415,-4.480442948286361,-3.763751180743758,-4.050455868541429,67
-3.847109168854893,-3.1424751640253183,-3.918791407511386,-3.712289762491791,-3.6859064766271135,-3.8106407989582993,-3.814002851821238,-4.4463973578530345,-3.772708467112234,-4.043422938572511,68
-3.789727494320551,-3.138241733897381,-4.002436588308574,-3.7106254434699624,-3.6846552991081825,-3.8153420749903564,-3.8093695878449165,-4.418257773070164,-3.7810409927899404,-4.037045101755402,69
-3.7434329723091793,-3.1346198503662492,-4.067903312048003,-3.707285163224099,-3.6830782668195763,-3.819694622351059,-3.8059597799030147,-4.399183421892131,-3.788245186538626,-4.031738416460179,70
-3.7072047843312306,-3.131875146766583,-4.111730258353977,-3.7015017932797916,-3.6817587045107034,-3.825138781928668,-3.803949027436766,-4.386946737436907,-3.7950547582410534,-4.026814622816362,71
-3.6775987487691415,-3.1301525832814296,-4.136630785807914,-3.6930605890741055,-3.6814306388505202,-3.833183290721755,-3.803266267027605,-4.377033946150671,-3.8023995465236067,-4.021459886289904,72
-3.6537541290141364,-3.12927367072186,-4.147396181154999,-3.6825862399057945,-3.6819248066890395,-3.843247500551587,-3.803704100954397,-4.369174965980119,-3.810070173263474,-4.015901903255522,73
-3.6348101884574415,-3.129059919898943,-4.148817731140415,-3.670703435073613,-3.6830719448762745,-3.8547507632394336,-3.8050551314960077,-4.363099714871948,-3.8178572603378416,-4.010368370087943,74
