C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-4.125877694896189,-4.122307667845074,-4.098687823140852,-4.680704013543593,-6.473078323427786,-4.326951459068392,-4.234972824575808,-4.010556078946812,-4.166363070956083,-3.885430363841901,10
-4.134265843180689,-4.144346490567428,-4.123795287379561,-4.723712029069808,-6.3385646577225625,-4.339650028770409,-4.227550622593437,-4.020323802860739,-4.171457605096088,-3.887186902115335,11
-4.145799547071875,-4.174649871810665,-4.158318050707787,-4.782848050418354,-6.15360836737788,-4.357110562110683,-4.217345094867678,-4.033754423242389,-4.178462589538596,-3.8896021422413125,12
-4.159692417668078,-4.211151671944562,-4.199902288353147,-4.854080076133648,-5.930820108553602,-4.378142568179648,-4.205052072834377,-4.049932215974832,-4.1869004117079784,-3.892511408756696,13
-4.175158066067624,-4.251785751338903,-4.246194175543267,-4.933376104760106,-5.682810537409596,-4.40155555606774,-4.191367387929382,-4.067941456941134,-4.196293459028613,-3.89575002619835,14
-4.191410103368842,-4.294485970363464,-4.294839887505765,-5.016704134842149,-5.422190310105725,-4.426159034865398,-4.176986871588539,-4.086866422024368,-4.206164118924873,-3.8991533191031404,15
-4.20766214067006,-4.337186189388025,-4.343485599468264,-5.100032164924191,-5.161570082801853,-4.450762513663055,-4.162606355247696,-4.105791387107603,-4.216034778821133,-3.9025566120079307,16
-4.223127789069607,-4.377820268782366,-4.389777486658384,-5.17932819355065,-4.913560511657846,-4.47417550155115,-4.148921670342701,-4.123800628073907,-4.225427826141768,-3.905795229449585,17
-4.237020659665809,-4.414322068916264,-4.431361724303745,-5.250560219265943,-4.69077225283357,-4.495207507620115,-4.1366286483094,-4.139978420806348,-4.233865648311151,-3.908704495964968,18
-4.2485543635569964,-4.444625450159501,-4.465884487631969,-5.30969624061449,-4.505815962488886,-4.512668040960388,-4.126423120583641,-4.153409041187998,-4.240870632753658,-3.9111197360909435,19
-4.256942511841496,-4.466664272881855,-4.4909919518706785,-5.352704256140704,-4.3713022967836626,-4.525366610662404,-4.11900091860127,-4.163176765101925,-4.245965166893663,-3.9128762743643763,20
-4.264185429696312,-4.482555604875861,-4.509320631336327,-5.378773493297064,-4.270252822820494,-4.5353105337436,-4.113402588597364,-4.16965392709262,-4.248882531758169,-3.9131939530872466,21
-4.272720822211435,-4.495885584793897,-4.5251394984960305,-5.390361960830618,-4.177068170931154,-4.545270840106362,-4.1081708833752195,-4.173919026012395,-4.249771141727683,-3.911500868040414,22
-4.282418370354669,-4.506791679295496,-4.538543415803398,-5.388340829227647,-4.091427592119276,-4.5552026081685515,-4.103254944223012,-4.1761155842060536,-4.248776084256842,-3.9079447239790595,23
-4.293147755093829,-4.5154113550401975,-4.549627245712042,-5.373581268974427,-4.013010337388491,-4.565060916348033,-4.098603912428921,-4.1763871240183965,-4.246042446800279,-3.9026732256583676,24
-4.304778657396719,-4.521882078687538,-4.558485850675569,-5.346954450557243,-3.9414956577424336,-4.574800843062667,-4.094166929281121,-4.174877167794227,-4.241715316812629,-3.8958340778335203,25
-4.317180758231147,-4.526341316897053,-4.56521409314759,-5.309331544462368,-3.876562804184734,-4.584377466730317,-4.089893136067789,-4.171729237878345,-4.235939781748526,-3.8875749852596995,26
-4.330223738564921,-4.5289265363282825,-4.569906835581716,-5.261583721176086,-3.817891027719027,-4.593745865768847,-4.085731674077105,-4.167086856615554,-4.2288609290626065,-3.8780436526920887,27
-4.3437772793658525,-4.529775203640761,-4.572658940431556,-5.204582151184675,-3.765159579348944,-4.602861118596118,-4.081631684597246,-4.161093546350657,-4.220623846209503,-3.8673877848858704,28
-4.357711061601747,-4.529024785494027,-4.57356527015072,-5.139198004974412,-3.718047710078116,-4.611678303629992,-4.077542308916387,-4.153892829428454,-4.211373620643851,-3.855755086596227,29
-4.371894766240412,-4.5268127485476155,-4.572720687192818,-5.0663024530315806,-3.676234670910177,-4.620152499288332,-4.073412688322707,-4.1456282281937495,-4.201255339820286,-3.843293262578341,30
-4.386198074249656,-4.523276559461065,-4.57022005401146,-4.986766665842457,-3.6393997128487587,-4.628238783989002,-4.069191964104382,-4.136443264991343,-4.190414091193442,-3.8301500175873953,31
-4.400490666597287,-4.518553684893912,-4.566158233060254,-4.901461813893322,-3.6072220868974942,-4.635892236149862,-4.064829277549589,-4.126481462166038,-4.178994962217952,-3.816473056378572,32
-4.414642224251116,-4.512781591505696,-4.560630086792815,-4.811259067670455,-3.579381044060016,-4.643067934188779,-4.060273769946509,-4.115886342062639,-4.167143040348454,-3.802410083707056,33
-4.428522428178949,-4.506097745955952,-4.553730477662749,-4.717029597660135,-3.5555558353399563,-4.649720956523612,-4.055474582583313,-4.104801427025943,-4.155003413039579,-3.7881088043280267,34
-4.442000959348593,-4.498639614904215,-4.545554268123665,-4.619644574348641,-3.5354257117409467,-4.655806381572224,-4.050380856748183,-4.093370239400755,-4.142721167745963,-3.7737169229966683,35
-4.454947498727857,-4.4905446650100265,-4.536196320629175,-4.519975168222251,-3.5186699242666206,-4.661279287752478,-4.044941733729296,-4.081736301531877,-4.1304413919222425,-3.759382144468164,36
-4.46723172728455,-4.4819503629329205,-4.525751497632889,-4.418892549767248,-3.5049677239206107,-4.666094753482237,-4.039106354814828,-4.070043135764112,-4.11830917302305,-3.7452521734976956,37
-4.47872332598648,-4.472994175332434,-4.514314661588415,-4.3172678894699095,-3.4939983617065478,-4.6702078571793635,-4.032823861292955,-4.05843426444226,-4.106469598503021,-3.7314747148404455,38
-4.4892919758014544,-4.463813568868104,-4.501980674949365,-4.215972357816515,-3.4854410886280665,-4.673573677261719,-4.026043394451856,-4.047053209911124,-4.09506775581679,-3.718197473251598,39
-4.498807357697283,-4.454546010199469,-4.488844400169348,-4.115877125293343,-3.4789751556887976,-4.676147292147169,-4.018714095579708,-4.036043494515507,-4.084248732418991,-3.7055681534863334,40
-4.507139152641771,-4.445328965986066,-4.475000699701974,-4.017853362386674,-3.474279813892374,-4.6778837802535715,-4.010785105964688,-4.02554864060021,-4.074157615764259,-3.693734460299836,41
-4.51415704160273,-4.4362999028874315,-4.460544436000854,-3.922772239582786,-3.4710343142424294,-4.678738219998794,-4.002205566894974,-4.015712170510035,-4.064939493307229,-3.6828440984472883,42
-4.519730705547965,-4.4275962875631,-4.445570471519595,-3.8315049273679587,-3.4689179077425942,-4.678665689800695,-3.9929246196587407,-4.0066776065897844,-4.056739452502534,-3.6730447726838715,43
-4.523729825445286,-4.419355586672613,-4.430173668711809,-3.7449225962284736,-3.4676098453965016,-4.67762126807714,-3.9828914055441684,-3.9985884711842603,-4.049702580804812,-3.6644841877647703,44
-4.5260240822625,-4.411715266875506,-4.414448890031107,-3.663896416650609,-3.466789378207784,-4.675560033245991,-3.9720550658394336,-3.9915882866382657,-4.0439739656686955,-3.657310048445167,45
-4.526483156967417,-4.404812794831314,-4.398490997931096,-3.589297559120643,-3.4661357571800746,-4.672437063725108,-3.960364741832712,-3.985820575296602,-4.039698694548819,-3.6516700594802423,46
-4.524976730527843,-4.398785637199576,-4.382394854865388,-3.5219971941248547,-3.465328233317005,-4.668207437932358,-3.9477695748121824,-3.98142885950407,-4.037021854899817,-3.6477119256251807,47
-4.521374483911588,-4.393771260639827,-4.366255323287592,-3.462866492149525,-3.464046057622207,-4.6628262342856,-3.9342187060660208,-3.9785566616054733,-4.036088534176324,-3.6455833516351643,48
-4.515546098086459,-4.389907131811608,-4.350167265651319,-3.412776623680934,-3.461968481099315,-4.656248531202698,-3.9196612768824064,-3.977347503945614,-4.037043819832976,-3.6454320422653756,49
-4.507361254020265,-4.387330717374453,-4.334225544410178,-3.3725987592053595,-3.4587747547519605,-4.648429407101515,-3.9040464285495147,-3.977944908869294,-4.040032799324407,-3.647405702270998,50
-4.494474331396415,-4.384745890394618,-4.3125289472609625,-3.3247426421311057,-3.4534883116513195,-4.636846319496196,-3.881906528737799,-3.9800663908552525,-4.045587038108773,-3.651632672339056,51
