C1,C2,C3,time
-4.039550738140968,-4.55779038758208,-4.9780691399957,20
-4.030335474666395,-4.554401666801435,-5.009085751312402,21
-4.005322616663983,-4.5452037103968275,-5.093273696314881,22
-3.9684615627656914,-4.531648827274249,-5.2173401415816905,23
-3.9237017116034796,-4.515189326339689,-5.367992253691388,24
-3.874992461809309,-4.497277516499137,-5.53193719922253,25
-3.826283212015137,-4.479365706658587,-5.695882144753672,26
-3.781523360852926,-4.4629062057240265,-5.846534256863371,27
-3.744662306954634,-4.449351322601447,-5.970600702130179,28
-3.719649448952222,-4.44015336619684,-6.054788647132658,29
-3.710434185477649,-4.436764645416195,-6.08580525844936,30
-3.7859524013678296,-4.364498340487358,-6.09187990245266,31
-3.9909304159268904,-4.168346941394797,-6.108368221890188,32
-4.293003279487611,-3.8792817216794475,-6.132666797903388,33
-4.659806042382774,-3.5282739548822337,-6.162172211633701,34
-5.058973754945154,-3.146294914544092,-6.194281044222571,35
-5.458141467507537,-2.7643158742059493,-6.226389876811441,36
-5.824944230402698,-2.4133081074087377,-6.255895290541756,37
-6.127017093963419,-2.124242887693387,-6.280193866554954,38
-6.33199510852248,-1.9280914886008267,-6.2966821859924815,39
-6.40751332441266,-1.8558251836719895,-6.302756829995782,40
-6.4143912726458465,-1.9883531205942835,-6.236095135389425,41
-6.4330599892787825,-2.348071806526228,-6.0551562500293095,42
-6.460571782211529,-2.8781835542154104,-5.788509471603877,43
-6.493978959344152,-3.521890676409412,-5.464724097801571,44
-6.53033382857671,-4.2223954858558255,-5.112369426310824,45
-6.566688697809269,-4.922900295302239,-4.760014754820078,46
-6.60009587494189,-5.566607417496245,-4.4362293810177675,47
-6.627607667874637,-6.0967191651854264,-4.169582602592335,48
-6.646276384507573,-6.456437851117367,-3.988643717232223,49
-6.653154332740759,-6.588965788039661,-3.921982022625866,50
-6.645560749917846,-6.584068833562839,-3.897466469246381,51
-6.624949596541364,-6.570777099982892,-3.830924252930634,52
-6.594575265249707,-6.551189282075602,-3.7328620394126926,53
-6.5576921486812685,-6.527404074616751,-3.6137864944266216,54
-6.517554639474437,-6.5015201723821185,-3.484204283706485,55
-6.477417130267606,-6.475636270147486,-3.3546220729863494,56
-6.440534013699166,-6.451851062688634,-3.235546528000277,57
-6.410159682407508,-6.4322632447813435,-3.1374843144823354,58
-6.3895485290310265,-6.418971511201398,-3.0709420981665896,59
-6.381954946208113,-6.414074556724575,-3.0464265447871046,60
-6.378196754944775,-6.414160522062328,-3.057678255613499,61
-6.367263834905976,-6.414410603044884,-3.0904105052902815,62
-6.3496686667185305,-6.414813077126183,-3.1430889696138533,63
-6.3259237310092615,-6.415356221760171,-3.2141793243806163,64
-6.296541508404986,-6.416028314400789,-3.3021472453869696,65
-6.262034479532522,-6.416817632501978,-3.4054584084293147,66
-6.22291512501869,-6.417712453517684,-3.522578489304053,67
-6.179695925490306,-6.418701054901848,-3.651973163807585,68
-6.132889361574193,-6.419771714108412,-3.7921081077363112,69
-6.083007913897166,-6.42091270859132,-3.9414489968866313,70
-6.030564063086045,-6.422112315804514,-4.098461507054949,71
-5.976070289767649,-6.423358813201938,-4.261611314037662,72
-5.920039074568798,-6.424640478237535,-4.4293640936311744,73
-5.862982898116309,-6.425945588365245,-4.600185521631883,74
-5.805414241037001,-6.427262421039012,-4.772541273836191,75
-5.747845583957693,-6.42857925371278,-4.944897026040501,76
-5.6907894075052035,-6.42988436384049,-5.115718454041211,77
-5.634758192306352,-6.431166028876087,-5.283471233634723,78
-5.580264418987956,-6.4324125262735095,-5.446621040617435,79
-5.5278205681768355,-6.4336121334867045,-5.6036335507857515,80
-5.4779391204998085,-6.434753127969612,-5.752974439936075,81
-5.431132556583695,-6.435823787176177,-5.893109383864797,82
-5.387913357055313,-6.436812388560341,-6.022504058368331,83
-5.34879400254148,-6.437707209576047,-6.139624139243068,84
-5.314286973669017,-6.438496527677238,-6.242935302285415,85
-5.284904751064741,-6.439168620317854,-6.330903223291768,86
-5.261159815355471,-6.4397117649518405,-6.401993578058529,87
-5.243564647168027,-6.440114239033141,-6.454672042382101,88
-5.232631727129226,-6.4403643200156955,-6.4874042920588835,89
-5.228873535865889,-6.4404502853534495,-6.498656002885278,90
