C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.491457973041081,-5.494333385038917,-3.112303636860853,-5.275762510218739,-4.9651579484245225,-5.108766337820255,-4.645727415340969,-4.560897235872943,-5.567825035991564,-4.146452094782474,-4.941580075459828,-5.279296345072182,-4.731063509897231,-4.922371498322804,20
-6.5564217209002695,-5.590055756813793,-3.046998389521181,-5.258661548493765,-5.083054859163886,-5.193096112513347,-4.669541702550762,-4.6259573361682635,-5.62155139270234,-4.1263610076496855,-4.987637304238358,-5.25334957291482,-4.8088635132867426,-4.9895358392680516,21
-6.607420417908015,-5.666872307785564,-2.991773963608552,-5.2474819603533005,-5.178171881424271,-5.274761032790999,-4.6960921262654445,-4.677996654041663,-5.667556068344755,-4.110650738633878,-5.022320646519479,-5.2373822412648225,-4.871681938099561,-5.042463737933152,22
-6.644454064064318,-5.724783037954228,-2.9466303591229663,-5.242223745797342,-5.250509015205675,-5.353761098653212,-4.725378686485017,-4.717015189493141,-5.705839062918808,-4.099321287735053,-5.045630102303193,-5.231394350122191,-4.919518784335685,-5.081155194318107,23
-6.667522659369178,-5.763787947319787,-2.9115675760644235,-5.242886904825891,-5.300066260508097,-5.430096310099984,-4.757401383209479,-4.743012942522698,-5.736400376424501,-4.092372654953209,-5.057565671589496,-5.235385899486925,-4.952374051995115,-5.105610208422917,24
-6.676626203822593,-5.78388703588224,-2.8865856144329234,-5.249471437438948,-5.32684361733154,-5.503766667131316,-4.79216021643883,-4.755989913130335,-5.759240008861832,-4.0898048402883465,-5.058127354378393,-5.249356889359024,-4.970247741077853,-5.11582878024758,25
-6.671764697424565,-5.785080303641589,-2.8716844742284673,-5.261977343636512,-5.330841085676003,-5.5747721697472095,-4.829655186173072,-4.7559461013160504,-5.774357960230803,-4.0916178437404644,-5.0473151506698795,-5.273307319738489,-4.9731398515838965,-5.111810909792098,26
-6.652938140175093,-5.767367750597831,-2.866864155451054,-5.280404623418583,-5.3120586655414845,-5.643112817947663,-4.869886292412204,-4.7428815070798445,-5.781754230531412,-4.097811665309565,-5.025129060463959,-5.307237190625321,-4.961050383513246,-5.09355659705647,27
-6.620146532074175,-5.7307493767509685,-2.8721246581006836,-5.304753276785162,-5.2704963569279855,-5.708788611732675,-4.9128535351562235,-4.716796130421717,-5.7814288197636605,-4.108386304995645,-4.991569083760628,-5.351146502019517,-4.933979336865902,-5.061065842040695,28
-6.573389873121815,-5.675225182101,-2.8874659821773565,-5.33502330373625,-5.206154159835507,-5.771799551102251,-4.958556914405136,-4.677689971341669,-5.773381727927548,-4.123341762798709,-4.946635220559889,-5.4050352539210795,-4.891926711641865,-5.014338644744775,29
-6.5126681633180095,-5.600795166647927,-2.9128881276810716,-5.371214704271843,-5.119032074264046,-5.832145636056385,-5.006996430158935,-4.625563029839698,-5.757612955023074,-4.142678038718753,-4.890327470861742,-5.468903446330008,-4.8348925078411344,-4.95337500516871,30
-6.4285360293667875,-5.493296224020945,-2.9505801083353838,-5.425786073809898,-4.990005806213032,-5.899705737605309,-5.0661393791435,-4.549461771202229,-5.731845279578128,-4.1700823222383345,-4.813169135628396,-5.561525426681195,-4.749392967784684,-4.8660446830210855,31
-6.315746041659277,-5.344859961791829,-3.001758042875599,-5.505658854249275,-4.808450747904366,-5.9799681174213735,-5.140412037317647,-4.4433008983661635,-5.694813578552647,-4.207603051958873,-4.709895382061082,-5.693331387994025,-4.627937114984162,-4.745608655917784,32
-6.180595115726127,-5.16492845087445,-3.06496258881935,-5.60252731531134,-4.587116428671767,-6.066346861497755,-5.224502873530795,-4.31438276780722,-5.648035999594705,-4.252782101558665,-4.586824009518325,-5.851805098645237,-4.479514121225591,-4.60015375071975,33
-6.029380167097982,-4.962943762182675,-3.1387344036842677,-5.708085726717459,-4.338752377848947,-6.152256055827639,-5.313100356632361,-4.170009736001115,-5.593030690352377,-4.303161344716007,-4.45027281735865,-6.024430327011569,-4.3131131582949855,-4.43776679428792,34
-5.868398111305492,-4.748347966630373,-3.2216141449879814,-5.814028358188994,-4.076108124769627,-6.231109786404201,-5.40089295547176,-4.017484159423567,-5.531315798473738,-4.356282655109194,-4.306559604940584,-6.198690841469757,-4.137723397978366,-4.26653461348324,35
-5.703945863879305,-4.530583135131415,-3.3121424702481237,-5.912049479447312,-3.8119331987675205,-6.296322139220626,-5.482569138898411,-3.8641083945502954,-5.464409471606863,-4.409687906416522,-4.162002171622652,-6.362070410396542,-3.962334012061749,-4.09454403516665,36
-5.542320340350069,-4.3190913385996685,-3.408860036982325,-5.993843360213776,-3.558977129176344,-6.341307200270093,-5.552817375761731,-3.717184797857018,-5.393829857399824,-4.46091897231629,-4.0229183167633815,-6.502052802168661,-3.7959341723311546,-3.9298818861990927,37
-5.389818456248432,-4.123314647949005,-3.510307502708215,-6.051104270209751,-3.3299894453298142,-6.359479055545782,-5.606326134911135,-3.5840157258194525,-5.3210951035006975,-4.507517726486789,-3.8956258397212964,-6.606121785162853,-3.6475130505726,-3.78063499344151,38
-5.25273712710504,-3.952695134093289,-3.6150255249434284,-6.075526479156602,-3.1377196765616455,-6.344251791040875,-5.6377838851960425,-3.4719035349133165,-5.2477233575575575,-4.547026042606321,-3.786442539854924,-6.661761127755856,-3.5260598185721026,-3.654890183754842,39
-5.137373268450545,-3.8166748679463938,-3.721554761205592,-6.0588042567756935,-2.994917352205557,-6.289039492748553,-5.641879095465869,-3.3881505816143296,-5.175232767218478,-4.5769857943531775,-3.7016862165227904,-6.656454598324406,-3.4405636481156825,-3.560734284000033,40
-5.039694981036648,-3.7117084692066604,-3.8479872058491176,-5.993625073374861,-2.898708342343079,-6.1774768547150645,-5.610749029834956,-3.3307605883390186,-5.095234063859537,-4.595489577826975,-3.639079424967027,-6.576398716925044,-3.3901245504408295,-3.4960825128324085,41
-4.950932186212142,-3.626034504906932,-4.005887359052616,-5.884539762377042,-2.8342741740067625,-6.007301877047249,-5.545533756226689,-3.291051697862486,-5.001492167350921,-4.604026892231487,-3.590805126172569,-6.426904679346634,-3.364920427716204,-3.4513903194269138,42
-4.87027453040331,-3.5567709669628322,-4.184004637070019,-5.741037638176254,-2.7964478619568567,-5.793083604829172,-5.4544259492040545,-3.266297897198317,-4.8987565080818705,-4.605234965901252,-3.5548717281121482,-6.224128267564407,-3.3605572881245815,-3.42355487642392,43
-4.796911660036437,-3.5010358472899847,-4.371088456155254,-5.572608015166518,-2.780062420953611,-5.549391083144907,-5.345618283330039,-3.253773173360093,-4.79177651644163,-4.601751027170806,-3.529287638758495,-5.9842252635536,-3.372641139848735,-3.4094733564637973,44
-4.730033221537798,-3.45594713780401,-4.555888232562259,-5.38874020774185,-2.7799508657572702,-5.290793357078514,-5.227303433167627,-3.250751513361397,-4.685301622819436,-4.596212304374687,-3.51206126608434,-5.7233514492894395,-3.3967779910714375,-3.406042932186914,45
-4.668828861333679,-3.4186228304205297,-4.727153382544962,-5.198923530296269,-2.790946211128084,-5.031859471714062,-5.107674073279803,-3.254506904215811,-4.58408125760453,-4.591256025847432,-3.5012010180624147,-5.457662606747158,-3.4285738499754634,-3.4101607762336408,46
-4.612488225850358,-3.3861809170551664,-4.873633322357298,-5.012647297223792,-2.8078814718262994,-4.787158472135614,-4.994922878229554,-3.2623133329369174,-4.492864851186151,-4.589519419923579,-3.4947153026654494,-5.203314517901984,-3.4636347247435864,-3.418724061244347,47
-4.560200961514117,-3.355739389623542,-4.984077468253198,-4.839400822918439,-2.8255896626121646,-4.5712594034272405,-4.897242522579865,-3.2714447865383,-4.416401833953542,-4.593639714937663,-3.4906125278661744,-4.9764629647291505,-3.4975666235585794,-3.428629959859402,48
-4.511156714751241,-3.32441624004128,-5.047235236486591,-4.688673421774228,-2.8389037982459273,-4.398731310673009,-4.822825680893723,-3.2791752520335398,-4.359441636295943,-4.606254139224225,-3.4869011016373217,-4.793263729203893,-3.5259755546032165,-3.436775644719177,49
-4.464545131988009,-3.2893294602240015,-5.051856043311413,-4.569954408185176,-2.8426568934878356,-4.284143238956983,-4.779865027734111,-3.282778716436221,-4.326733688602594,-4.629999921117799,-3.4815894319516216,-4.66987259330144,-3.5444675260602723,-3.4400582884640416,50
-4.423455561701161,-3.2525050761146845,-4.977349246211476,-4.478148980797387,-2.842692782466482,-4.233086164428428,-4.77498070366235,-3.2859322177400894,-4.3263771273838385,-4.673206432187861,-3.4780387954898497,-4.608166691277625,-3.557094343210091,-3.4422707245893585,51
-4.390444675269041,-3.218057406806189,-4.823942871377417,-4.400585923931562,-2.847616394761198,-4.2335575456016095,-4.803354457591632,-3.2935055312609185,-4.357946137704728,-4.737766197626084,-3.480181922880717,-4.59243473122619,-3.570663741241101,-3.448737829706243,52
-4.363903103470331,-3.1862368839389634,-4.6116143381233945,-4.335389930493625,-2.85640238830834,-4.273736151108087,-4.856021376612752,-3.3045617499953313,-4.413402722786567,-4.816661176200293,-3.486884403018854,-4.61244985587923,-3.584915623198197,-3.4586548411286926,53
-4.342221477083713,-3.157293939153455,-4.360341065763573,-4.280685693389501,-2.8680254210442637,-4.34180074957943,-4.924016547816505,-3.318163966939952,-4.48470888585066,-4.9028733266783195,-3.497011824798896,-4.657985207968838,-3.599589892126274,-3.4712169961707033,54
-4.323790426887871,-3.131479004090109,-4.090100473612113,-4.2345979055251055,-2.8814601509053244,-4.425930109647199,-4.998375058293687,-3.333375275091402,-4.563826630118311,-4.989384607827991,-3.5094297771154723,-4.718813930227104,-3.614426451070227,-3.48561953214627,55
-4.307000583661488,-3.109042510389374,-3.8208699809831734,-4.1952512598063665,-2.895681235827879,-4.514302999942961,-5.070131995135092,-3.3492587674463046,-4.642717958810826,-5.069176978417136,-3.5230038488632167,-4.784709165386123,-3.629165203074951,-3.501057686369391,56
-4.290242578183247,-3.090234889691695,-3.5726270071909147,-4.160770449139202,-2.9096633337482833,-4.59509818909828,-5.130322445431517,-3.3648775370012833,-4.713344875149509,-5.135232397213585,-3.536599628936762,-4.845444056177987,-3.643546051185342,-3.516726696154062,57
-4.271907041231832,-3.0753065736375205,-3.3653489715494995,-4.129280166429535,-2.922381102602893,-4.65649444574472,-5.169981496273756,-3.379294676752961,-4.767669382355663,-5.180532822985166,-3.5490827062307395,-4.890791745334789,-3.657308898446294,-3.53182179881428,58
-4.250384603585924,-3.064507993867297,-3.219013293373092,-4.098905104583289,-2.932809200328064,-4.6866705385138445,-5.180144234752606,-3.39157327969796,-4.797653483650595,-5.198060214499707,-3.559318669639783,-4.9105253755886205,-3.6701936479027015,-3.545538231664042,59
-4.224065896024206,-3.058089582021472,-3.1535973919758504,-4.0677699565063845,-2.9399222848601525,-4.673805236037218,-5.15184574795886,-3.4007764388329047,-4.795259182255608,-5.180796530525036,-3.566173108058523,-4.894418089671577,-3.6819402025994616,-3.5570712320173428,60
-4.192845315168777,-3.0570272187886935,-3.177226316323962,-4.038101484438112,-2.9439924106902664,-4.616365555676131,-5.079162491600541,-3.4071341795597325,-4.757809611006944,-5.121400825692569,-3.5701198041673536,-4.842015429802804,-3.692724236072498,-3.5670807765937136,61
-4.158333167965126,-3.06160335322071,-3.2736966587765473,-4.013081541423788,-2.9462340368979847,-4.525758895161528,-4.968100554458318,-3.41174590103117,-4.6921533218433815,-5.023072765704972,-3.5725983968979844,-4.763670549196698,-3.7029130749063204,-3.5767680878376362,62
-4.121493950677036,-3.0710282695026185,-3.4264931537371717,-3.9922674565783733,-2.9470354283023714,-4.409574593679459,-4.827589473231957,-3.4149787568700245,-4.604540446640038,-4.894605225936956,-3.573923259522025,-4.66536800707822,-3.712534101718706,-3.5861402716505384,63
-4.083292159568281,-3.084512251819517,-3.6191005356094,-3.975216559016829,-2.94678484972249,-4.275401990415972,-4.6665587846212215,-3.417199900699101,-4.501221117272027,-4.744791081763222,-3.5744087653110843,-4.553092362672327,-3.7216146991274295,-3.595204433933847,64
-4.044692290902645,-3.1012655843565016,-3.8350035387967916,-3.9614861778541157,-2.945870565977405,-4.130830424557118,-4.493938025325882,-3.418776486141206,-4.388445465614463,-4.582423208558485,-3.5743692875367716,-4.432828175203982,-3.730182249750266,-3.603967680588987,65
-4.006658840943903,-3.1204985512986707,-4.057686897702916,-3.9506336422051955,-2.94468084188618,-3.9834492352889455,-4.3186567320456994,-3.4200756668191463,-4.272463623542461,-4.416294481697447,-3.5741191994706965,-4.310560003898144,-3.7382641362049918,-3.612437117517387,66
-3.9701563059558347,-3.1414214368311195,-4.27063534673133,-3.9422162811850283,-2.943603942267878,-3.840847761797505,-4.149644441480444,-3.4214645963557273,-4.159525722931137,-4.255197776554823,-3.5739728743844683,-4.192272407979774,-3.745887741109381,-3.6206198506204723,67
-3.936149182202219,-3.1632445251389463,-4.4573336202856035,-3.935791423908576,-2.943028131941563,-3.7106153432688433,-3.9958306903298775,-3.423310428373755,-4.0558818956556015,-4.107925968505315,-3.574244685549695,-4.083949946673832,-3.75308044708121,-3.6285229857996706,68
-3.905601965946836,-3.185178100407249,-4.601266452769297,-3.9309163994908007,-2.943341675726299,-3.600341318889014,-3.8661450152937693,-3.425980316496035,-3.967782273590975,-3.983271932923634,-3.5752490062379874,-3.99157717920528,-3.7598696367382543,-3.636153628956408,69
-3.8794791534534636,-3.2064324468211223,-4.685918578585974,-3.9271485370466626,-2.944932838441151,-3.517615027844064,-3.769516953071884,-3.4298414143453746,-3.901476988612368,-3.890028545184488,-3.5773002097209536,-3.9211386647990776,-3.766282692698289,-3.643518885992112,70
-3.857581262208861,-3.229769817805061,-4.711277166956116,-3.9267115279455984,-2.9477705201931337,-3.4599313898958184,-3.703452786471945,-3.4349301301069124,-3.854392833414311,-3.824962004265776,-3.580363878265249,-3.8706731998750765,-3.772179728452232,-3.6506309187239205,71
-3.8387972502469396,-3.2575437631436808,-4.694462031768884,-3.931299822384741,-2.9514347982663747,-3.4180282679782756,-3.6573068567725597,-3.4408859386450366,-3.8186186301417933,-3.7771572166184866,-3.584094874181791,-3.8328850173221256,-3.7774546324840097,-3.657489114633948,72
-3.822724274652204,-3.2883515115622672,-4.644656874430869,-3.939676887720601,-2.955730703245607,-3.3893594160357496,-3.627780788379821,-3.44748059360143,-3.7923975548456212,-3.7438851188269595,-3.5883414908085816,-3.805756831068678,-3.782185449900915,-3.6640814181210892,73
-3.8089594925091608,-3.3207902917861056,-4.571045396348661,-3.950606191309687,-2.9604632657155623,-3.3713785880125515,-3.611576205699821,-3.454485848617775,-3.773972783576601,-3.722416647475536,-3.592952021483625,-3.7872713550431887,-3.786450225810238,-3.6703957735842367,74
-3.797100060902314,-3.3534573325404775,-4.482811298928848,-3.962851200508506,-2.96543751626097,-3.3615395378529906,-3.605394733138651,-3.4616734573357526,-3.761587492385537,-3.710022739148553,-3.5977747595449223,-3.7754113031741094,-3.7903270053192686,-3.6764201254222835,75
