C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.012960714575466,-3.108842401946094,-4.897197010692603,-5.149715472746499,-3.5868683485931117,-4.2448908242289995,-3.9558175422383735,-4.877329935202023,-4.738761048535201,-4.345666441051642,-3.3360902004619675,-4.346109585687838,-3.4671825324659937,20
-6.074290104873985,-3.052196421281075,-5.008298572958961,-5.173764482252568,-3.602885295079702,-4.219301217125869,-3.9338821530900896,-4.9486491622061966,-4.692716937153249,-4.28731964268428,-3.3171973110649957,-4.445594054950662,-3.448504397298208,21
-6.123269669171489,-3.0046614873206865,-5.098251064843293,-5.199877158047642,-3.6158450495302277,-4.19941237570827,-3.9184399203623186,-5.005904141228986,-4.659551741161446,-4.241882277032106,-3.302282995228422,-4.532051228967976,-3.434783045580033,22
-6.1598994074679805,-2.9662376000649298,-5.167054486345599,-5.228053500131724,-3.625747611944689,-4.1852242999762055,-3.9094908440550626,-5.049094872270393,-4.639265460559793,-4.209354344095119,-3.2913472529522436,-4.605481107739779,-3.426018477311469,23
-6.184179319763457,-2.9369247595138015,-5.214708837465878,-5.25829350850481,-3.632592982323085,-4.176736989929673,-3.907034924168319,-5.078221355330415,-4.6318580953482895,-4.1897358438733185,-3.2843900842364624,-4.665883691266071,-3.422210692492515,24
-6.1961094060579205,-2.9167229656673044,-5.241214118204132,-5.290597183166905,-3.6363811606654175,-4.173950445568674,-3.9110721607020897,-5.093283590409053,-4.637329645526935,-4.183026776366705,-3.2814114890810777,-4.713258979546853,-3.423359691123172,25
-6.195689666351369,-2.9056322185254366,-5.246570328560361,-5.324964524118004,-3.637112146971685,-4.176864666893208,-3.921602553656375,-5.094281577506306,-4.655680111095731,-4.189227141575278,-3.282411467486089,-4.7476069725821235,-3.4294654732034395,26
-6.182920100643805,-2.9036525180881996,-5.230777468534567,-5.361395531358111,-3.634785941241888,-4.1854796539032755,-3.938626103031173,-5.081215316622177,-4.686909492054676,-4.208336939499039,-3.287390019451498,-4.768927670371885,-3.440528038733318,27
-6.157800708935224,-2.910783864355592,-5.1938355381267485,-5.399890204887224,-3.629402543476026,-4.199795406598875,-3.9621428088264854,-5.054084807756664,-4.731017788403771,-4.240356170137987,-3.296347144977303,-4.777221072916134,-3.4565473877128063,28
-6.120331491225632,-2.927026257327615,-5.1357445373369055,-5.440448544705345,-3.620961953674101,-4.219811924980008,-3.992152671042312,-5.012890050909767,-4.7880050001430154,-4.285284833492122,-3.309282844063505,-4.772487180214874,-3.477523520141906,29
-6.070512447515025,-2.9523796970042673,-5.056504466165039,-5.483070550812471,-3.6094641718361107,-4.2455292090466745,-4.028655689678651,-4.9576310460814845,-4.857871127272411,-4.343122929561444,-3.3261971167101025,-4.754725992268102,-3.503456436020616,30
