C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-5.544915615603818,-3.2258562136044615,-4.255339174777632,-4.835028455373908,-4.378414252643053,-4.170778441568357,-4.817989723249408,-4.180026914580911,-4.6943687322909895,-3.37081764660742,20
-5.587727758279022,-3.1583560243617015,-4.203097186296652,-4.927405233739787,-4.355755616074784,-4.181503106244393,-4.787830454200744,-4.144565898557831,-4.799653270617539,-3.3516900514607766,21
-5.6252867170088,-3.1012249146255946,-4.161783450234051,-5.00198393699453,-4.340054727708781,-4.196766810424384,-4.765127563811275,-4.117795998139487,-4.892321842434667,-3.337359545511539,22
-5.65759249179315,-3.0544628843961417,-4.131397966589826,-5.05876456513814,-4.331311587545042,-4.216569554108331,-4.749881052081,-4.0997172133258815,-4.972374447742374,-3.3278261287597064,23
-5.684645082632074,-3.0180699336733414,-4.1119407353639765,-5.097747118170615,-4.3295261955835675,-4.24091133729623,-4.742090919009919,-4.090329544117012,-5.03981108654066,-3.323089801205279,24
-5.7064444895255715,-2.9920460624571934,-4.103411756556505,-5.118931596091955,-4.334698551824357,-4.269792159988087,-4.741757164598032,-4.089632990512881,-5.094631758829525,-3.3231505628482565,25
-5.722990712473644,-2.976391270747699,-4.105811030167409,-5.122317998902164,-4.346828656267413,-4.303212022183898,-4.748879788845339,-4.0976275525134875,-5.13683646460897,-3.3280084136886394,26
-5.73428375147629,-2.9711055585448567,-4.119138556196693,-5.10790632660124,-4.365916508912733,-4.341170923883665,-4.763458791751841,-4.114313230118832,-5.166425203878995,-3.3376633537264278,27
-5.740323606533508,-2.976188925848667,-4.143394334644351,-5.075696579189184,-4.391962109760318,-4.383668865087385,-4.785494173317536,-4.139690023328914,-5.183397976639597,-3.352115382961621,28
-5.741110277645302,-2.9916413726591307,-4.178578365510388,-5.025688756665997,-4.424965458810168,-4.430705845795061,-4.814985933542426,-4.173757932143733,-5.187754782890781,-3.3713645013942197,29
-5.736643764811669,-3.0174628989762464,-4.2246906487948,-4.957882859031679,-4.464926556062282,-4.482281866006693,-4.851934072426509,-4.216516956563291,-5.179495622632542,-3.3954107090242234,30
-5.727819585670159,-3.0567902191693435,-4.292222164931101,-4.857571510341937,-4.5204404143676395,-4.546875409662782,-4.905710605758066,-4.27678224455137,-5.149794633381689,-3.423480596047959,31
-5.715135250019409,-3.111365952332494,-4.387001236382354,-4.716583946183274,-4.596282040865672,-4.6291967456191605,-4.981522208975029,-4.359451100532294,-5.09374855820311,-3.4551444903522754,32
-5.697993746101053,-3.1790989555528117,-4.502033876192882,-4.544725083851887,-4.686721426989061,-4.723593551248827,-5.073120871551878,-4.458646759196873,-5.0172413054189375,-3.490917998472954,33
-5.6757980621567254,-3.257898085917412,-4.630326097407012,-4.351799840643966,-4.78602856417049,-4.824413503924784,-5.174258582963095,-4.568492455235921,-4.926156783351301,-3.5313167269457777,34
-5.6479511864280605,-3.3456722005134054,-4.7648839130690694,-4.1476131338557085,-4.888473443842636,-4.9260042810200275,-5.278687332683158,-4.683111423340246,-4.82637890032233,-3.5768562823065273,35
-5.613856107156695,-3.4403301564279096,-4.89871333622338,-3.941969880783308,-4.988326057438181,-5.022713559907559,-5.380159110186551,-4.796626898200661,-4.723791564654156,-3.628052271090986,36
-5.572915812584262,-3.539780810748038,-5.024820379914267,-3.744674998722959,-5.0798563963898085,-5.108889017960378,-5.4724259049477535,-4.903162114507977,-4.624278684668908,-3.6854202998349352,37
-5.524533290952395,-3.6419330205609035,-5.136211057186058,-3.5655334049708562,-5.157334452130197,-5.1788783325514816,-5.549239706441245,-4.996840306953006,-4.533724168688717,-3.749475975074157,38
-5.468111530502731,-3.744695642953622,-5.225891381083078,-3.4143500168231937,-5.215030216092027,-5.227029181053871,-5.6043525041415085,-5.0717847102265585,-4.458011925035711,-3.8207349033444347,39
-5.403053519476901,-3.845977535013305,-5.286867364649652,-3.3009297515761666,-5.247213679707982,-5.247689240840545,-5.631516287523024,-5.1221185590194445,-4.403025862032024,-3.8997126911815476,40
-5.3216692645283175,-3.961908413572274,-5.3191371711070285,-3.222542616247144,-5.249123016699661,-5.23275909451053,-5.627211836005338,-5.14650251994843,-4.366281502778613,-3.992052786664107,41
-5.2203056704360655,-4.103617825076662,-5.329952803532159,-3.167503885686759,-5.224054999130359,-5.183600733639429,-5.595963445366518,-5.150286942195322,-4.34029675147899,-4.100355735650528,42
-5.104421072630299,-4.261514371034304,-5.323201034752918,-3.132186378941102,-5.178367515945295,-5.10875394906512,-5.543588379618819,-5.13762958429849,-4.3234590881091055,-4.220572791346305,43
-4.979473806541173,-4.426006652953033,-5.30276863759718,-3.1129629150562637,-5.118418456089694,-5.016758531625474,-5.475903902774499,-5.112688204796311,-4.314155992644919,-4.348655206956928,44
-4.850922207598836,-4.587503272340685,-5.2725423848928195,-3.1062063130783315,-5.050565708508773,-4.916154272158361,-5.398727278845812,-5.079620562227154,-4.31077494506238,-4.480554235687892,45
-4.724224611233441,-4.7364128307050954,-5.236409049467713,-3.108289392053398,-4.981167162147758,-4.815480961501656,-5.317875771845017,-5.0425844151293955,-4.311703425337446,-4.61222113074469,46
-4.604839352875141,-4.863143929554099,-5.198255404149734,-3.1155849710275505,-4.916580705951866,-4.7232783904932285,-5.239166645784367,-5.005737522041405,-4.315328913446068,-4.7396071453328155,47
-4.498224767954087,-4.95810517039553,-5.161968221766759,-3.1244658690468796,-4.863164228866319,-4.648086349970954,-5.1684171646761206,-4.973237641501557,-4.320038889364205,-4.8586635326577605,48
-4.409839191900435,-5.011705154737223,-5.131434275146661,-3.131304905157476,-4.827275619836341,-4.598444630772702,-5.111444592532535,-4.949242532048225,-4.324220833067808,-4.9653415459250185,49
-4.3451409601443345,-5.014352484087014,-5.1105403371173175,-3.132474898405429,-4.81527276780715,-4.582893023736348,-5.074066193365864,-4.937909952219782,-4.326262224532831,-5.055592438340081,50
-4.307560870620857,-4.94720132989514,-5.096813735057106,-3.1327585956901607,-4.8339045761075194,-4.609426117238461,-5.05894487069836,-4.941912890431953,-4.3303659434618424,-5.136572029615522,51
-4.293344426181176,-4.809728422885089,-5.084850034576959,-3.1385745996117014,-4.880327069162095,-4.673629269878601,-5.061527297140785,-4.95842459065368,-4.340539166010833,-5.2164544755266995,52
-4.29717201962961,-4.619826203474574,-5.0741383658535835,-3.148749512767054,-4.946508817559905,-4.765428427829127,-5.07680639033816,-4.983353194753162,-4.354875816835895,-5.292718533373295,53
-4.313724043770468,-4.395387112081306,-5.064167859063685,-3.16210993775322,-5.024418391889978,-4.874749537262393,-5.099775067935515,-5.012606844598597,-4.371469820593122,-5.362842960454985,54
-4.3376808914080645,-4.154303589122995,-5.054427644383968,-3.1774824771672003,-5.106024362741341,-4.991518544350758,-5.1254262475778685,-5.042093682058181,-4.388415101938603,-5.42430651407145,55
-4.363722955346714,-3.9144680750173513,-5.04440685199114,-3.1936937336059983,-5.183295300703024,-5.10566139526658,-5.148752846910246,-5.067721849000114,-4.403805585528432,-5.474587951522369,56
-4.386530628390728,-3.6937730101820834,-5.033594612061905,-3.2095703096666153,-5.248199776364055,-5.207104036182216,-5.164747783577672,-5.085399487292593,-4.415735196018702,-5.511166030107422,57
-4.400784303344421,-3.5101108350349044,-5.021480054772969,-3.223938807946053,-5.292706360313463,-5.285772413270021,-5.16840397522517,-5.091034738803814,-4.4222978580655035,-5.531519507126286,58
-4.401164373012106,-3.3813739899935267,-5.00755231030104,-3.2356258310413133,-5.308783623140278,-5.331592472702353,-5.1547143394977635,-5.080535745401977,-4.42158749632493,-5.53312713987864,59
-4.382351230198096,-3.3254549154756585,-4.991300508822823,-3.243457981549399,-5.288400135433525,-5.334490160651571,-5.118671794040478,-5.049810648955279,-4.411698035453073,-5.513467685664166,60
-4.343151332302425,-3.349236392309312,-4.971525214402151,-3.2477150852731884,-5.225080503930636,-5.28943064403696,-5.055137177686683,-4.993470446533146,-4.39027830904705,-5.463261447886745,61
-4.288418229787307,-3.4379870642250143,-4.948089864669013,-3.24976945755813,-5.123556177689708,-5.204063960301605,-4.966447930748967,-4.912764656051571,-4.357998784276719,-5.379967661608129,62
-4.221902955050322,-3.577178165994254,-4.922077900149353,-3.2500864353150836,-4.992605990780774,-5.087343361403563,-4.858811873091184,-4.81355920064861,-4.317485836157286,-5.271173481614797,63
-4.147356540489051,-3.7522809323885173,-4.89457276136911,-3.249131355454904,-4.841008777273862,-4.948222099300885,-4.738436824577178,-4.701720003462308,-4.271365839703951,-5.144466062693223,64
-4.068530018501073,-3.9487665981792883,-4.866657888854227,-3.2473695548884502,-4.677543371239005,-4.79565342595163,-4.611530605070805,-4.583112987630717,-4.222265169931923,-5.007432559629886,65
-3.9891744214839724,-4.1521063981380575,-4.8394167231306415,-3.24526637052658,-4.510988606746234,-4.638590593313851,-4.484301034435912,-4.463604076291886,-4.172810201856401,-4.867660127211264,66
-3.9130407818353286,-4.3477715670363075,-4.813932704724298,-3.2432871392801506,-4.350123317865581,-4.4859868533456035,-4.362955932536352,-4.349059192583868,-4.125627310492591,-4.732735920223836,67
-3.843880131952722,-4.521233339645526,-4.791289274161136,-3.2418971980600184,-4.203726338667074,-4.346795458004941,-4.253703119235971,-4.245344259644711,-4.083342870855698,-4.610247093454077,68
