C1,C2,C3,time
-5.835951691337005,-4.483445305539125,-5.698697789501215,10
-5.82251141962577,-4.465948699036489,-5.659523607494417,11
-5.786030682123847,-4.4184579099579055,-5.553193684904536,12
-5.732269595278907,-4.34847148394736,-5.396496956877342,13
-5.666988275538623,-4.2634879666488414,-5.206222358558607,14
-5.595946839350666,-4.171005903706336,-4.999158825094101,15
-5.524905403162709,-4.07852384076383,-4.792095291629596,16
-5.459624083422426,-3.993540323465311,-4.601820693310861,17
-5.405862996577485,-3.923553897454766,-4.445123965283669,18
-5.369382259075562,-3.876063108376182,-4.338794042693786,19
-5.355941987364327,-3.8585665018735456,-4.299619860686988,20
-5.364878128700055,-3.8920685186769677,-4.229795789405747,21
-5.3891333694684604,-3.983002564286256,-4.0402733102138075,22
-5.424877934811375,-4.117010631499944,-3.760977025088846,23
-5.468282049870628,-4.279734713116567,-3.4218315360085323,24
-5.515515939788049,-4.456816801934655,-3.0527614449505465,25
-5.562749829705471,-4.633898890752743,-2.6836913538925593,26
-5.606153944764724,-4.796622972369365,-2.3445458648122472,27
-5.641898510107637,-4.930631039583052,-2.065249579687285,28
-5.666153750876044,-5.021565085192342,-1.875727100495345,29
-5.675089892211772,-5.055067101995764,-1.8059030292141047,30
-5.647832455931028,-5.094060024017871,-1.8881198247801814,31
-5.573847986026152,-5.199897955220731,-2.1112796984595317,32
-5.464818240903175,-5.355869643309158,-2.4401468807238373,33
-5.332424978968135,-5.545263835987962,-2.839485602044781,34
-5.188349958627059,-5.751369280961953,-3.27406009289404,35
-5.044274938285985,-5.9574747259359455,-3.708634583743301,36
-4.9118816763509425,-6.14686891861475,-4.107973305064244,37
-4.802851931227968,-6.302840606703176,-4.43684048732855,38
-4.728867461323091,-6.408678537906036,-4.660000361007899,39
-4.701610025042347,-6.447671459928142,-4.742217156573975,40
-4.708429758735,-6.45055757453787,-4.758045299359827,41
-4.727948306889835,-6.458817833593299,-4.803346535608988,42
-4.758754690122164,-6.471855109933796,-4.874846077158869,43
-4.7994379290473,-6.489072276398725,-4.96926913584688,44
-4.848587044280556,-6.509872205827456,-5.0833409235104305,45
-4.904791056437248,-6.533657771059355,-5.213786651986931,46
-4.966638986132686,-6.559831844933785,-5.357331533113792,47
-5.0327198539821865,-6.587797300290117,-5.510700778728423,48
-5.101622680601059,-6.616957009967715,-5.670619600668232,49
-5.171936486604618,-6.646713846805946,-5.833813210770632,50
-5.242250292608177,-6.676470683644178,-5.9970068208730325,51
-5.31115311922705,-6.705630393321776,-6.156925642812842,52
-5.377233987076549,-6.733595848678108,-6.310294888427471,53
-5.439081916771988,-6.75976992255254,-6.4538397695543335,54
-5.495285928928679,-6.783555487784437,-6.584285498030833,55
-5.544435044161936,-6.804355417213168,-6.698357285694384,56
-5.585118283087072,-6.821572583678098,-6.792780344382394,57
-5.615924666319401,-6.834609860018594,-6.864279885932277,58
-5.635443214474235,-6.842870119074021,-6.909581122181437,59
-5.642262948166888,-6.84575623368375,-6.925409264967288,60
-5.634190622479255,-6.8451953148567775,-6.924288716278559,61
-5.611087069649136,-6.843589926489925,-6.921081628652195,62
-5.574622426025694,-6.84105612075429,-6.916019839747933,63
-5.526466827958093,-6.837709949820971,-6.909335187225512,64
-5.468290411795503,-6.833667465861065,-6.901259508744669,65
-5.401763313887085,-6.829044721045669,-6.892024641965138,66
-5.328555670582007,-6.823957767545884,-6.88186242454666,67
-5.250337618229432,-6.818522657532805,-6.871004694148972,68
-5.1687792931785275,-6.812855443177529,-6.859683288431807,69
-5.085550831778457,-6.8070721766511575,-6.848130045054907,70
-5.002322370378386,-6.801288910124784,-6.836576801678005,71
-4.9207640453274815,-6.795621695769509,-6.825255395960841,72
-4.842545992974907,-6.79018658575643,-6.814397665563151,73
-4.7693383496698285,-6.785099632256644,-6.804235448144674,74
-4.702811251761411,-6.780476887441249,-6.7950005813651435,75
-4.64463483559882,-6.7764344034813435,-6.7869249028843,76
-4.596479237531221,-6.773088232548023,-6.780240250361879,77
-4.560014593907779,-6.770554426812389,-6.775178461457618,78
-4.5369110410776585,-6.768949038445536,-6.771971373831254,79
-4.528838715390027,-6.768388119618564,-6.770850825142524,80
