C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,time
-4.998045402656708,-5.3717844955013,-3.8148975766611577,-5.16732425669555,-5.202424773564927,-3.5679456389914317,-4.517473439677539,-4.310590905057964,-5.1484239478532645,-5.37962374303696,-3.873022415208571,-4.5810960790060085,-4.831669412941606,-4.3451895714019875,-4.900378545394655,-4.090080005799969,-4.586783051324749,-4.529414279205569,20
-5.144305289574912,-5.246426268501301,-3.688662503699778,-4.802260434216212,-5.362113147875427,-3.4536307717685797,-4.297017564532192,-4.20893505899542,-4.876181219639851,-5.023173349720991,-3.7955220585201985,-4.4269200232723716,-4.661406410617287,-4.309398608130475,-4.610180571680084,-3.958133389684823,-4.4840105469225575,-4.468953229779825,21
-5.275252838020496,-5.135258701977285,-3.573959580230328,-4.474758417476665,-5.501237437106608,-3.3500054504978314,-4.100321468374343,-4.118991520625561,-4.630672674465665,-4.706548365448277,-3.7261341978123093,-4.2889551638192405,-4.510657802974613,-4.277912080127796,-4.351408359724103,-3.8394836592236365,-4.394682750330448,-4.415955034796276,22
-5.39088804799346,-5.038281795929251,-3.470788806252809,-4.184818206476914,-5.619797641258474,-3.2570696751791877,-3.9273851512039952,-4.040760289948387,-4.411898312330713,-4.429748790218819,-3.664858833084905,-4.167201500646619,-4.379423590013583,-4.250729987393954,-4.124061909526714,-3.734130814416411,-4.3187996615484225,-4.370419694254922,23
-5.491210919493805,-4.9554955503572,-3.3791501817672187,-3.9324398012169532,-5.717793760331024,-3.1748234458126467,-3.7782086130211456,-3.9742413669638976,-4.21985813323499,-4.192774624032615,-3.6116959643379842,-4.061659033754504,-4.267703771734197,-4.227852329928947,-3.928141221087911,-3.642074855263144,-4.2563612805764794,-4.3323472081557615,24
-5.576221452521531,-4.886899965261132,-3.299043706773559,-3.717623201696785,-5.795225794324259,-3.1032667623982095,-3.6527918538257964,-3.919434751672094,-4.054552137178495,-3.9956258668896663,-3.5666455915715467,-3.972327763142897,-4.175498348136455,-4.209279107732775,-3.763646294407699,-3.563315781763836,-4.20736760741462,-4.301737576498795,25
-5.645919647076639,-4.832495040641046,-3.230469381271829,-3.54036840791641,-5.852093743238177,-3.042399624935876,-3.5511348736179453,-3.8763404440729756,-3.9159803241612328,-3.8383025187899724,-3.529707714785594,-3.8992076888117975,-4.102807319220359,-4.195010320805439,-3.6305771294860762,-3.4978535939184887,-4.171818642062843,-4.278590799284022,26
-5.700305503159127,-4.792280776496944,-3.1734272052620294,-3.4006754198758276,-5.888397607072778,-2.9922220334256466,-3.4732376723975946,-3.8449584441665423,-3.8041426941832,-3.7208045797335334,-3.5008823339801247,-3.842298810761206,-4.049630684985907,-4.185045969146938,-3.528933726323043,-3.445688291727101,-4.14971438452115,-4.262906876511445,27
-5.739379020768996,-4.766257172828825,-3.127917178744159,-3.2985442375750376,-5.904137385828064,-2.952733987867521,-3.419100250164742,-3.8252887519527943,-3.719039247244398,-3.6431320497203497,-3.4801694491551394,-3.801601128991123,-4.0159684454331,-4.179386052757272,-3.458716084918599,-3.4068198751896728,-4.141054834789541,-4.254685808181061,28
-5.763140199906245,-4.754424229636689,-3.09393930171822,-3.233974861014041,-5.899313079504035,-2.9239354882614994,-3.38872260691939,-3.8173313674317315,-3.660669983344826,-3.6052849287504216,-3.4675690603106384,-3.7771146435015477,-4.001820600561937,-4.178030571636443,-3.419924205272744,-3.3812483443062042,-4.145839992868014,-4.253927594292872,29
-5.771589040570877,-4.756781946920537,-3.0714935741842098,-3.2069672901928366,-5.87392468810069,-2.9058265346075816,-3.3821047426615363,-3.821086290603354,-3.629034902484484,-3.607263216823748,-3.4630811674466218,-3.7688393542924805,-4.0071871503724195,-4.180979525784449,-3.412558087385478,-3.368973699076696,-4.164069858756572,-4.260632234846877,30
-5.756275715693497,-4.792096221015328,-3.068828684228517,-3.253139687188285,-5.81541609723412,-2.9054139134717256,-3.4232510576307007,-3.8501943385193966,-3.648260322637089,-3.689270854700675,-3.4756164766092112,-3.793745307973519,-4.054067128812026,-4.194369758806735,-3.4677793595191453,-3.3833149401225033,-4.213421349757338,-4.284593033086669,31
-5.712505876902222,-4.8707925498849285,-3.090527236343575,-3.3922799198208646,-5.7168116878021555,-2.926590284057241,-3.5254973297377266,-3.9122337428752667,-3.731749753788037,-3.8736433650258375,-3.510125380046252,-3.8612603082166608,-4.154682221407133,-4.221610628261882,-3.6029000373750475,-3.4316715122332693,-4.303714975482604,-4.331250713036463,32
-5.645912742243315,-4.980360335972699,-3.1310901051384636,-3.600642546706001,-5.586482202727402,-2.9646844553201563,-3.6728406254896018,-3.998110625636475,-3.863418983954852,-4.133578120625673,-3.56066740706033,-3.9600709906155083,-4.294366405526088,-4.258610905079594,-3.797145702111622,-3.5051640816614227,-4.423166124397621,-4.3940764058671995,33
-5.562129529763032,-5.1082889817220005,-3.1850181652222562,-3.8544821264591222,-5.432798384932464,-3.0150252362165,-3.8492780113933147,-4.098731108768533,-4.027183801155058,-4.44227249432662,-3.62130208695403,-4.078863990763662,-4.45845365853724,-4.301279360189574,-4.029741934887308,-3.594913314659393,-4.5599901849676385,-4.466541242749817,34
-5.466789457507639,-5.24206788957619,-3.246812291204029,-4.130053217695652,-5.264130977339946,-3.072941435702299,-4.03880655395585,-4.205001314236948,-4.206959993406174,-4.772923858955109,-3.686088949029937,-4.206325944254726,-4.632277957808933,-4.3455247645215245,-4.27991431686054,-3.6920398774796084,-4.702402545657904,-4.5421163548552546,35
-5.365525743523396,-5.36918646197863,-3.3109733576928595,-4.4036103790310195,-5.088850722872454,-3.133761862733582,-4.225423319684198,-4.307827364007232,-4.386663348725725,-5.098729587337584,-3.7490875225906377,-4.331143486682301,-4.801173280709516,-4.387255889005148,-4.526888429189759,-3.7876644363744987,-4.838618594933671,-4.6142728733544525,36
-5.263971605856562,-5.4771341013726795,-3.372002239297822,-4.65140816908065,-4.915328364452594,-3.192815326266377,-4.393125375085346,-4.3981153800448975,-4.550209655131235,-5.392887052300479,-3.804357336938715,-4.442003253639987,-4.950473604607339,-4.422381504570151,-4.7498898530334,-3.872907657596494,-4.956853721260187,-4.676481929418349,37
-5.167760262553401,-5.553400210201697,-3.4243998106279925,-4.849701146459969,-4.751934645002972,-3.2454306352567115,-4.525909786666281,-4.46677148431545,-4.681514700640223,-5.628593626670229,-3.8459579213767556,-4.5275918807213875,-5.065512906870744,-4.446810382146233,-4.9281441695499,-3.938890207398021,-5.0453233131027035,-4.722214654217883,38
-5.082524931660171,-5.5854741909090455,-3.4626669462924484,-4.9747438697844055,-4.607040307446193,-3.2869365986606156,-4.607773620933991,-4.504701798784405,-4.764494273270217,-5.779046683273273,-3.8679488052073454,-4.576596003520105,-5.1316251648680815,-4.4564512926630995,-5.0408769598977,-3.976732752031512,-5.092242758926471,-4.744942178923994,39
-5.013898831223136,-5.560845445938082,-3.481304520900265,-5.002790897669384,-4.489016094704864,-3.312662025434115,-4.622713944395462,-4.502812445417269,-4.783064161038736,-5.817443594936047,-3.864389517733069,-4.577702257629742,-5.134144355967697,-4.447213007050451,-5.067313805235234,-3.977555957749394,-5.0858274471967375,-4.738135634707621,40
-4.956792052037971,-5.4687982087087,-3.480840061428678,-4.924254702004939,-4.391242282596148,-3.3241296138783953,-4.563020389967006,-4.455005932571007,-4.731596592348756,-5.731508675634914,-3.8314947343847097,-4.524591730055622,-5.063930497706353,-4.41529416650727,-4.99815880441959,-3.9368043832701476,-5.016792248292128,-4.696517293025641,41
-4.902535011017263,-5.316353228586982,-3.4672694351222955,-4.7584337804621235,-4.30136047613577,-3.327029505613789,-4.4410050551134,-4.36732545322044,-4.623644950961537,-5.5422174168700655,-3.7733219851989106,-4.425486291481414,-4.93111503070396,-4.362825661105885,-4.849791409688544,-3.8611554258422602,-4.8921998354960605,-4.6239257612508995,42
-4.851391415382638,-5.117604681935578,-3.443296026991251,-4.524911730327903,-4.219133412044172,-3.3229416745750466,-4.270698703164333,-4.2488881562578635,-4.471896757932026,-5.272643957753684,-3.695695081387047,-4.290883753018233,-4.749939066953599,-4.294614635086033,-4.639950232271575,-3.758579009513173,-4.724787301630982,-4.527506674428289,43
-4.803624972355723,-4.886646745117146,-3.4116232220456797,-4.243272148889246,-4.144323827041799,-3.3134460946969186,-4.066132097449496,-4.108811190575578,-4.289039534315176,-4.945862437397956,-3.604437834160494,-4.131281925777195,-4.534643718448348,-4.21546823268745,-4.386373883398166,-3.637045058330331,-4.527291739519339,-4.414405667602707,44
-4.759499389158143,-4.637573594494326,-3.3749544052957132,-3.9330986334331124,-4.0766944578490865,-3.300122739914155,-3.8413360012985756,-3.9562117050658734,-4.087760801165928,-4.58494699491506,-3.505374054730625,-3.957178620869415,-4.299470097181286,-4.130193598149869,-4.106800974297788,-3.5045234963411724,-4.312450241983577,-4.291768375819046,45
-4.719278373011525,-4.384479406429775,-3.335992961751487,-3.613974781246465,-4.016008041186479,-3.284551584161505,-3.6103411780412618,-3.8002068486210505,-3.880748079539233,-4.212971769417179,-3.4043275543088156,-3.779071649406007,-4.058659315145489,-4.043597875713026,-3.818970116199921,-3.3689842475931413,-4.092999901846143,-4.1667404341222,46
-4.683225631137493,-4.1414583572861385,-3.297442276423133,-3.3054841896162666,-3.9620273137744197,-3.2683126013737205,-3.3871783910072404,-3.649913770133402,-3.6806888904900372,-3.853010900016492,-3.307122144106439,-3.607458822498085,-3.8264524843340344,-3.960488209616655,-3.540619920334039,-3.2383972361336775,-3.881677811929479,-4.046467477557062,47
-4.651604870757675,-3.9226046234260674,-3.2620057343207858,-3.0272104558294832,-3.9145150123333483,-3.2529857654855494,-3.1858784035262038,-3.5144496184952265,-3.50027075507329,-3.5281385258251836,-3.2195816353348703,-3.4528379512567655,-3.6170907167400017,-3.8856717441004904,-3.289488997929623,-3.120732386010223,-3.691221065056033,-3.9380951411685277,48
-4.624679799093696,-3.742012381212216,-3.2323867204545795,-2.79873717717308,-3.873233873583708,-3.2401510504317446,-3.020471978927841,-3.402931542598822,-3.352181194343941,-3.2614287859554394,-3.1475298392054856,-3.3257068467931643,-3.444815124356472,-3.823955623404269,-3.0833159602161526,-3.0239596212702233,-3.534366754048253,-3.848769060001493,49
-4.602714123367184,-3.6137758070072303,-3.2112886198346478,-2.6396479509340183,-3.837946634245939,-3.231388430147055,-2.904989880541841,-3.3244766913364825,-3.249107729356936,-3.075955819519437,-3.0967905669296583,-3.236563320218396,-3.323866819176521,-3.7801469917677246,-2.9398394184231016,-2.956048865961117,-3.423851971728583,-3.785634869100849,50
-4.590416810887636,-3.535516529399222,-3.1940266948149114,-2.5442715505476285,-3.812333395890326,-3.223670599647405,-2.835373881144702,-3.2769048499191227,-3.1874120523139626,-2.964721397428336,-3.0659081528341803,-3.1827312764115696,-3.2507329143964148,-3.75339184361027,-2.8538235431923042,-2.915044583913251,-3.356772630631051,-3.7472126229451814,51
-4.590130480449016,-3.4912970480425396,-3.175194802988892,-2.489148378884093,-3.79868471019768,-3.2136772313426416,-2.794818988825914,-3.2495499668348695,-3.151915451862679,-2.8999088777756996,-3.048034385844362,-3.1518373769310344,-3.208693245650887,-3.7382305447681494,-2.80396394360532,-2.8915952597239145,-3.3183065118290624,-3.725269841383442,52
-4.598569316499643,-3.474872845899194,-3.156414222226123,-2.46717947738266,-3.794678989054232,-3.2025487652583986,-2.77823581988465,-3.2388004358918376,-3.137994843726989,-2.873364780447323,-3.040904259069358,-3.1398335679067637,-3.1921780085907163,-3.732561796606347,-2.783896388551219,-2.882576848590965,-3.3033135109541294,-3.716823357516078,53
-4.612447503487835,-3.479999405931197,-3.1393062303961403,-2.4712658874825713,-3.7979946443462156,-3.1914256414203104,-2.780534990620083,-3.241044650898143,-3.141027143630798,-2.8769356253290006,-3.0422527656183194,-3.142671795468734,-3.195617398866683,-3.734284300489847,-2.7872566469190683,-2.8848653057122604,-3.306653523637763,-3.718890004443538,54
