C1,C2,C3,C4,C5,C6,C7,C8,time
-6.934518637141723,-6.823674470810378,-6.79210049126231,-6.708420921438048,-7,-6.999999999999995,-6.916930551598181,-1.871200214147462,10
-6.781455949251301,-6.67631957067211,-6.614564375425641,-6.554620892936273,-6.831960818627928,-6.837386480820192,-6.7179508217361095,-2.0178127436941304,11
-6.5709947534019735,-6.473706582981991,-6.3704522161502215,-6.343145853746333,-6.600906944241328,-6.613792891947962,-6.44435369317575,-2.219404971820799,12
-6.317484676583466,-6.229650029627982,-6.076408024295739,-6.088414556540267,-6.322592050093832,-6.3444642508064115,-6.114793515591674,-2.4622319738824676,13
-6.035275345785506,-5.957964432498051,-5.749075810721879,-5.804845753990121,-6.012769809439074,-6.044645574818649,-5.747924638658454,-2.732548825234137,14
-5.738716387997819,-5.672464313480155,-5.405099586288333,-5.506858198767933,-5.687193895530682,-5.72958188140778,-5.362401412050662,-3.0166106012308074,15
-5.442157430210132,-5.3869641944622595,-5.061123361854786,-5.208870643545743,-5.361617981622291,-5.414518187996911,-4.976878185442867,-3.300672377227477,16
-5.159948099412174,-5.115278597332327,-4.733791148280927,-4.925301840995596,-5.051795740967533,-5.114699512009147,-4.6100093085096425,-3.5709892285791467,17
-4.906438022593666,-4.87122204397832,-4.439746956426444,-4.670570543789533,-4.773480846820037,-4.845370870867598,-4.28044913092556,-3.813816230640816,18
-4.6959768267443405,-4.668609056288201,-4.195634797151024,-4.459095504599592,-4.542426972433438,-4.621777281995368,-4.006852002365188,-4.015408458767484,19
-4.54291413885392,-4.521254156149932,-4.018098681314355,-4.305295476097817,-4.374387791061364,-4.459163762815565,-3.8078722725031002,-4.162020988314152,20
-4.431258355663371,-4.4127643995295145,-3.8871127634362983,-4.192050392560673,-4.252313980364501,-4.341447395004681,-3.66238972729691,-4.268473593762834,21
-4.334909940101264,-4.3171015931506584,-3.771095644681739,-4.092173357186661,-4.147998753225383,-4.241675546957758,-3.5361777311932054,-4.359320372683031,22
-4.253056618438727,-4.233612385037883,-3.6693580058779003,-4.0049828760308746,-4.060459585730416,-4.158788666175719,-3.4282310016000133,-4.435417885060976,23
-4.184886116946895,-4.161643423215712,-3.5812105278520066,-3.9297974551484036,-3.9887139539660086,-4.0917272001594895,-3.337544255925363,-4.4976226908829045,24
-4.1295861618969,-4.100541355708668,-3.505963891431282,-3.8659356005943444,-3.9317793340185703,-4.039431596409995,-3.263112211577285,-4.546791350135044,25
-4.086344479559871,-4.049652830541271,-3.4429287774429485,-3.8127158184237873,-3.8886732019745067,-4.000842302428156,-3.203929585963807,-4.583780422803631,26
-4.054348796206945,-4.008324495738047,-3.3914158667142322,-3.7694566146918294,-3.858413033920229,-3.9748997657149023,-3.158991096492958,-4.6094464688749,27
-4.032786838109249,-3.9759029993235147,-3.350735840072356,-3.73547649545356,-3.840016305942143,-3.9605444337711546,-3.127291460572768,-4.62464604833508,28
-4.020846331537918,-3.951734989322198,-3.320199378344542,-3.7100939667640747,-3.832500494126657,-3.95671675409784,-3.107825395611264,-4.630235721170405,29
-4.017715002764081,-3.9351671137586197,-3.299117162358017,-3.692627534678464,-3.8348830745601807,-3.962357174195881,-3.099587619016477,-4.6270720473671085,30
-4.022580578058874,-3.9255460206573014,-3.2867998729400028,-3.682395705251824,-3.8461815233291206,-3.9764061415662035,-3.1015728481964353,-4.616011586911424,31
-4.034630783693425,-3.9222183580427643,-3.282558190917723,-3.6787169845392453,-3.865413316519885,-3.9978041037097323,-3.1127758005591675,-4.597910899789581,32
-4.053053345938869,-3.9245307739395336,-3.285702797118403,-3.6809098785958243,-3.8915959302188834,-4.025491508127392,-3.132191193512704,-4.573626545987818,33
-4.077035991066337,-3.931829916372129,-3.295544372369265,-3.6882928934766497,-3.9237468405125204,-4.058408802320106,-3.158813744465072,-4.5440150854923615,34
-4.1057664453469584,-3.943462433365074,-3.311393597497533,-3.7001845352368177,-3.960883523487209,-4.095496433788799,-3.191638170824301,-4.509933078289447,35
-4.138432435051868,-3.95877497294289,-3.332561153330432,-3.715903309931419,-4.002023455229354,-4.1356948500343975,-3.229659189998421,-4.472237084365309,36
-4.174221686452198,-3.9771141831300993,-3.3583577206951842,-3.7347677236155503,-4.046184111825366,-4.177944498557825,-3.271871519395461,-4.431783663706179,37
