C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,time
-4.008150732305144,-3.606141499310603,-3.570158358235115,-3.5037374829382357,-3.640842337494812,-4.472039312848678,-3.8102801519627016,-5.7196218569414095,-3.7820808780864983,-5.593330479156609,-3.879359594902777,-3.8842988954541573,-3.8612503577655666,-4.0375379876858,-5.1029622202838905,-5.343566327336211,-3.6765680435315113,-3.5421734969260843,-5.5414422315289205,-3.886660460845434,-3.8722347808018447,-3.8576417531219978,-6.1655379141091755,28
-4.015290458883947,-3.5973024969651353,-3.5520084452760408,-3.49202049199633,-3.6220860236927845,-4.519594441662945,-3.8031943415108476,-5.849866256847135,-3.7756548599496886,-5.745379566625979,-3.873560548644404,-3.8745738289805254,-3.85352280821378,-4.055059305717106,-5.188845864666671,-5.450200648172411,-3.666014040749733,-3.543046184577958,-5.667419290463498,-3.8762724417840753,-3.8087244603143984,-3.837540372758887,-6.323407321458653,29
-4.017920884465611,-3.5940460224168054,-3.545321635238487,-3.4877037058598384,-3.6151758028183534,-4.537114752278728,-3.8005837797654274,-5.8978510357597695,-3.773287379583496,-5.801397651483114,-3.8714240579176353,-3.870990909753398,-3.850675816273647,-4.061514528149693,-5.220487207334011,-5.489486976901536,-3.6621257239353935,-3.54336770108128,-5.713831891123606,-3.872445276866732,-3.7853259211874444,-3.8301346010461623,-6.38156973469267,30
-4.01697883442663,-3.5863392339718625,-3.585489934625718,-3.4844475311016345,-3.664794499458817,-4.513989277507388,-3.847294705199226,-5.832921586107998,-3.7696380069629156,-5.738831041169993,-3.929155784435997,-3.862180758461779,-3.8441687820197705,-4.051262670251885,-5.175003606961925,-5.488575486319856,-3.708823042465095,-3.542761046906478,-5.651982041639217,-3.8669643517348145,-3.7802574332318697,-3.883642958800937,-6.307838304077636,31
-4.014421841463682,-3.5654208081927323,-3.6945181758196313,-3.4756093424722243,-3.799473818911503,-4.451220131699466,-3.97408150280525,-5.656684508481762,-3.7597325669927697,-5.569007384605805,-4.085856184985834,-3.838267490670242,-3.8265068319021047,-4.023436198814978,-5.051548120237691,-5.486101440455298,-3.8355729070457136,-3.5411144141463002,-5.484103878753018,-3.85208755494818,-3.766500108781022,-4.028879929849611,-6.107710135265399,32
-4.01065364130776,-3.5345936544129612,-3.855191373368555,-3.462584643439409,-3.997948605473356,-4.358718232614105,-4.160925204540442,-5.396966709874676,-3.745135076510448,-5.318740943353316,-4.31678309105928,-3.8030268855037668,-3.8004786948865976,-3.9824287672237464,-4.8696137187493465,-5.482455478128578,-4.02236218116452,-3.5386877974470905,-5.236704480815461,-3.8301638544205083,-3.7462261569587216,-4.24291336086871,-5.812784412805261,33
-4.006077969689854,-3.497160681966097,-4.05029454182082,-3.446768937470991,-4.238953703441322,-4.246394498010455,-4.38780684236175,-5.08159509728036,-3.727409552353345,-5.0148459789752975,-4.597194334148464,-3.760234722087333,-3.768873099939197,-3.9326340288629655,-4.64869337408493,-5.478028238160422,-4.249177728308786,-3.5357411914551937,-4.9362909261770005,-3.803542218065479,-3.721607786888786,-4.5028110985347585,-5.454660321246523,34
-4.001098562340956,-3.456424800185686,-4.262612695724755,-3.429557728034771,-4.501223957112341,-4.124159845647658,-4.63470744822611,-4.738396577692428,-3.70812001135885,-4.684136753034512,-4.902347745745514,-3.7136667795459193,-3.734478776025848,-3.8784456371174096,-4.408280057832476,-5.473210359371544,-4.496006411965779,-3.5325345908169528,-4.609370293188088,-3.77457161379677,-3.694817207695032,-4.78564098952428,-5.064937045138485,35
-3.9961191549920576,-3.4156889184052743,-4.474930849628691,-3.412346518598551,-4.763494210783361,-4.001925193284862,-4.8816080540904725,-4.395198058104494,-3.6888304703643544,-4.353427527093725,-5.207501157342566,-3.667098837004506,-3.7000844521125,-3.8242572453718537,-4.1678667415800215,-5.468392480582667,-4.742835095622773,-3.529327990178712,-4.282449660199175,-3.7456010095280616,-3.668026628501278,-5.068470880513803,-4.675213769030446,36
-3.9915434833741514,-3.3782559459584096,-4.670034018080956,-3.3965308126301323,-5.004499308751326,-3.8896014586812107,-5.108489691911778,-4.079826445510178,-3.6711049462072505,-4.049532562715705,-5.4879124004317505,-3.6243066735880713,-3.668478857165099,-3.7744625070110733,-3.9469463969156044,-5.463965240614509,-4.969650642767038,-3.5263813841868155,-3.982036105560714,-3.718979373173032,-3.6434082584313416,-5.3283686181798515,-4.317089677471708,37
-3.987775283218229,-3.347428792178639,-4.8307072156298805,-3.383506113597318,-5.20297409531318,-3.7970995595958517,-5.295333393646972,-3.820108646903093,-3.65650745572493,-3.7992661214632184,-5.718839306505196,-3.5890660684215967,-3.6424507201495917,-3.733455075419842,-3.765011995427261,-5.460319278287791,-5.156439916885845,-3.523954767487606,-3.7346367076231584,-3.697055672645361,-3.6231343066090416,-5.542402049198951,-4.022163955011571,38
-3.985218290255281,-3.326510366399509,-4.939735456823792,-3.374667924967907,-5.337653414765865,-3.7343304137879283,-5.422120191252996,-3.643871569276857,-3.646602015754784,-3.6294424648990304,-5.875539707055032,-3.5651528006300595,-3.624788770031926,-3.705628603982935,-3.6415565087030273,-5.457845232423232,-5.283189781466463,-3.5223081347274285,-3.5667585447369596,-3.682178875858726,-3.6093769821581945,-5.687639020247624,-3.8220357861993346,39
-3.9842762402163,-3.318803577954566,-4.979903756211023,-3.3714117502097034,-5.387272111406328,-3.711204939016589,-5.468831116686793,-3.5789421196250863,-3.6429526431342034,-3.566875854585909,-5.933271433573394,-3.5563426493384407,-3.6182817357780492,-3.695376746085127,-3.5960729083309415,-5.456933741841552,-5.3298870999961645,-3.521701480552626,-3.504908695252571,-3.6766979507268083,-3.6043084942026193,-5.741147378002398,-3.7483043555843008,40
-3.9914371250785137,-3.3268489567032504,-4.985358852670596,-3.3632310955193536,-5.392822615375319,-3.753141672600984,-5.414338299346875,-3.638162989143803,-3.6434156023626443,-3.565499801489776,-5.870303540263114,-3.5586518164701197,-3.685964891638392,-3.689055187615448,-3.5949982442909456,-5.40680923551609,-5.330126766240951,-3.5168129377416695,-3.5068554629595696,-3.7169648006659877,-3.606458304086391,-5.6840918857850635,-3.816768242838756,41
-4.010873812561664,-3.3486864133068215,-5.000165543060865,-3.341026461359833,-5.407888269005438,-3.866969949472916,-5.2664292237099515,-3.798905349266036,-3.644672205982698,-3.561764800228842,-5.699390686992353,-3.5649195558275344,-3.8696763146878936,-3.671896671769175,-3.592081299039527,-5.270757004061262,-5.330777288905372,-3.503544035826216,-3.5121395467357086,-3.8262605362151905,-3.612293502342343,-5.529226978338012,-4.002598793957994,42
-4.0395173520105185,-3.3808679283015586,-5.021985928899156,-3.3083038425984332,-5.430090284881403,-4.0347168838105,-5.048457954350274,-4.035788827340906,-3.646524042896461,-3.5562605878443074,-5.44751911375123,-3.574156224354251,-4.140408938129266,-3.646610437890457,-3.5877826428795427,-5.07025897875941,-5.331735953884517,-3.4839898645823895,-3.519926617563703,-3.987327935971911,-3.62089274187743,-5.301005009468673,-4.2764543429758195,43
-4.0742987927698415,-3.41994548222374,-5.048482111702796,-3.2685692341024497,-5.457049875587932,-4.238409589791851,-4.783778555842098,-4.323433050717533,-3.648772702006032,-3.549576901377374,-5.141675060529872,-3.585372178993836,-4.469155695165216,-3.6159057253234432,-3.582562846113848,-4.826797090892879,-5.332900047073481,-3.4602455137863157,-3.5293823464262686,-4.1829097785336415,-3.6313346755986085,-5.023878332984479,-4.608993223926033,44
-4.112149184184399,-3.462471055609642,-5.07731619298911,-3.225328630739172,-5.486388253709743,-4.460075181595085,-4.495745092759671,-4.636457646745036,-3.651219772213505,-3.5423034778692397,-4.8088447673183925,-3.597577776689854,-4.826909518998454,-3.582491773412281,-3.576882479045297,-4.561853271744006,-5.334166854367352,-3.4344060732141166,-3.5396724043061183,-4.395748842497877,-3.642697956412831,-4.722299302692855,-4.9708737708424415,45
-4.149999575598956,-3.504996628995544,-5.106150274275423,-3.182088027375895,-5.515726631831553,-4.681740773398319,-4.207711629677243,-4.9494822427725405,-3.653666842420978,-3.5350300543611057,-4.476014474106913,-3.6097833743858723,-5.184663342831692,-3.5490778215011187,-3.5712021119767465,-4.296909452595133,-5.335433661661224,-3.408566632641919,-3.5499624621859684,-4.6085879064621125,-3.6540612372270536,-4.4207202724012316,-5.33275431775885,46
-4.18478101635828,-3.544074182917725,-5.132646457079063,-3.1423534188799107,-5.542686222538082,-4.885433479379671,-3.943032231169065,-5.237126466149168,-3.655915501530548,-3.5283463678941716,-4.170170420885551,-3.6209993290254565,-5.513410099867644,-3.5183731089341044,-3.565982315211051,-4.053447564728599,-5.336597754850187,-3.3848222818458438,-3.5594181910485334,-4.804169749023845,-3.6645031709482314,-4.143593595917034,-5.665293198709065,47
-4.2134245558071335,-3.5762556979124622,-5.154466842917355,-3.109630800118511,-5.564888238414047,-5.053180413717255,-3.7250609618093886,-5.474009944224038,-3.6577673384443115,-3.5228421555096374,-3.91829884764443,-3.630235997552173,-5.784142723309016,-3.4930868750553867,-3.561683659051066,-3.8529495394267483,-5.337556419829333,-3.3652681106020177,-3.5672052618765275,-4.965237148780564,-3.6731024104833185,-3.915371627047695,-5.93914874772689,48
-4.232861243290285,-3.5980931545160333,-5.169273533307623,-3.0874261659589908,-5.579953892044165,-5.167008690589186,-3.577151886172467,-5.63475230434627,-3.659023942064365,-3.5191071542487036,-3.747385994373671,-3.636503736909588,-5.967854146358516,-3.475928359209114,-3.5587667137996486,-3.716897307971922,-5.338206942493754,-3.351999208686564,-3.572489345652667,-5.074532884329766,-3.678937608739271,-3.7605067196006456,-6.124979298846126,49
-4.240022128152498,-3.606138533264718,-5.174728629767197,-3.079245511268641,-5.585504396013157,-5.2089454241735815,-3.5226590688325485,-5.693973173864986,-3.659486901292806,-3.5177311011525703,-3.6844181010633914,-3.638812904041267,-6.0355373022188585,-3.469606800739435,-3.5576920497596523,-3.66677280164646,-5.33844660873854,-3.347110665875608,-3.5744361133596656,-5.114799734268946,-3.6810874186230427,-3.7034512273833116,-6.193443186100581,50
-4.224651068617327,-3.5992892115945403,-5.173119512439244,-3.096018832841741,-5.527823515002118,-5.215951035654566,-3.5855998018440496,-5.6357278926366465,-3.734477563669262,-3.5192961983410385,-3.6842059222170223,-3.642158655713787,-5.968918033945398,-3.4662259201730827,-3.5630315206589303,-3.667863354220532,-5.283880693986905,-3.354485524011782,-3.5762422737548687,-5.0727836909961495,-3.6784073667990147,-3.705063278624233,-6.121518659786612,51
-4.182929621307574,-3.58069819563263,-5.168751908263371,-3.141546419968726,-5.371261123686442,-5.234966266817238,-3.7564389343038362,-5.47763355787401,-3.938023647262497,-3.5235443192811653,-3.6836300082054483,-3.651239981682056,-5.788094305774577,-3.4570492443501264,-3.5775243702426844,-3.670823425493014,-5.135773211089615,-3.374502996095682,-3.5811447091132758,-4.958740144969989,-3.671132940419509,-3.7094388462781622,-5.92629494550584,52
-4.121445383166888,-3.553300908951921,-5.162315438951559,-3.208639706261125,-5.140537599642289,-5.2629887127411745,-4.008201866349838,-5.2446524329606525,-4.237986296768318,-3.529804708035037,-3.6827812928199717,-3.6646229883721366,-5.521617232680738,-3.443525722084718,-3.5988822538397964,-3.6751856357893042,-4.917509552083081,-3.404002428640378,-3.5883693506940872,-4.790675971878805,-3.6604127331233958,-3.7158870512418485,-5.638596840249966,53
-4.04678595113891,-3.5200327751253444,-5.1544997262157874,-3.290110125330467,-4.860373320445815,-5.297015968505956,-4.313913998119984,-4.961746781280144,-4.6022266568825305,-3.537406608664738,-3.6817507098518925,-3.6808737822100923,-5.198037929638215,-3.4271043021910073,-3.6248168267791465,-3.6804826054347988,-4.652475109003717,-3.4398231681589375,-3.5971421297565005,-4.586598047410938,-3.647395338549544,-3.7237170144120384,-5.289249141010687,54
-3.965538922167288,-3.483829217725835,-5.145994391768037,-3.3787691107882796,-4.5554886636731835,-5.334045629191158,-4.646600729752199,-4.653878866216065,-4.998605872300936,-3.545679265232354,-3.6806291930925124,-3.698558469621984,-4.845907511621355,-3.4092339334831454,-3.653039744389615,-3.6862469547548957,-4.3640552738879395,-3.478804561164428,-3.606688977559715,-4.36451324725473,-3.6332293503368227,-3.7322378566854795,-4.909076644779711,55
-3.884291893195666,-3.447625660326326,-5.137489057320285,-3.4674280962460937,-4.25060400690055,-5.371075289876361,-4.979287461384419,-4.346010951151982,-5.394985087719345,-3.553951921799971,-3.6795076763331322,-3.716243157033877,-4.493777093604493,-3.3913635647752836,-3.6812626620000843,-3.6920113040749927,-4.07563543877216,-3.517785954169919,-3.6162358253629296,-4.1424284470985215,-3.6190633621241015,-3.7407586989589214,-4.528904148548731,56
-3.809632461167689,-3.41435752649975,-5.129673344584513,-3.5488985153154347,-3.970439727704078,-5.405102545641142,-5.284999593154563,-4.063105299471477,-5.759225447833555,-3.561553822429672,-3.678477093365053,-3.7324939508718313,-4.170197790561972,-3.374942144881573,-3.707197234939434,-3.6973082737204876,-3.8106009956927984,-3.5536066936884776,-3.6250086044253433,-3.9383505226306554,-3.6060459675502496,-3.7485886621291113,-4.179556449309457,57
-3.7481482230270013,-3.3869602398190404,-5.123236875272702,-3.6159918016078336,-3.739716203659923,-5.433124991565079,-5.536762525200565,-3.830124174558117,-6.059188097339376,-3.5678142111835434,-3.677628377979576,-3.745876957561912,-3.90372071746813,-3.361418622616164,-3.7285551185365455,-3.701670484016777,-3.5923373366862625,-3.583106126233173,-3.632233246006154,-3.77028634953947,-3.5953257602541364,-3.7550368670927963,-3.8918583440535803,58
-3.70642677571725,-3.36836922385713,-5.118869271096829,-3.6615193887348187,-3.5831538123442477,-5.452140222727752,-5.7076016576603505,-3.672029839795482,-6.262734180932611,-3.5720623321236706,-3.677052463968002,-3.754958283530181,-3.722896989297311,-3.352241946793208,-3.7430479681202997,-3.7046305552892593,-3.4442298537889724,-3.6031235983170737,-3.6371356813645614,-3.65624280351331,-3.588051333874631,-3.759412434746726,-3.696634629772809,59
-3.691055716182078,-3.3615199021869526,-5.117260153768876,-3.678292710307918,-3.52547293133321,-5.459145834208735,-5.770542390671851,-3.6137845585671426,-6.337724843309066,-3.5736274293121384,-3.676840285121633,-3.758304035202701,-3.656277721023851,-3.348861066226856,-3.7483874390195777,-3.7057211078633316,-3.389663939037339,-3.610498456453248,-3.638941841759764,-3.6142267602405145,-3.5853712820506027,-3.7610244859876474,-3.624710103458841,60
-3.6993059696768458,-3.374010413038988,-5.071175720750282,-3.6716871904211743,-3.539287654922993,-5.413008214543121,-5.713075965630023,-3.643331206074966,-6.262466369232999,-3.5778126849847696,-3.7000954207667824,-3.8086010653811986,-3.6751254839711978,-3.3642540321384975,-3.783683387797771,-3.7322464510353845,-3.4221885258546973,-3.6074214484918543,-3.665323720261272,-3.638444128206072,-3.6327021742283003,-3.7888799045816284,-3.6595494240113404,61
-3.7216995148769287,-3.407913228208797,-4.946089402556956,-3.653757922157155,-3.576784761809546,-5.287777532593595,-5.557095669087917,-3.723529249310484,-6.058193368169391,-3.589172664667626,-3.763216503232187,-3.9451215758656906,-3.7262836976854237,-3.406034939612951,-3.879486677338581,-3.8042438110738126,-3.5104695472160974,-3.5990695697394983,-3.736931676193935,-3.7041769841125847,-3.7611717387106203,-3.8644874693367175,-3.754113294082408,62
-3.754700528855999,-3.457875271616937,-4.761751670482579,-3.6273358426101785,-3.632043656168678,-5.1032270539311355,-5.327229968920603,-3.8417158393417754,-5.7571594718651244,-3.6059136873581505,-3.8562370458127844,-4.14630969657968,-3.80167474947481,-3.4676068032595153,-4.0206704724513544,-3.910345183762023,-3.64056789448553,-3.586761537893923,-3.842459190199966,-3.8010464559748147,-3.950495307421409,-3.9759091437126397,-3.8934705762924047,63
-3.794773188687728,-3.5185434671839646,-4.5379129958208395,-3.5952518888745657,-3.6991437421761946,-4.879130044126724,-5.048107333003154,-3.985228127236914,-5.3916183120670915,-3.6262420720537882,-3.969190561803509,-4.390609557446665,-3.8932210266476366,-3.5423726376874862,-4.192107937945435,-4.039182564883422,-3.798544459026983,-3.5718160706528668,-3.970599742921574,-3.9186736718075226,-4.180388212284509,-4.1112068911691155,-4.062690133261684,64
-3.8383816714457843,-3.5845647388304345,-4.294323849865416,-3.560336998044633,-3.7721644240079035,-4.635259768751332,-4.744356229210634,-4.141403264063976,-4.993823520522172,-3.6483641377519818,-4.092110564499297,-4.656465288390148,-3.9928449165121815,-3.62373545750616,-4.378672238630171,-4.179387950221413,-3.9704601322044453,-3.5555518857140695,-4.11004681500097,-4.0466797596254676,-4.430565785223763,-4.258442675165869,-4.246840827610606,65
-3.8819901542038417,-3.650586010476906,-4.05073470390999,-3.525422107214701,-3.8451851058396134,-4.39138949337594,-4.440605125418113,-4.29757840089104,-4.59602872897725,-3.6704862034501757,-4.215030567195086,-4.922321019333634,-4.092468806376727,-3.7050982773248347,-4.565236539314907,-4.319593335559406,-4.14237580538191,-3.539287700775273,-4.249493887080368,-4.174685847443415,-4.680743358163019,-4.405678459162623,-4.43099152195953,66
-3.9220628140355696,-3.7112542060439324,-3.8268960292482506,-3.4933381534790877,-3.9122851918471304,-4.1672924835715275,-4.161482489500662,-4.441090688786177,-4.230487569179216,-3.6908145881458134,-4.32798408318581,-5.16662088020062,-4.1840150835495535,-3.779864111752805,-4.736674004808988,-4.448430716680804,-4.300352369923362,-3.5243422335342167,-4.377634439801975,-4.292313063276122,-4.9106362630261184,-4.540976206619098,-4.60021107892881,67
-3.9550638280146395,-3.7612162494520724,-3.6425582971738746,-3.4669160739321114,-3.9675440862062614,-3.9827420049090687,-3.9316167893333485,-4.5592772788174685,-3.92945367287495,-3.7075556108363377,-4.421004625766407,-5.367809000914608,-4.259406135338939,-3.8414359753993694,-4.8778577999217605,-4.5545320893690135,-4.430450717192794,-3.5120342016886408,-4.483161953808006,-4.389182535138351,-5.099959831736907,-4.65239788099502,-4.739568361138805,68
-3.9774573732147225,-3.7951190646218818,-3.5174719789805495,-3.448986805668092,-4.005041193092815,-3.857511322959544,-3.7756364927912442,-4.639475322052987,-3.7251806718113434,-3.718915590519194,-4.4841257082318124,-5.504329511399099,-4.310564349053165,-3.883216882873823,-4.973661089462571,-4.626529449407442,-4.518731738554194,-3.5036823229362857,-4.554769909740668,-4.454915391044865,-5.228429396219226,-4.728005445750108,-4.834132231209873,69
-3.98570762670949,-3.8076095754739168,-3.471387545961956,-3.442381285781348,-4.018855916682598,-3.81137370329393,-3.7181700677494165,-4.669021969560809,-3.649922197735278,-3.723100846191825,-4.507380843876961,-5.554626541577596,-4.329412112000512,-3.898609848785464,-5.008957038240763,-4.6530547925794945,-4.5512563253715514,-3.5006053149748917,-4.581151788242176,-4.4791327590104215,-5.275760288396922,-4.755860864344089,-4.868971551762372,70
-3.981800192105061,-3.8027799224353602,-3.4702203592965866,-3.441711559076558,-4.014479986395139,-3.8091607019961207,-3.7159057951850243,-4.660322625401417,-3.6484502976876163,-3.721369173128344,-4.500563871839404,-5.539774204323102,-4.323703466618251,-3.895907866553111,-4.9987052476317135,-4.6463204965936695,-4.557098576185731,-3.517841063731177,-4.590621873487364,-4.486842650218559,-5.280485082864248,-4.766333386367053,-4.880522936606085,71
-3.970616844788936,-3.7889571223594927,-3.4668797905646676,-3.439794755059401,-4.001955772124134,-3.802826939661011,-3.7094252909490044,-4.635424502462467,-3.64423761824086,-3.7164130053949322,-4.481053227731914,-5.49726579080162,-4.307364929834541,-3.888174607060513,-4.969363915888571,-4.627046477048031,-4.573819500929762,-3.5671709653439945,-4.61772591056842,-4.508908890572885,-5.294007770477626,-4.796306466639676,-4.913583796676021,72
