C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.9499541028464495,-6.762811017815338,-6.792100491262309,-6.782323322120901,-6.690197229027923,-7.000000000000001,-7.000000000000002,-6.918938954172838,-1.871200214147462,10
-6.793812361383034,-6.646425162271628,-6.6145643754256405,-6.63278984432315,-6.5374535709049795,-6.836103214695922,-6.838049407256968,4787247910.075114,-2.0178127436941304,11
-6.579117466870838,-6.486394610899029,-6.3704522161502215,-6.4271813123512445,-6.327431040985932,-6.610745134902816,-6.615367342235301,7565033738.612681,-2.219404971820798,12
-6.320507707572056,-6.293630537654759,-6.076408024295737,-6.179516489748719,-6.074449357219804,-6.3392910842429355,-6.347136673004652,8687968435.474716,-2.462231973882467,13
-6.032621371748886,-6.079044116496045,-5.749075810721879,-5.903814140059117,-5.792828237555626,-6.03710638633854,-6.048540267634688,8510662957.442158,-2.732548825234136,14
-5.73009674766352,-5.853546521380108,-5.405099586288333,-5.614093026825975,-5.4968873999424215,-5.719556364811888,-5.734760994195063,7387728261.295944,-3.0166106012308056,15
-5.4275721235781536,-5.62804892626417,-5.061123361854786,-5.324371913592833,-5.200946562329216,-5.402006343285236,-5.420981720755438,5673775303.8170185,-3.300672377227475,16
-5.139685787754982,-5.413462505105456,-4.733791148280929,-5.04866956390323,-4.919325442665039,-5.099821645380842,-5.122385315385472,3723415041.7863216,-3.5709892285791445,17
-4.881076028456201,-5.220698431861188,-4.439746956426446,-4.801004741300707,-4.666343758898912,-4.828367594720962,-4.854154646154826,1891258431.9848006,-3.813816230640813,18
-4.6663811339440064,-5.060667880488587,-4.195634797151026,-4.5953962093288006,-4.4563212289798635,-4.603009514927855,-4.631472581133156,531916431.1933903,-4.015408458767482,19
-4.51023939248059,-4.944282024944878,-4.018098681314357,-4.445862731531049,-4.30357757085692,-4.439112729623776,-4.469521988390124,-3.8069688203065537,-4.16202098831415,20
-4.395629172553719,-4.867024654113313,-3.8871127634363,-4.335596303892047,-4.190923681208856,-4.319795065914341,-4.352296951926495,-3.661457818991499,-4.268473593762831,21
-4.295294547139104,-4.8158634998479215,-3.7710956446817407,-4.238037249228283,-4.091192135289824,-4.2173165960081676,-4.252963657930897,-3.535219251065179,-4.359320372683029,22
-4.20852236123084,-4.788935650562097,-3.669358005877902,-4.152576821331138,-4.003735168911912,-4.1307560111820285,-4.170463127754787,-3.427247843881159,-4.435417885060973,23
