C1,C2,C3,C4,C5,C6,C7,time
-6.999999999999999,-6.474305181637222,-6.962123536476563,-6.989178153279014,-1.559871172149291,-6.906803638313937,-6.90621612506127,10
-6.843236848909419,-6.291064695661697,-6.771598672435564,-6.859679478368543,-1.725701545816183,-6.7707832517211965,-6.7081002219516925,11
-6.627687516159873,-6.039109027445352,-6.509626984379194,-6.681618800366646,-1.9537183096081596,-6.583755220156179,-6.43569085517603,12
-6.368048547166101,-5.735616972548386,-6.19407017831129,-6.467136620046179,-2.2283748659939495,-6.358471454861952,-6.107561390650799,13
-6.079016487342845,-5.397767326531014,-5.842789960235701,-6.2283734381799984,-2.534124617442281,-6.10768386708159,-5.742285194292528,14
-5.775287882104848,-5.042738884953433,-5.473648036156267,-5.977469755540961,-2.8554209664218853,-5.844144368058158,-5.358435632017734,15
-5.471559276866852,-4.687710443375853,-5.104506112076833,-5.726566072901924,-3.1767173154014885,-5.580604869034725,-4.97458606974294,16
-5.1825272170435985,-4.34986079735848,-4.753225894001244,-5.487802891035744,-3.4824670668498214,-5.329817281254361,-4.609309873384667,17
-4.922888248049827,-4.0463687424615165,-4.437669087933341,-5.273320710715276,-3.7571236232356107,-5.104533515960138,-4.281180408859439,18
-4.707338915300282,-3.7944130742451705,-4.17569739987697,-5.095260032713379,-3.9851403870275877,-4.91750548439512,-4.008771042083773,19
-4.550575764209702,-3.6111725882696453,-3.9851725358359715,-4.965761357802908,-4.150970760694479,-4.7814850978023795,-3.8106551389741936,20
-4.4360880908782265,-3.4770579744553363,-3.8460037653097143,-4.870723191001141,-4.271894397483859,-4.682209099376745,-3.665813080395349,21
-4.337028674966014,-3.3604255659046145,-3.725538854413434,-4.787503020369921,-4.376138015750165,-4.596368778962168,-3.540173545917361,22
-4.252589287227835,-3.2603726229506544,-3.6227972540747797,-4.715429821248948,-4.464575615622431,-4.523147867775388,-3.432732349514956,23
-4.181961698418458,-3.1759964059266266,-3.5367984152213987,-4.6538325689779265,-4.538081197229689,-4.461730097033157,-3.3424853051628607,24
-4.12433767929266,-3.1063941751657054,-3.4665617887809406,-4.6020402388965564,-4.597528760700968,-4.411299197952217,-3.268428226835804,25
-4.078909000605208,-3.050663191001062,-3.4111068256810517,-4.55938180634454,-4.6437923061653015,-4.371038901749313,-3.209556928508512,26
-4.044867433110875,-3.007900713765871,-3.369452976849383,-4.525186246661581,-4.6777458337517235,-4.340132939641192,-3.1648672241557128,27
-4.021404747564435,-2.9772040037933047,-3.3406196932135814,-4.498782535187378,-4.700263343589263,-4.3177650428445995,-3.1333549277521335,28
-4.007712714720655,-2.9576703214165336,-3.3236264257012955,-4.479499647261637,-4.7122188358069526,-4.30311894257628,-3.1140158532725013,29
-4.002983105334309,-2.948396926968733,-3.3174926252401744,-4.466666558224056,-4.714486310533824,-4.295378370052979,-3.1058458146915435,30
-4.006407690160168,-2.948481080783075,-3.321237742757865,-4.45961224341434,-4.7079397678989094,-4.293727056491444,-3.1078406259839886,31
-4.0171782399530045,-2.9570200431927316,-3.3338812291820163,-4.457665678172191,-4.693453208031241,-4.297348733108418,-3.118996101124562,32
-4.034486525467589,-2.9731110745308773,-3.354442535440279,-4.460155837837309,-4.6719006310598505,-4.305427131120649,-3.1383080540879935,33
-4.057524317458693,-2.9958514351306826,-3.3819411124602983,-4.466411697749397,-4.644156037113768,-4.317145981744882,-3.164772298849009,34
-4.085483386681089,-3.024338385325321,-3.415396411169724,-4.475762233248156,-4.611093426322027,-4.331689016197859,-3.1973846493823355,35
-4.117555503889546,-3.057669185447966,-3.453827882496204,-4.48753641967329,-4.573586798813659,-4.348239965696331,-3.2351409196627015,36
-4.152932439838839,-3.09494109583179,-3.4962549773673883,-4.5010632323644995,-4.532510154717697,-4.365982561457041,-3.2770369236648342,37
-4.190805965283737,-3.135251376809966,-3.5416971467109226,-4.515671646661486,-4.48873749416317,-4.384100534696733,-3.32206847536346,38
-4.230367850979013,-3.1776972887156654,-3.589173841454458,-4.5306906379039535,-4.443142817279112,-4.401777616632155,-3.369231388733308,39
-4.270809867679436,-3.221376091882062,-3.637704512525641,-4.545449181431603,-4.3966001241945545,-4.418197538480052,-3.417521477749103,40
