C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-4.125877694896189,-4.122307667845074,-4.098687823140853,-4.680704013543593,-6.473078323427785,-4.326951459068393,-4.2349728245758085,-3.9850898978020037,-4.166363070956086,-3.885430363841885,10
-4.134265843180688,-4.144346490567428,-4.123795287379562,-4.723712029069808,-6.338564657722562,-4.33965002877041,-4.227550622593438,-3.996091721205663,-4.171457605096091,-3.8871869021153227,11
-4.145799547071875,-4.174649871810665,-4.158318050707786,-4.782848050418354,-6.153608367377879,-4.357110562110683,-4.217345094867678,-4.011219228385696,-4.178462589538597,-3.8896021422413027,12
-4.159692417668078,-4.211151671944563,-4.199902288353148,-4.854080076133648,-5.9308201085536005,-4.378142568179649,-4.205052072834377,-4.029440998398007,-4.186900411707981,-3.8925114087566888,13
-4.175158066067624,-4.251785751338903,-4.246194175543267,-4.933376104760106,-5.682810537409595,-4.401555556067743,-4.1913673879293825,-4.049725610298505,-4.196293459028615,-3.8957500261983466,14
-4.191410103368842,-4.294485970363464,-4.294839887505765,-5.016704134842149,-5.422190310105723,-4.4261590348654,-4.176986871588539,-4.0710416431430945,-4.206164118924875,-3.8991533191031387,15
-4.20766214067006,-4.337186189388026,-4.343485599468263,-5.10003216492419,-5.161570082801851,-4.450762513663058,-4.1626063552476955,-4.092357675987685,-4.216034778821133,-3.9025566120079307,16
-4.223127789069607,-4.377820268782367,-4.389777486658383,-5.17932819355065,-4.913560511657844,-4.474175501551152,-4.148921670342701,-4.112642287888182,-4.225427826141768,-3.9057952294495863,17
-4.237020659665809,-4.414322068916265,-4.431361724303744,-5.250560219265943,-4.690772252833568,-4.495207507620116,-4.136628648309399,-4.130864057900495,-4.23386564831115,-3.908704495964971,18
-4.248554363556996,-4.444625450159501,-4.4658844876319685,-5.309696240614489,-4.505815962488884,-4.51266804096039,-4.12642312058364,-4.145991565080525,-4.240870632753657,-3.9111197360909467,19
-4.256942511841496,-4.4666642728818555,-4.490991951870678,-5.3527042561407034,-4.371302296783661,-4.525366610662407,-4.1190009186012695,-4.156993388484185,-4.245965166893662,-3.91287627436438,20
-4.264185429696312,-4.482555604875862,-4.509320631336326,-5.3787734932970634,-4.270252822820492,-4.535310533743603,-4.1134025885973635,-4.164393350122701,-4.248882531758168,-3.91319395308725,21
-4.272720822211435,-4.495885584793898,-4.52513949849603,-5.390361960830617,-4.177068170931152,-4.545270840106364,-4.108170883375219,-4.169499914159412,-4.249771141727682,-3.911500868040417,22
-4.282418370354669,-4.506791679295497,-4.538543415803397,-5.388340829227645,-4.091427592119274,-4.555202608168554,-4.1032549442230115,-4.172458622878385,-4.248776084256841,-3.907944723979063,23
-4.293147755093829,-4.5154113550401975,-4.549627245712041,-5.3735812689744265,-4.013010337388489,-4.565060916348036,-4.098603912428919,-4.173415018563692,-4.246042446800278,-3.9026732256583716,24
-4.304778657396719,-4.521882078687539,-4.558485850675567,-5.346954450557242,-3.941495657742432,-4.57480084306267,-4.094166929281119,-4.1725146434994,-4.241715316812628,-3.8958340778335234,25
-4.317180758231147,-4.526341316897054,-4.565214093147589,-5.309331544462367,-3.8765628041847324,-4.584377466730319,-4.089893136067788,-4.169903039969578,-4.235939781748525,-3.887574985259702,26
-4.330223738564923,-4.528926536328283,-4.5699068355817145,-5.261583721176085,-3.817891027719026,-4.593745865768849,-4.085731674077104,-4.1657257502582965,-4.228860929062606,-3.8780436526920914,27
-4.343777279365853,-4.529775203640761,-4.572658940431555,-5.204582151184674,-3.7651595793489423,-4.6028611185961195,-4.0816316845972445,-4.160128316649623,-4.220623846209501,-3.867387784885873,28
