C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-7.000000000000009,-7.000000000000008,-6.999999999999996,-6.944024925786748,-7.000000000000002,-6.943185304714845,-7.000000000000002,-6.8685265611928905,-6.902571832226952,-1.5765582441909185,-6.9999999999999964,10
-6.8515258367284595,-6.819072673055638,-6.848059888874168,-6.745611847018546,-6.812585696374695,-6.906168756425341,-6.882740802813962,-6.727095038934626,-6.704086784290708,-1.742624080278453,-6.825672088289847,11
-6.647373862230083,-6.57029759850713,-6.639142236076154,-6.472793863712269,-6.5548910288899,-6.855271002527274,-6.721509406683158,-6.532626695829513,-6.431169843378398,-1.9709646048988123,-6.585971209688394,12
-6.401463529311582,-6.270636713255516,-6.387491427023999,-6.1441722020024345,-6.244486088510484,-6.7939623444227815,-6.527298861343779,-6.2983807370892615,-6.1024289827340334,-2.2460111459187906,-6.29724060591846,13
-6.127714290779666,-5.937051954201833,-6.107351847135754,-5.778348088023563,-5.898940966201326,-6.725713083514008,-6.311102216532018,-6.037616367925586,-5.736472175601638,-2.5521950312051813,-5.975823518702874,14
-5.840045599441043,-5.586505258247117,-5.81296788182946,-5.393922747910172,-5.535825752927294,-6.653993521203095,-6.0839125219840655,-5.763592793550198,-5.351907395225225,-2.8739475886247794,-5.638063189764459,15
-5.5523769081024215,-5.235958562292399,-5.518583916523167,-5.009497407796781,-5.172710539653261,-6.582273958892181,-5.856722827436113,-5.48956921917481,-4.967342614848812,-3.1957001460443775,-5.300302860826047,16
-5.278627669570507,-4.902373803238717,-5.238444336634921,-4.643673293817908,-4.827165417344103,-6.514024697983408,-5.640526182624352,-5.228804850011135,-4.601385807716419,-3.501884031330769,-4.978885773610459,17
-5.032717336652008,-4.6027129179871045,-4.986793527582767,-4.315051632108075,-4.51676047696469,-6.452716039878917,-5.4463156372849735,-4.994558891270886,-4.2726449470720596,-3.776930572350747,-4.690155169840527,18
-4.828565362153632,-4.353937843438596,-4.777875874784755,-4.042233648801798,-4.2590658094798926,-6.4018182859808475,-5.285084241154169,-4.800090548165772,-3.9997280061597538,-4.005271096971106,-4.4504542912390725,19
-4.680091198882084,-4.173010516494226,-4.625935763658925,-3.8438205700335955,-4.071651505854586,-6.3648017376913435,-5.167825043968129,-4.658659025907508,-3.8012429582235168,-4.17133693305864,-4.276126379528923,20
-4.57161211022686,-4.040618659950835,-4.5139140701998794,-3.6987298532934267,-3.934260252316361,-6.338678035969604,-5.077489124896339,-4.55719600051529,-3.656138001283038,-4.2924509426631445,-4.148510078988316,21
-4.4776609218846,-3.92554466412866,-4.414813858344614,-3.5728094053884467,-3.8143200196097657,-6.3177677584574035,-4.989706273623101,-4.473048955385423,-3.5302851077075665,-4.396897944835733,-4.037443683847191,22
-4.397480430122732,-3.8268924672138285,-4.32797279542477,-3.46505612642897,-3.7109288254751016,-6.301504611580739,-4.9044876056568265,-4.405100806795277,-3.4226779122654545,-4.485552202945181,-3.9420199107559255,23
-4.330313431208686,-3.7437660073924692,-4.2527285487719935,-3.3744669165253125,-3.623184687652671,-6.289322301765614,-4.8218442365059335,-4.352234471022224,-3.332310049725056,-4.559287980360261,-3.8613314763648967,24
-4.27540272140989,-3.675269222850713,-4.188418785717927,-3.300038675787789,-3.550185623882778,-6.280654535438026,-4.74178728167884,-4.3133328643436375,-3.258175154854728,-4.618979540449747,-3.794471097324486,25
-4.23199109699377,-3.6205060517746848,-4.13438117359421,-3.2407683043267146,-3.4910296519057242,-6.274935019023974,-4.664327856683957,-4.287278903036889,-3.1992668624228213,-4.665501146582409,-3.7405314902850675,26
-4.199321354227759,-3.5785804323505177,-4.089953379732493,-3.195652702252406,-3.4448147894618133,-6.2715974589494605,-4.589477077029703,-4.272955503379351,-3.154578807197693,-4.6997270621270255,-3.698605371897024,27
-4.176636289379285,-3.548596302764338,-4.054473071464415,-3.1636887696751765,-3.4106390542913494,-6.270075561640483,-4.517246058224492,-4.269245581648397,-3.1231046239476954,-4.722531550452367,-3.6677854588107315,28
-4.163178698715774,-3.529657601202274,-4.027277916121619,-3.143873406705343,-3.387600464134632,-6.269803033523041,-4.447645915776739,-4.275032054121395,-3.1038379474411832,-4.734788874927207,-3.6471644676765687,29
-4.158191378504657,-3.520868265850455,-4.007705581035751,-3.1352035134532197,-3.3747970367319677,-6.270213581023135,-4.380687765194862,-4.289197837075721,-3.095772412446512,-4.7373732989203194,-3.6358351151449146,30
-4.160917125013363,-3.521332234895011,-3.995093733538452,-3.1366759900291226,-3.371326789823657,-6.270740910566766,-4.316382721987274,-4.310625846788746,-3.097901653732033,-4.731159085800478,-3.6328901178661486,31
-4.170598734509317,-3.5301534465220685,-3.988780040961366,-3.147287736543366,-3.3762877411500036,-6.270818728579932,-4.254741901662391,-4.33819899953784,-3.1092193060661044,-4.717020498936454,-3.6374221924906465,32
-4.186479003259954,-3.54643583891776,-3.9881021706361386,-3.166035653106267,-3.388777908451311,-6.269880741488635,-4.19577641972863,-4.370800211600381,-3.1287190042170776,-4.695831801697025,-3.6485240556687897,33
