C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-5.833697483382511,-4.270285125168288,-5.258523912523274,-5.5965651803116785,-4.704843969269609,-4.203407438050698,-4.468967077640153,-3.7196525856652958,-3.321403228162538,-5.297285156708632,-3.746594464399314,-3.7154530569796,10
-5.827171971858369,-4.2297943877495205,-5.236854001272079,-5.565408091296444,-4.737284527208945,-4.182487501095599,-4.45008730620706,-3.7225266131432253,-3.3210980330484525,-5.323917878821424,-3.740830706695329,-3.7321986388663615,11
-5.82118731978395,-4.188558012569153,-5.217028728129809,-5.537643553541933,-4.768312221676285,-4.163685191175848,-4.433334842589192,-3.7252008016962708,-3.3210047484232574,-5.34652539187679,-3.7356429244076717,-3.7476233624609225,12
-5.815743527159253,-4.146575999627182,-5.199048093096464,-5.513271567048143,-4.797927052671629,-4.14700050829144,-4.418709686786549,-3.7276751513244317,-3.3211233742869504,-5.365107695874731,-3.731031117536341,-3.7617272277632825,13
-5.810840593984278,-4.103848348923609,-5.182912096172051,-5.492292131815075,-4.826129020194978,-4.132433452442379,-4.406211838799133,-3.7299496620277086,-3.321453910639533,-5.379664790815247,-3.726995286081339,-3.7745102347734423,14
-5.806478520259026,-4.060375060458434,-5.1686207373565685,-5.47470524784273,-4.852918124246331,-4.119984023628665,-4.395841298626941,-3.7320243338061014,-3.3219963574810043,-5.390196676698337,-3.7235354300426637,-3.785972383491401,15
-5.802657305983496,-4.016156134231658,-5.15617401665002,-5.460510915131106,-4.878294364825688,-4.109652221850297,-4.387598066269975,-3.7338991666596097,-3.3227507148113644,-5.396703353524002,-3.7206515494203174,-3.7961136739171595,16
-5.79937695115769,-3.9711915702432807,-5.145571934052408,-5.449709133680205,-4.90225774193305,-4.101438047107273,-4.381482141728234,-3.735574160588234,-3.3237169826306134,-5.399184821292243,-3.7183436442142987,-3.804934106050718,17
-5.796637455781605,-3.9254813684933008,-5.136814489563732,-5.442299903490025,-4.924808255568416,-4.095341499399597,-4.377493525001717,-3.7370493155919746,-3.3248951609387523,-5.397641080003058,-3.716611714424608,-3.812433679892075,18
-5.794438819855244,-3.87902552898172,-5.129901683183996,-5.438283224560569,-4.945945905731786,-4.091362578727265,-4.375632216090425,-3.7383246316708307,-3.326285249735778,-5.392072129656446,-3.715455760051244,-3.8186123954412317,19
-5.7927810433786036,-3.831824051708537,-5.124833514913202,-5.437659096891833,-4.96567069242316,-4.0895012850902805,-4.375898214994358,-3.7394001088248032,-3.3278872490216935,-5.382477970252411,-3.714875781094209,-3.823470252698188,20
-5.793440165786619,-3.784293715491941,-5.1253257834888215,-5.442106833348554,-4.979359367242238,-4.089981273832176,-4.379794233855569,-3.7389519331371206,-3.3290057758211384,-5.359635898046568,-3.714037177343993,-3.8247511904789313,21
-5.79740287565425,-3.7366660641198126,-5.133442821542784,-5.452559385522246,-4.984443458855519,-4.092926797921581,-4.38815511275298,-3.736244652431799,-3.329254506258913,-5.318422188736483,-3.712476282017534,-3.82120184145901,22
-5.803485146691545,-3.688663245046695,-5.146707429916768,-5.467897211503091,-4.984005132863205,-4.09818875379614,-4.399979043591887,-3.7321608093200194,-3.329097028985258,-5.264985311485078,-3.710749495254507,-3.8143262464277665,23
-5.810502952608547,-3.6400074057271272,-5.162642409452458,-5.487000769381264,-4.981126554865494,-4.105618037893498,-4.414264218277586,-3.7275829464129617,-3.3289969326504125,-5.205473735455274,-3.709413217194583,-3.8056284461745404,24
-5.817272267115301,-3.5904206936156524,-5.178770560991538,-5.508750517246945,-4.978889890462587,-4.115065546651296,-4.4300088287153745,-3.7233936063218067,-3.329417805904614,-5.146035929809992,-3.709023847977435,-3.796612481488676,25
-5.822609063921854,-3.5396252561668113,-5.1926146853756885,-5.532026913190312,-4.980377305254685,-4.126382176507182,-4.446211066810551,-3.720475331657735,-3.3308232373981044,-5.092820363712153,-3.7101377877427364,-3.7887823931595137,26
-5.82532931673825,-3.4873432408351457,-5.201697583446594,-5.555710415301543,-4.98867096484199,-4.139418823898797,-4.461869124468411,-3.7197106650319287,-3.3336768157811223,-5.051975506324681,-3.7133114366301605,-3.783642221976396,27
-5.824248999274535,-3.4332967950751967,-5.203542056045936,-5.578681481670815,-5.0068530348247,-4.154026385263786,-4.475981193594253,-3.7219821490555662,-3.3384421297039073,-5.029649826810494,-3.719101194779378,-3.7826960087286636,28
-5.818184085240754,-3.3772080663415056,-5.195670904015397,-5.599820570388309,-5.038005680803018,-4.170055757039793,-4.487545466093373,-3.72817232633983,-3.345582767816698,-5.031991794332514,-3.7280634623300632,-3.7874477942056592,29
-5.805950548346952,-3.3187992020886146,-5.175606928196661,-5.618008139544202,-5.085211068377141,-4.187357835664463,-4.495560133871068,-3.7391637394958996,-3.355562318769735,-5.0651498780536635,-3.7407546394218896,-3.7994016191967237,30
-5.792164188214393,-3.249688011338883,-5.146481874005119,-5.632055983662322,-5.158270746255696,-4.201909591450822,-4.5045539023571095,-3.7578572276039233,-3.3672164840648007,-5.148489908633461,-3.760593455634398,-3.8186288682578486,31
-5.780617217081508,-3.1655058647074306,-5.112604547280168,-5.642464995014241,-5.259433699395115,-4.211630633822625,-4.518081631110689,-3.7849491385560916,-3.379417672602636,-5.28639449063972,-3.7889021976261903,-3.8436094534719323,32
-5.768890227584098,-3.0719952520379388,-5.073263339499504,-5.650649278311754,-5.380453247767316,-4.219285817883606,-4.533680743231239,-3.8180152781816505,-3.39268453413192,-5.462537254097805,-3.8230926011555337,-3.8734602069186814,33
-5.754563812357963,-2.97489866317409,-5.027746642140819,-5.658022938266652,-5.513082711344219,-4.227639998737503,-4.548888661818196,-3.8546314523098464,-3.407535718401333,-5.660591829033082,-3.8605764019806923,-3.9072979606778016,34
-5.7352185640389015,-2.8799585879595653,-4.975342846681806,-5.666000079590727,-5.649075410097738,-4.239458031488049,-4.561242809970989,-3.8923734667699224,-3.424489875159551,-5.864231845470913,-3.8987653358599315,-3.944239546828996,35
-5.708435075262711,-2.792917516238045,-4.915340344600156,-5.675994806995774,-5.780184663999791,-4.257504771238979,-4.568280610789053,-3.9288171273911265,-3.4440656541552537,-6.057130933436665,-3.9350711385515167,-3.9834017974519718,36
-5.671793938665194,-2.719517937853212,-4.847027527373565,-5.689421225193584,-5.8981637930223,-4.284545073094029,-4.56753948737182,-3.9615382400027044,-3.4667817051371204,-6.222962722955701,-3.9669055458137135,-4.023901544626434,37
-5.622875746882148,-2.6655023426487476,-4.769692786479723,-5.7076934388959515,-5.994766117137179,-4.323343792156936,-4.5565568628187245,-3.9881126104339004,-3.493156677853828,-6.345400844053386,-3.991680293404786,-4.064855620432089,38
-5.559261092549372,-2.636613220468333,-4.682624513396325,-5.7322255528146675,-6.061744956316344,-4.376665783531432,-4.532870160229197,-4.006116044513959,-3.523709222054056,-6.408118926755082,-4.0068071170829995,-4.10538085694864,39
-5.478530568302666,-2.638593061155649,-4.585111099601065,-5.764431671661525,-6.090853630531718,-4.4472759023212545,-4.494016802702673,-4.01312434807213,-3.5589579874864827,-6.394790601086157,-4.00969775260662,-4.144594086255794,40
-5.3720185296869,-2.6778825107898903,-4.467166927474784,-5.806573442772109,-6.07772937352786,-4.542338540717751,-4.4333970139520895,-4.007965539669132,-3.601754175202856,-6.290699039406428,-3.9972789114061342,-4.185603778559783,41
-5.23741974482691,-2.7521045314290125,-4.323982396067011,-5.858440857928032,-6.028500538895688,-4.66296665946039,-4.349898035048187,-3.9925024976454084,-3.6531439267888497,-6.104599276704299,-3.9705273368232423,-4.231052739596228,42
-5.081855425228453,-2.853775086884842,-4.162609921858465,-5.917740538510131,-5.95065712637665,-4.802847966475088,-4.249287815127097,-3.9688633174997863,-3.7109383027940344,-5.855372736948027,-3.9329298124830268,-4.2793593047389145,43
-4.912446782397285,-2.9754101409692035,-3.990101921329867,-5.9821791058992435,-5.8516891357121965,-4.955670169687757,-4.137334303324957,-3.939176094731092,-3.772948363767978,-5.561900844105869,-3.887973122010572,-4.328941809361629,44
-4.736315027839157,-3.109525657493922,-3.813510810961934,-6.049463181476206,-5.739086566643772,-5.115120977024311,-4.019805448777897,-3.905568924838153,-3.8369851702602493,-5.243065022146071,-3.8391440490309603,-4.3782185888381555,45
-4.560581373059825,-3.248637600270826,-3.6398890072353858,-6.117299386621856,-5.620339418912826,-5.274888096410669,-3.902469200622052,-3.8701699033197943,-3.9008597828204183,-4.917746695036889,-3.7899293771692752,-4.425607978542286,46
-4.392367029565042,-3.3852619331117406,-3.476288926630939,-6.18339434271703,-5.502937692260804,-5.428659235772743,-3.7910935079935544,-3.835107125674844,-3.9623832619980544,-4.6048272867465725,-3.7438158900506004,-4.4695283138478015,47
-4.238793208860563,-3.511914619828491,-3.3297629856293143,-6.245454671142566,-5.394371386429156,-5.570122103036447,-3.691446320028537,-3.8025086874021268,-4.019366668342726,-4.3231882212433765,-3.704290371300018,-4.508397930128491,48
-4.106981122452145,-3.621111624232902,-3.207363600711233,-6.301186993279299,-5.302130501159331,-5.692964406127697,-3.6092955858631366,-3.774502684000472,-4.069621062404003,-4.091710922495558,-3.6748396045426133,-4.540635162758141,49
