C1,C2,C3,C4,time
-3.8276136071878892,-4.5499601777023155,-4.205663624563653,-4.804641530130036,20
-3.823884210212168,-4.546591725694289,-4.192148627887277,-4.849585622359383,21
-3.8137615612780684,-4.537448784529645,-4.15546506547997,-4.971576729839037,22
-3.7988439733751846,-4.52397497649754,-4.101405078774468,-5.151353098756423,23
-3.7807297594931115,-4.507613923887124,-4.035760809203499,-5.369652975298962,24
-3.7610172326214437,-4.489809248987555,-3.964324398199798,-5.60721460565408,25
-3.7413047057497755,-4.472004574087986,-3.8928879871960973,-5.844776236009197,26
-3.723190491867703,-4.455643521477572,-3.827243717625129,-6.063076112551737,27
-3.7082729039648186,-4.442169713445465,-3.7731837309196252,-6.2428524814691215,28
-3.6981502550307193,-4.433026772280821,-3.7365001685123196,-6.3648435889487764,29
-3.694420858054998,-4.429658320272795,-3.7229851718359437,-6.409787681178123,30
-3.7705726345906503,-4.356003902541076,-3.7980068131661597,-6.419148771393569,31
-3.9772703137588477,-4.156084768697837,-4.001636982491032,-6.444557444835496,32
-4.281877419901454,-3.861467097770961,-4.301723547811896,-6.482001805697282,33
-4.651757477360336,-3.5037170687883217,-4.666114377130091,-6.527469958172308,34
-5.05427401047735,-3.114400860777806,-5.062657338446946,-6.576950006453953,35
-5.456790543594367,-2.725084652767289,-5.459200299763802,-6.626430054735598,36
-5.826670601053247,-2.367334623784652,-5.823591129081996,-6.671898207210624,37
-6.131277707195853,-2.0727169528577756,-6.1236776944028595,-6.70934256807241,38
-6.337975386364051,-1.8727978190145365,-6.327307863727733,-6.734751241514336,39
-6.414127162899702,-1.7991434012828176,-6.402329505057948,-6.744112331729783,40
-6.417879257091586,-1.9352415414042041,-6.411657446999183,-6.68866124788488,41
-6.42806351275527,-2.304650778876543,-6.436976146553964,-6.5381511631630005,42
-6.4430718895228045,-2.849043339362096,-6.474287914318904,-6.316346827783388,43
-6.46129634702624,-3.510091448523119,-6.519595060890616,-6.047012991965289,44
-6.481128844897625,-4.229467332021879,-6.568899896865716,-5.753914405927947,45
-6.50096134276901,-4.94884321552064,-6.618204732840815,-5.4608158198906045,46
-6.519185800272445,-5.609891324681667,-6.663511879412528,-5.191481984072504,47
-6.534194177039979,-6.154283885167219,-6.700823647177468,-4.969677648692891,48
-6.544378432703663,-6.523693122639553,-6.726142346732248,-4.819167563971014,49
-6.548130526895547,-6.65979126276094,-6.735470288673483,-4.763716480126111,50
-6.531840933343583,-6.6544936662759815,-6.734692498043608,-4.668922553468176,51
-6.487626322273966,-6.64011447581681,-6.732581352048233,-4.411624752539492,52
-6.422467948066109,-6.618924089876975,-6.729470189528733,-4.0324490459077476,53
-6.343347065099429,-6.593192906950035,-6.7256923493264855,-3.572021402140634,54
-6.257244927753334,-6.565191325529541,-6.72158117028286,-3.0709677898058327,55
-6.171142790407239,-6.537189744109046,-6.717469991239236,-2.5699141774710323,56
-6.092021907440556,-6.511458561182105,-6.713692151036987,-2.1094865337039144,57
-6.026863533232699,-6.490268175242273,-6.710580988517488,-1.7303108270721703,58
-5.982648922163084,-6.4758889847831,-6.708469842522113,-1.47301302614349,59
-5.966359328611119,-6.470591388298141,-6.707692051892239,-1.378219099485555,60
-5.958074408204927,-6.47066978194265,-6.707481837524653,-1.3965419409390838,61
-5.933972821568729,-6.470897836181224,-6.706870304818947,-1.4498447524402576,62
-5.8951843305761,-6.471264860971427,-6.7058861193707004,-1.5356289646999592,63
-5.84283869710061,-6.471760166270829,-6.7045579467754965,-1.651396008429072,64
-5.778065683015832,-6.472373062036995,-6.702914452628913,-1.794647314338477,65
-5.701995050195333,-6.47309285822749,-6.700984302526528,-1.962884313139058,66
-5.615756560512693,-6.473908864799886,-6.698796162063926,-2.153608435541696,67
-5.520479975841476,-6.474810391711745,-6.696378696836683,-2.364321112257275,68
-5.417295058055258,-6.475786748920637,-6.69376057244038,-2.592523773996676,69
-5.30733156902761,-6.4768272463841265,-6.690970454470597,-2.8357178514707813,70
-5.191719270632102,-6.477921194059782,-6.6880370085229135,-3.091404775390476,71
-5.071587924742308,-6.47905790190517,-6.684988900192911,-3.3570859764666396,72
-4.948067293231799,-6.480226679877858,-6.68185479507617,-3.6302628854101577,73
-4.822287137974147,-6.481416837935412,-6.678663358768269,-3.9084369329319086,74
-4.695377220842922,-6.482617686035399,-6.675443256864787,-4.189109549742777,75
-4.568467303711698,-6.483818534135386,-6.672223154961305,-4.469782166553649,76
-4.442687148454045,-6.48500869219294,-6.669031718653404,-4.747956214075399,77
-4.319166516943536,-6.486177470165627,-6.665897613536661,-5.021133123018917,78
-4.199035171053742,-6.487314178011015,-6.662849505206658,-5.286814324095079,79
-4.083422872658235,-6.488408125686671,-6.659916059258977,-5.542501248014773,80
-3.973459383630585,-6.489448623150161,-6.657125941289194,-5.7856953254888825,81
-3.8702744658443695,-6.490424980359053,-6.654507816892892,-6.013897987228278,82
-3.7749978811731517,-6.491326507270911,-6.652090351665648,-6.224610663943861,83
-3.6887593914905104,-6.492142513843306,-6.649902211203045,-6.415334786346498,84
-3.6126887586700143,-6.492862310033804,-6.647972061100662,-6.583571785147078,85
-3.5479157445852345,-6.493475205799969,-6.646328566954077,-6.726823091056485,86
-3.495570111109745,-6.49397051109937,-6.645000394358871,-6.842590134785594,87
-3.4567816201171144,-6.494337535889573,-6.644016208910626,-6.928374347045296,88
-3.432680033480918,-6.494565590128147,-6.643404676204921,-6.9816771585464705,89
-3.4243951130747257,-6.494643983772656,-6.643194461837335,-6.999999999999999,90
