C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.468362651485253,-4.125877694896188,-4.122307667845073,-4.13662729359559,-4.624573669375405,-6.477953138027702,-4.215774882682948,-4.010556078946813,-3.891539709249323,10
-5.422641420157965,-4.134265843180687,-4.144346490567427,-4.1597033840268995,-4.676234233549004,-6.343780836440746,-4.223209120072802,-4.02032380286074,-3.8931935631616517,11
-5.359774727082944,-4.145799547071874,-4.174649871810664,-4.19143300836995,-4.747267509287703,-6.159293921758682,-4.233431196483854,-4.03375442324239,-3.8954676122911067,12
-5.284048937697122,-4.159692417668077,-4.211151671944562,-4.229652783146805,-4.832830318700225,-5.937071047255284,-4.245744152160801,-4.049932215974832,-3.8982068078334042,13
-5.199750417437436,-4.175158066067623,-4.251785751338903,-4.272199324879532,-4.928079483895298,-5.689690866204335,-4.259451027348344,-4.067941456941136,-3.901256100984265,14
-5.111165531740815,-4.191410103368842,-4.294485970363464,-4.316909250090193,-5.028171826981647,-5.429732031879608,-4.273854862291188,-4.08686642202437,-3.904460442939407,15
-5.022580646044194,-4.20766214067006,-4.337186189388024,-4.361619175300855,-5.128264170067995,-5.16977319755488,-4.288258697234032,-4.105791387107604,-3.9076647848945494,16
-4.9382821257845055,-4.223127789069607,-4.377820268782366,-4.404165717033582,-5.2235133352630685,-4.92239301650393,-4.301965572421577,-4.123800628073908,-3.9107140780454097,17
-4.8625563363986855,-4.237020659665809,-4.414322068916265,-4.442385491810437,-5.3090761446755925,-4.700170142000535,-4.314278528098524,-4.139978420806349,-3.9134532735877072,18
-4.7996896433236635,-4.2485543635569964,-4.444625450159501,-4.474115116153487,-5.380109420414291,-4.515683227318469,-4.3245006045095735,-4.153409041187999,-3.91572732271716,19
-4.753968411996375,-4.256942511841496,-4.4666642728818555,-4.497191206584796,-5.4317699845878895,-4.381510925731513,-4.331934841899429,-4.163176765101926,-3.917381176629487,20
-4.720874897633557,-4.264185429696312,-4.482555604875862,-4.5140830517340165,-5.464020482054171,-4.2811153609947565,-4.337014224676762,-4.169653927092621,-3.9176445322224014,21
-4.69283014120065,-4.272720822211435,-4.495885584793898,-4.528768345695764,-5.480681173616988,-4.189323385247157,-4.3406941258442,-4.173919026012396,-3.9159461014329033,22
-4.669528686757642,-4.282418370354669,-4.506791679295497,-4.541346313189548,-5.482695305304168,-4.105760744338293,-4.343061168537367,-4.1761155842060544,-3.912429358015643,23
-4.650665078364524,-4.293147755093829,-4.515411355040198,-4.55191617893488,-5.4710061231435425,-4.030053184117748,-4.3442019758918935,-4.176387124018397,-3.907237775725271,24
-4.635933860081282,-4.304778657396719,-4.521882078687539,-4.560577167651272,-5.446556873162937,-3.9618264504350997,-4.344203171043408,-4.174877167794228,-3.9005148283164357,25
-4.625029575967906,-4.317180758231147,-4.526341316897055,-4.567428504058232,-5.410290801390181,-3.9007062891399267,-4.343151377127537,-4.1717292378783455,-3.892403989543786,26
-4.617646770084385,-4.330223738564923,-4.528926536328283,-4.572569412875274,-5.363151153853104,-3.84631844608181,-4.34113321727991,-4.167086856615556,-3.883048733161974,27
-4.613479986490709,-4.343777279365853,-4.529775203640761,-4.576099118821906,-5.306081176579535,-3.7982886671103273,-4.338235314636152,-4.161093546350658,-3.872592532925648,28
-4.612223769246862,-4.357711061601747,-4.529024785494027,-4.578116846617639,-5.2400241155973,-3.7562426980750603,-4.334544292331892,-4.153892829428455,-3.861178862589457,29
-4.613572662412837,-4.371894766240412,-4.5268127485476155,-4.578721820981985,-5.165923216934232,-3.7198062848255873,-4.33014677350276,-4.14562822819375,-3.848951195908052,30
-4.617221210048622,-4.3861980742496565,-4.523276559461066,-4.5780132666344535,-5.084721726618157,-3.6886051732114886,-4.325129381284381,-4.136443264991344,-3.836053006636083,31
-4.622863956214204,-4.400490666597288,-4.518553684893914,-4.576090408294555,-4.997362890676903,-3.6622651090823437,-4.319578738812383,-4.126481462166039,-3.8226277685281973,32
-4.630195444969575,-4.414642224251117,-4.512781591505697,-4.573052470681803,-4.904789955138303,-3.640411838287733,-4.313581469222397,-4.115886342062639,-3.808818955339048,33
-4.63891022037472,-4.428522428178949,-4.506097745955953,-4.5689986785157055,-4.80794616603018,-3.622671106677234,-4.307224195650048,-4.104801427025944,-3.794770040823282,34
-4.64870282648963,-4.442000959348593,-4.498639614904215,-4.564028256515773,-4.707774769380368,-3.608668660100428,-4.300593541230964,-4.093370239400756,-3.78062449873555,35
-4.659267807374293,-4.454947498727858,-4.4905446650100265,-4.5582404294015175,-4.6052190112166915,-3.598030244406894,-4.293776129100774,-4.081736301531879,-3.766525802830502,36
-4.670299707088699,-4.467231727284552,-4.4819503629329205,-4.55173442189245,-4.501222137566982,-3.5903816054462117,-4.286858582395104,-4.070043135764112,-3.752617426862788,37
-4.681493069692834,-4.478723325986482,-4.472994175332434,-4.544609458708079,-4.3967273944590675,-3.5853484890679606,-4.279927524249584,-4.05843426444226,-3.7390428445870563,38
-4.6925424392466875,-4.489291975801456,-4.463813568868104,-4.536964764567918,-4.2926780279207755,-3.5825566411217205,-4.273069577799842,-4.047053209911125,-3.7259455297579582,39
-4.7031423598102515,-4.498807357697284,-4.45454601019947,-4.528899564191476,-4.190017283979937,-3.5816318074570717,-4.266371366181503,-4.036043494515508,-3.713468956130142,40
-4.712987375443511,-4.507139152641773,-4.445328965986066,-4.520513082298263,-4.0896884086643785,-3.5821997339235914,-4.259919512530198,-4.025548640600211,-3.701756597458258,41
-4.7217720302064565,-4.514157041602732,-4.4362999028874315,-4.511904543607792,-3.99263464800193,-3.5838861663708625,-4.253800639981553,-4.015712170510037,-3.6909519274969567,42
-4.729190868159075,-4.519730705547967,-4.427596287563101,-4.5031731728395705,-3.8997992480204196,-3.586316850648462,-4.248101371671196,-4.006677606589785,-3.6811984200008863,43
-4.734938433361359,-4.523729825445288,-4.419355586672613,-4.494418194713113,-3.8121254547476777,-3.5891175326059708,-4.242908330734756,-3.9985884711842616,-3.6726395487246974,44
-4.7387092698732936,-4.526024082262502,-4.411715266875506,-4.485738833947928,-3.730556514211532,-3.591913958092969,-4.23830814030786,-3.9915882866382666,-3.66541878742304,45
-4.740197921754868,-4.526483156967418,-4.404812794831314,-4.4772343152635266,-3.6560356724398098,-3.594331872959034,-4.234387423526135,-3.9858205752966023,-3.6596796098505626,46
-4.739098933066072,-4.524976730527845,-4.398785637199576,-4.469003863379419,-3.5895061754603406,-3.595997023053747,-4.23123280352521,-3.9814288595040703,-3.6555654897619156,47
-4.735106847866894,-4.52137448391159,-4.393771260639827,-4.461146703015117,-3.531911269300955,-3.5965351542266872,-4.228930903440713,-3.9785566616054737,-3.6532199009117488,48
-4.727916210217322,-4.51554609808646,-4.389907131811608,-4.453762058890129,-3.484194199989479,-3.595572012327435,-4.227568346408271,-3.977347503945615,-3.652786317054712,49
-4.717221564177346,-4.5073612540202665,-4.387330717374453,-4.44694915572397,-3.4472982135537444,-3.5927333432055693,-4.227231755563514,-3.9779449088692944,-3.654408211945455,50
-4.700030161809213,-4.494474331396416,-4.384745890394618,-4.438052433565036,-3.4045939029260435,-3.5873887209657647,-4.227512970843362,-3.980066390855253,-3.658103730569294,51
-4.675058708734333,-4.475755370796808,-4.3809912877012795,-4.425129457582351,-3.342563553912084,-3.5796253645736384,-4.227921451432337,-3.983147959579382,-3.6634716736798367,52
-4.644565929351441,-4.452897544536986,-4.376406521598361,-4.40934914017636,-3.2668179518498124,-3.57014548717019,-4.22842024933747,-3.986910880182214,-3.6700264986841704,53
-4.610810548059268,-4.427594024932492,-4.37133120438978,-4.391880393747505,-3.1829678820771736,-3.5596513018964124,-4.228972416565783,-3.9910764178042784,-3.6772826629893793,54
-4.576051289256546,-4.401537984298867,-4.366104948379456,-4.37389213069623,-3.0966241299321142,-3.5488450218933036,-4.229541005124308,-3.9953658375861067,-3.684754624002551,55
-4.5425468773420095,-4.376422594951656,-4.3610673658713095,-4.35655326342298,-3.0133974807525803,-3.538428860301859,-4.23008906702007,-3.9995004046682303,-3.691956839130771,56
-4.512556036714391,-4.353941029206398,-4.356558069169262,-4.341032704328199,-2.9388987198765193,-3.529105030263076,-4.230579654260096,-4.00320138419118,-3.698403765781125,57
-4.488337491772423,-4.335786459378637,-4.352916670577231,-4.328499365812328,-2.8787386326418742,-3.521575744917949,-4.230975818851415,-4.006190041295485,-3.7036098613607,58
-4.472149966914838,-4.323652057783916,-4.350482782399138,-4.320122160275814,-2.8385280043865944,-3.5165432174074764,-4.231240612801053,-4.008187641121681,-3.7070895832765824,59
-4.466252186540369,-4.319230996737779,-4.349596016938903,-4.3170700001191,-2.823877620448624,-3.5147096608726525,-4.231337088116037,-4.008915448810294,-3.7083573889358568,60
-4.4595726868286665,-4.3164180191224855,-4.3509712978470665,-4.295050744668057,-2.8262213097306157,-3.5161026911544577,-4.232997600296461,-4.00912088027864,-3.7092654246341903,61
-4.441442616182616,-4.308782794166689,-4.354704203169226,-4.235284194158081,-2.8325827520674496,-3.5198837733479285,-4.237504704786182,-4.009678479978436,-3.7117300929582373,62
-4.414724617335808,-4.297530883705515,-4.360205326801882,-4.147207172353907,-2.8419575091954155,-3.5254558944751495,-4.244146753507877,-4.01050020585182,-3.71536223575157,63
-4.382281333021826,-4.28386784957409,-4.366885262641536,-4.040256503020268,-2.853341142850803,-3.532222041558204,-4.252212098384222,-4.01149801584093,-3.7197726948577605,64
-4.346975405974256,-4.268999253607539,-4.374154604584688,-3.923869009921897,-2.8657292147699005,-3.5395852016191736,-4.26098909133789,-4.012583867887902,-3.7245723121203786,65
-4.311669478926687,-4.254130657640989,-4.381423946527841,-3.807481516823524,-2.878117286688999,-3.546948361680144,-4.269766084291558,-4.0136697199348745,-3.729371929382997,66
-4.279226194612704,-4.240467623509564,-4.388103882367494,-3.7005308474898855,-2.889500920344386,-3.553714508763198,-4.277831429167902,-4.014667529923984,-3.733782388489187,67
-4.252508195765895,-4.22921571304839,-4.39360500600015,-3.6124538256857113,-2.8988756774723523,-3.5592866298904187,-4.2844734778895965,-4.015489255797368,-3.73741453128252,68
-4.234378125119846,-4.221580488092594,-4.3973379113223094,-3.552687275175737,-2.9052371198091858,-3.56306771208389,-4.288980582379319,-4.016046855497165,-3.739879199606567,69
-4.227698625408143,-4.2187675104773,-4.398713192230473,-3.530668019724694,-2.9075808090911774,-3.564460742365695,-4.290641094559742,-4.016252286965511,-3.7407872353049005,70
-4.224501465043002,-4.221314163977044,-4.400124052856597,-3.526455745232429,-2.90925513864415,-3.5670757881088657,-4.290359187778596,-4.018082030670524,-3.742341005204326,71
-4.215823458337617,-4.228226509190633,-4.4039535316989316,-3.5150224287534244,-2.913799747430788,-3.5741737694117575,-4.289594012229769,-4.023048477869844,-3.7465583806456215,72
-4.203034816877051,-4.2384131231896065,-4.409596974203425,-3.498173330784365,-2.920497065642676,-3.58463395238444,-4.288466385105184,-4.0303674526898945,-3.7527734602433216,73
-4.187505752246364,-4.250782583045504,-4.416449725816025,-3.4777137118219366,-2.9286295234713977,-3.597335603136984,-4.287097123596759,-4.039254779257101,-3.7603203426119576,74
-4.170606476030615,-4.264243465829862,-4.423907131982677,-3.4554488323628227,-2.9374795511085354,-3.6111579877794573,-4.285607044896413,-4.048926281697883,-3.7685331263660613,75
-4.153707199814868,-4.277704348614221,-4.43136453814933,-3.4331839529037094,-2.9463295787456736,-3.6249803724219314,-4.284116966196068,-4.058597784138665,-3.776745910120165,76
-4.13817813518418,-4.290073808470117,-4.43821728976193,-3.4127243339412807,-2.954462036574395,-3.637682023174474,-4.282747704687643,-4.067485110705871,-3.7842927924888006,77
-4.125389493723613,-4.3002604224690915,-4.443860732266423,-3.3958752359722215,-2.961159354786283,-3.648142206147157,-4.281620077563057,-4.074804085525922,-3.7905078720865,78
-4.11671148701823,-4.3071727676826805,-4.447690211108759,-3.384441919493217,-2.9657039635729214,-3.655240187450049,-4.280854902014231,-4.079770532725242,-3.7947252475277966,79
-4.113514326653088,-4.309719421182424,-4.449101071734882,-3.380229645000952,-2.9673782931258934,-3.6578552331932195,-4.280572995233085,-4.081600276430255,-3.7962790174272216,80
-4.09506149844942,-4.3072109581545,-4.450587273981422,-3.377221337923515,-2.9652212772307527,-3.653976821312932,-4.245225044441536,-4.0836830516167995,-3.798660338215368,81
-4.0449752504680365,-4.300402272792993,-4.454621251507747,-3.369055932999044,-2.959366519801086,-3.6434497033521516,-4.149280606578766,-4.089336298551707,-3.8051239232117653,82
-3.9711639376533627,-4.290368420681297,-4.460566060493908,-3.3570227046892964,-2.950738456220523,-3.6279360558310008,-4.007888803412573,-4.097667399297887,-3.8146492063643507,83
-3.8815359149498336,-4.278184457402809,-4.467784757119961,-3.3424109274560325,-2.940261521872698,-3.6090980552696053,-3.8361987567107723,-4.107783735918248,-3.8262156216210625,84
-3.783999537301875,-4.264925438540926,-4.475640397565961,-3.326509875761009,-2.9288601521412403,-3.588597878188085,-3.649359588241164,-4.118792690475699,-3.838802602929836,85
-3.686463159653915,-4.251666419679042,-4.48349603801196,-3.310608824065986,-2.917458782409783,-3.568097701106565,-3.4625204197715527,-4.129801645033151,-3.8513895842386097,86
-3.5968351369503866,-4.239482456400554,-4.490714734638014,-3.295997046832722,-2.9069818480619576,-3.5492597005451683,-3.290830373069754,-4.139917981653511,-3.8629559994953206,87
-3.523023824135714,-4.229448604288859,-4.496659543624177,-3.2839638185229747,-2.898353784481395,-3.5337460530240183,-3.1494385699035616,-4.148249082399691,-3.8724812826479065,88
-3.47293757615433,-4.222639918927351,-4.500693521150501,-3.2757984135985034,-2.8924990270517283,-3.523218935063238,-3.05349413204079,-4.153902329334599,-3.878944867644304,89
-3.454484747950662,-4.220131455899427,-4.502179723397041,-3.2727901065210667,-2.8903420111565876,-3.5193405231829504,-3.018146181249243,-4.155985104521144,-3.88132618843245,90
-3.451174914753101,-4.224561989202284,-4.464872295373438,-3.273437705742487,-2.8947186261539,-3.5275888684681167,-3.027166393841254,-4.141311555247179,-3.8892579310943476,91
-3.442191081788292,-4.236587722452896,-4.363609276452227,-3.2751954750577705,-2.9065980097180337,-3.5499772342421387,-3.0516498280195705,-4.101483350074986,-3.9107869468909255,92
