C1,C2,C3,C4,C5,C6,C7,C8,time
-6.9345186371417205,-6.82367447081038,-6.79210049126231,-6.72461975913593,-6.999999999999999,-7,-6.919137979762566,-1.871200214147462,10
-6.781455949251302,-6.676319570672111,-6.614564375425641,-6.571431825660911,-6.831960818627927,-6.895879258522304,-421833949.09407634,-2.0178127436941304,11
-6.570994753401976,-6.473706582981993,-6.3704522161502215,-6.360798417132759,-6.600906944241327,-6.752713238990471,-666601791.9268245,-2.219404971820799,12
-6.317484676583469,-6.229650029627985,-6.076408024295739,-6.107080902314758,-6.3225920500938315,-6.580263260918035,-765550494.1302983,-2.4622319738824676,13
-6.035275345785507,-5.957964432498054,-5.74907581072188,-5.824640649970191,-6.012769809439073,-6.388290643818533,-749927014.4174126,-2.7325488252341366,14
-5.73871638799782,-5.672464313480158,-5.405099586288333,-5.527839028862342,-5.687193895530681,-6.1865567072054954,-650978311.5010823,-3.0166106012308065,15
-5.4421574302101305,-5.386964194462262,-5.061123361854786,-5.231037407754491,-5.361617981622291,-5.984822770592458,-499951344.0942224,-3.300672377227476,16
-5.159948099412168,-5.11527859733233,-4.733791148280928,-4.948597155409924,-5.051795740967532,-5.792850153492956,-328093070.9097483,-3.5709892285791454,17
-4.906438022593661,-4.8712220439783245,-4.439746956426445,-4.694879640591925,-4.773480846820037,-5.620400175420521,-166650450.66057497,-3.813816230640814,18
-4.695976826744333,-4.668609056288205,-4.195634797151025,-4.484246232063772,-4.542426972433438,-5.477234155888689,-46870442.05961731,-4.0154084587674825,19
-4.542914138853913,-4.521254156149936,-4.018098681314356,-4.331058298588753,-4.374387791061364,-5.373113414410991,-3.8197901317969425,-4.162020988314151,20
-4.431258355663364,-4.412764399529519,-3.887112763436299,-4.218165939432562,-4.252313980364501,-5.2997967345546915,-3.6747898120860794,-4.268473593762832,21
-4.334909940101258,-4.317101593150664,-3.77109564468174,-4.118403178688119,-4.147998753225383,-5.241799076186113,-3.549031821863454,-4.35932037268303,22
