C1,C2,C3,C4,C5,time
-6.95912240176117,-6.76893826441291,-7.000000000000001,-7.000000000000003,-6.716159402888678,10
-6.805193560164381,-6.619028976482908,-6.810503813900029,-6.802116908374825,-6.5245749302321965,11
-6.593541402968795,-6.412903705579157,-6.549946558012569,-6.530027657390205,-6.261146280329544,12
-6.33859675907411,-6.164616447445091,-6.236093499784489,-6.202283786886005,-5.94383449749226,13
-6.05479045738003,-5.888221197824152,-5.886709906662665,-5.837436836702083,-5.5906006260318915,14
-5.756553326786249,-5.597771952459776,-5.519561046093969,-5.454038346678301,-5.21940571025998,15
-5.4583161961924676,-5.307322707095398,-5.152412185525273,-5.070639856654518,-4.848210794488068,16
-5.174509894498386,-5.0309274574744585,-4.803028592403449,-4.705792906470597,-4.4949769230277,17
-4.919565250603702,-4.782640199340395,-4.489175534175371,-4.378049035966397,-4.177665140190419,18
-4.7079130934081155,-4.576514928436643,-4.228618278287909,-4.105959784981778,-3.9142364902877675,19
-4.553984251811325,-4.426605640506642,-4.039122092187937,-3.908076693356599,-3.722652017631288,20
-4.441402842864401,-4.3170749154089,-3.900827808939622,-3.7633770257012267,-3.5826477205785405,21
-4.343657800012047,-4.222176339346905,-3.7813667008671246,-3.6378070218883254,-3.461332613725341,22
-4.259977176744421,-4.141100417581567,-3.6797396943073113,-3.530371684651209,-3.357727265740615,23
-4.189589026551677,-4.073037655373797,-3.594947715597046,-3.440076016723191,-3.270852245293291,24
-4.131721402923972,-4.017178557984502,-3.525991691073195,-3.3659250208375853,-3.1997281210522974,25
-4.085602359351459,-3.9727136306745883,-3.4718725470726186,-3.306923699727704,-3.143375461686559,26
-4.0504599493242965,-3.93883337870497,-3.4315912099321872,-3.262077056126863,-3.1008148358650067,27
-4.0255222263326385,-3.9147283073365537,-3.4041486059887625,-3.2303900927683733,-3.071066812256567,28
-4.010017243866641,-3.899588921830248,-3.3885456615792102,-3.2108678123855503,-3.053151959530166,29
-4.003173055416459,-3.8926057274469628,-3.383783303040394,-3.2025152177117064,-3.0460908463547325,30
-4.004217714472248,-3.8929692294476066,-3.388862456709179,-3.204337311480156,-3.0489040413991937,31
-4.012379274524164,-3.899869933093089,-3.402784048922431,-3.215339096424212,-3.060612113332477,32
-4.026885789062364,-3.9124983436443186,-3.424549006017015,-3.2345255752771895,-3.080235630823511,33
-4.046965311577001,-3.9300449663622046,-3.4531582543297943,-3.2609017507723994,-3.106795162541222,34
-4.071845895558232,-3.951700306507655,-3.4876127201976335,-3.293472625643157,-3.139311277154537,35
-4.100755594496211,-3.976654869341581,-3.5269133299573987,-3.3312432026227756,-3.176804543332385,36
-4.132922461881096,-4.004099160124889,-3.5700610099459547,-3.373218484444569,-3.2182955297436937,37
-4.167574551203041,-4.03322368411849,-3.6160566865001655,-3.4184034738418503,-3.262804805057389,38
-4.2039399159522,-4.063218946583293,-3.663901285956897,-3.465803173547932,-3.3093529379424,39
-4.241246609618733,-4.0932754527802055,-3.712595734653012,-3.5144225862961305,-3.356960497067653,40
-4.278722685692792,-4.122583707970137,-3.761140958925377,-3.563266714819756,-3.4046480511020767,41
-4.315596197664533,-4.150334217413999,-3.808537885110857,-3.611340561852126,-3.4514361687145994,42
-4.351095199024112,-4.175717486372697,-3.8537874395463145,-3.6576491301265497,-3.496345418574146,43
-4.384447743261685,-4.197924020107141,-3.895890548568617,-3.7011974223763433,-3.5383963693496447,44
-4.414881883867407,-4.2161443238782415,-3.933848138514628,-3.7409904413348203,-3.5766095897100247,45
-4.4416256743314335,-4.229568902946906,-3.966661135721211,-3.776033189735293,-3.6100056483242122,46
-4.463907168143919,-4.237388262574044,-3.993330466525233,-3.805330670311075,-3.6376051138611354,47
-4.480954418795021,-4.238792908020565,-4.012857057263558,-3.8278878857954814,-3.6584285549897215,48
-4.4919954797748955,-4.232973344547377,-4.024241834273051,-3.8427098389218246,-3.671496540378898,49
-4.496258404573696,-4.21912007741539,-4.026485723890576,-3.848801532423419,-3.675829638697593,50
-4.497103066024523,-4.194268345174105,-4.022842101163589,-3.8507125425925293,-3.6753353121097363,51
-4.4983299830224395,-4.158169843597348,-4.017549539684244,-3.853488389480507,-3.6746172756792017,52
-4.499828178150549,-4.114089763782515,-4.011086763606451,-3.856877991459294,-3.6737404774248317,53
-4.501486673991954,-4.065293296827,-4.003932497084118,-3.860630266900831,-3.6727698653654683,54
-4.503194493129758,-4.015045633828198,-3.99656546427116,-3.8644941341770616,-3.671770387519953,55
-4.504840658147065,-3.9666119658835046,-3.989464389321485,-3.8682185116599266,-3.670806991907128,56
-4.506314191626975,-3.9232574840903145,-3.9831079963890046,-3.8715523177213673,-3.6699446265458353,57
-4.507504116152593,-3.8882473795460224,-3.9779750096276287,-3.8742444707333252,-3.6692482394549164,58
-4.508299454307022,-3.8648468433480248,-3.9745441531912693,-3.876043889067743,-3.668782778653215,59
-4.508589228673364,-3.8563210665937153,-3.973294151233836,-3.8766994910965615,-3.668613192159572,60
-4.509606894990812,-3.8514811811865397,-3.975591229688078,-3.880351844515074,-3.6698067316580776,61
-4.5123691321381685,-3.838344349367062,-3.9818261569210196,-3.890265375222464,-3.673046338868306,62
-4.516439797407958,-3.818984807738359,-3.9910144707379875,-3.904874788896513,-3.677820496862328,63
-4.5213827480927025,-3.7954767929035054,-4.002171708944306,-3.922614791215002,-3.683617688712212,64
-4.526761841484924,-3.7698945414655762,-4.014313409345299,-3.941920087855709,-3.6899263974900265,65
-4.532140934877146,-3.744312290027647,-4.026455109746292,-3.961225384496417,-3.6962351062678414,66
-4.5370838855618905,-3.720804275192793,-4.03761234795261,-3.9789653868149055,-3.7020322981177243,67
-4.541154550831679,-3.70144473356409,-4.046800661769577,-3.9935748004889544,-3.7068064561117464,68
-4.543916787979036,-3.6883079017446128,-4.05303558900252,-4.003488331196345,-3.710046063321975,69
-4.544934454296484,-3.6834680163374367,-4.055332667456762,-4.007140684614857,-3.7112396028204806,70
-4.5441223897484715,-3.67886516947236,-4.056535207473064,-4.004414194248208,-3.712336740856654,71
-4.541918214546725,-3.6663717279814376,-4.0597992446601685,-3.997013720395876,-3.715314686954838,72
-4.538669956354677,-3.6479603405211316,-4.064609404725377,-3.9861077589292813,-3.719703239099531,73
-4.534725642835763,-3.625603655747903,-4.070450313375987,-3.972864805719845,-3.7250321952752294,74
-4.530433301653414,-3.601274322318212,-4.0768065963192965,-3.958453356638988,-3.7308313534664306,75
-4.526140960471066,-3.5769449888885223,-4.083162879262607,-3.9440419075581308,-3.736630511657632,76
-4.5221966469521515,-3.5545883041152933,-4.089003787913216,-3.9307989543486945,-3.7419594678333303,77
-4.518948388760103,-3.536176916654987,-4.093813947978424,-3.9198929928820996,-3.746348019978023,78
-4.516744213558357,-3.5236834751640647,-4.097077985165529,-3.9124925190297675,-3.7493259660762077,79
-4.515932149010345,-3.519080628298988,-4.098280525181831,-3.909766028663119,-3.7504231041123806,80
-4.514590993146652,-3.513827795904608,-4.101360317458701,-3.912359116515453,-3.7515453409952584,81
-4.510950712945201,-3.499570107977006,-4.1097197536387755,-3.919397497828933,-3.7545914125345,82
-4.505586089490431,-3.478558778399485,-4.1220389227462535,-3.929769849238271,-3.759080360066012,83
-4.499071903866783,-3.4530450210553543,-4.1369979138053345,-3.9423648473781823,-3.764531224925707,84
-4.491982937158694,-3.4252800498279172,-4.153276815840217,-3.956071168883379,-3.770463048449492,85
-4.484893970450605,-3.39751507860048,-4.169555717875099,-3.9697774903885765,-3.7763948719732765,86
-4.478379784826956,-3.372001321256349,-4.184514708934179,-3.982372488528487,-3.7818457368329703,87
-4.473015161372187,-3.3509899916788286,-4.196833878041658,-3.992744839937825,-3.7863346843644834,88
-4.469374881170736,-3.336732303751226,-4.205193314221733,-3.999783221251305,-3.7893807559037245,89
-4.468033725307043,-3.3314794713568463,-4.208273106498602,-4.0023763091036395,-3.7905029927866027,90
-4.464464696258949,-3.3315367310531188,-4.210200832603225,-4.007514148541739,-3.795817426681196,91
-4.454777331699835,-3.3316921502287165,-4.215433232030061,-4.021459712730867,-3.8102423186808063,92
-4.440501215507457,-3.331921189013807,-4.223144136448554,-4.042011070483266,-3.831500054259178,93
-4.423165931559569,-3.3321993075385605,-4.2325073775281545,-4.0669662906111785,-3.8573130188900597,94
-4.404301063733927,-3.3325019659331447,-4.242696786938307,-4.094123441926849,-3.885403598047195,95
-4.385436195908284,-3.3328046243277294,-4.252886196348459,-4.121280593242519,-3.9134941772043303,96
-4.368100911960396,-3.3330827428524827,-4.26224943742806,-4.146235813370431,-3.939307141835212,97
-4.353824795768018,-3.3333117816375735,-4.269960341846553,-4.166787171122829,-3.960564877413584,98
-4.344137431208904,-3.333467200813171,-4.275192741273389,-4.180732735311958,-3.974989769413194,99
