C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-6.762811017815339,-6.957322401574652,-6.669543710963119,-7.000000000000002,-7.000000000000002,-6.915557409538029,-6.8254018631687225,-7.0000000000000036,-1.8712002141474613,10
-6.646425162271629,-6.800004378768187,-6.517022625023387,-6.7972501106350425,-6.840979630542088,-6.716420197206791,-6.639638017645449,-6.802723833014956,-2.0178127436941296,11
-6.48639461089903,-6.5836920974093,-6.307306131856254,-6.518469012758225,-6.622326622537458,-6.44260653025134,-6.384212730050949,-6.531469103410518,-2.219404971820798,12
-6.293630537654759,-6.323134122136093,-6.054693083268573,-6.182664508497511,-6.358949135622787,-6.112785522327731,-6.076541360903027,-6.204730451841534,-2.4622319738824676,13
-6.079044116496046,-6.033079017586676,-5.773482331067191,-5.8088443999808685,-6.06575532943476,-5.745626287092018,-5.734039270719492,-5.841002518962854,-2.7325488252341366,14
-5.853546521380109,-5.728275348399153,-5.47797272705896,-5.41601648933626,-5.757653363610052,-5.35979793820025,-5.37412182001815,-5.458779945429325,-3.016610601230807,15
-5.62804892626417,-5.423471679211628,-5.182463123050728,-5.023188578691652,-5.449551397785343,-4.973969589308484,-5.014204369316808,-5.076557371895797,-3.3006723772274764,16
-5.413462505105457,-5.133416574662212,-4.901252370849346,-4.649368470175009,-5.156357591597315,-4.606810354072771,-4.671702279133273,-4.712829439017115,-3.5709892285791467,17
-5.220698431861188,-4.872858599389007,-4.6486393222616655,-4.313563965914297,-4.892980104682646,-4.276989346149166,-4.364030909985352,-4.386090787448133,-3.813816230640816,18
-5.060667880488587,-4.656546318030118,-4.438922829094534,-4.034782868037478,-4.674327096678015,-4.003175679193718,-4.108605622390851,-4.114836057843693,-4.015408458767484,19
-4.944282024944878,-4.499228295223654,-4.286401743154801,-3.832032978672519,-4.515306727220101,-3.804038466862483,-3.922841776867577,-3.917559890858646,-4.162020988314152,20
-4.867024654113313,-4.383730902053553,-4.173905927398963,-3.6830920988320406,-4.3994302071358415,-3.6584559017128204,-3.7870040094636166,-3.772513149450632,-4.268473593762834,21
-4.8158634998479215,-4.2825739607065225,-4.074302159435561,-3.552469000335501,-4.299650543994904,-3.5321874071908317,-3.669126517540508,-3.645071824512442,-4.359320372683031,22
-4.788935650562096,-4.195046212474822,-3.9869446630495156,-3.439267941521117,-4.215038592548061,-3.4242239432856816,-3.568279003586234,-3.5344182486016513,-4.435417885060976,23
-4.784378194669226,-4.120436398650707,-3.911187662025748,-3.3425931807271088,-4.144665207546089,-3.333556469986534,-3.483531170088777,-3.439734754275834,-4.4976226908829045,24
-4.800328220582698,-4.058033260526438,-3.846385380149178,-3.261548976291695,-4.087601243739764,-3.2591759472825546,-3.4139527195361232,-3.360203674092567,-4.546791350135044,25
-4.834922816715903,-4.007125539394271,-3.7918920412047274,-3.195239586553093,-4.042917555879856,-3.200073335162907,-3.3586133544162537,-3.2950073406094234,-4.583780422803631,26
-4.886299071482231,-3.967001976546466,-3.747061868977317,-3.1427692698495244,-4.0096849987171455,-3.155239593616756,-3.3165827772171546,-3.243328086383979,-4.6094464688749,27
-4.95259407329507,-3.93695131327528,-3.711249087251869,-3.1032422845192063,-3.9869744270024046,-3.123665682633267,-3.286930690426808,-3.2043482439738096,-4.62464604833508,28
-5.031944910567811,-3.9162622908729707,-3.6838079198133,-3.0757628889003565,-3.973856695486407,-3.1043425622016043,-3.268726796533198,-3.1772501459364877,-4.630235721170405,29
-5.122488671713841,-3.904223650631796,-3.6640925904465345,-3.0594353413311954,-3.969402658919929,-3.0962611923109318,-3.2610407980243084,-3.1612161248295916,-4.627072047367108,30
-5.222362445146552,-3.9001241338440145,-3.651457322936492,-3.0533639001499413,-3.972683172053745,-3.098412532950415,-3.262942397388123,-3.1554285132106936,-4.616011586911423,31
-5.329703319279332,-3.903252481801884,-3.645256341068094,-3.0566528236948125,-3.9827690896386283,-3.1097875441092175,-3.2735012971126247,-3.1590696436373698,-4.59791089978958,32
-5.442648382525571,-3.9128974357976642,-3.644843868626262,-3.068406370304029,-3.998731266425357,-3.1293771857765056,-3.291787199685799,-3.171321848667196,-4.573626545987816,33
-5.559334723298657,-3.92834773712361,-3.649574129395914,-3.087728798315808,-4.019640557164703,-3.156172417941443,-3.3168698075956273,-3.1913674608577454,-4.54401508549236,34
-5.6778994300119825,-3.948892127071981,-3.6588013471619725,-3.113724366068369,-4.044567816607441,-3.1891642005931935,-3.3478188233300945,-3.218388812766594,-4.509933078289447,35
