C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359274,-3.6196643087938427,-5.012437876101198,-5.027635088590005,-4.3411264687496525,-5.015219158287043,-3.6774861487608597,-4.637585937123042,-5.060835854924613,-3.367429569605148,-4.365870817945824,-5.125630372418495,-3.4053110077238444,-3.8086508279101077,-4.915217659491128,-4.335112088643127,-5.3652860976220875,-4.858037788044128,-4.596870863272047,-3.6345353957204956,-5.118873516459559,20
-5.106045047490242,-3.5085062788039805,-5.172641037134557,-4.7329079151399025,-4.450358589743843,-5.2304232962964425,-3.7792716156039083,-4.7450997921129545,-5.270749448537425,-3.439122901014411,-4.249057937192496,-5.33020280109528,-3.4206706369358226,-3.926213042607648,-5.08404512607018,-4.305518078544575,-5.064628859389286,-5.019410337441638,-4.482663347093344,-3.702402152243379,-4.886955593352017,21
-5.087291281319079,-3.407609082004415,-5.313949962130779,-4.469119604143912,-4.547306841385571,-5.420578027738692,-3.870540628083458,-4.839520145302267,-5.462539730299843,-3.5030453898707634,-4.144902176093354,-5.513832633699988,-3.4343388140030786,-4.031233641742989,-5.237534095854814,-4.279739577129101,-4.795746304182208,-5.163935843863132,-4.380626891556296,-3.7632180702967317,-4.680497539317363,22
-5.071423106845787,-3.316972718395149,-5.436364651089861,-4.236270155602034,-4.631971223674839,-5.585683352613795,-3.9512931861995093,-4.92084699669098,-5.6362067002118685,-3.559197036174207,-4.053403534648402,-5.676519870232622,-3.4463155389256137,-4.123712625316132,-5.3756845688450285,-4.257776584396707,-4.558638432000857,-5.291614307308614,-4.2907614966609025,-3.8169831498805555,-4.499499354355599,23
-5.058440524070362,-3.236597187976179,-5.539885104011805,-4.0343595695142644,-4.7043517366116445,-5.725739270921748,-4.021529289952062,-4.989080346279092,-5.7917503582735,-3.6075778399247405,-3.9745620128576378,-5.818264510693179,-3.4566008117034253,-4.203649993327075,-5.498496545040825,-4.239629100347391,-4.353305242845228,-5.40244572777808,-4.213067162407161,-3.863697390994849,-4.343961038466722,24
-5.048343532992808,-3.1664824907475064,-5.6245113208966115,-3.863387845880606,-4.76444838019599,-5.840745782662554,-4.0812489393411155,-5.044220194066606,-5.929170704484738,-3.6481878011223645,-3.9083776107210615,-5.939066555081664,-3.4651946323365155,-4.27104574577582,-5.605970024442203,-4.225297124981153,-4.179746736715323,-5.496430105271534,-4.147543888795075,-3.903360793639613,-4.213882591650736,25
-5.041132133613123,-3.106628626709132,-5.69024330174428,-3.7233549847010567,-4.812261154427874,-5.930702887836212,-4.130452134366672,-5.0862665400535185,-6.048467738845583,-3.681026919767079,-3.854850328238673,-6.038926003398073,-3.472097000824884,-4.325899882662367,-5.698105007049162,-4.214780658297993,-4.0379629136111435,-5.573567439788974,-4.094191675824643,-3.935973357814847,-4.109264013907638,26
-5.036806325931307,-3.057035595861055,-5.737081046554809,-3.6142609859756187,-4.847790059307299,-5.995610586442722,-4.169138875028728,-5.115219384239832,-6.149641461356036,-3.7060951958588837,-3.8139801654104732,-6.117842855642406,-3.4773079171685306,-4.368212403986715,-5.774901492861702,-4.2080797002979144,-3.927953773532689,-5.6338577313304,-4.053010523495866,-3.9615350835205514,-4.030105305237429,27
-5.035366109947359,-3.0177033982032753,-5.765024555328199,-3.5361058497042896,-4.87103509483426,-6.035468878482082,-4.1973091613272855,-5.131078726625544,-6.232691872016092,-3.7233926293977784,-3.7857671222364604,-6.1758171118146645,-3.4808273813674546,-4.397983309748864,-5.836359481879824,-4.205194250980912,-3.8497193164799586,-5.6773009798958105,-4.024000431808742,-3.9800459707567257,-3.976406465640109,28
-5.03681148566128,-2.988632033735794,-5.774073828064452,-3.48888957588707,-4.881996261008761,-6.050277763954296,-4.214962993262346,-5.133844567210659,-6.2976189708257575,-3.732919220383764,-3.7702111987166367,-6.212848771914848,-3.4826553934216578,-4.4152125999488145,-5.8824789741035275,-4.206124310346991,-3.803259542452953,-5.70389718548521,-4.007161400763272,-3.9915060195233707,-3.948167495115679,29
