C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-4.105057111068951,-4.129094209882078,-4.326951459068393,-3.8600211259265995,-4.296061618639058,-3.847473939128334,-4.317882636234216,-4.1165377177210045,-3.8720026830860372,-3.820391562858244,-4.122738476285115,-6.4822132054756185,-3.888408878244177,-3.860571296523771,-4.009509770922226,-4.351744854612721,10
-4.112667060847124,-4.1458205748911565,-4.33965002877041,-3.86072014012612,-4.338780591265815,-3.849016710178688,-4.322419044108526,-4.151897340377711,-3.878460518999047,-3.831887236108306,-4.139319889294795,-6.342954750182759,-3.886960602922715,-3.8601534021248627,-4.017854543012228,-4.314628081017073,11
-4.12313074179211,-4.168819326778638,-4.357110562110683,-3.8616812846504613,-4.397519178627607,-3.8511380203729244,-4.328656604935702,-4.20051682153068,-3.887340043379435,-3.8476937868271412,-4.162119332183105,-6.151474374155079,-3.884969224355706,-3.8595787973263715,-4.029328604635979,-4.2635925173230556,12
-4.135734721112207,-4.196522368824923,-4.378142568179648,-3.862839026918416,-4.4682724770406725,-3.853693234925072,-4.3361700304775255,-4.259081196555847,-3.8980358341103565,-3.866733495647556,-4.189582297480385,-5.92082755757628,-3.882570518354534,-3.8588866597281926,-4.043149633410043,-4.202117861055263,13
-4.14976556601571,-4.227361604310411,-4.401555556067742,-3.8641278343487824,-4.547035582821256,-3.856537719049162,-4.344534032495784,-4.324275500829149,-3.9099424690749682,-3.887928643202357,-4.220154277716982,-5.664069780630073,-3.879900260730589,-3.8581161669302233,-4.058535306950983,-4.133683809738286,14
-4.164509843710919,-4.259768936515499,-4.4261590348654,-3.865482174360353,-4.629803592285598,-3.859526837959222,-4.353323322752258,-4.392784769726516,-3.9224545261564243,-3.9102015101243524,-4.252280765423236,-5.394256523500157,-3.8770942272952564,-3.857306496532359,-4.074703302875361,-4.061770060896716,15
-4.179254121406127,-4.292176268720588,-4.450762513663057,-3.866836514371924,-4.712571601749939,-3.862515956869282,-4.362112613008733,-4.461294038623882,-3.93496658323788,-3.932474377046347,-4.28440725312949,-5.1244432663702435,-3.874288193859924,-3.8564968261344967,-4.090871298799738,-3.989856312055147,16
-4.1932849663096325,-4.323015504206077,-4.4741755015511515,-3.8681253218022897,-4.791334707530524,-3.865360440993372,-4.370476615026991,-4.526488342897183,-3.9468732182024917,-3.953669524601149,-4.314979233366087,-4.8676854894240345,-3.871617936235979,-3.855726333336532,-4.106256972340678,-3.921422260738171,17
-4.205888945629729,-4.350718546252361,-4.4952075076201155,-3.8692830640702454,-4.8620880059435905,-3.8679156555455205,-4.377990040568816,-4.585052717922352,-3.9575690089334135,-3.972709233421564,-4.342442198663368,-4.637038672845237,-3.8692192302348083,-3.85503419573836,-4.120078001114742,-3.8599476044703778,18
-4.216352626574714,-4.373717298139843,-4.512668040960389,-3.8702442085945856,-4.920826593305382,-3.870036965739756,-4.384227601395992,-4.633672199075321,-3.9664485333138013,-3.9885157841403984,-4.365241641551677,-4.445558296817556,-3.867227851667798,-3.8544595909398782,-4.1315520627384945,-3.808912040776361,19
-4.223962576352887,-4.390443663148921,-4.525366610662406,-3.8709432227941063,-4.963545565932138,-3.87157973679011,-4.388764009270301,-4.669031821732027,-3.972906369226811,-4.00001145739046,-4.381823054561356,-4.306299841524697,-3.865779576346336,-3.8540416965409827,-4.1398968348284955,-3.7717952671807122,20
-4.23096599392419,-4.403341807023156,-4.535310533743602,-3.871133576629996,-4.989161028275075,-3.8732223486813195,-4.390313987648058,-4.690740161175254,-3.977041370824808,-4.0074265013687995,-4.392692763343181,-4.201687865869666,-3.864601247914079,-3.852948325821276,-4.145860252949001,-3.745040758302288,21
-4.239961405249788,-4.415886921574069,-4.5452708401063635,-3.8706453087174855,-4.999926066379552,-3.875696672142756,-4.388061568222738,-4.7011368865372845,-3.9794341941536033,-4.01184089017361,-4.399564414147779,-4.105239643712946,-3.8633391420718333,-3.850396013451778,-4.150758462598297,-3.7226013869061854,22
-4.250762368039801,-4.428057449184,-4.555202608168553,-3.869527739456429,-4.99684124895303,-3.878938308505397,-4.382285425111863,-4.701003673968285,-3.9802021199365183,-4.013451493289414,-4.40269448040526,-4.016649727674459,-3.8620081827167105,-3.8464970191195103,-4.154661456293983,-3.704220947736354,23
-4.263182440004354,-4.439831832235294,-4.565060916348035,-3.867830189246687,-4.98090714470297,-3.8828828591002225,-4.37326423243296,-4.69112219961843,-3.979462428896876,-4.012455180200736,-4.402339435545742,-3.935612670374126,-3.8606232937458227,-3.8413636025114957,-4.1576392265536635,-3.6896432355367463,24
-4.277035178853571,-4.4511885131102895,-4.574800843062669,-3.8656019784881117,-4.953124322336834,-3.887465925258208,-4.361276664303551,-4.6722741396378895,-3.977332401757999,-4.009048820392097,-4.398755752999339,-3.8618230244318696,-3.85919939905628,-3.8351080233147568,-4.159761765894941,-3.678612045051313,25
-4.292134142297572,-4.462105934191326,-4.584377466730318,-3.8628924275805607,-4.914493350562083,-3.8926231083103313,-4.34660139484116,-4.645241170176831,-3.973929319243207,-4.003429283348022,-4.392199906196164,-3.7949753424676107,-3.8577514225451934,-3.827842541216313,-4.161099066835418,-3.670871171024005,26
-4.308292888046482,-4.472562537860749,-4.593745865768848,-3.859750856923891,-4.866014798086177,-3.898290009587573,-4.329517098163314,-4.6108049673854294,-3.9693704620758252,-3.995793438553032,-4.382928368566335,-3.7347641771012734,-3.8562942881096767,-3.819679415903189,-4.1617211218927,-3.666164408198775,27
-4.325324973810423,-4.482536766500895,-4.602861118596119,-3.856226586917958,-4.8086892336165805,-3.90440223042091,-4.310302448387535,-4.5697472074138545,-3.9637731109791745,-3.9863381554916515,-4.371197613539966,-3.680884080952776,-3.8548429196468397,-3.8107309070624047,-4.16169792358439,-3.6642355513195737,28
-4.3430439572995185,-4.492007062494108,-4.611678303629993,-3.852368937962619,-4.743517225860751,-3.9108953721413187,-4.289236119631347,-4.522849566412275,-3.9572545466765767,-3.975260303648401,-4.357264114547171,-3.6330296066420424,-3.8534122410537934,-3.8011092743809836,-4.161099464428088,-3.664828395130351,29
-4.361263396223889,-4.500951868222727,-4.6201524992883325,-3.848227230457728,-4.671499343526152,-3.9177050360797794,-4.266596786012276,-4.470893720530865,-3.949932049891354,-3.9627567525078056,-4.341384345018064,-3.590895306788994,-3.85201717622765,-3.790926777545947,-4.159995736941401,-3.6676867343750597,30
-4.379796848293661,-4.5093496260690955,-4.628238783989002,-3.8438507848031436,-4.593636155320245,-3.9247668235672686,-4.242663121647845,-4.414661345919792,-3.941922901346829,-3.9490243715543865,-4.3238147783827605,-3.554175734013551,-3.8506726490655216,-3.7802956762443167,-4.158456733641929,-3.6725543637976505,31
-4.398457871218954,-4.517178778415553,-4.635892236149863,-3.839288921398721,-4.510928229950489,-3.9320163359347644,-4.217713800655576,-4.354934118729228,-3.9333443817663234,-3.934260030272667,-4.304811888071375,-3.5225654409356375,-3.8493935834645168,-3.769328230163114,-4.156552447047275,-3.6791750781420745,32
-4.417060022709895,-4.524417767644442,-4.64306793418878,-3.8345909606443174,-4.424376136124349,-3.9393891745132468,-4.192027497152999,-4.292493715109347,-3.924313771873161,-3.9186605981471723,-4.284632147514024,-3.4957589801751743,-3.848194903321751,-3.758136698989364,-4.154352869675047,-3.6872926721522843,33
