C1,C2,C3,C4,C5,C6,C7,C8,time
-6.999999999999988,-6.9494980486354185,-6.968014243306709,-7.000000000000004,-6.943185304714845,-6.906803638313937,-6.904879605511235,-1.5765582441909172,10
-6.8433189660739,-6.757491265552138,-6.766117531660051,-6.848109368700126,-6.90616875642534,-6.7707832517211965,-6.7068454706604195,-1.7426240802784516,11
-6.627882544425532,-6.493481938812629,-6.488509553145896,-6.639259750662795,-6.855271002527274,-6.583755220156179,-6.434548535240559,-1.9709646048988112,12
-6.368379581985452,-6.175470704330945,-6.154118124481116,-6.387690892572373,-6.7939623444227815,-6.358471454861952,-6.10655449939391,-2.2460111459187897,13
-6.079498925684232,-5.821458198021148,-5.781871062382589,-6.107642541113225,-6.725713083514008,-6.107683867081589,-5.741429063262743,-2.552195031205181,14
-5.7759294224524425,-5.449445055797292,-5.3906961835671865,-5.813354442969711,-6.653993521203095,-5.8441443680581555,-5.357737926989312,-2.8739475886247794,15
-5.472359919220652,-5.077431913573435,-4.999521304751784,-5.519066344826197,-6.58227395889218,-5.5806048690347225,-4.9740467907158825,-3.1957001460443775,16
-5.183479262919433,-4.723419407263638,-4.627274242653257,-5.2390179933670495,-6.514024697983408,-5.32981728125436,-4.608921354584718,-3.501884031330769,17
-4.923976300479355,-4.405408172781956,-4.292882813988479,-4.987449135276627,-6.452716039878917,-5.104533515960133,-4.280927318738077,-3.776930572350748,18
-4.708539878830987,-4.141398846042446,-4.015274835474323,-4.778599517239296,-6.4018182859808475,-4.917505484395116,-4.0086303833182235,-4.005271096971107,19
-4.5518588449049,-3.9493920629591655,-3.8133781238276643,-4.6267088859394185,-6.3648017376913435,-4.781485097802376,-3.8105962484674194,-4.171336933058641,20
-4.437440236283438,-3.808969346537429,-3.6657270075784663,-4.51472972778962,-6.338678035969604,-4.682209099376742,-3.6658149419082195,-4.292450942663145,21
-4.33845904405356,-3.6870725839826646,-3.537561128231527,-4.415680101958358,-6.3177677584574035,-4.596368778962164,-3.54023004516684,-4.396897944835734,22
-4.2541060454027635,-3.5827429575091054,-3.4278662719659687,-4.328898114263754,-6.301504611580739,-4.523147867775386,-3.4328375890910325,-4.485552202945182,23
-4.183572017518543,-3.4950216493309822,-3.335628224960914,-4.253721870523926,-6.289322301765614,-4.461730097033155,-3.34263360452855,-4.559287980360262,24
-4.126047737588395,-3.4229498416625272,-3.2598327733954875,-4.189489476556993,-6.280654535438026,-4.411299197952214,-3.2686141223271465,-4.618979540449748,25
-4.080723982799813,-3.3655687167179713,-3.1994657034488103,-4.135539038181073,-6.274935019023974,-4.371038901749309,-3.209775173334572,-4.665501146582411,26
-4.046791530340295,-3.3219194567115475,-3.153512801300007,-4.091208661214286,-6.27159745894946,-4.34013293964119,-3.165112788398582,-4.699727062127026,27
-4.023441157397336,-3.2910432438574873,-3.1209598531282,-4.055836451474749,-6.270075561640482,-4.317765042844597,-3.1336229983669277,-4.722531550452368,28
