C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-6.012960714575477,-3.157927109659697,-4.896095599375115,-5.083962109040787,-3.5494824030066194,-4.244890824229001,-4.629162946888395,-5.304141601093432,-4.514306800145203,-5.027959432839871,-4.388695117431287,-4.718018861356166,-3.336090200461968,-4.300928684180789,-3.376708896463425,20
-6.074290104873996,-3.0978513052456433,-5.006917548368076,-5.108537568450604,-3.564944295617697,-4.219301217125871,-4.639958905353008,-5.345497973281457,-4.5073964166735365,-5.09871656895248,-4.403344080693515,-4.87775017353353,-3.3171973110649966,-4.256224718252921,-3.3577078464148804,21
-6.123269669171498,-3.047551387840863,-5.096707986402799,-5.134848961090953,-3.5776720999330096,-4.199412375708271,-4.64321563014442,-5.37661944137386,-4.505911319200148,-5.15499551956643,-4.4239637893216175,-5.016310768516531,-3.3022829952284223,-4.221732630943416,-3.343663370914586,22
-6.15989940746799,-3.0070273574453563,-5.1654669134792845,-5.162896286961835,-3.587665815952556,-4.185224299976207,-4.6389331212626335,-5.3975060053706425,-4.509851507725043,-5.196796284681721,-4.450554243315597,-5.133700646305174,-3.2913472529522445,-4.197452422252277,-3.3345754699625423,23
-6.184179319763465,-2.976279214059123,-5.213194329597532,-5.192679546063245,-3.5949254436763365,-4.176736989929674,-4.627111378707647,-5.408157665271803,-4.519216982248215,-5.224118864298352,-4.483115442675454,-5.229919806899455,-3.2843900842364624,-4.183384092179501,-3.3304441435587493,24
-6.196109406057927,-2.955306957682163,-5.239890234757542,-5.224198738395191,-3.5994509831043513,-4.173950445568675,-4.6077504024794615,-5.408574421077343,-4.53400774276967,-5.236963258416322,-4.5216473874011855,-5.304968250299375,-3.2814114890810773,-4.179527640725088,-3.331269391703206,25
-6.195689666351375,-2.9441105883144774,-5.245554628959317,-5.257453863957665,-3.6012424342366,-4.176864666893208,-4.580850192578076,-5.398756272787262,-4.554223789289405,-5.235329467035633,-4.566150077492795,-5.358845976504935,-3.282411467486089,-4.1858830678890415,-3.337051214395914,26
-6.182920100643808,-2.942690105956065,-5.230187512202857,-5.292444922750673,-3.6002997970730837,-4.1854796539032755,-4.546410749003492,-5.37870322040156,-4.579865121807419,-5.219217490156284,-4.61662351295028,-5.391552985516134,-3.2873900194514976,-4.202450373671359,-3.3477896116368724,27
-6.157800708935227,-2.951045510606927,-5.193788884488161,-5.329171914774211,-3.5966230716138012,-4.1997954065988745,-4.504432071755708,-5.348415263920236,-4.610931740323714,-5.188627327778276,-4.673067693773642,-5.403089277332972,-3.296347144977302,-4.22922955807204,-3.3634845834260805,28
-6.120331491225634,-2.969176802267064,-5.1363587458152304,-5.3676348400282805,-3.590212257858753,-4.219811924980007,-4.454914160834725,-5.307892403343291,-4.647423644838289,-5.143558979901607,-4.7354826199628794,-5.39345485195545,-3.309282844063504,-4.2662206210910885,-3.3841361297635406,29
-6.070512447515027,-2.997083980936474,-5.057897096184066,-5.407833698512881,-3.5810673558079396,-4.245529209046674,-4.397857016240543,-5.257134638670726,-4.689340835351146,-5.084012446526276,-4.803868291517993,-5.362649709383568,-3.3261971167101017,-4.3134235627285,-3.4097442506492506,30
-6.00088901618001,-3.037679753681091,-4.94083415083297,-5.458887570774068,-3.5667629879487404,-4.282726913973324,-4.3256670565615165,-5.187384718071638,-4.744738828991561,-4.997857397902265,-4.890409703552774,-5.294563122884888,-3.3460770516181735,-4.381560359026575,-3.439212578932173,31
-5.907319774096474,-3.092582291093097,-4.775408918227664,-5.525862612670758,-3.545951722329699,-4.334615959301317,-4.234125625457843,-5.0937775016399724,-4.818092913053577,-4.878354761946229,-5.001876297797105,-5.180244688719169,-3.368359920288316,-4.476587663342143,-3.4719320217506167,32
-5.794774429013354,-3.159849788461872,-4.573334588209284,-5.60267943717225,-3.5202504772925627,-4.397343241581021,-4.128295110537287,-4.982151157262996,-4.904032742784343,-4.73359142515818,-5.130144744175128,-5.030434891374703,-3.393720996919813,-4.591357491647009,-3.5086334905386103,33
-5.668222688679572,-3.2375404410767947,-4.3463243506189535,-5.683258657247841,-3.491276171179079,-4.4670556573628035,-4.01323789940761,-4.858343852827976,-4.997187973431007,-4.571654274038134,-5.26709171261098,-4.855874215339778,-3.422835555711946,-4.718721859912971,-3.550047896730179,34
