C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.227176350688402,-5.494333385038914,-3.1088424019460934,-4.8971970106926,-5.153854383907119,-3.586868348593113,-4.244890824229004,-3.955817542238373,-4.877329935202015,-4.738761048535197,-4.34566644105164,-4.3461095856878424,-3.441895921354844,20
-6.2742999442901635,-5.59005575681379,-3.052196421281075,-5.008298572958962,-5.179761873514332,-3.602885295079703,-4.219301217125873,-3.933882153090089,-4.9486491622061894,-4.692716937153246,-4.287319642684278,-4.445594054950666,-3.42115795857263,21
-6.311781622787429,-5.66687230778556,-3.004661487320687,-5.098251064843296,-5.207338264505914,-3.6158450495302286,-4.199412375708274,-3.918439920362318,-5.00590414122898,-4.659551741161444,-4.241882277032105,-4.53205122896798,-3.4057946915354793,22
-6.3396213861801956,-5.724783037954225,-2.9662376000649293,-5.167054486345604,-5.236583556881867,-3.6257476119446896,-4.185224299976209,-3.9094908440550613,-5.049094872270387,-4.639265460559791,-4.209354344095118,-4.605481107739783,-3.3958061202433925,23
-6.357819234468464,-5.763787947319784,-2.936924759513802,-5.214708837465883,-5.26749775064219,-3.632592982323086,-4.176736989929677,-3.9070349241683178,-5.078221355330409,-4.631858095348289,-4.189735843873317,-4.665883691266074,-3.3911922446963683,24
-6.366375167652236,-5.783887035882238,-2.916722965667304,-5.241214118204137,-5.3000808457868835,-3.636381160665418,-4.173950445568677,-3.911072160702089,-5.093283590409048,-4.637329645526934,-4.183026776366703,-4.713258979546855,-3.391953064894408,25
-6.365289185731508,-5.785080303641586,-2.9056322185254366,-5.246570328560366,-5.334332842315948,-3.637112146971685,-4.17686466689321,-3.9216025536563732,-5.094281577506304,-4.655680111095731,-4.189227141575277,-4.747606972582125,-3.398088580837511,26
-6.354561288706285,-5.767367750597829,-2.9036525180881987,-5.23077746853457,-5.370253740229385,-3.6347859412418884,-4.185479653903276,-3.938626103031172,-5.081215316622175,-4.686909492054677,-4.208336939499037,-4.768927670371886,-3.409598792525678,27
-6.334191476576561,-5.730749376750967,-2.9107838643555914,-5.193835538126749,-5.407843539527191,-3.629402543476027,-4.199795406598875,-3.9621428088264836,-5.054084807756662,-4.731017788403772,-4.240356170137985,-4.777221072916135,-3.4264836999589066,28
-6.3041797493423415,-5.6752251821009985,-2.927026257327614,-5.135744537336905,-5.44710224020937,-3.6209619536741013,-4.219811924980008,-3.99215267104231,-5.012890050909765,-4.788005000143017,-4.2852848334921205,-4.772487180214874,-3.4487433031371997,29
-6.264526107003622,-5.600795166647925,-2.9523796970042664,-5.056504466165038,-5.488029842275919,-3.609464171836111,-4.2455292090466745,-4.028655689678649,-4.957631046081483,-4.857871127272412,-4.343122929561442,-4.754725992268102,-3.476377602060556,30
-6.210546908593548,-5.493296224020943,-2.988677901860372,-4.938416509179822,-5.540004371153942,-3.59212601994331,-4.282726913973325,-4.0781487517177,-4.87660056833391,-4.960217553198117,-4.427763390543597,-4.713793641185062,-3.5087366469845875,31
-6.139640131352751,-5.344859961791827,-3.0369396043819434,-4.771647991141633,-5.608235840969604,-3.567401287985283,-4.334615959301317,-4.144241238816237,-4.763294603812657,-5.105933935367997,-4.546924512103942,-4.64405464480422,-3.5454593547179685,32
-6.054928202592475,-5.1649284508744495,-3.0959423255857654,-4.567998122338021,-5.686472234771503,-3.5371454279745285,-4.397343241581022,-4.22260189298613,-4.625517969142991,-5.281952684844612,-4.691344339444047,-4.552271581719417,-3.5869790250902907,33
-5.959533549623952,-4.9629437621826735,-3.1644635864886235,-4.3392661130565315,-5.768461535608242,-3.503213891923543,-4.467055657362805,-4.308899456239248,-4.471075480950184,-5.475206212690525,-4.851760917765484,-4.445207030524489,-3.633728957931145,34
