C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.127684405359272,-3.619664308793838,-5.01243787610119,-5.0276350885900225,-4.678172813518346,-4.983874134735081,-3.67748614876086,-4.637585937123043,-5.06083585492461,-3.367429569605148,-4.365870817945808,-3.4053110077238418,-3.808650827910108,-4.915217659491124,-4.335112088643126,-5.365286097622088,-4.858037788044131,-4.596870863272048,-3.6345353957204938,-5.118873516459562,20
-5.10604504749024,-3.508506278803976,-5.17264103713455,-4.732907915139919,-4.84039094302014,-5.176970931599125,-3.779271615603909,-4.745099792112955,-5.270749448537423,-3.439122901014411,-4.249057937192481,-3.42067063693582,-3.9262130426076483,-5.084045126070177,-4.305518078544574,-5.064628859389287,-5.019410337441641,-4.482663347093345,-3.702402152243377,-4.8869555933520195,21
-5.087291281319077,-3.4076090820044116,-5.313949962130773,-4.469119604143926,-4.98394243456213,-5.349859205392002,-3.8705406280834582,-4.839520145302267,-5.4625397302998415,-3.5030453898707634,-4.144902176093339,-3.434338814003077,-4.031233641742989,-5.2375340958548104,-4.2797395771291,-4.7957463041822095,-5.1639358438631335,-4.380626891556297,-3.763218070296731,-4.680497539317365,22
-5.071423106845785,-3.3169727183951454,-5.436364651089857,-4.236270155602045,-5.108827288144315,-5.502538956113716,-3.9512931861995098,-4.920846996690981,-5.636206700211866,-3.559197036174207,-4.053403534648389,-3.446315538925612,-4.123712625316131,-5.375684568845026,-4.257776584396707,-4.558638432000858,-5.291614307308614,-4.2907614966609025,-3.8169831498805546,-4.499499354355601,23
-5.058440524070361,-3.2365971879761766,-5.539885104011802,-4.034359569514276,-5.215045503766696,-5.635010183764263,-4.021529289952062,-4.989080346279094,-5.791750358273498,-3.6075778399247405,-3.974562012857626,-3.4566008117034235,-4.203649993327074,-5.4984965450408225,-4.23962910034739,-4.353305242845228,-5.402445727778081,-4.213067162407161,-3.8636973909948487,-4.343961038466723,24
-5.048343532992807,-3.166482490747505,-5.62451132089661,-3.8633878458806157,-5.302597081429271,-5.747272888343645,-4.0812489393411155,-5.044220194066606,-5.929170704484737,-3.648187801122365,-3.9083776107210513,-3.465194632336514,-4.27104574577582,-5.605970024442201,-4.225297124981153,-4.179746736715324,-5.496430105271535,-4.1475438887950755,-3.9033607936396124,-4.213882591650736,25
-5.0411321336131225,-3.106628626709131,-5.690243301744278,-3.723354984701066,-5.371482021132041,-5.839327069851861,-4.130452134366671,-5.0862665400535185,-6.0484677388455825,-3.681026919767079,-3.8548503282386655,-3.4720970008248826,-4.325899882662366,-5.69810500704916,-4.214780658297995,-4.0379629136111435,-5.573567439788973,-4.094191675824643,-3.935973357814847,-4.109264013907637,26
-5.036806325931307,-3.057035595861055,-5.737081046554808,-3.6142609859756263,-5.421700322875008,-5.911172728288912,-4.169138875028727,-5.115219384239832,-6.149641461356036,-3.706095195858884,-3.8139801654104666,-3.4773079171685297,-4.368212403986713,-5.7749014928617015,-4.208079700297915,-3.9279537735326886,-5.633857731330399,-4.053010523495866,-3.961535083520552,-4.030105305237428,27
-5.035366109947359,-3.017703398203276,-5.765024555328199,-3.5361058497042963,-5.453251986658169,-5.962809863654798,-4.197309161327285,-5.131078726625545,-6.232691872016093,-3.7233926293977784,-3.7857671222364564,-3.480827381367454,-4.397983309748862,-5.836359481879823,-4.205194250980914,-3.8497193164799577,-5.677300979895811,-4.024000431808742,-3.980045970756726,-3.976406465640108,28
-5.03681148566128,-2.988632033735795,-5.774073828064452,-3.488889575887076,-5.466137012481527,-5.99423847594952,-4.214962993262344,-5.133844567210658,-6.297618970825758,-3.7329192203837644,-3.770211198716633,-3.482655393421657,-4.415212599948813,-5.882478974103527,-4.2061243103469925,-3.8032595424529516,-5.70389718548521,-4.007161400763272,-3.9915060195233716,-3.9481674951156767,29
-5.0411424530730695,-2.969821502458611,-5.764228864763565,-3.472612164523964,-5.46035540034508,-6.005458565173076,-4.222100370833906,-5.123516905995172,-6.344422757785031,-3.73467496881684,-3.7673123948509972,-3.482791953331138,-4.419900274586565,-5.913259969532811,-4.210869878396149,-3.7885744514516704,-5.713646348098593,-4.002493430359458,-3.995915229820487,-3.945388393664135,30
-5.056318729181928,-2.968124496748613,-5.7245547649937905,-3.5175459725874654,-5.422693755880466,-5.984024802578313,-4.207196066940257,-5.088715905220428,-6.369108656044769,-3.719258798724773,-3.790968438610515,-3.4797087113370466,-4.399059921249295,-5.917728385298484,-4.225406841055707,-3.836092927151919,-5.69475358674296,-4.022893325203487,-3.9854691668665843,-3.9934119243632464,31
-5.086762378987412,-2.9873480679262925,-5.64897658407082,-3.6405089761734146,-5.345811304438597,-5.923023116639033,-4.163847177636001,-5.023119432798281,-6.369457456244337,-3.6814478901229863,-3.8489002899790563,-3.47255658424002,-4.345476866374324,-5.889787508695436,-4.253055134951956,-3.962719904929145,-5.640666189755532,-4.075525976743244,-3.9558320335608346,-4.106317400033991,32
-5.127166924490054,-3.0229237544070595,-5.544784255615825,-3.82131960396681,-5.238516975598381,-5.8307503931866735,-4.099737187655614,-4.934314047234507,-6.348132209616499,-3.6275096269929725,-3.931842796975977,-3.4623544718792933,-4.267808718236868,-5.836753394969799,-4.289830836133349,-4.1481694623328105,-5.559247411131641,-4.151793515241269,-3.912206786424233,-4.267209645291191,33
-5.172225887690388,-3.0702830946063213,-5.419267713249968,-4.039796284652652,-5.109619698938724,-5.715503518052669,-4.022549581733569,-4.829886307034873,-6.307795967394012,-3.563711393316218,-4.030530807620635,-3.4501212740941,-4.174713085112141,-5.7659420993677,-4.331750020648334,-4.3721556769123815,-5.458360504866623,-4.243098070960101,-3.859796381977769,-4.459193484749676,34
-5.216632790588944,-3.1248576269394857,-5.2797168905944165,-4.275757446915932,-4.967928404038535,-5.5855793770684565,-3.9399678446043422,-4.717422770705155,-6.25111178080964,-3.496320573074214,-4.135699169932383,-3.436875890723674,-4.074847575275359,-5.6846696771352665,-4.3748287645453665,-4.614392626217315,-5.345868724955817,-4.340841774162279,-3.803803776742438,-4.665373743024262,35
-5.25508115518626,-3.182078889821961,-5.133421721270338,-4.509021519441655,-4.822252020476719,-5.449274856065474,-3.859675461002409,-4.6045099967511245,-6.180742701096142,-3.431604550248449,-4.2380827319305805,-3.4236372216072493,-3.976869797001737,-5.600252183518632,-4.415083143872899,-4.854594387797082,-5.229635325394556,-4.436426755110347,-3.749431927239232,-4.868855244729779,36
-5.282264503482867,-3.237378421669157,-4.9876721388988985,-4.7194069309148166,-4.681399477832186,-5.314886840875156,-3.7893559156622425,-4.4987345436785535,-6.099351779486282,-3.3758307088204127,-4.328416341634583,-3.4114241665840592,-3.889437358566491,-5.520005673763922,-4.448529234679381,-5.072475039201142,-5.117523560178176,-4.521255144066841,-3.7018837899891426,-5.052742814481049,37
-5.292876357479296,-3.2861877608964782,-4.8497580771012645,-4.886732110020412,-4.554179705683843,-5.190712217328939,-3.7366926933183184,-4.407682969993212,-6.009602067212817,-3.335266432771594,-4.397434847063743,-3.4012556254933393,-3.8212078682448376,-5.451246203117267,-4.471183113013266,-5.247748657978957,-5.017396683302012,-4.586729071294302,-3.6663623215131627,-5.200141276892894,38
-5.281610239176082,-3.3239384459193366,-4.726969469498601,-4.990815485443444,-4.449401633610596,-5.0850478712582605,-3.7093692787051116,-4.3389418342008765,-5.914156615508509,-3.316179106083483,-4.435873096237422,-3.394150498174322,-3.78083893431199,-5.4012898268247955,-4.479060854923005,-5.360129321679994,-4.937117948761402,-4.624250667055271,-3.648070478332286,-5.294155456580142,39
-5.2431596705737595,-3.346062015153138,-4.626596249712078,-5.011475485868907,-4.375874191191355,-5.006190688494556,-3.715069156557097,-4.300097694807317,-5.81567847560612,-3.3248361127375676,-4.4344659371749735,-3.391127684466242,-3.7769881650431656,-5.377452600132638,-4.468178536457051,-5.389331107853714,-4.884550610551679,-4.625222061612288,-3.652211216967504,-5.317890178157613,40
-5.169485943231726,-3.3537765874980883,-4.542253691445604,-4.939741096092572,-4.3309929692076,-4.949578869907809,-3.7584190342174075,-4.292177962593212,-5.7012294445696,-3.3660145016668164,-4.387514987026595,-3.3924326943530123,-3.814225104710282,-5.379579088161603,-4.434494899119203,-5.327188092646974,-4.857490064507953,-4.5847652936091174,-3.682186302094514,-5.263835041798152,41
-5.061626122237985,-3.3524965595420264,-4.462834793371994,-4.791557455698016,-4.3041758874190625,-4.904073904748741,-3.8340212464112935,-4.307885879171474,-5.560859949119019,-3.4358686796309637,-4.3014627833001,-3.397145285399824,-3.8861101285864046,-5.3999959179457875,-4.379896275990956,-5.190200904608583,-4.846557044913823,-4.509086693871884,-3.734489944363229,-5.145338525774998,42
-4.927887389885971,-3.3439478862318093,-4.38854607656577,-4.584117225551948,-4.292265368872032,-4.868107611419901,-3.934522718946401,-4.342321749296222,-5.4017159849713225,-3.5277320673516472,-4.185255554551272,-3.404535728817826,-3.9847870914484687,-5.434742237601243,-4.309290130487301,-4.995083449890935,-4.848852813437365,-4.406214830936667,-3.8039637692559674,-4.976793771853578,43
