C1,C2,C3,C4,C5,C6,C7,time
-5.833697483382524,-4.277843386502288,-5.013774393813781,-5.288197505859167,-4.152922503027961,-3.738801748122382,-3.4681116885788277,10
-5.827171971858382,-4.251560962096855,-4.992133183826849,-5.270169967630607,-4.135110133389851,-3.7374369596440373,-3.471825246330608,11
-5.821187319783961,-4.223447623325025,-4.972508596021936,-5.254066469364994,-4.119214845763057,-3.7363256265040343,-3.4753621568056334,12
-5.8157435271592615,-4.193503370186797,-4.9549006303990435,-5.239887011062327,-4.105236640147577,-3.735467748702372,-3.478722420003903,13
-5.810840593984285,-4.161728202682175,-4.939309286958177,-5.227631592722607,-4.093175516543413,-3.7348633262390507,-3.481906035925419,14
-5.806478520259031,-4.128122120811154,-4.9257345656993365,-5.217300214345833,-4.083031474950563,-3.7345123591140705,-3.4849130045701804,15
-5.8026573059835,-4.0926851245737375,-4.914176466622527,-5.208892875932007,-4.0748045153690295,-3.73441484732743,-3.487743325938187,16
-5.799376951157691,-4.055417213969924,-4.904634989727749,-5.202409577481126,-4.0684946377988105,-3.734570790879132,-3.49039700002944,17
-5.796637455781606,-4.0163183889997125,-4.897110135015006,-5.197850318993193,-4.064101842239907,-3.734980189769175,-3.4928740268439387,18
-5.794438819855242,-3.9753886496631035,-4.8916019024843,-5.1952151004682054,-4.0616261286923185,-3.7356430439975576,-3.4951744063816825,19
-5.792781043378602,-3.9326279959600976,-4.888110292135635,-5.194503921906164,-4.061067497156046,-3.7365593535642816,-3.4972981386426727,20
-5.793440165786617,-3.887905942495603,-4.889556977993771,-5.194166630212069,-4.06239365900499,-3.7368168979461394,-3.4981770173673503,21
-5.797402875654249,-3.8411499973834577,-4.897565112294684,-5.193342029222028,-4.065586676113544,-3.7359088879635713,-3.4972175946337396,22
-5.803485146691543,-3.792447150887057,-4.9101869123551944,-5.193063554332713,-4.070668074232438,-3.73444347063205,-3.495132007948211,23
-5.810502952608544,-3.7418843932697943,-4.925474595492129,-5.194364640940786,-4.077659379112404,-3.733028792967045,-3.4926323948171367,24
-5.817272267115298,-3.6895487147950643,-4.941480379022307,-5.198278724442918,-4.0865821165041725,-3.7322730019840282,-3.49043089274689,25
-5.822609063921849,-3.635527105726261,-4.956256480262554,-5.205839240235775,-4.097457812158474,-3.732784244698472,-3.4892396392438427,26
-5.825329316738245,-3.5799065563267782,-4.967855116529692,-5.218079623716028,-4.110307991826042,-3.7351706681258463,-3.4897707718143662,27
-5.824248999274529,-3.5227740568600114,-4.974328505140543,-5.236033310280337,-4.125154181257606,-3.7400404192816232,-3.4927364279648327,28
-5.818184085240747,-3.4642165975893535,-4.973728863411932,-5.260733735325377,-4.142017906203899,-3.748001645181274,-3.4988487452016153,29
-5.805950548346946,-3.404321168778199,-4.964108408660681,-5.293214334247811,-4.160920692415649,-3.7596624928402704,-3.5088198610310855,30
-5.792164188214386,-3.334612420220192,-4.949316776910497,-5.338546226779905,-4.177970454321589,-3.7776514436655977,-3.521405013170558,31
-5.780617217081502,-3.2502916118979095,-4.933512577623775,-5.398474990880075,-4.190982599159142,-3.8027980941265733,-3.5351741540489696,32
-5.768890227584092,-3.1569606493581492,-4.915211488275361,-5.469045749284223,-4.202539891892081,-3.8330122638321678,-3.550561493240126,33
-5.754563812357958,-3.0602214381477078,-4.892929186340105,-5.546303624728241,-4.215225097484184,-3.8662037723913523,-3.5680012403178343,34
-5.735218564038895,-2.965675883813381,-4.865181349292853,-5.626293739948028,-4.231620980899221,-3.9002824394130937,-3.5879276048558983,35
-5.708435075262705,-2.878925891901965,-4.830483654608456,-5.705061217679483,-4.254310307100967,-3.933158084506365,-3.610774796428125,36
-5.671793938665188,-2.8055733679602564,-4.787351779761762,-5.7786511806585015,-4.285875841053199,-3.962740527280135,-3.636977024608319,37
-5.622875746882142,-2.7512202175350517,-4.734301402227619,-5.843108751620981,-4.3289003477196895,-3.986939587343374,-3.6669684989702866,38
-5.559261092549367,-2.7214683461731477,-4.6698481994808745,-5.89447905330282,-4.385966592064212,-4.003665084305051,-3.7011834290878336,39
-5.478530568302661,-2.721919659421341,-4.592507848996378,-5.928807208439915,-4.459657339050541,-4.010826837774136,-3.7400560245347654,40
-5.372018529686896,-2.7586815018814117,-4.49329971774782,-5.946114653292651,-4.557819053419194,-4.0071070536489035,-3.787129125934103,41
-5.237419744826906,-2.8293374592465605,-4.368773862598514,-5.950514651094382,-4.682132459322841,-3.9939412185746446,-3.8439206866665403,42
-5.081855425228449,-2.926703798700714,-4.225741995857755,-5.944190065040468,-4.825931710843483,-3.9733690732808626,-3.9078275854423943,43
-4.912446782397282,-3.043596787427797,-4.071015829834835,-5.929323758326265,-4.982550962063126,-3.9474303584970603,-3.9762467009719815,44
-4.736315027839154,-3.172832692611735,-3.9114070768390428,-5.908098594147128,-5.145324367063768,-3.9181648149527364,-4.0465749119656165,45
-4.560581373059824,-3.3072277814364557,-3.7537274491796717,-5.8826974356984145,-5.307586079927418,-3.887612183377395,-4.116209097133619,46
-4.392367029565041,-3.439598321085883,-3.6047886591660103,-5.85530314617548,-5.462670254736078,-3.857812204500535,-4.182546135186303,47
-4.238793208860562,-3.5627605787439443,-3.4714024191073527,-5.828098588773684,-5.603911045571751,-3.8308046190516603,-4.242982904833987,48
-4.106981122452145,-3.669530821594562,-3.36038044131299,-5.803266626688379,-5.724642606516437,-3.8086291677602726,-4.294916284786984,49
-4.0040519818455405,-3.7527253168216657,-3.2785344380922137,-5.782990123114925,-5.8181990916521436,-3.793325591355872,-4.3357431537556135,50
-3.9275521129479727,-3.819353257007024,-3.2262591681355484,-5.770246743570667,-5.891866257208941,-3.7838401296793367,-4.365537412748275,51
-3.8687334034056367,-3.880758435023845,-3.1967099438762445,-5.764427036695982,-5.956604474637007,-3.777472073737596,-4.387039651070047,52
-3.8252754073327417,-3.9362590184932125,-3.185839308237678,-5.762333190370776,-6.011259820848521,-3.7737907410092317,-4.401646779876267,53
-3.794857678843496,-3.985173175036211,-3.189599804143225,-5.760767392474953,-6.054678372755654,-3.772365448972825,-4.410755710322267,54
-3.7751597720521097,-4.026819072273921,-3.2039439745162626,-5.756531830888417,-6.085706207270581,-3.7727655151069546,-4.415763353563384,55
-3.7638612410727923,-4.060514877827428,-3.224824362280167,-5.746428693491072,-6.103189401305478,-3.774560256890205,-4.418066620754954,56
-3.758641640019752,-4.0855787593178166,-3.2481935103583144,-5.727260168162825,-6.105974031772517,-3.7773189918011543,-4.41906242305231,57
-3.7571805230071997,-4.1013288843661675,-3.270003961674081,-5.6958284427835775,-6.09290617558387,-3.7806110373183848,-4.4201476716107875,58
-3.757157444149344,-4.1070834205935665,-3.286208259150844,-5.648935705233236,-6.062831909651716,-3.784005710920478,-4.422719277585724,59
-3.7562519575603934,-4.1021605356210955,-3.292758945711979,-5.583384143391705,-6.014597310888226,-3.7870723300860143,-4.428174152132453,60
-3.759266277454254,-4.076144991813017,-3.293041667804379,-5.4933129702851495,-5.938920832033688,-3.7909017823144957,-4.436209168372641,61
-3.771274688942433,-4.023957631468352,-3.293134703015038,-5.378782442756353,-5.831842718923786,-3.7965467499426713,-4.4452072738794595,62
-3.790364852485544,-3.9529207421103236,-3.2930295409774852,-5.245476314410146,-5.700191738113787,-3.8035192427049953,-4.4545944914855005,63
-3.8146244285442017,-3.870356611262159,-3.29271767132525,-5.099078338851364,-5.55079665615896,-3.8113312703359234,-4.4637968440233555,64
-3.842141077579019,-3.783587526447078,-3.2921905836918612,-4.945272269684835,-5.390486239614567,-3.819494842569907,-4.472240354325615,65
-3.8710024600506108,-3.699935775188306,-3.291439767710849,-4.78974186051539,-5.226089255035877,-3.8275219691414026,-4.47935104522487,66
-3.8992962364195902,-3.6267236450090654,-3.2904567130157423,-4.638170864947862,-5.064434468978157,-3.8349246597848627,-4.484554939553714,67
-3.925110067146571,-3.5712734234325803,-3.2892329092400696,-4.496243036587081,-4.912350647996672,-3.8412149242347415,-4.487278060144736,68
-3.946531612692168,-3.5409073979820755,-3.287759846017362,-4.3696421290378815,-4.776666558646691,-3.845904772225493,-4.486946429830531,69
-3.9616485335169935,-3.5429478561807732,-3.286029012981148,-4.264051895905093,-4.664210967483481,-3.8485062134915715,-4.482986071443686,70
-3.971826802607982,-3.584417114058318,-3.283672669861823,-4.175909054261428,-4.570297998141446,-3.8486284744552703,-4.473753937482681,71
-3.9798084607764945,-3.6616229749404274,-3.2804953420748366,-4.097339739483015,-4.485242702137947,-3.8465605226636157,-4.4589324593610185,72
-3.985745270219792,-3.7658159572944383,-3.276746917781297,-4.0275618326298055,-4.408375237852674,-3.8428339795381588,-4.4399358782838325,73
-3.9897889931351345,-3.888246579587685,-3.2726772851423136,-3.9657932147617507,-4.339025763665319,-3.837980466500453,-4.418178435456251,74
-3.992091391719779,-4.0201653602875025,-3.268536332318993,-3.911251766938799,-4.276524437955572,-3.8325316049720484,-4.395074372083404,75
-3.992804228170987,-4.152822817861227,-3.264573947472446,-3.863155370220905,-4.220201419103122,-3.8270190163744986,-4.372037929370426,76
-3.992079264686017,-4.277469470776195,-3.261040018763779,-3.820721905668017,-4.169386865487663,-3.821974322129356,-4.3504833485224434,77
-3.9900682634621285,-4.38535583749974,-3.2581844343541024,-3.7831692543400868,-4.1234109354888835,-3.817929143658171,-4.331824870744591,78
-3.986922986696581,-4.4677324364991975,-3.2562570824045234,-3.7497152972970667,-4.081603787486476,-3.8154151023824974,-4.317476737241998,79
-3.9827951965866344,-4.515849786241905,-3.255507851076152,-3.7195779155989066,-4.043295579860131,-3.8149638197238867,-4.308853189219796,80
-3.9764360996574846,-4.53071986842742,-3.2561126500390136,-3.6949548093043534,-4.009507600856895,-3.8168030822706482,-4.3059656119990875,81
-3.9669945387370844,-4.521978431515299,-3.257910063609382,-3.677878009198688,-3.9815018834054503,-3.820508127023568,-4.307353710249236,82
-3.9552187304768225,-4.493811644112871,-3.260643991917734,-3.6673168924316606,-3.9589697029079334,-3.8256317510229088,-4.31222420419777,83
-3.941856891528094,-4.450405674827466,-3.264058335094548,-3.6622408361530248,-3.941602334766489,-3.8317267513089366,-4.319783814072215,84
-3.9276572385422868,-4.395946692266413,-3.2678969932702993,-3.6616192175125306,-3.929091054383253,-3.8383459249219154,-4.329239260100095,85
-3.913367988170794,-4.334620865037043,-3.271903866575466,-3.664421413659931,-3.921127137160368,-3.84504206890211,-4.339797262508936,86
-3.899737357065007,-4.270614361746685,-3.2758228551405257,-3.669616801744976,-3.9174018584999737,-3.8513679802897847,-4.350664541526264,87
-3.8875135618763172,-4.208113351002668,-3.2793978590959556,-3.6761747589174196,-3.9176064938042114,-3.8568764561252045,-4.361047817379605,88
-3.8774448192561155,-4.1513040014123215,-3.282372778572232,-3.683064662327011,-3.921432318475219,-3.861120293448634,-4.370153810296484,89
-3.8702793458557943,-4.104372481582978,-3.2844915136998325,-3.689255889123503,-3.9285706079151375,-3.8636522893003376,-4.377189240504428,90
-3.8663739345143755,-4.060176091119138,-3.2857723665668988,-3.6969773351674586,-3.942384663058543,-3.8642861115771527,-4.382362431244148,91
-3.8651508750965418,-4.010405451245336,-3.2864910900500504,-3.7085360700038934,-3.965063143266869,-3.863382008476309,-4.386611778154157,92
-3.8659566297921684,-3.9574967129989393,-3.2867777604624844,-3.7230187313092356,-3.994535361582541,-3.861312647488654,-4.390239110058692,93
-3.8681376607911377,-3.9038860274173195,-3.2867624541173974,-3.739511956759915,-4.02873063104799,-3.85845069610504,-4.393546255781987,94
-3.871040430283325,-3.852009545537843,-3.2865752473279857,-3.7571023840323603,-4.06557826470564,-3.855168821816316,-4.3968350441482755,95
-3.8740114004586093,-3.8043034183978808,-3.2863462164074457,-3.7748766508030007,-4.10300757559792,-3.851839692113332,-4.400407303981792,96
-3.8763970335068687,-3.7632037970348002,-3.2862054376689738,-3.791921394748266,-4.138947876767258,-3.8488359744869376,-4.404564864106772,97
-3.877543791617981,-3.7311468324859725,-3.2862829874257664,-3.807323253544584,-4.1713284812560785,-3.8465303364279833,-4.409609553347447,98
-3.876798136981826,-3.710568675788766,-3.2867089419910203,-3.8201688648683847,-4.1980787021068116,-3.845295445427319,-4.4158432005280535,99
-3.8735065317882804,-3.70390547798055,-3.2876133776779324,-3.8295448663960965,-4.217127852361884,-3.8455039689757946,-4.423567634472825,100
-3.86852576715968,-3.716438980980845,-3.2886160398030895,-3.83542541278555,-4.229123060444208,-3.8470245560156924,-4.4316325246488475,101
-3.86300958107819,-3.748577107002484,-3.2893707818101703,-3.838743336071094,-4.236571221211406,-3.849397763746658,-4.439085790868259,102
-3.85674985602343,-3.7954452775228016,-3.290058842203007,-3.840023289993937,-4.2401912973579625,-3.852504122045586,-4.446526637472872,103
-3.8495384744750254,-3.8521689140191375,-3.290861459485432,-3.839789928295288,-4.240702251578366,-3.856224160789373,-4.4545542688045,104
-3.841167318912595,-3.913873437968825,-3.2919598721612777,-3.838567904716354,-4.238823046567103,-3.8604384098549125,-4.463767889204955,105
-3.8314282718157613,-3.9756842708492046,-3.2935353187343765,-3.8368818729983447,-4.23527264501866,-3.8650273991191018,-4.474766703016049,106
-3.820113215664147,-4.03272683413761,-3.295769037708561,-3.835256486882469,-4.230770009627523,-3.869871658458834,-4.488149914579594,107
-3.8070140329373743,-4.0801265493113785,-3.298842267587664,-3.8342164001099346,-4.22603410308818,-3.874851717751006,-4.5045167282374035,108
-3.7919226061150635,-4.113008837847847,-3.3029362468755163,-3.8342862664219504,-4.221783888095119,-3.879848106872512,-4.52446634833129,109
-3.7746308176768375,-4.126499121224353,-3.3082322140759515,-3.8359907395597244,-4.218738327342823,-3.884741355700249,-4.548597979203066,110
-3.7545318216667574,-4.12015804479365,-3.3144697797445866,-3.83994393847197,-4.215763335216626,-3.8885314393123567,-4.579511788062321,111
-3.731504307019325,-4.098796641108546,-3.321316332037974,-3.845942954991164,-4.21148327321039,-3.890786683250283,-4.618030915152504,112
-3.706068458549818,-4.065415912446464,-3.328844775861352,-3.853286902184158,-4.206254774681401,-3.8922401430858793,-4.662089024366212,113
-3.6787444610735194,-4.023016861084828,-3.3371280161199586,-3.861274893117807,-4.2004344729869505,-3.893624874391,-4.709619779596048,114
-3.650052499405707,-3.974600489301056,-3.3462389577190295,-3.869206040858963,-4.194379001484321,-3.895673932737495,-4.75855684473461,115
-3.6205127583616608,-3.923167799372571,-3.3562505055638026,-3.87637945847448,-4.188444993530803,-3.8991203736972198,-4.8068338836745,116
-3.590645422756663,-3.8717197935767977,-3.367235564559517,-3.882094259031211,-4.182989082483681,-3.904697252842025,-4.852384560308315,117
-3.5609706774059915,-3.8232574741911556,-3.379267039611407,-3.8856495555960087,-4.178367901700246,-3.9131376257437642,-4.893142538528656,118
-3.5320087071249278,-3.7807818434930667,-3.392417835624713,-3.8863444612357276,-4.174938084537781,-3.9251745479742897,-4.927041482228123,119
-3.5042796967287506,-3.747293903759953,-3.40676085750467,-3.8834780890172196,-4.173056264353578,-3.9415410751054534,-4.9520150552993165,120
-3.4769226780185165,-3.7194153054803514,-3.4223895519491467,-3.8749758806103993,-4.172444497581575,-3.961385015730761,-4.967874125589833,121
-3.4489198844085984,-3.6921570373046424,-3.439280228703378,-3.8604121493181114,-4.172578529129368,-3.983472724401718,-4.976656486756012,122
-3.4205563031342447,-3.6661041087530095,-3.457330087243654,-3.841559315656606,-4.173445525064725,-4.007965075627182,-4.979636191403565,123
-3.392116921430709,-3.6418415293456405,-3.476436327046265,-3.820189800142135,-4.1750326514554175,-4.035022943916011,-4.978087292138209,124
-3.36388672653324,-3.619954308602718,-3.4964961475875005,-3.7980760232909447,-4.17732707436921,-4.064807203777059,-4.973283841565653,125
-3.3361507056770905,-3.601027456044429,-3.517406748343651,-3.776990405619288,-4.180315959873872,-4.097478729719185,-4.966499892291612,126
-3.3091938460975117,-3.5856459811909582,-3.5390653287910063,-3.758705367643415,-4.183986474037173,-4.133198396251245,-4.959009496921801,127
-3.2833011350297543,-3.574394893562491,-3.5613690884058564,-3.744993329879574,-4.188325782926881,-4.172127077882095,-4.952086708061929,128
-3.25875755970907,-3.567859202679213,-3.5842152266644915,-3.7376267128440164,-4.193321052610766,-4.214425649120593,-4.947005578317713,129
-3.235848107370709,-3.566623918061309,-3.6075009430432026,-3.7383779370529915,-4.198959449156594,-4.260254984475595,-4.945040160294862,130
-3.2139748254057423,-3.575652743113122,-3.6312452315975996,-3.7475407015429556,-4.204230127844742,-4.312433187916457,-4.942096090313655,131
-3.1925099756022814,-3.5970966142976133,-3.6555652525313156,-3.7634401067247176,-4.208584817538475,-4.3723590399354855,-4.934577482146095,132
-3.17169386679114,-3.627321390722895,-3.680505454542668,-3.784895675176056,-4.212704544679892,-4.438064429825969,-4.924506104575491,133
-3.1517668078031322,-3.662692931497082,-3.7061102863299804,-3.810726929474752,-4.217270335711093,-4.507581246881196,-4.913903726385156,134
-3.1329691074690706,-3.6995770957282854,-3.732424196591571,-3.8397533921985825,-4.222963217074178,-4.578941380394452,-4.904792116358396,135
-3.11554107461977,-3.7343397425246194,-3.75949163402576,-3.87079458592533,-4.2304642152112475,-4.650176719659028,-4.899193043278523,136
-3.0997230180860442,-3.763346730994196,-3.7873570473308678,-3.9026700332327717,-4.240454356564401,-4.719319153968208,-4.899128275928847,137
-3.0857552466987066,-3.782963920245129,-3.816064885205214,-3.934199256698687,-4.253614667575739,-4.7844005726152785,-4.906619583092676,138
-3.0738780692885714,-3.7895571693855312,-3.8456595963471183,-3.9642017789008577,-4.2706261746873615,-4.84345286489353,-4.9236887335533215,139
-3.0643317946864514,-3.7794923375235157,-3.876185629454902,-3.991497122417061,-4.292169904341369,-4.894507920096249,-4.952357496094093,140
-3.057678271114289,-3.750156856189915,-3.9078831726845284,-4.016040558634719,-4.319793240967542,-4.937816445233283,-4.99597588458206,141
-3.0539804273152824,-3.703868037160115,-3.9408395689540163,-4.039031437132851,-4.353649592938764,-4.975558725672616,-5.0543083687236425,142
-3.0527301929021284,-3.6443865599090493,-3.974869999104765,-4.06115539777663,-4.392329022611791,-5.008661018244746,-5.123998401061176,143
-3.053419497487526,-3.575473103911659,-4.00978964397818,-4.083098080431233,-4.434421592343386,-5.038049579780177,-5.201689434137003,144
-3.055540270684173,-3.5008883486428775,-4.045413684415661,-4.105545124961833,-4.478517364490302,-5.064650667109401,-5.284024920493455,145
-3.0585844421047663,-3.424392973577641,-4.08155730125861,-4.129182171233607,-4.5232064014093,-5.08939053706292,-5.367648312672876,146
-3.0620439413620035,-3.3497476581908896,-4.1180356753484295,-4.1546948591117285,-4.567078765457135,-5.113195446471232,-5.449203063217597,147
-3.065410698068584,-3.28071308195756,-4.154663987526519,-4.182768828461373,-4.6087245189905675,-5.1369916521648324,-5.525332624669958,148
-3.068176641837205,-3.2210499243525863,-4.191257418634284,-4.214089719147714,-4.646733724366352,-5.161705410974223,-5.592680449572297,149
-3.0698337022805644,-3.174518864850908,-4.227631149513124,-4.249343171035928,-4.679696443941248,-5.188262979729901,-5.64788999046695,150
-3.07099685859169,-3.1392733521278613,-4.264725097076822,-4.294819598480904,-4.712375939242146,-5.215407033749961,-5.693796630927901,151
-3.072534653686876,-3.1103875604364783,-4.303253101701209,-4.35330264218999,-4.7488806242288275,-5.241478496683199,-5.735456448081973,152
-3.0743193627637133,-3.0870032576182345,-4.342691229420763,-4.420217781557051,-4.786818289907389,-5.266800997856162,-5.77284393480077,153
-3.076223261019797,-3.0682622115146074,-4.382515546269961,-4.490990495975956,-4.82379672728393,-5.291698166595403,-5.805933583955893,154
-3.0781186236527183,-3.0533061899670724,-4.422202118283282,-4.561046264840568,-4.8574237273645435,-5.316493632227465,-5.834699888418946,155
-3.0798777258600722,-3.041276960817106,-4.461227011495203,-4.6258105675447565,-4.88530708115533,-5.3415110240789,-5.859117341061531,156
-3.0813728428394516,-3.0313162919061867,-4.4990662919402,-4.680708883482383,-4.9050545796623854,-5.3670739714762545,-5.87916043475525,157
-3.082476249788449,-3.022565951075788,-4.535196025652751,-4.721166692047318,-4.914274013891806,-5.39350610374608,-5.894803662371706,158
-3.083060221904658,-3.014167706167389,-4.569092278667336,-4.742609472633424,-4.91057317484969,-5.421131050214919,-5.906021516782503,159
-3.0829970343856714,-3.005263325022465,-4.600231117018428,-4.74046270463457,-4.891559853542134,-5.450272440209327,-5.912788490859241,160
-3.0825991223924514,-2.9940596854106034,-4.629148114114108,-4.706715642399053,-4.84813654961425,-5.482065357571821,-5.910751171246054,161
-3.082172516365067,-2.980450626849674,-4.656684149663852,-4.641661818971179,-4.777729905529223,-5.516804788839231,-5.897517446804317,162
-3.081579884419767,-2.9661083598035765,-4.682773249154227,-4.553183131788825,-4.687733926520261,-5.553554217379575,-5.876003763731494,163
-3.0806838946728043,-2.9527050947362095,-4.707349438071807,-4.449161478289866,-4.585542617820566,-5.5913771265608645,-5.849126568225055,164
-3.0793472152404298,-2.9419130421114708,-4.730346741903164,-4.33747875591217,-4.478549984663336,-5.62933699975112,-5.81980230648246,165
-3.0774325142388936,-2.935404412393261,-4.751699186134867,-4.2260168620936165,-4.374150032281779,-5.666497320318353,-5.7909474247011765,166
-3.0748024597844483,-2.934851416045479,-4.771340796253488,-4.122657694272081,-4.2797367659091,-5.701921571630577,-5.765478369078672,167
-3.071319719993345,-2.9419262635320247,-4.789205597745599,-4.035283149885442,-4.202704190778507,-5.734673237055809,-5.746311585812413,168
-3.066846962981834,-2.958301165316795,-4.805227616097769,-3.9717751263715675,-4.150446312123197,-5.763815799962065,-5.736363521099863,169
-3.061246856866168,-2.9856483318636915,-4.819340876796572,-3.940015521168334,-4.130357135176377,-5.788412743717359,-5.7385506211384865,170
-3.0546338448828028,-3.022574254452797,-4.831600358603203,-3.933436086410847,-4.136274988910375,-5.809244498848345,-5.750442514097064,171
-3.0472139248573624,-3.0665706173882628,-4.842105023287809,-3.940213975942294,-4.157108865475388,-5.827715840303,-5.767664530679396,172
-3.0389870967898456,-3.1176374206700896,-4.850854870850388,-3.9603491897626744,-4.192858764871415,-5.843826768081326,-5.790216670885483,173
-3.0299533606802544,-3.1757746642982783,-4.857849901290939,-3.9938417278719895,-4.243524687098456,-5.857577282183319,-5.818098934715326,174
-3.020112716528588,-3.2409823482728246,-4.863090114609457,-4.040691590270237,-4.3091066321565075,-5.868967382608984,-5.851311322168923,175
-3.0094651643348453,-3.3132604725937345,-4.86657551080594,-4.100898776957421,-4.389604600045576,-5.877997069358319,-5.889853833246274,176
-2.9980107040990274,-3.3926090372610007,-4.868306089880387,-4.174463287933535,-4.485018590765654,-5.884666342431323,-5.93372646794738,177
-2.9857493358211338,-3.479028042274632,-4.868281851832795,-4.261385123198588,-4.595348604316751,-5.888975201827996,-5.982929226272243,178
-2.972681059501165,-3.572517487634623,-4.866502796663161,-4.361664282752574,-4.7205946406988595,-5.890923647548339,-6.037462108220863,179
-2.9588058751391215,-3.673077373340971,-4.862968924371482,-4.47530076659549,-4.860756699911979,-5.890511679592354,-6.097325113793235,180
