C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.227176350688401,-5.494333385038918,-3.108842401946092,-4.897197010692559,-5.153854383907106,-3.5868683485931134,-4.244890824229003,-3.955817542238375,-4.877329935202031,-4.738761048535199,-4.440238898615546,-4.346109585687839,-3.441895921354845,20
-6.274299944290163,-5.590055756813795,-3.052196421281073,-5.008298572958921,-5.17976187351432,-3.6028852950797035,-4.219301217125872,-3.9338821530900905,-4.9486491622062045,-4.692716937153247,-4.398282176074112,-4.4455940549506625,-3.421157958572631,21
-6.311781622787427,-5.666872307785564,-3.0046614873206847,-5.098251064843258,-5.207338264505904,-3.615845049530229,-4.199412375708273,-3.9184399203623204,-5.005904141228992,-4.659551741161445,-4.365338832223193,-4.532051228967977,-3.40579469153548,22
-6.339621386180195,-5.724783037954229,-2.966237600064927,-5.16705448634557,-5.236583556881858,-3.62574761194469,-4.185224299976208,-3.909490844055063,-5.049094872270398,-4.639265460559793,-4.341408867062788,-4.60548110773978,-3.3958061202433925,23
-6.357819234468463,-5.763787947319787,-2.9369247595138,-5.214708837465856,-5.267497750642183,-3.6325929823230863,-4.176736989929675,-3.90703492416832,-5.0782213553304185,-4.6318580953482895,-4.3264922805928965,-4.665883691266072,-3.3911922446963683,24
-6.366375167652235,-5.783887035882239,-2.9167229656673035,-5.241214118204115,-5.300080845786877,-3.636381160665418,-4.173950445568676,-3.9110721607020897,-5.093283590409055,-4.637329645526936,-4.320589072813521,-4.713258979546853,-3.3919530648944076,25
-6.365289185731509,-5.785080303641586,-2.9056322185254366,-5.2465703285603515,-5.334332842315943,-3.637112146971685,-4.176864666893209,-3.9216025536563737,-5.094281577506308,-4.655680111095733,-4.3236992437246595,-4.747606972582125,-3.39808858083751,26
-6.354561288706286,-5.7673677505978285,-2.9036525180882,-5.230777468534562,-5.37025374022938,-3.634785941241889,-4.1854796539032755,-3.9386261030311713,-5.081215316622178,-4.686909492054679,-4.3358227933263125,-4.768927670371886,-3.409598792525676,27
-6.334191476576564,-5.730749376750965,-2.910783864355593,-5.193835538126747,-5.407843539527188,-3.6294025434760266,-4.199795406598875,-3.9621428088264827,-5.054084807756662,-4.731017788403774,-4.35695972161848,-4.777221072916134,-3.426483699958905,28
-6.304179749342344,-5.675225182100997,-2.9270262573276167,-5.135744537336906,-5.447102240209367,-3.620961953674101,-4.219811924980008,-3.992152671042309,-5.012890050909765,-4.788005000143019,-4.387110028601164,-4.772487180214875,-3.4487433031371975,29
-6.264526107003625,-5.600795166647924,-2.952379697004269,-5.056504466165041,-5.4880298422759175,-3.6094641718361107,-4.2455292090466745,-4.028655689678648,-4.957631046081483,-4.857871127272414,-4.426273714274362,-4.754725992268103,-3.4763776020605537,30
-6.21054690859355,-5.493296224020941,-2.988677901860375,-4.938416509179826,-5.54000437115394,-3.5921260199433096,-4.282726913973325,-4.078148751717699,-4.87660056833391,-4.9602175531981185,-4.483658289222518,-4.713793641185063,-3.5087366469845853,31
-6.1396401313527535,-5.344859961791825,-3.0369396043819457,-4.771647991141636,-5.608235840969602,-3.5674012879852826,-4.334615959301317,-4.144241238816236,-4.763294603812657,-5.1059339353679984,-4.5643790371036586,-4.64405464480422,-3.5454593547179662,32
-6.054928202592476,-5.164928450874448,-3.0959423255857677,-4.567998122338023,-5.686472234771502,-3.5371454279745285,-4.397343241581022,-4.2226018929861295,-4.625517969142991,-5.2819526848446126,-4.662297617528153,-4.552271581719418,-3.5869790250902884,33
-5.959533549623954,-4.962943762182671,-3.164463586488625,-4.339266113056532,-5.768461535608241,-3.5032138919235427,-4.467055657362804,-4.3088994562392475,-4.471075480950184,-5.475206212690526,-4.771275690106371,-4.4452070305244895,-3.6337289579311434,34
-5.856578599758426,-4.748347966630371,-3.241280908107301,-4.097251173584717,-5.847951726528415,-3.4674621318448247,-4.539900103197031,-4.3988026705874566,-4.307771955859507,-5.672626929968292,-4.885174914448685,-4.329623569813277,-3.6861424530701217,35
