C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.012960714575473,-3.157927109659696,-4.896095599375081,-5.083962109040814,-3.5494824030066194,-4.244890824228999,-4.629162946888393,-5.304141601093432,-4.5143068001452,-5.027959432839872,-4.345666441051641,-3.3360902004619666,-4.346109585687838,-3.376708896463423,20
-6.074290104873992,-3.097851305245642,-5.006917548368045,-5.108537568450632,-3.564944295617697,-4.219301217125868,-4.639958905353006,-5.345497973281457,-4.507396416673534,-5.098716568952482,-4.287319642684279,-3.3171973110649957,-4.4455940549506625,-3.3577078464148777,21
-6.1232696691714965,-3.047551387840861,-5.09670798640277,-5.134848961090978,-3.5776720999330096,-4.1994123757082695,-4.643215630144417,-5.37661944137386,-4.5059113192001465,-5.154995519566432,-4.241882277032105,-3.3022829952284205,-4.532051228967976,-3.3436633709145838,22
-6.159899407467988,-3.0070273574453545,-5.165466913479257,-5.162896286961856,-3.5876658159525565,-4.1852242999762055,-4.638933121262633,-5.397506005370643,-4.509851507725041,-5.196796284681723,-4.209354344095118,-3.291347252952243,-4.605481107739779,-3.3345754699625405,23
-6.184179319763465,-2.976279214059122,-5.213194329597506,-5.192679546063264,-3.5949254436763365,-4.176736989929673,-4.627111378707647,-5.408157665271803,-4.519216982248215,-5.224118864298353,-4.189735843873318,-3.2843900842364615,-4.665883691266071,-3.3304441435587466,24
-6.196109406057928,-2.9553069576821627,-5.239890234757517,-5.224198738395204,-3.5994509831043513,-4.173950445568673,-4.6077504024794615,-5.408574421077344,-4.53400774276967,-5.236963258416323,-4.183026776366704,-3.2814114890810764,-4.713258979546852,-3.3312693917032044,25
-6.195689666351377,-2.944110588314478,-5.245554628959294,-5.257453863957674,-3.6012424342366,-4.176864666893208,-4.580850192578077,-5.3987562727872636,-4.554223789289405,-5.235329467035633,-4.189227141575278,-3.2824114674860883,-4.7476069725821235,-3.3370512143959123,26
-6.1829201006438135,-2.942690105956067,-5.230187512202834,-5.2924449227506765,-3.6002997970730837,-4.1854796539032755,-4.546410749003494,-5.378703220401561,-4.57986512180742,-5.219217490156284,-4.208336939499039,-3.2873900194514967,-4.768927670371884,-3.347789611636871,27
-6.157800708935233,-2.951045510606929,-5.1937888844881375,-5.329171914774211,-3.5966230716138012,-4.199795406598875,-4.50443207175571,-5.348415263920237,-4.610931740323715,-5.188627327778273,-4.240356170137987,-3.296347144977301,-4.7772210729161335,-3.363484583426079,28
-6.120331491225641,-2.969176802267066,-5.136358745815207,-5.367634840028278,-3.590212257858753,-4.219811924980008,-4.4549141608347265,-5.307892403343293,-4.647423644838291,-5.143558979901604,-4.285284833492122,-3.309282844063503,-4.772487180214873,-3.3841361297635393,29
-6.070512447515034,-2.997083980936477,-5.057897096184043,-5.407833698512878,-3.5810673558079396,-4.2455292090466745,-4.397857016240545,-5.257134638670728,-4.689340835351148,-5.084012446526273,-4.343122929561444,-3.3261971167101008,-4.754725992268101,-3.4097442506492492,30
-6.000889016180017,-3.0376797536810933,-4.940834150832947,-5.458887570774064,-3.5667629879487404,-4.282726913973325,-4.325667056561518,-5.18738471807164,-4.744738828991562,-4.997857397902262,-4.427763390543599,-3.3460770516181726,-4.713793641185061,-3.4392125789321715,31
-5.907319774096481,-3.092582291093099,-4.775408918227643,-5.525862612670754,-3.545951722329699,-4.334615959301318,-4.234125625457846,-5.093777501639973,-4.818092913053578,-4.878354761946226,-4.546924512103944,-3.3683599202883157,-4.6440546448042195,-3.4719320217506158,32
-5.794774429013361,-3.159849788461874,-4.573334588209263,-5.602679437172248,-3.520250477292563,-4.397343241581022,-4.128295110537288,-4.982151157262998,-4.904032742784342,-4.7335914251581785,-4.691344339444049,-3.3937209969198125,-4.552271581719416,-3.50863349053861,33
-5.668222688679579,-3.2375404410767965,-4.346324350618937,-5.68325865724784,-3.4912761711790794,-4.467055657362804,-4.01323789940761,-4.858343852827977,-4.997187973431005,-4.571654274038131,-4.8517609177654855,-3.4228355557119454,-4.445207030524488,-3.5500478967301783,34
-5.532634260844072,-3.3237124442272448,-4.1060913952977955,-5.761520885866827,-3.4606457223309937,-4.53990010319703,-3.894016379676576,-4.728193756222181,-5.092188260240713,-4.400630195086102,-5.018912292269821,-3.4563788708639964,-4.329623569813275,-3.596906151759349,35
-5.392978853255769,-3.416423993202599,-3.8643489120869705,-5.8313867359985085,-3.4299760490900546,-4.612023475634066,-3.775692938951947,-4.5975390353328756,-5.183663258460616,-4.2286060748021015,-5.183536508158627,-3.4950262165752473,-4.212283778179617,-3.6499391670601464,36
-5.254226173663601,-3.5137332832922374,-3.6328100908275935,-5.886776820612183,-3.400884069798008,-4.679572671224281,-3.663329964841487,-4.472217858047329,-5.26624262333786,-4.063668799686146,-5.336371610633476,-3.539452867044981,-4.099950234217353,-3.7098778540665966,37
-5.1213459298164965,-3.6136985097855385,-3.4231881213607953,-5.921611752677143,-3.3749867027966,-4.738694586518038,-3.5619898449529597,-4.358068392252807,-5.334556010119594,-3.913905256238246,-5.468155644895931,-3.590334096472479,-3.9993855165203196,-3.7774531242127263,38
-4.999307829463386,-3.714377867971883,-3.247196193527705,-5.929812145162692,-3.3539008664275785,-4.785536118065708,-3.476734966894127,-4.2609288058365795,-5.383233074052967,-3.7874023309584177,-5.569626656147569,-3.648345179057024,-3.9173522036823574,-3.8533958889325626,39
-4.893081580353203,-3.813829553140648,-3.1165474971694564,-5.905298611038122,-3.33924347903269,-4.816244162417654,-3.412627718272754,-4.186637266685913,-5.406903470385126,-3.6922469103466753,-5.631522689589957,-3.714161388997897,-3.8606128742973054,-3.938437059660129,40
-4.798272784092226,-3.9279799085404337,-3.0284951406406577,-5.837135495260836,-3.330444158194795,-4.827722235250715,-3.3690321318146985,-4.133214868418243,-5.400886266537035,-3.626208749398623,-5.6510262691568505,-3.790978500497961,-3.8274900786768526,-4.039500470573628,41
