C1,C2,C3,C4,C5,C6,C7,time
-6.49145797304111,-4.9071073087369514,-3.013916467046524,-4.970449512890431,-5.384000106688172,-4.962021191708506,-4.118845490924718,20
-6.556421720900299,-4.984156060655023,-2.9490371306619045,-5.093674560138299,-5.526582407354402,-5.046591116921285,-4.155291412137319,21
-6.607420417908042,-5.045147334630155,-2.893973782673679,-5.193359009895702,-5.659154912619637,-5.113399278858187,-4.183834735260584,22
-6.644454064064341,-5.090081130662349,-2.848726423081849,-5.269502862162644,-5.781717622483877,-5.1624456775192105,-4.204475460294514,23
-6.6675226593691965,-5.118957448751604,-2.8132950518864117,-5.32210611693912,-5.894270536947124,-5.193730312904355,-4.217213587239109,24
-6.676626203822607,-5.131776288897922,-2.7876796690873697,-5.351168774225132,-5.996813656009376,-5.207253185013622,-4.222049116094367,25
-6.671764697424575,-5.1285376511013,-2.771880274684722,-5.356690834020678,-6.089346979670635,-5.20301429384701,-4.218982046860291,26
-6.652938140175099,-5.109241535361741,-2.7658968686784684,-5.338672296325758,-6.1718705079309,-5.181013639404522,-4.208012379536879,27
-6.620146532074179,-5.073887941679242,-2.7697294510686086,-5.29711316114037,-6.24438424079017,-5.141251221686154,-4.189140114124132,28
-6.573389873121816,-5.022476870053807,-2.7833780218551447,-5.232013428464517,-6.306888178248448,-5.08372704069191,-4.162365250622049,29
-6.5126681633180095,-4.955008320485431,-2.806842581038074,-5.143373098298193,-6.359382320305731,-5.0084410964217865,-4.12768778903063,30
-6.4285360293667875,-4.8595092690749375,-2.841987810027078,-5.011450987329672,-6.40610110334586,-4.90000156815857,-4.078560676735943,31
-6.315746041659277,-4.729328035878333,-2.889849642938643,-4.825279771496881,-6.4493969920265215,-4.749857444392694,-4.0113466622858045,32
-6.180595115726126,-4.572446636828408,-2.9491849588329844,-4.598020239674309,-6.486447028758491,-4.568269938935638,-3.930410447422836,33
-6.02938016709798,-4.396847087857948,-3.018750636770316,-4.342833180736439,-6.514428255952541,-4.365500265598877,-3.8401167338896567,34
-5.868398111305491,-4.210511404899741,-3.09730355581085,-4.072879383557764,-6.530517716019446,-4.15180963819389,-3.744830223428891,35
-5.703945863879303,-4.021421603886575,-3.183600595014802,-3.8013196370127673,-6.531892451369981,-3.937459270532153,-3.6489156177831576,36
-5.542320340350067,-3.837559700751238,-3.276398633442386,-3.5413147299759387,-6.515729504414923,-3.7327103764251457,-3.556737618695079,37
-5.38981845624843,-3.666907711426518,-3.3744545501538137,-3.3060254513217653,-6.479205917565041,-3.5478241696843433,-3.472660927907277,38
-5.252737127105037,-3.5174476518451994,-3.4765252242093023,-3.1086125899247325,-6.419498733231114,-3.393061864121223,-3.4010502471623725,39
-5.137373268450542,-3.3971615379400744,-3.581367534669063,-2.9622369346593307,-6.333784993823913,-3.2786846735472643,-3.346270278202987,40
-5.039694981036646,-3.3027792854061753,-3.7069888294242537,-2.8639813279167696,-6.205311701569775,-3.202542979329909,-3.306650293182251,41
-4.950932186212141,-3.2242065345882236,-3.8646823530927046,-2.798576901081586,-6.0276991470573416,-3.152801290128056,-3.276735752600295,42
-4.870274530403309,-3.1591888883935364,-4.043133829824635,-2.760656876518258,-5.813684305240849,-3.1251920106903683,-3.2552156407202433,43
-4.796911660036435,-3.1054719497294316,-4.231028983770265,-2.7448544765912644,-5.576004151074534,-3.115447545765507,-3.2407789418052206,44
-4.730033221537798,-3.0608013215032246,-4.417053539079816,-2.7458029236650794,-5.327395659512629,-3.1193003001021324,-3.2321146401183487,45
-4.668828861333679,-3.0229226066222323,-4.589893219903508,-2.7581354401041827,-5.08059580550937,-3.1324826784489073,-3.2279117199227523,46
-4.612488225850358,-2.989581407993772,-4.738233750391565,-2.77648524827305,-4.848341564018991,-3.1507270855544918,-3.2268591654815535,47
-4.560200961514119,-2.9585233285251595,-4.850760854694204,-2.795485570536159,-4.643369909995727,-3.1697659261675484,-3.2276459610578767,48
-4.511156714751243,-2.9274939711237136,-4.916160256961647,-2.809769629257987,-4.478417818393816,-3.1853316050367373,-3.228961090914845,49
-4.464545131988011,-2.8942389386967493,-4.923117681344115,-2.813970646803011,-4.36622226416749,-3.1931565269107214,-3.229493539315582,50
-4.423455561701163,-2.860444849677989,-4.851112886163601,-2.814057472859057,-4.313325619209921,-3.1980800665026656,-3.231928506357823,51
-4.390444675269043,-2.82938660758969,-4.700479060258016,-2.818911682208052,-4.310153819805516,-3.2072164196546065,-3.2391173417489227,52
-4.3639031034703315,-2.8011922429719727,-4.491182073551469,-2.827535584855625,-4.345269187495364,-3.21971022280851,-3.2499982541664334,53
-4.342221477083714,-2.775989786364959,-4.2431877959680655,-2.8389314908074046,-4.407234043820554,-3.2347061124063434,-3.263509452287908,54
-4.3237904268878715,-2.7539072683087684,-3.9764620974319085,-2.852101710069019,-4.484610710322173,-3.251348724890071,-3.278589144790897,55
-4.3070005836614875,-2.735072719343522,-3.710970847867103,-2.866048552646098,-4.56596150854131,-3.2687826967016615,-3.294175540352955,56
-4.290242578183247,-2.7196141700093404,-3.4666799171977516,-2.8797743285442694,-4.639848760019055,-3.286152664283079,-3.3092068476516325,57
-4.271907041231831,-2.707659650846344,-3.2635551753479612,-2.892281347769163,-4.6948347862964965,-3.3026032640762915,-3.322621275364483,58
-4.250384603585923,-2.699337192394655,-3.1215624922418392,-2.902571920326406,-4.71948190891472,-3.3172791325232645,-3.3333570321690593,59
-4.2240658960242055,-2.6947748251943926,-3.060667737803487,-2.9096483562216284,-4.702352449414818,-3.3293249060659638,-3.340352326742913,60
-4.192845315168776,-2.6949010319796347,-3.0896312074951306,-2.9137827416942184,-4.641673797595897,-3.3391728788468997,-3.3434825283825833,61
-4.158333167965125,-2.7000988640795582,-3.1926143855411544,-2.9161608772417016,-4.548322466192627,-3.3479502579683897,-3.3437795147353513,62
-4.121493950677034,-2.709678204926934,-3.3526849250089077,-2.9171556442569146,-4.429834461149445,-3.355844049312114,-3.3419162570048857,63
-4.0832921595682805,-2.722948937954531,-3.5529104789657384,-2.917139924132695,-4.293745788410784,-3.363041258759751,-3.3385657263948527,64
-4.044692290902643,-2.73922094659512,-3.7763587004789927,-2.9164865982618777,-4.14759245392108,-3.369728892192979,-3.3344008941089194,65
-4.006658840943901,-2.757804114281472,-4.006097242616022,-2.9155685480373004,-3.998910463624764,-3.3760939554934777,-3.330094731350755,66
-3.970156305955833,-2.7780083244463567,-4.225193758444169,-2.914758654851799,-3.855235823466274,-3.382323454542926,-3.3263202093240243,67
-3.936149182202218,-2.799143460522544,-4.416715901030785,-2.9144298000982096,-3.724104539390041,-3.3886043952230023,-3.3237502992323957,68
-3.905601965946835,-2.820519405942804,-4.563731323443216,-2.9149548651693693,-3.613052617340503,-3.3951237834153867,-3.3230579722795373,69
-3.8794791534534623,-2.841446044139907,-4.649307678748812,-2.9167067314581154,-3.5296160632620914,-3.4020686250017578,-3.324916199669116,70
