C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.012960714575463,-3.1579271096596915,-4.896095599375098,-5.149715472746502,-3.5682210768308384,-4.244890824229001,-3.995196682184431,-5.304141601093434,-5.02795943283987,-4.894987553316438,-4.345666441051641,-3.336090200461969,-4.346109585687839,-3.4671825324659937,20
-6.074290104873982,-3.097851305245638,-5.006917548368054,-5.173764482252571,-3.584059329502139,-4.21930121712587,-3.983516275864542,-5.345497973281459,-5.098716568952481,-4.891575186600134,-4.28731964268428,-3.317197311064997,-4.4455940549506625,-3.448504397298208,21
-6.123269669171487,-3.0475513878408576,-5.096707986402773,-5.199877158047644,-3.5969620534561244,-4.199412375708271,-3.976415643528188,-5.376619441373862,-5.154995519566431,-4.894208148026257,-4.241882277032106,-3.3022829952284227,-4.532051228967977,-3.434783045580033,22
-6.159899407467979,-3.007027357445352,-5.16546691347926,-5.2280535001317245,-3.606929248692796,-4.185224299976207,-3.97389478517537,-5.397506005370645,-5.1967962846817235,-4.902886437594805,-4.20935434409512,-3.2913472529522445,-4.60548110773978,-3.426018477311469,23
-6.184179319763457,-2.976279214059119,-5.213194329597509,-5.258293508504812,-3.6139609152121546,-4.176736989929675,-3.9759537008060852,-5.408157665271805,-5.224118864298354,-4.91761005530578,-4.1897358438733185,-3.2843900842364624,-4.665883691266071,-3.4222106924925146,24
-6.1961094060579205,-2.9553069576821605,-5.239890234757523,-5.290597183166904,-3.6180570530141987,-4.173950445568675,-3.9825923904203373,-5.408574421077345,-5.236963258416324,-4.938379001159182,-4.183026776366705,-3.2814114890810777,-4.713258979546853,-3.4233596911231716,25
-6.195689666351371,-2.944110588314476,-5.245554628959301,-5.324964524118005,-3.61921766209893,-4.176864666893209,-3.993810854018124,-5.398756272787263,-5.235329467035636,-4.965193275155012,-4.189227141575279,-3.2824114674860887,-4.747606972582124,-3.4294654732034386,26
-6.182920100643808,-2.942690105956065,-5.2301875122028445,-5.361395531358111,-3.6174427424663462,-4.1854796539032755,-4.0096090915994465,-5.378703220401561,-5.219217490156286,-4.998052877293268,-4.20833693949904,-3.287390019451497,-4.768927670371885,-3.440528038733317,27
-6.15780070893523,-2.951045510606928,-5.193788884488153,-5.399890204887224,-3.6127322941164492,-4.199795406598875,-4.029987103164304,-5.348415263920236,-5.188627327778277,-5.036957807573949,-4.2403561701379875,-3.296347144977301,-4.777221072916134,-3.4565473877128055,28
-6.120331491225637,-2.969176802267065,-5.136358745815225,-5.440448544705344,-3.605086317049239,-4.219811924980008,-4.054944888712697,-5.307892403343292,-5.143558979901607,-5.08190806599706,-4.285284833492124,-3.309282844063503,-4.772487180214874,-3.477523520141905,29
-6.07051244751503,-2.997083980936476,-5.057897096184062,-5.48307055081247,-3.5945048112647147,-4.2455292090466745,-4.084482448244625,-5.257134638670727,-5.084012446526277,-5.132903652562597,-4.343122929561446,-3.326197116710101,-4.754725992268102,-3.5034564360206146,30
-6.000889016180014,-3.0376797536810924,-4.940834150832966,-5.537442757967495,-3.5783177394822245,-4.282726913973325,-4.1222076867080295,-5.187384718071639,-4.997857397902266,-5.201261666666151,-4.427763390543601,-3.346077051618173,-4.713793641185062,-3.533572636583008,31
-5.907319774096479,-3.0925822910930987,-4.7754089182276624,-5.608946574369804,-3.555041747656961,-4.334615959301318,-4.170124995740655,-5.093777501639972,-4.878354761946229,-5.293269385749721,-4.546924512103945,-3.368359920288316,-4.64405464480422,-3.5674424002924585,32
-5.794774429013357,-3.159849788461873,-4.57333458820928,-5.691124310180134,-3.5264568606426936,-4.397343241581023,-4.2258291053772075,-4.982151157262996,-4.73359142515818,-5.401382076882909,-4.691344339444051,-3.393720996919813,-4.552271581719417,-3.605581392992918,33
-5.668222688679576,-3.2375404410767956,-4.346324350618951,-5.777518275559226,-3.4943431032931884,-4.467055657362805,-4.286914745652395,-4.858343852827975,-4.571654274038133,-5.518055007135321,-4.851760917765487,-3.422835555711946,-4.445207030524489,-3.6485052805283376,34
-5.532634260844069,-3.323712444227244,-4.106091395297807,-5.861670780667813,-3.4604805004622152,-4.539900103197031,-4.35097664660092,-4.728193756222179,-4.400630195086102,-5.635743443576564,-5.018912292269822,-3.4563788708639964,-4.329623569813277,-3.6967297287426684,35
-5.392978853255766,-3.416423993202598,-3.86434891208698,-5.93712413566664,-3.426649077003542,-4.612023475634068,-4.415609538257491,-4.597539035332873,-4.228606074802101,-5.746902653276244,-5.183536508158629,-3.4950262165752473,-4.212283778179619,-3.750770403479862,36
-5.254226173663597,-3.5137332832922366,-3.6328100908276006,-5.997420650716443,-3.394628857770938,-4.679572671224283,-4.478408150656813,-4.472217858047327,-4.063668799686143,-5.843987903303965,-5.336371610633477,-3.5394528670449814,-4.099950234217354,-3.8111429705838717,37
-5.121345929816492,-3.613698509785537,-3.4231881213608006,-6.036102635977959,-3.3661998676181697,-4.73869458651804,-4.536967213833591,-4.358068392252806,-3.9139052562382437,-5.919454460729334,-5.4681556448959325,-3.590334096472479,-3.9993855165203205,-3.8783630958986453,38
-4.999307829463382,-3.714377867971882,-3.2471961935277105,-6.046712401611929,-3.343142131399006,-4.7855361180657106,-4.588881457822535,-4.260928805836577,-3.7874023309584146,-5.965757592621957,-5.56962665614757,-3.648345179057024,-3.917352203682358,-3.952946445268138,39
-4.893081580353199,-3.813829553140647,-3.1165474971694627,-6.0227922577790896,-3.327235673967216,-4.816244162417656,-4.631745612658346,-4.18663726668591,-3.6922469103466717,-5.975352566051439,-5.631522689589958,-3.714161388997897,-3.8606128742973063,-4.035408684536299,40
-4.798272784092221,-3.927979908540433,-3.0284951406406653,-5.952989464484866,-3.317956989990135,-4.827722235250718,-4.665713768170638,-4.13321486841824,-3.6262087493986193,-5.940012765339066,-5.651026269156851,-3.790978500497961,-3.8274900786768535,-4.132525870100555,41
-4.707286337240602,-4.067690626046293,-2.969366061340111,-5.837693807491505,-3.3131692914716333,-4.822245878481273,-4.69336588385839,-4.093507822271275,-3.5796624222969857,-5.8629920159244815,-5.636177120528339,-3.879871659315106,-3.810038855859809,-4.247527713158342,42
-4.620290889978083,-4.223422923887282,-2.934484192675212,-5.68806138559498,-3.312232679270283,-4.804020028019008,-4.715935494260356,-4.065591972562683,-3.5496020443224716,-5.753966246554822,-5.59399909152549,-3.9783351969811567,-3.8056205175306914,-4.375610361753625,43
-4.537455092484407,-4.385638020292454,-2.9191734680533785,-5.515248297591268,-3.314507254244656,-4.777249619773604,-4.734656133915293,-4.04754316361014,-3.5330217307557787,-5.622611385977232,-5.531516029969372,-4.083863445027937,-3.8115963753740214,-4.511969963930367,44
-4.458947594939313,-4.544797133490867,-2.918757820882021,-5.3304106422763375,-3.319353117253324,-4.746139589654743,-4.750761337361954,-4.037437239731314,-3.5269155968776045,-5.478603362938847,-5.455751783681052,-4.1939507349872684,-3.825327741074315,-4.651802667732535,45
-4.3849370475225395,-4.691361481711579,-2.9285611845685486,-5.144704518446166,-3.326130369154859,-4.71489487357211,-4.765484639139097,-4.033350045243876,-3.52827775796865,-5.331618106186806,-5.373730200481601,-4.306091398390978,-3.8441759263160926,-4.790304621204094,46
-4.315592100413828,-4.815792283183645,-2.9439074925203723,-4.969286024896724,-3.3341991108078326,-4.687720407435383,-4.7800595737854765,-4.033357424465497,-3.5341023293096154,-5.191331544468247,-5.292475128192085,-4.41777976677089,-3.8655022427838732,-4.9226719723890096,47
-4.25108140379292,-4.908550756136119,-2.960120678144903,-4.815311260423986,-3.342919443070816,-4.6688211271542475,-4.795719675839848,-4.035535221713851,-3.5413834261812003,-5.067419606530312,-5.219010414633572,-4.526510171658827,-3.886668002162175,-5.044100869331246,48
-4.1915736078395565,-4.960098118798059,-2.9725246748495504,-4.693936323823927,-3.351651466802381,-4.6624019686383855,-4.8136984798409665,-4.037959281306606,-3.5471151638641047,-4.96955822112014,-5.160359907627132,-4.629776944586612,-3.9050345161355167,-5.149787460074768,49
-4.137237362733477,-4.960895589398522,-2.9764434160417257,-4.616317313892519,-3.3597552828611,-4.672667867797481,-4.835229520327588,-4.038705447561435,-3.5482916576390298,-4.907423316984868,-5.123547454993833,-4.725074417086071,-3.9179630963884176,-5.23492789266354,50
-4.089592099621454,-4.891655629794142,-2.9772868251314755,-4.588132683108816,-3.368770885998192,-4.707705204436525,-4.866024402925995,-4.04266892375086,-3.548779009085357,-4.884786148435238,-5.110284066834976,-4.8216569313892705,-3.9285138329702196,-5.305399747596227,51
-4.04930705043567,-4.7515550110010665,-2.982909669368549,-4.600967839654247,-3.380217427962852,-4.767645737503812,-4.9079770208698585,-4.054564687956102,-3.553842266196833,-4.89370756027648,-5.114236313984991,-4.927264259740282,-3.9411231934206854,-5.369450119770936,52
-4.015275566533974,-4.558751414987617,-2.9923031479199076,-4.644839315878347,-3.393423745110616,-4.84476247162396,-4.956594340109014,-4.072198246707885,-3.5625739638757015,-4.926297866997469,-5.130361385364637,-5.037118878688937,-3.9552170556599666,-5.4258294288308,53
-3.9863909992742177,-4.33140252372212,-3.0044584599525157,-4.709763644130648,-3.4077186737970213,-4.931328411421599,-5.007383326593297,-4.0933751065369375,-3.5740666370242087,-4.974667383087076,-5.153616469894679,-5.146443264785066,-3.9702212976082127,-5.473288094418955,54
-3.9615467000142512,-4.087666019172896,-3.018366804633335,-4.785757356760684,-3.422431050377604,-5.019616561521349,-5.055850946272545,-4.115900773973977,-3.5874128205445994,-5.030926423034174,-5.178958756495876,-5.250459894578498,-3.985561797185574,-5.510576536178528,55
-3.939636020111925,-3.8456995833082672,-3.033019381129328,-4.862836986117991,-3.436889711207899,-5.101899926547838,-5.097504165096594,-4.137580755549733,-3.601705049339118,-5.087185301327639,-5.2013454340889895,-5.344391244619065,-4.000664432312201,-5.536445173752656,56
-3.919552310925092,-3.6236608980965563,-3.0474073886074584,-4.9310190645521015,-3.450423492643446,-5.170451511125689,-5.127849949015278,-4.156220557794925,-3.616035858310009,-5.1355543324563415,-5.215733691594781,-5.4234597914566,-4.014955080908243,-5.549644426784472,57
-3.9001889238115997,-3.439707645506086,-3.0605220262346875,-4.98032012441255,-3.4623612310397776,-5.217544319879527,-5.142395263978436,-4.16962568724028,-3.629497782359518,-5.168143830909156,-5.217080717934009,-5.482888011640931,-4.027859620893853,-5.548924714917106,58
-3.8804392101293015,-3.311997507505183,-3.0713544931779793,-5.000756698048869,-3.472031762752432,-5.235451357433976,-5.136647075935901,-4.175601650416518,-3.6411833563898894,-5.177064111174956,-5.200343702027439,-5.51789838172189,-4.038803930189178,-5.5330364577936955,59
-3.859196521236047,-3.258688166062167,-3.078895988604295,-4.982345317810595,-3.4787639241369464,-5.216445628413661,-5.106112350837512,-4.171953953854368,-3.650185115303369,-5.154425487742615,-5.160479832795829,-5.523713378249308,-4.04721388671437,-5.500730075057371,60
-3.8370302053452625,-3.28733322669814,-3.083396048289772,-4.921777149541109,-3.482196749717483,-5.153073152007072,-5.043495479336695,-4.157205850018706,-3.657014286182187,-5.09666435066252,-5.092183319074367,-5.491698961877103,-4.052637931170322,-5.442444561740292,61
-3.815404202648857,-3.383298948216936,-3.086039467048005,-4.8275671777538856,-3.4828257246757985,-5.049206008152648,-4.949402787848487,-4.132812694617418,-3.662895958988216,-5.0099828127149415,-4.997736080964772,-5.422012912842813,-4.0554205831403385,-5.354164109526705,62
-3.794553752472409,-3.5314619925109736,-3.087220332602148,-4.7074676628035945,-3.4812643613538206,-4.914106292599941,-4.83119414596514,-4.100978149045739,-3.6679934629431687,-4.901139772483587,-4.883476874287615,-5.3230654370716985,-4.056181838868184,-5.242956933037878,63
-3.774714094141493,-3.716699021472673,-3.087332732675352,-4.569230865044905,-3.478126172093474,-4.757036101098494,-4.696229423278903,-4.063905874698902,-3.672470127268754,-4.776894128552149,-4.75574445486345,-5.203266740489016,-4.055541694597624,-5.115891246895068,64
-3.756120466981688,-3.9238866969944515,-3.0867707549907686,-4.42060904483249,-3.4740246692366865,-4.587257529397858,-4.551868489382026,-4.023799532972141,-3.676489281186681,-4.644004779504335,-4.6208775785128475,-5.071027029020028,-4.054120146572423,-4.980035265719545,65
-3.739008110318569,-4.137901680968731,-3.0859284872715516,-4.26935446252102,-3.4695733651253837,-4.414032673247581,-4.405471213866761,-3.982862785260691,-3.680214253918663,-4.509230623923842,-4.48521500105637,-4.93475650858999,-4.052537191036347,-4.842457204132573,66
-3.723612263477715,-4.343620635287925,-3.0852000172408522,-4.123219378465163,-3.4653857721014916,-4.246623628397214,-4.2643974663253585,-3.9432992929597863,-3.6838083746864076,-4.379330560394374,-4.355095478314582,-4.802865385124165,-4.051412824233161,-4.710225276755413,67
-3.7101681657847005,-4.525920221844458,-3.0849794326218225,-3.9899560530195917,-3.4620754025069367,-4.094292490596302,-4.136007116350068,-3.9073127174646602,-3.687434972711626,-4.261063487499629,-4.236857766108046,-4.68376386454781,-4.05136704240663,-4.590407698209331,68
-3.6989110565651036,-4.6696771025307475,-3.085660821137615,-3.877316746538977,-3.4602557686836453,-3.966301355594395,-4.027660033533141,-3.8771067201705476,-3.691257377216029,-4.161188303823312,-4.1368406202573285,-4.585862152786187,-4.05301984180052,-4.490072683115592,69
-3.6900761751445006,-4.759767939239211,-3.0876382705113823,-3.793053719377988,-3.4605403829735435,-3.8719123191410416,-3.946716087466827,-3.854884962472682,-3.695438917421326,-4.086463907949121,-4.061382796582992,-4.5175704557645515,-4.056991218658596,-4.41628844609546,70
-3.6847025731887855,-4.79822688317331,-3.0909053580240404,-3.734822244884101,-3.4627937557382817,-3.808381566723845,-3.8910831707259472,-3.839913702971253,-3.6999131652472794,-4.035007417882191,-4.009360820450706,-4.476515487893944,-4.063642464782075,-4.367357852364254,71
-3.6831235497302632,-4.801867480076159,-3.095049831933569,-3.6932803160307004,-3.4663043799352966,-3.7645796206141653,-3.851966544052699,-3.8295000290713057,-3.7044738377527255,-3.998763559908943,-3.973577014731185,-4.452657062146896,-4.072531338770688,-4.335008048915841,72
-3.68451571514413,-4.777735483649665,-3.0998570364287192,-3.6656842726113195,-3.4708217418001963,-3.737190081737184,-3.826672129290394,-3.8229088453753644,-3.709074481867983,-3.9752326450350086,-3.9512588315025576,-4.442905032290902,-4.08307253706598,-4.316443673039305,73
-3.6880556798055797,-4.7328766475957345,-3.1051123156982396,-3.6492904544194897,-3.476095327568589,-3.722896551018084,-3.8125058482823477,-3.81940505648595,-3.7136686445233713,-3.961914984266022,-3.9396337228429523,-4.444169252093461,-4.094680756109492,-4.308869362023733,74
-3.6929200540898077,-4.6743367256162704,-3.1106010139308773,-3.6413552012487425,-3.481874623476082,-3.718382629382043,-3.806773622871872,-3.8182535670055846,-3.718209872649209,-3.9563108886076153,-3.935929140830498,-4.453359575322069,-4.1067706923427645,-4.309489753158205,75
-3.698285448372009,-4.609161471413179,-3.1161084753153845,-3.6391348528926115,-3.4879091157582827,-3.7203319177542458,-3.8067813749022816,-3.81871928153679,-3.7226517131758166,-3.9559206690654203,-3.9373725375433235,-4.467385855744222,-4.11875704220734,-4.315509483731809,76
-3.703328473027379,-4.54439663868837,-3.1214200440405078,-3.6398857491446273,-3.4939482906507995,-3.7254280170598726,-3.809835026216889,-3.820067104682089,-3.7269477130335127,-3.958244636645069,-3.9411913650595567,-4.4831579471274186,-4.130054502144762,-4.324133191033626,77
-3.7072257384311116,-4.487087981143742,-3.1263210642949977,-3.6408642297983227,-3.499741634389239,-3.7303545282241037,-3.8132404986590087,-3.8215619410440027,-3.731051419152616,-3.960783102352195,-3.944613075457326,-4.497585703239155,-4.14007776859657,-4.3325655123527405,78
-3.7091538549584033,-4.444281252481206,-3.130596880267603,-3.639326634647231,-3.5050386332092107,-3.731795052172122,-3.8143037140719533,-3.822468695225054,-3.7349163784634474,-3.9610363771924306,-3.944865120814761,-4.507578977846926,-4.148241538004308,-4.338011084978238,79
