C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,time
-4.149955017426204,-3.6987761112802415,-4.760930371097618,-4.435213139431822,-3.859238104755729,-3.839576829836898,-3.9060261250787636,-3.8389196833029593,-4.487833992715136,-3.862596992941348,-3.89107468267915,-4.496266773311823,-4.334529612648491,-4.080613253593006,-4.083123863151493,-4.072677950836903,-4.814687730694283,-3.9451876366992527,-3.9627504387323893,-4.608197108326366,-3.5867871003448553,-4.124699607650875,-4.753022164140178,23
-4.17196747183051,-3.689041154306688,-5.01355405452178,-4.636476955375919,-3.8356631356470903,-3.8280776394868177,-3.869260836920045,-3.829345504602557,-4.738788962036024,-3.8589331652128642,-3.885486255919215,-4.805754349304437,-4.4882161341755715,-4.047324267599536,-4.027617133091923,-4.062985736992617,-5.09134195003206,-3.921305296908555,-3.9305438882980255,-4.841832203466689,-3.5877432485260057,-4.084336985609433,-5.035525314133979,24
-4.195922201623432,-3.6784472305413494,-5.288468062953955,-4.855499343315082,-3.810008022205337,-3.815563814694084,-3.8292515527473214,-3.8189265454285906,-5.011887016885224,-3.854946058567161,-3.879404732680462,-5.142549652590514,-4.655463231131511,-4.011098018136055,-3.967212750380038,-4.052438327809128,-5.3924068357819905,-3.8953156918422076,-3.895495583413571,-5.09608215994292,-3.5887837627231387,-4.040412955740804,-5.342955212656642,25
-4.219876931416354,-3.667853306776011,-5.56338207138613,-5.074521731254246,-3.7843529087635837,-3.8030499899013495,-3.789242268574598,-3.8085075862546236,-5.2849850717344244,-3.8509589519214575,-3.87332320944171,-5.479344955876593,-4.822710328087451,-3.9748717686725747,-3.906808367668153,-4.041890918625638,-5.693471721531924,-3.8693260867758603,-3.860447278529117,-5.350332116419152,-3.5898242769202726,-3.9964889258721747,-5.650385111179307,26
-4.24188938582066,-3.658118349802457,-5.816005754810292,-5.2757855471983435,-3.7607779396549454,-3.7915507995512696,-3.7524769804158793,-3.7989334075542223,-5.535940041055311,-3.8472951241929736,-3.867734782681775,-5.788832531869207,-4.976396849614531,-3.941582782679106,-3.8513016376085836,-4.032198704781352,-5.9701259408697,-3.8454437469851626,-3.8282407280947535,-5.583967211559474,-3.5907804251014226,-3.9561263038307324,-5.932888261173106,27
-4.260017289447736,-3.650101326412471,-6.0240487882184235,-5.441532219152305,-3.7413632592125374,-3.7820808780864974,-3.7221996842851697,-3.7910487898009495,-5.74260883931957,-3.8442778542989275,-3.8631325488794754,-6.043704653274886,-5.1029622202838905,-3.9141683236256606,-3.8055902128536436,-4.024216881615468,-6.197958827383161,-3.8257759377457643,-3.801717686560572,-5.776372584027974,-3.5915678412506042,-3.9228864974436624,-6.165537914109175,28
-4.272318366908967,-3.6446612033978383,-6.165220846602515,-5.554003175121065,-3.7281890117694747,-3.7756548599496877,-3.7016543761964744,-3.785698513468372,-5.882848380998889,-3.8422304211565397,-3.8600096045136296,-6.216653592800171,-5.188845864666671,-3.8955656549822515,-3.7745717460556487,-4.01880064446719,-6.3525597146601545,-3.812429924333316,-3.783719908376663,-5.906933372488743,-3.5921021593518354,-3.90033091453815,-6.323407321458652,29
-4.276850342815735,-3.642656947550342,-6.217231604954548,-5.595439843109555,-3.723335341658873,-3.773287379583495,-3.6940850521637967,-3.783727359030054,-5.9345155805649545,-3.841476103683028,-3.858859046063055,-6.2803716231515905,-5.220487207334011,-3.8887120402188904,-3.763143889866914,-4.016805188675719,-6.40951793628852,-3.807512972023466,-3.7770891479931175,-5.955034715605867,-3.592299013389131,-3.8920209629413827,-6.381569734692669,30
-4.273064496365075,-3.6365006672515228,-6.145069639970421,-5.545110531198595,-3.7783497654278095,-3.7696380069629147,-3.76079278393226,-3.844816272610936,-5.867572599643994,-3.8350769815589416,-3.8497633988003273,-6.20903610889704,-5.175003606961925,-3.8822214214360575,-3.8200354534534733,-4.077513553236337,-6.409758447665755,-3.8651474320650867,-3.8295922972577205,-5.887388355754397,-3.592154676938141,-3.9467020639346915,-6.307838304077635,31
-4.262788627427566,-3.6197907635832984,-5.949201449299219,-5.408502398868845,-3.9276746299434935,-3.759732566992769,-3.9418566273038027,-4.0106290380447565,-5.685870222858528,-3.817707935793563,-3.825075213372923,-6.0154111416346865,-5.051548120237691,-3.8646040275969398,-3.9744554117598483,-4.242293399900872,-6.410411264261108,-4.021583823606627,-3.9721008452616413,-5.70377680758612,-3.591762906571169,-4.095122195202244,-6.107710135265398,32
-4.247645241624924,-3.595165642388021,-5.660553589362711,-5.207185151225004,-4.147732325019239,-3.7451350765104476,-4.208687554377656,-4.254984692368282,-5.418098299174683,-3.7921114472972164,-3.788692624322011,-5.730069084616483,-4.8696137187493465,-3.838641552465608,-4.202021666106086,-4.485126858143342,-6.41137330977005,-4.252121663773108,-4.182113442320052,-5.433191368180239,-3.5911855607672103,-4.313846599175479,-5.812784412805261,33
-4.229256844578858,-3.5652637095080415,-5.3100526165826665,-4.962728493371769,-4.414945240468359,-3.727409552353344,-4.532696537253049,-4.551702272618279,-5.0929466775585865,-3.7610299969802243,-3.7445137661887626,-5.38358230109438,-4.64869337408493,-3.8071156898061345,-4.478352117812232,-4.779996057437773,-6.412541507888051,-4.532060469689549,-4.437128738748122,-5.104623334615955,-3.590484498005261,-4.5794405182858355,-5.454660321246523,34
-4.20924594191108,-3.532723370785711,-4.928625087380854,-4.696702130413836,-4.705735766104164,-3.708120011358849,-4.88529454802921,-4.874600815831507,-4.739105206976364,-3.727206065752909,-3.6964367735143444,-5.006523154320328,-4.408280057832476,-3.77280813338259,-4.7790646681983295,-5.1008831272581805,-6.41381278231058,-4.836699758480969,-4.71464538486102,-4.74706400397247,-3.5897215767643154,-4.868469194964752,-5.064937045138485,35
-4.189235039243302,-3.50018303206338,-4.54719755817904,-4.430675767455904,-4.99652629173997,-3.688830470364354,-5.237892558805372,-5.197499359044738,-4.385263736394141,-3.693382134525594,-3.6483597808399257,-4.629464007546273,-4.1678667415800215,-3.7385005769590443,-5.079777218584429,-5.421770197078589,-6.41508405673311,-5.14133904727239,-4.992162030973919,-4.389504673328984,-3.5889586555233697,-5.1574978716436695,-4.675213769030447,36
-4.170846642197235,-3.4702810991834006,-4.196696585398995,-4.186219109602669,-5.263739207189089,-3.6711049462072505,-5.561901541680765,-5.494216939294734,-4.060112114778045,-3.662300684208602,-3.6041809227066763,-4.28297722402417,-3.9469463969156036,-3.7069747142995713,-5.356107670290575,-5.7166393963730195,-6.416252254851111,-5.4212778531888315,-5.247177327401989,-4.0609366397647,-3.5882575927614204,-5.423091790754027,-4.317089677471708,37
-4.155703256394593,-3.4456559779881233,-3.908048725462488,-3.9849018619588277,-5.483796902264835,-3.6565074557249297,-5.828732468754619,-5.73857259361826,-3.7923401910942007,-3.6367041957122552,-3.5677983336557655,-3.997635167005967,-3.76501199542726,-3.68101223916824,-5.583673924636812,-5.959472854615491,-6.417214300360053,-5.651815693355312,-5.4571899244604,-3.7903512003588196,-3.587680246957462,-5.641816194727261,-4.022163955011571,38
-4.145427387457084,-3.428946074319899,-3.7121805347912864,-3.8482937296290785,-5.633121766780518,-3.6466020157547834,-6.00979631212616,-5.90438535905208,-3.610637814308735,-3.6193351499468767,-3.543110148228361,-3.804010199743615,-3.6415565087030264,-3.6633948453291216,-5.738093882943187,-6.1242527012800245,-6.417867116955405,-5.808252084896853,-5.59969847246432,-3.606739652190543,-3.5872884765904893,-5.790236325994813,-3.8220357861993355,39
-4.141641541006424,-3.42278979402108,-3.6400185698071597,-3.797964417718118,-5.6881361905494545,-3.642952643134203,-6.076504043894623,-5.965474272632961,-3.5436948333877742,-3.61293602782279,-3.5340145009656334,-3.7326746854890644,-3.5960729083309406,-3.6569042265462888,-5.794985446529745,-6.184961065840642,-6.41810762833264,-5.865886544938472,-5.652201621728922,-3.539093292339073,-3.5871441401395,-5.844917426988121,-3.7483043555843016,40
-4.152113240337049,-3.4763084173678864,-3.707627932405025,-3.8469267139026613,-5.628901478523398,-3.643415602362644,-6.086789943340233,-5.900746280019043,-3.603187521121679,-3.6813996031505036,-3.5369016397126165,-3.731137235674339,-3.5949982442909447,-3.723654819884677,-5.798971178324207,-6.115912089829964,-6.345752395143396,-5.867744373120075,-5.594412541850543,-3.5422031029831436,-3.581633445931391,-5.788717787042006,-3.816768242838757,41
-4.180536424234461,-3.621573252166364,-3.8911390594563757,-3.9798243749749935,-5.468121545881243,-3.6446722059826975,-6.114708813264032,-5.725056014352691,-3.764667673542278,-3.867229307611443,-3.544738159168713,-3.7269641576057992,-3.5920812990395268,-3.9048350018031606,-5.809789593194889,-5.928493440658119,-6.14935961934402,-5.872787049612999,-5.437556467894941,-3.5506440175884775,-3.566675847366525,-5.636175907188263,-4.002598793957995,42
-4.222423221556963,-3.835647745553594,-4.1615765098478414,-4.175673559713168,-5.2311826977770135,-3.646524042896461,-6.155852411046473,-5.466144043897016,-4.002638424477899,-4.141083608922301,-3.556286714156646,-3.720814358346898,-3.5877826428795423,-4.1718373751567155,-5.825732520372735,-5.652297536615402,-5.859938686587042,-5.880218362339414,-5.206400148381421,-3.5630832601647593,-3.5446330705340907,-5.411377347403801,-4.2764543429758195,43
-4.2732857611628585,-4.095595344666656,-4.489964842466048,-4.413490426895235,-4.943471239364738,-3.648772702006031,-6.2058124940680095,-5.151750936915127,-4.2916029077568645,-4.47362097479977,-3.570309959499135,-3.7133467449610906,-3.5825628461138477,-4.496054542800316,-5.845091789088692,-5.316916795992106,-5.508498982525002,-5.88924209922149,-4.925710331829295,-3.578188054721673,-3.5178668415232783,-5.138407667665527,-4.608993223926033,44
-4.32863617191045,-4.378479496642637,-4.847328616197623,-4.672291135299249,-4.630373475798439,-3.651219772213504,-6.260180819709092,-4.809617261670129,-4.606064257207503,-4.835499872960543,-3.5855705500189026,-3.7052202245118284,-3.576882479045297,-4.848879107588939,-5.866159228573704,-4.951943637078519,-5.1260498928104274,-5.899062048181395,-4.620253766757862,-3.594625625268902,-3.488738886423276,-4.841352427950347,-4.970873770842441,45
-4.383986582658041,-4.661363648618616,-5.204692389929199,-4.931091843703264,-4.31727571223214,-3.6536668424209777,-6.314549145350175,-4.467483586425132,-4.920525606658142,-5.1973787711213175,-3.6008311405386704,-3.697093704062567,-3.571202111976747,-5.201703672377562,-5.887226668058716,-4.5869704781649325,-4.743600803095854,-5.9088819971413,-4.314797201686428,-3.6110631958161314,-3.4596109313232732,-4.544297188235166,-5.332754317758849,46
-4.434849122263937,-4.921311247731681,-5.533080722547407,-5.168908710885332,-4.029564253819863,-3.655915501530547,-6.364509228371711,-4.15309047944324,-5.209490089937111,-5.5299161369987875,-3.6148543858811597,-3.689626090676759,-3.565982315211052,-5.525920840021165,-5.906585936774672,-4.251589737541633,-4.39216109903381,-5.917905734023375,-4.034107385134298,-3.626167990373045,-3.432844702312461,-4.271327508496891,-5.6652931987090644,47
-4.476735919586438,-5.1353857411189106,-5.803518172938871,-5.364757895623506,-3.7926254057156332,-3.6577673384443106,-6.405652826154151,-3.894178508987565,-5.447460840872729,-5.803770438309645,-3.626402940869092,-3.683476291417858,-3.561683659051068,-5.792923213374719,-5.922528863952518,-3.975393833498916,-4.102740166276834,-5.92533704674979,-3.8029510656207797,-3.638607232949327,-3.410801925480026,-4.046528948712428,-5.939148747726888,48
-4.50515910348385,-5.280650575917385,-5.98702929999022,-5.497655556695837,-3.6318454730734806,-3.659023942064364,-6.4335716960779505,-3.718488243321216,-5.608940993293328,-5.989600142770582,-3.6342394603251886,-3.679303213349318,-3.55876671379965,-5.9741033952932,-5.9333472788232005,-3.787975184327075,-3.9063473904774586,-5.930379723242714,-3.6460949916651795,-3.647048147554661,-3.3958443269151606,-3.8939870688586877,-6.1249792988461245,49
-4.515630802814475,-5.334169199264193,-6.0546386625880855,-5.54661785288038,-3.572610761047424,-3.659486901292805,-6.443857595523561,-3.6537602507072977,-5.668433681027232,-6.058063718098296,-3.6371265990721717,-3.677765763534593,-3.557692049759654,-6.040853988631588,-5.937333010617662,-3.7189262083163963,-3.833992157288215,-5.9322375514243175,-3.5883059117868004,-3.650157958198731,-3.3903336327070517,-3.8377874289125726,-6.19344318610058,50
-4.497402201217317,-5.343024590395696,-5.9885023251959595,-5.553268094150283,-3.6415553845456055,-3.734477563669261,-6.367092762478347,-3.6543930220014103,-5.61022512986172,-5.9900747354151145,-3.6415749340035606,-3.678039524824782,-3.563031520658932,-5.976410544496348,-5.87009582227247,-3.71714187618667,-3.8325805615681254,-5.861465714753583,-3.590034612145516,-3.650268691574521,-3.393486384539744,-3.839263389516068,-6.12151865978661,51
-4.447924568310744,-5.367060652038345,-5.808989409417334,-5.571318749025733,-3.828690791183524,-3.9380236472624963,-6.158731072784198,-3.6561105440854296,-5.4522304909839026,-5.805533210989336,-3.653648985960187,-3.6787825911838667,-3.577524370242686,-5.801492624700696,-5.6875948824783755,-3.7122986889774126,-3.8287490874707384,-5.669370729504448,-3.594726798833456,-3.6505692535945222,-3.402043853799907,-3.8432695682969844,-5.9262949455058385,52
-4.375010161922111,-5.402482216564356,-5.544444059848836,-5.597919714105344,-4.104469285176247,-4.237986296768317,-5.851671740603347,-3.6586416292618797,-5.2193962863218575,-5.533577280256612,-3.6714423256857422,-3.679877636344623,-3.5988822538397978,-5.543718848159737,-5.418646129097607,-3.705161360458508,-3.8231027045903785,-5.386283382821514,-3.601641600268317,-3.651012187097682,-3.414654861130675,-3.849173410710967,-5.638596840249965,53
-4.286471239878769,-5.44549411634594,-5.223210421087083,-5.630220885987729,-4.439343170738841,-4.6022266568825305,-5.478813980098025,-3.661715089833284,-4.9366690378036555,-5.203345078652587,-3.693048523923916,-3.6812073340398275,-3.6248168267791474,-5.2307078337885695,-5.092065499992387,-3.6964946043998372,-3.81624638252137,-5.042534461849376,-3.61003814486779,-3.651550034922947,-3.429968227175179,-3.8563423622136597,-5.289249141010687,54
-4.190120060008075,-5.492301183755311,-4.873632637728709,-5.6653721612715,-4.8037647520863676,-4.998605872300936,-5.073057005430471,-3.6650597381021637,-4.62899526735738,-4.843974741612916,-3.716561151418399,-3.682654358002255,-3.6530397443896163,-4.890078200502301,-4.736668933024942,-3.687063134571284,-3.808785090858037,-4.668454753732641,-3.61917556104957,-3.652135339909265,-3.44663277257655,-3.864143868260707,-4.909076644779711,55
-4.093768880137381,-5.5391082511646825,-4.524054854370331,-5.700523436555272,-5.168186333433897,-5.394985087719345,-4.667300030762915,-3.6684043863710443,-4.321321496911102,-4.484604404573242,-3.7400737789128833,-3.684101381964683,-3.6812626620000852,-4.5494485672160305,-4.381272366057495,-3.677631664742731,-3.8013237991947046,-4.294375045615903,-3.6283129772313503,-3.6527206448955836,-3.463297317977922,-3.8719453743077556,-4.528904148548731,56
-4.00522995809404,-5.582120150946266,-4.202821215608582,-5.732824608437656,-5.503060218996488,-5.759225447833556,-4.294442270257596,-3.6714778469424476,-4.038594248392903,-4.15437220296922,-3.761679977151057,-3.6854310796598875,-3.707197234939435,-4.2364375528448655,-4.054691736952277,-3.6689649086840603,-3.7944674771256963,-3.9506261246437684,-3.6367095218308236,-3.6532584927208487,-3.478610684022425,-3.8791143258104475,-4.179556449309457,57
-3.9323155517054054,-5.617541715472276,-3.9382758660400805,-5.759425573517267,-5.778838712989212,-6.059188097339377,-3.987382938076742,-3.6740089321188973,-3.8057600437308556,-3.882416272236493,-3.7794733168766115,-3.6865261248206433,-3.728555118536546,-3.978663776303903,-3.785742983571506,-3.661827580165155,-3.7888210942453364,-3.6675387779608313,-3.6436243232656835,-3.653701426224008,-3.491221691353193,-3.8850181682244296,-3.8918583440535808,58
-3.882837918798833,-5.641577777114927,-3.7587629502614566,-5.777476228392717,-5.9659741196271305,-6.262734180932612,-3.779021248382594,-3.6757264542029175,-3.6477654048530392,-3.697874747810716,-3.791547368833238,-3.687269191179728,-3.7430479681203,-3.803745856508253,-3.6032420437774135,-3.6569843929558985,-3.7849896201479494,-3.4754437927116975,-3.648316509953625,-3.6540019882440093,-3.499779160613356,-3.8890243470053463,-3.69663462977281,59
-3.8646093172016744,-5.650433168246429,-3.692626612869332,-5.78412646966262,-6.034918743125311,-6.337724843309067,-3.702256415337381,-3.6763592254970296,-3.5895568536875277,-3.6298857651275354,-3.795995703764627,-3.6875429524699173,-3.748387439019578,-3.739302412373013,-3.5360048554322216,-3.655200060826172,-3.783578024427859,-3.404671956040964,-3.65004521031234,-3.654112721619799,-3.5029319124460483,-3.890500307608842,-3.624710103458842,60
-3.872623173202158,-5.594037830359362,-3.749194809479704,-5.731706490669444,-5.9705938984873574,-6.262466369233,-3.7063106471168394,-3.677826051349139,-3.5962947832677337,-3.635320461831799,-3.847633479256369,-3.6929349018365567,-3.7836833877977716,-3.792176933682958,-3.5843516722117044,-3.711308383868342,-3.8267014555306202,-3.4466868668482595,-3.696999145503546,-3.673335263156469,-3.504249072084985,-3.8960741235060596,-3.6595494240113413,61
-3.8943750680606115,-5.44096477038018,-3.9027370574221405,-5.589423690545107,-5.795997891612912,-6.058193368169392,-3.717314990518224,-3.6818074358048642,-3.6145834492711497,-3.6500717814576573,-3.9877931555910937,-3.7075701929745772,-3.8794866773385817,-3.935693491524235,-3.715578746327441,-3.86360240355423,-3.9437507685238264,-3.5607273390394876,-3.8244455410225324,-3.7255107330417143,-3.5078242196763822,-3.911203052369935,-3.754113294082409,62
-3.9264304920625444,-5.215383418831912,-4.129009843863628,-5.379743774572402,-5.538698513061097,-5.757159471865125,-3.7335319176360553,-3.6876747392133016,-3.641535167591973,-3.671810568274712,-4.1943442575580585,-3.729137990441134,-4.020670472451355,-4.147191576764014,-3.9089660134453705,-4.088035695722908,-4.116244492934868,-3.7287869822686672,-4.012261281787356,-3.802400899188393,-3.5130928582321257,-3.933498315958805,-3.8934705762924047,63
-3.9653549354934627,-4.94146320623759,-4.403769655971146,-5.125132448034121,-5.226263553391041,-5.391618312067092,-3.7532239005648513,-3.6947993219235475,-3.674262254124402,-3.6982076665525643,-4.445156309946515,-3.7553274587933823,-4.192107937945436,-4.404010680269459,-4.143793409231426,-4.360561836213444,-4.3257011582911336,-3.932859406189813,-4.240323252716069,-3.8957675295093592,-3.5194904907641016,-3.960571136031005,-4.062690133261685,64
-4.0077138886388735,-4.643373563120239,-4.70277298091168,-4.848055416213048,-4.88626080316186,-4.993823520522172,-3.774653411399128,-3.7025525442846967,-3.7098770247626334,-3.726933920560815,-4.718098837545716,-3.7838277625884755,-4.378672238630171,-4.683490292907735,-4.399340869351545,-4.657134400864909,-4.553639294120009,-4.154938220456941,-4.488508338726726,-3.9973723919174695,-3.526452620284192,-3.9900327343448683,-4.246840827610606,65
-4.050072841784284,-4.345283920002886,-5.001776305852216,-4.570978384391973,-4.546258052932677,-4.59602872897725,-3.7960829222334054,-3.7103057666458463,-3.7454917954008646,-3.7556601745690656,-4.99104136514492,-3.8123280663835692,-4.565236539314907,-4.962969905546015,-4.654888329471666,-4.9537069655163775,-4.781577429948886,-4.377017034724072,-4.7366934247373855,-4.098977254325581,-3.5334147498042823,-4.0194943326587325,-4.43099152195953,66
-4.088997285215203,-4.071363707408564,-5.2765361179597345,-4.3163670578536895,-4.233823093262619,-4.230487569179216,-3.8157749051622,-3.717430349356092,-3.7782188819332934,-3.782057272846918,-5.241853417533376,-3.838517534735817,-4.736674004808988,-5.219789009051459,-4.88971572525772,-5.226233106006913,-4.9910340953051495,-4.581089458645216,-4.964755395666098,-4.192343884646546,-3.5398123823362573,-4.0465671527309315,-4.60021107892881,67
-4.1210527092171345,-3.8457823558602957,-5.5028089044012205,-4.106687141880985,-3.9765237147108046,-3.92945367287495,-3.831991832280031,-3.723297652764529,-3.8051706002541166,-3.803796059663972,-5.44840451950034,-3.860085332202374,-4.8778577999217605,-5.431287094291237,-5.08310299237565,-5.450666398175591,-5.163527819716191,-4.749149101874396,-5.152571136430921,-4.269234050793225,-3.545081020892001,-4.068862416319801,-4.739568361138805,68
-4.142804604075589,-3.692709295881116,-5.656351152343657,-3.964404341756651,-3.801927707836361,-3.725180671811344,-3.8429961756814164,-3.7272790372202547,-3.823459266257533,-3.8185473792898303,-5.5885641958350645,-3.8747206233403944,-4.973661089462571,-5.574803652132514,-5.214330066491386,-5.602960417861477,-5.280577132709397,-4.863189574065624,-5.280017531949906,-4.32140952067847,-3.548656168483399,-4.083991345183677,-4.834132231209873,69
-4.150818460076072,-3.6363139579940493,-5.712919348954028,-3.911984362763475,-3.737602863198408,-3.649922197735278,-3.8470504074608742,-3.7287458630723638,-3.8301971958377385,-3.823982075994094,-5.640201971326805,-3.880112572707034,-5.008957038240763,-5.627678173442458,-5.262676883270868,-5.659068740903646,-5.3237005638121575,-4.905204484872918,-5.326971467141112,-4.34063206221514,-3.549973328122335,-4.089565161080895,-4.868971551762372,70
-4.146983863998125,-3.634727824659724,-5.696663973626343,-3.9093278480236013,-3.735006228443489,-3.6484502976876163,-3.8439065127834424,-3.726984154193703,-3.8274689728048177,-3.821747026008516,-5.624709307995714,-3.8773750404146603,-4.9987052476317135,-5.61291931045031,-5.251033770941829,-5.644281213531127,-5.312612635664934,-4.9129113300651825,-5.3324246011424625,-4.353186733377909,-3.5693036207706315,-4.105893635795741,-4.880522936606085,71
-4.136008985568143,-3.6301882016683784,-5.650139968378142,-3.9017247196301694,-3.727574480696651,-3.64423761824086,-3.83490846939631,-3.7219420218858126,-3.8196606103312853,-3.815350158808413,-5.580368237082591,-3.8695400341985575,-4.969363915888571,-5.570678426714161,-5.217710380482855,-5.6019582903615035,-5.280878220622879,-4.934968852512009,-5.348031846732537,-4.389119068085142,-3.6246282514536854,-4.152626856531337,-4.913583796676021,72
-4.118687189491904,-3.623023254537459,-5.5767105143117055,-3.8897246013224627,-3.7158448547347738,-3.637588690439353,-3.8207067382672215,-3.7139839576408282,-3.807336568354987,-3.8052538985287327,-5.5103841372076605,-3.85717394005025,-4.923054103137346,-5.504009080094455,-5.16511563168616,-5.535159459816675,-5.2307913727854185,-4.969782532518445,-5.372664969290364,-4.445831548165233,-3.711947849278747,-4.226386518174266,-4.965764190280378,73
