C1,C2,C3,C4,C5,C6,C7,time
-6.503108853173789,-6.935609993189365,-6.88993555419769,-6.829074333256782,-7.000000000000004,-7,-6.877434945074539,10
-6.384538273057263,-6.782228311571889,-6.70929581973341,-6.670253167820811,-6.808298961769897,-6.895879258522304,-6.681931245039311,11
-6.221503725397042,-6.571328499347863,-6.4609161848450265,-6.451874065346353,-6.5447100342035,-6.752713238990471,-6.413113657490855,12
-6.0251212020790454,-6.31729008916892,-6.161731624638563,-6.188826510093028,-6.227205189634884,-6.580263260918035,-6.089310654307475,13
-5.806506694989203,-6.0344926136867025,-5.828677114220049,-5.895999986320458,-5.873756400398125,-6.388290643818534,-5.7288507073674815,14
-5.5767761960134346,-5.737315605552846,-5.478687628695507,-5.588283978288265,-5.502335638827291,-6.1865567072054954,-5.350062288549177,15
-5.347045697037666,-5.44013859741899,-5.128698143170965,-5.280567970256074,-5.130914877256458,-5.984822770592458,-4.97127386973087,16
-5.128431189947824,-5.157341121936772,-4.7956436327524505,-4.987741446483504,-4.777466088019698,-5.792850153492956,-4.610813922790868,17
-4.932048666629829,-4.9033027117578305,-4.4964590725459885,-4.724693891230179,-4.459961243451082,-5.620400175420521,-4.287010919607478,18
-4.769014118969606,-4.692402899533803,-4.248079437657604,-4.50631478875572,-4.196372315884685,-5.477234155888689,-4.0181933320590035,19
-4.6504435388530805,-4.5390212179163285,-4.067439703193324,-4.34749362331975,-4.004671277654578,-5.373113414410991,-3.822689632023753,20
-4.563487868890741,-4.427124531313433,-3.9345296921737356,-4.231118644613648,-3.8643052787525765,-5.299796734554691,-3.679760440030672,21
-4.4875011140571965,-4.33055155090078,-3.81753267218603,-4.129629086271225,-3.7421244192190293,-5.241799076186113,-3.5557870946657824,22
-4.42190385978455,-4.248489579481455,-3.71567378518614,-4.042240908465744,-3.6372050964608027,-5.198016023267386,-3.4497791448930064,23
-4.366116691504904,-4.180125919858545,-3.6281781731300002,-3.9681700713704684,-3.5486237078847633,-5.167343159760641,-3.3607461396762637,24
-4.319560194650364,-4.124647874835141,-3.554270977973544,-3.9066325351586646,-3.4754566508977813,-5.148676069628009,-3.287697627979479,25
-4.281654954653032,-4.0812427472143264,-3.4931773416727054,-3.856844260003593,-3.416780322906721,-5.140910336831619,-3.2296431587665713,26
-4.251821556945012,-4.0490978397991935,-3.444122406183417,-3.81802120607852,-3.371671121318453,-5.142941545333602,-3.1855922810014636,27
-4.229480586958409,-4.027400455392828,-3.4063313134616133,-3.789379333556709,-3.3392054435398437,-5.153665279096089,-3.154554543648077,28
-4.214052630125323,-4.015337896798316,-3.3790292054632274,-3.7701346026114244,-3.31845968697776,-5.1719771220812065,-3.1355394956703324,29
-4.20495827187786,-4.012097466818748,-3.3614412241441936,-3.75950297341593,-3.3085102490390703,-5.1967726582510885,-3.127556686032153,30
-4.201618097648123,-4.016866468257212,-3.352792511460445,-3.75670040614349,-3.308433527130642,-5.226947471567865,-3.1296156636974595,31
-4.2034526928682165,-4.028832203916791,-3.3523082093679153,-3.760942860967368,-3.317305918659342,-5.261397145993663,-3.1407259776301735,32
-4.209882642970244,-4.04718197660058,-3.359213459822539,-3.77144629806083,-3.3342038210320406,-5.299017265490619,-3.1598971767942174,33
-4.220328533386306,-4.071103089111662,-3.3727334047802486,-3.787426677597137,-3.358203631655602,-5.3387034140208565,-3.186138810153512,34
-4.234210949548508,-4.099782844253124,-3.3920931861969783,-3.808099959749554,-3.388381747936896,-5.379351175546509,-3.2184604266719785,35
-4.250950476888956,-4.132408544828057,-3.416517946028662,-3.832682104691346,-3.423814567282789,-5.419856134029707,-3.25587157531354,36
