ID,rank,mean,variable,value,average,cluster
15038,393,1.2158501383307432e-4,1,6.107252860399736e-6,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,2,5.197600787476501e-5,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,1,1.1196630244066182e-4,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,6,6.053569385347212e-4,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,6,6.436429754857787e-4,2.2633515652035735e-6,2
15038,393,1.2158501383307432e-4,3,2.0510662160063978e-7,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,8,0,2.2633515652035735e-6,2
15514,621,0.00117936132320581,8,3.98349875475829e-7,2.2633515652035735e-6,2
15038,393,1.2158501383307432e-4,8,0,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,8,1.991749377379145e-7,2.2633515652035735e-6,2
15038,393,1.2158501383307432e-4,6,5.966058443744795e-4,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,4,4.181599332114955e-7,2.2633515652035735e-6,2
15038,393,1.2158501383307432e-4,4,2.0907996660574775e-7,2.2633515652035735e-6,2
15571,649,0.01513985461074792,1,3.996857705306049e-4,2.2633515652035735e-6,2
15038,393,1.2158501383307432e-4,2,4.797785342286001e-6,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,1,1.1535922069643944e-5,2.2633515652035735e-6,2
15572,650,0.02287754555771811,6,0.0914419330991978,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,2,2.1230200139615553e-4,2.2633515652035735e-6,2
15583,659,0.04169067609424028,1,0,2.2633515652035735e-6,2
15357,516,1.889211944876791e-4,3,1.4562570133645424e-5,2.2633515652035735e-6,2
15514,621,0.00117936132320581,4,2.0907996660574775e-7,2.2633515652035735e-6,2
14669,289,8.49446870268265e-5,1,1.3571673023110524e-6,2.2633515652035735e-6,2
15514,621,0.00117936132320581,6,0.00684773118038914,2.2633515652035735e-6,2
15572,650,0.02287754555771811,4,0,2.2633515652035735e-6,2
15568,647,0.00792591269499066,1,0.00211740718615562,2.2633515652035735e-6,2
15571,649,0.01513985461074792,6,0.09030910396015451,2.2633515652035735e-6,2
15583,659,0.04169067609424028,3,9.229797972028787e-6,2.2633515652035735e-6,2
15572,650,0.02287754555771811,1,0,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,3,3.897025810412156e-6,2.2633515652035735e-6,2
15344,511,1.4225022123566755e-4,4,0,2.2633515652035735e-6,2
15505,613,1.6275408555560086e-4,1,3.8453073565479815e-6,2.2633515652035735e-6,2
15571,649,0.01513985461074792,2,1.1834537177638802e-4,2.2633515652035735e-6,2
15572,650,0.02287754555771811,2,5.617407004926526e-5,2.2633515652035735e-6,2
15506,614,2.0094911883995447e-4,1,7.44180070767227e-5,2.2633515652035735e-6,2
15506,614,2.0094911883995447e-4,8,3.98349875475829e-7,2.2633515652035735e-6,2
15572,650,0.02287754555771811,3,4.307239053613435e-6,2.2633515652035735e-6,2
15568,647,0.00792591269499066,4,3.5543594322977114e-6,2.2633515652035735e-6,2
15583,659,0.04169067609424028,2,1.819160275616775e-4,2.2633515652035735e-6,2
15571,649,0.01513985461074792,4,2.0907996660574775e-7,2.2633515652035735e-6,2
15505,613,1.6275408555560086e-4,2,4.198062174500251e-6,2.2633515652035735e-6,2
15506,614,2.0094911883995447e-4,2,2.8386896608525505e-5,2.2633515652035735e-6,2
15514,621,0.00117936132320581,1,1.422763721922753e-4,2.2633515652035735e-6,2
15568,647,0.00792591269499066,2,0.00147012139196546,2.2633515652035735e-6,2
15505,613,1.6275408555560086e-4,4,0,2.2633515652035735e-6,2
15506,614,2.0094911883995447e-4,6,0.00110023131329639,2.2633515652035735e-6,2
15568,647,0.00792591269499066,3,1.1096268228594612e-4,2.2633515652035735e-6,2
15505,613,1.6275408555560086e-4,8,0,2.2633515652035735e-6,2
15571,649,0.01513985461074792,3,7.999158242424951e-6,2.2633515652035735e-6,2
15568,647,0.00792591269499066,6,0.04384845117666118,2.2633515652035735e-6,2
15506,614,2.0094911883995447e-4,4,2.0907996660574775e-7,2.2633515652035735e-6,2
