C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.646645687762489,-3.8590328797748286,-3.1094011296238526,-3.734938788787552,-4.071973752880661,-3.9374187269310386,-4.24393251508319,-3.9394432357266096,-4.204952222138301,-3.886323033397352,-4.234267808285968,-4.267318034908341,10
-4.6475528772025285,-3.8604805031620675,-3.1103830278058746,-3.7371552400041885,-4.072905091679819,-3.936407632571591,-4.242773717577475,-3.9396433008057117,-4.203766235648411,-3.888550598189494,-4.232912282883772,-4.270224465509579,11
-4.650015248539776,-3.864409766641716,-3.113048180014221,-3.7431713218779166,-4.075433011277534,-3.9336632335959494,-4.239628410061963,-3.9401863345918455,-4.200547129461567,-3.8945968454824498,-4.2292329996492395,-4.2781133485700815,12
-4.653644006299931,-3.8702002601906704,-3.116975772742309,-3.7520371267444625,-4.079158366474167,-3.9296188561581604,-4.234993220039103,-3.940986594908253,-4.195803183502006,-3.9035071046510166,-4.223810898040454,-4.289739070975031,13
-4.658050355008692,-3.8772315737858305,-3.12174499248356,-3.7628027469395553,-4.083682012070078,-3.924707826412274,-4.2293647750113434,-3.9419583395781768,-4.1900426776939685,-3.914326705069991,-4.217226917515501,-4.303856019609615,14
-4.662845499191754,-3.8848832974040928,-3.126935025731391,-3.77451827479892,-4.088604802865628,-3.919363470512339,-4.223239702481135,-3.9430158264248583,-4.1837738919616925,-3.926100976114168,-4.210061997532463,-4.3192185813590145,15
-4.667640643374816,-3.892535021022355,-3.1321250589792218,-3.786233802658285,-4.093527593661179,-3.9140191146124037,-4.217114629950927,-3.9440733132715398,-4.177505106229416,-3.9378752471583454,-4.202897077549426,-4.334581143108414,16
-4.672046992083576,-3.899566334617515,-3.1368942787204728,-3.796999422853377,-4.09805123925709,-3.9091080848665176,-4.211486184923168,-3.9450450579414635,-4.171744600421379,-3.94869484757732,-4.196313097024473,-4.348698091742998,17
-4.675675749843731,-3.905356828166471,-3.140821871448561,-3.805865227719924,-4.101776594453723,-3.905063707428729,-4.206850994900307,-3.9458453182578714,-4.167000654461819,-3.957605106745887,-4.190890995415688,-4.360323814147948,18
-4.678138121180979,-3.9092860916461185,-3.143487023656907,-3.8118813095936517,-4.104304514051438,-3.9023193084530865,-4.2037056873847956,-3.946388352044005,-4.163781548274974,-3.9636513540388427,-4.1872117121811545,-4.368212697208451,19
-4.679045310621018,-3.9107337150333574,-3.144468921838929,-3.814097760810288,-4.105235852850596,-3.901308214093639,-4.20254688987908,-3.9465884171231065,-4.162595561785084,-3.965878918830984,-4.185856186778959,-4.371119127809688,20
-4.728892455371287,-3.972640690680482,-3.131366922499087,-3.881117626665239,-4.085858007054343,-3.9567119758520364,-4.261910752766079,-3.9095812003436623,-4.223220251020464,-4.030199465920147,-4.246432536690334,-4.34084797687584,21
-4.864191848264875,-4.140673910294105,-3.095804352862374,-4.063028691128677,-4.033260997035941,-4.107093614910544,-4.423041237745075,-3.8091330405137422,-4.387772978945068,-4.204783808019303,-4.410854057878355,-4.258683424341106,22
-5.0635804272659515,-4.388301812882601,-3.043396355503008,-4.331108154548481,-3.9557496138509296,-4.328708661944132,-4.660496689293068,-3.6611041733959664,-4.630271735886589,-4.462065996375954,-4.653159457523858,-4.13759882060571,23
-5.305695130338689,-4.688992837454348,-2.979758072995206,-4.65663321727253,-3.8616286485548432,-4.597812647627777,-4.948835451887062,-3.481354834752951,-4.924734512172723,-4.774480082237604,-4.947387442807686,-3.990567516069871,24
-5.569172895447254,-5.016215423017718,-2.9105046479131857,-5.010881079648698,-3.75920289220322,-4.890661102636448,-5.262615870004053,-3.285745260347318,-5.245179298131161,-5.114460116851749,-5.267576720910672,-3.830562861133812,25
-5.83265066055582,-5.3434380085810895,-2.8412512228311657,-5.365128942024867,-3.6567771358515966,-5.18350955764512,-5.576396288121046,-3.0901356859416844,-5.565624084089599,-5.454440151465895,-5.587765999013658,-3.670558206197752,26
-6.074765363628556,-5.6441290331528355,-2.7776129403233636,-5.6906540047489145,-3.56265617055551,-5.452613543328765,-5.86473505071504,-2.9103863472986697,-5.860086860375733,-5.766854237327544,-5.881993984297485,-3.5235269016619135,27
-6.274153942629631,-5.8917569357413315,-2.7252049429639964,-5.958733468168717,-3.485144787370498,-5.674228590362352,-6.102190502263032,-2.7623574801808934,-6.102585617317253,-6.024136425684194,-6.1242993839429865,-3.4024422979265174,28
-6.40945333552322,-6.059790155354954,-2.6896423733272834,-6.140644532632156,-3.4325477773520965,-5.82461022942086,-6.263320987242029,-2.661909320350973,-6.267138345241857,-6.1987207677833505,-6.288720905131009,-3.3202777453917838,29
-6.459300480273489,-6.121697131002079,-2.676540373987442,-6.207664398487107,-3.413169931555844,-5.880013991179257,-6.322684850129027,-2.624902103571529,-6.327763034477237,-6.263041314872513,-6.349297255042384,-3.290006594457935,30
-6.46408263113507,-6.075570438757487,-2.7807712196248002,-6.2261869820008124,-3.490354194551709,-5.86724627725809,-6.2200659878914655,-2.7321016185097857,-6.33219114523688,-6.2478218307185305,-6.363834891649434,-3.385975983526561,31
-6.4770627549022155,-5.950369416950738,-3.0636835149261996,-6.27646256582373,-3.699854336969056,-5.832591053757781,-5.941529076103795,-3.0230717304850527,-6.344210303013054,-6.206511802300577,-6.403294191011428,-3.646464325284258,32
-6.496191358348535,-5.765862647972371,-3.4806068974756315,-6.350552899878554,-4.0085913889525155,-5.781520198073115,-5.531053627153545,-3.451869790238078,-6.361922746051626,-6.145633865684646,-6.4614447374396295,-4.03034188155876,33
-6.51941894824764,-5.541818714212926,-3.9868710048570843,-6.440519734087986,-4.383486380646716,-5.719505587598879,-5.032619153428243,-3.972553148509609,-6.383430712598464,-6.07171065693673,-6.532056115245303,-4.496478914177798,34
-6.544696031373134,-5.298006198062943,-4.537805474654544,-6.538424818374718,-4.791460342196285,-5.6520190997298565,-4.490205167315414,-4.539179156040389,-6.4068364408994345,-5.9912648121228225,-6.608897908739712,-5.003745684969102,35
-6.569973114498629,-5.054193681912958,-5.088739944452008,-6.636329902661451,-5.199434303745857,-5.584532611860833,-3.947791181202585,-5.105805163571173,-6.430242169200405,-5.910818967308915,-6.685739702234121,-5.511012455760409,36
-6.593200704397733,-4.830149748153514,-5.59500405183346,-6.726296736870882,-5.574329295440057,-5.522518001386597,-3.449356707477283,-5.626488521842703,-6.451750135747243,-5.836895758560998,-6.756351080039795,-5.977149488379447,37
-6.612329307844054,-4.645642979175148,-6.011927434382891,-6.800387070925708,-5.883066347423516,-5.471447145701932,-3.038881258527033,-6.055286581595729,-6.469462578785816,-5.776017821945068,-6.814501626467996,-6.361027044653949,38
-6.6253094316112,-4.520441957368399,-6.2948397296842895,-6.850662654748624,-6.092566489840863,-5.436791922201622,-2.7603443467393642,-6.346256693570995,-6.481481736561989,-5.7347077935271145,-6.853960925829989,-6.621515386411645,39
-6.6300915824727795,-4.474315265123807,-6.399070575321646,-6.86918523826233,-6.169750752836727,-5.424024208280456,-2.6577254845018023,-6.45345620850925,-6.485909847321632,-5.719488309373132,-6.86849856243704,-6.71748477548027,40
-6.6099014311659126,-4.51462349285108,-6.364384227196892,-6.813265190188112,-6.173200912699662,-5.422523378219816,-2.7708582733307443,-6.450334460841302,-6.487252858528982,-5.735280151124797,-6.87079542179523,-6.7080966912518,41
-6.555099591904414,-4.624031539539395,-6.270235568001127,-6.661482202558089,-6.182565632327629,-5.418449696626652,-3.0779329858664473,-6.4418611457425845,-6.490898174663217,-5.778143721593603,-6.877029754338887,-6.682614748345952,42
-6.474338986676942,-4.785264450448489,-6.131490175502103,-6.437802010261214,-6.19636627177937,-5.412446376384094,-3.53046414118222,-6.42937415507079,-6.496270219492617,-5.841311088600265,-6.886217191771646,-6.645062411432073,43
-6.376272537472159,-4.981047270838102,-5.963013627467579,-6.16619034818644,-6.213124191113629,-5.405156630375274,-4.079966258351369,-6.414211380683614,-6.50279341678546,-5.918014319965497,-6.897373365797139,-6.599463145179506,44
-6.269553166278716,-5.194105045967976,-5.779671501665301,-5.870612951222714,-6.231360750389143,-5.397223671483323,-4.677953856447207,-6.397710714438743,-6.509892190310024,-6.001485483510013,-6.909513908118998,-6.549840414257593,45
-6.162833795085274,-5.407162821097849,-5.596329375863023,-5.5750355542589896,-6.249597309664658,-5.389290712591371,-5.2759414545430445,-6.381210048193874,-6.516990963834589,-6.084956647054531,-6.921654450440858,-6.5002176833356815,46
-6.0647673458804885,-5.602945641487464,-5.427852827828497,-5.303423892184213,-6.266355228998916,-5.382000966582551,-5.825443571712197,-6.366047273806696,-6.523514161127432,-6.161659878419762,-6.9328106244663505,-6.454618417083113,47
-5.984006740653017,-5.764178552396558,-5.289107435329474,-5.079743699887337,-6.280155868450657,-5.375997646339991,-6.27797472702797,-6.353560283134902,-6.528886205956831,-6.2248272454264235,-6.94199806189911,-6.417066080169233,48
-5.92920490139152,-5.873586599084871,-5.194958776133711,-4.927960712257317,-6.289520588078624,-5.371923964746828,-6.585049439563669,-6.345086968036185,-6.532531522091066,-6.26769081589523,-6.948232394442767,-6.391584137263386,49
-5.909014750084653,-5.913894826812144,-5.160272428008955,-4.872040664183099,-6.292970747941559,-5.370423134686188,-6.698182228392611,-6.341965220368237,-6.533874533298416,-6.2834826576468945,-6.950529253800957,-6.382196053034916,50
-5.930085620401251,-5.930738779381777,-5.109450529804249,-4.832240515091595,-6.300419467306399,-5.33762489984529,-6.696093644952673,-6.348692507641642,-6.531725455379031,-6.2094958471333985,-6.8238662590218215,-6.291251194362849,51
