C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-3.6731042062414794,-3.862179376026892,-3.913766922599944,-3.7426348532665603,-3.960633980658141,-3.631663722591731,-3.8061248579067324,-3.9030159848609784,-3.4589794059141754,-4.054378587095728,-3.8395065679211586,-4.153038287774983,10
-3.671659449728241,-3.862291035331099,-3.914273230036839,-3.743555713773787,-3.9597595698267205,-3.6332545502809723,-3.8126693835666874,-3.9030668167884497,-3.4594201112933667,-4.056461249000688,-3.8400257122629218,-4.152427339395034,11
-3.667737967763736,-3.862594110585374,-3.91564749307984,-3.7460551922934013,-3.957386168998579,-3.6375725111517707,-3.83043309607228,-3.9032047891630146,-3.460616311608313,-4.0621141884570084,-3.8414348183334215,-4.150769050935173,12
-3.6619589417107816,-3.8630407478021995,-3.91767272282742,-3.749738634322307,-3.953888525672896,-3.6439358219087357,-3.8566111987121,-3.9034081168728982,-3.462379133125076,-4.070444836076847,-3.843511395700473,-4.148325257415377,13
-3.654941552932194,-3.8635830929940598,-3.9201319303780533,-3.7542113853574066,-3.949641387348853,-3.6516626992564793,-3.8883988947747397,-3.90365501480633,-3.464519702109717,-4.080560622472367,-3.8460329539318936,-4.145357793855625,14
-3.6473049827907893,-3.8641732921734375,-3.922808126830213,-3.759078790895604,-3.94501950152563,-3.660071359899612,-3.9229913875487883,-3.903923697851534,-3.4668491448282976,-4.091568978255727,-3.848777002595498,-4.142128495275896,15
-3.6396684126493852,-3.8647634913528144,-3.9254843232823724,-3.7639461964338006,-3.9403976157024068,-3.668480020542745,-3.9575838803228365,-3.9041923808967383,-3.469178587546878,-4.102577334039086,-3.8515210512591027,-4.138899196696166,16
-3.6326510238707974,-3.8653058365446755,-3.927943530833006,-3.7684189474689003,-3.936150477378364,-3.676206897890489,-3.989371576385476,-3.9044392788301696,-3.471319156531519,-4.112693120434606,-3.854042609490523,-4.135931733136415,17
-3.626871997817843,-3.865752473761501,-3.929968760580586,-3.772102389497806,-3.9326528340526816,-3.6825702086474545,-4.0155496790252965,-3.9046426065400546,-3.4730819780482824,-4.121023768054446,-3.8561191868575753,-4.13348793961662,18
-3.6229505158533377,-3.866055549015776,-3.931343023623587,-3.7746018680174207,-3.9302794332245394,-3.686888169518252,-4.033313391530889,-3.9047805789146186,-3.4742781783632295,-4.126676707510765,-3.857528292928075,-4.131829651156758,19
-3.621505759340099,-3.8661672083199825,-3.931849331060482,-3.775522728524647,-3.929405022393119,-3.6884789972074934,-4.039857917190844,-3.90483141084209,-3.47471888374242,-4.128759369415725,-3.8580474372698377,-4.131218702776809,20
-3.6245542158607584,-3.8690790717640526,-3.937409276108314,-3.7726240048962465,-3.9274193643742112,-3.686441139271578,-4.03368192652582,-3.936066905419807,-3.482145882350022,-4.128257114856396,-3.853419234672979,-4.170638528135763,21
-3.6328285978454042,-3.876982701112243,-3.952500555523858,-3.764756040762015,-3.9220297211800332,-3.6809098105883797,-4.016918523292183,-4.020848962130754,-3.502304878570655,-4.126893852481074,-3.8408569704815045,-4.27763519696721,22
-3.6450224239280407,-3.8886301548885243,-3.974740335715187,-3.7531611462484125,-3.914087089104403,-3.672758378844719,-3.9922145606320885,-4.145790940441623,-3.532012873001062,-4.124884834243758,-3.8223441600940697,-4.4353144984030255,23
