C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.91039596274826,-3.9881488538284944,-5.255860195120324,-5.596565180311675,-4.704843969269612,-4.282175469347222,-4.419494425260112,-4.966958296834275,-3.316353915869545,-3.6587903881171586,-5.297285156708639,-3.83176981410796,-3.7154530569796016,10
-5.90677908433171,-3.9947290785906366,-5.233776059852834,-5.56540809129644,-4.737284527208947,-4.2547696770869665,-4.400076733553271,-4.9532151806674545,-3.3153397623353595,-3.6594235473703782,-5.3239178788214305,-3.8187974365633335,-3.7321986388663633,11
-5.903481310470703,-3.997096676592355,-5.213604650840477,-5.537643553541931,-4.768312221676288,-4.2300589383648175,-4.3829447054744755,-4.940025235002372,-3.3146301706227477,-3.660099290224829,-5.346525391876796,-3.8070189072176253,-3.7476233624609243,12
-5.900502641165239,-3.9952516478336495,-5.195345968083253,-5.51327156704814,-4.797927052671633,-4.208043253180775,-4.368098341023724,-4.927388459839028,-3.314225140731708,-3.66081761668051,-5.365107695874736,-3.7964342260708337,-3.7617272277632843,13
-5.897843076415319,-3.9891939923145205,-5.179000011581166,-5.4922921318150735,-4.826129020194981,-4.188722621534839,-4.3555376402010175,-4.915304855177421,-3.3141246726622424,-3.661578526737422,-5.379664790815251,-3.7870433931229615,-3.774510234773444,14
-5.895502616220943,-3.9789237100349677,-5.164566781334212,-5.474705247842728,-4.852918124246334,-4.1720970434270095,-4.345262603006357,-4.903774421017553,-3.3143287664143495,-3.662382020395565,-5.39019667669834,-3.778846408374007,-3.785972383491403,15
-5.893481260582111,-3.9644408009949905,-5.1520462773423965,-5.460510915131104,-4.878294364825691,-4.158166518857287,-4.337273229439739,-4.892797157359424,-3.3148374219880297,-3.6632280976549385,-5.396703353524004,-3.771843271823971,-3.7961136739171617,16
-5.891779009498824,-3.9457452651945903,-5.141438499605719,-5.449709133680204,-4.902257741933052,-4.146931047825671,-4.3315695195011665,-4.8823730642030325,-3.315650639383284,-3.664116758515543,-5.399184821292245,-3.766033983472853,-3.80493410605072,17
-5.890395862971079,-3.9228371026337654,-5.132743448124179,-5.442299903490026,-4.924808255568418,-4.138390630332163,-4.328151473190637,-4.87250214154838,-3.3167684186001103,-3.6650480029773784,-5.3976410800030585,-3.7614185433206533,-3.8124336798920777,18
-5.889331820998879,-3.895716313312516,-5.125961122897778,-5.438283224560569,-4.945945905731788,-4.132545266376759,-4.327019090508151,-4.863184389395466,-3.318190759638509,-3.6660218310404447,-5.392072129656446,-3.757996951367371,-3.8186123954412343,19
-5.888586883582224,-3.8643828972308434,-5.121091523926518,-5.437659096891833,-4.965670692423163,-4.129394955959464,-4.32817237145371,-4.854419807744289,-3.319917662498482,-3.6670382427047414,-5.382477970252411,-3.7557692076130076,-3.8234702526981907,20
-5.88990558874599,-3.8275664524329587,-5.121912845765878,-5.442106833348554,-4.979359367242241,-4.129524301428096,-4.3332133832621835,-4.846649251548132,-3.3213538800815616,-3.6671581657259296,-5.359635898046568,-3.7544292841453393,-3.8247511904789335,21
-5.894257124281775,-3.784561200054536,-5.130524085391121,-5.452559385522245,-4.984443458855522,-4.133258081864778,-4.343032163286281,-4.840117640225479,-3.322168719555267,-3.665859893301597,-5.318422188736482,-3.753807165457576,-3.821201841459012,22
-5.900478464839661,-3.736214074732768,-5.144406446431931,-5.46789721150309,-4.984005132863207,-4.140206562370963,-4.356560666702755,-4.834531070474148,-3.322759012318575,-3.663769473594638,-5.264985311485079,-3.7541068701578673,-3.814326246427768,23
-5.907406585069729,-3.683372011104844,-5.161041132517984,-5.487000769381264,-4.9811265548654955,-4.149980008048104,-4.372730848688356,-4.829595638991951,-3.3235215897704635,-3.6615129547679452,-5.205473735455275,-3.755532416854359,-3.805628446174542,24
-5.913878459622062,-3.6268819438079585,-5.177909347278958,-5.508750517246944,-4.978889890462589,-4.162188683997653,-4.390474664419836,-4.8250174424767005,-3.3248532833099103,-3.6597163849844123,-5.146035929809993,-3.7582878241552016,-3.796612481488677,25
-5.918731063146744,-3.5675908074793012,-5.192492294344537,-5.53202691319031,-4.980377305254688,-4.1764428553210635,-4.408724069073945,-4.820502577626211,-3.3271509243358928,-3.659005812406932,-5.092820363712154,-3.7625771106685435,-3.7887823931595137,26
-5.920801370293855,-3.506345536756066,-5.202271177344396,-5.555710415301541,-4.988670964841992,-4.192352787119789,-4.42641101782744,-4.815757141138298,-3.3308113442473886,-3.660007285198398,-5.051975506324682,-3.7686042950025334,-3.7836422219763954,27
-5.918926355713478,-3.443993066275442,-5.204727199908215,-5.578681481670812,-5.006853034824702,-4.209528744495281,-4.442467465857068,-4.8104872297107715,-3.3362313744433747,-3.663346851521703,-5.029649826810495,-3.7765733957653183,-3.7826960087286627,28
-5.911942994055696,-3.3813803306746233,-5.197341565665678,-5.5998205703883075,-5.038005680803019,-4.227580992548993,-4.455825368339584,-4.804398940041449,-3.3438078463228296,-3.6696505595397406,-5.031991794332516,-3.786688431565049,-3.7874477942056584,29
-5.898688259970591,-3.319354264590801,-5.177595478246458,-5.618008139544199,-5.085211068377143,-4.246119796382376,-4.465416680451739,-4.797198368828141,-3.3539375912847307,-3.679544457415404,-5.065149878053665,-3.799153421009872,-3.799401619196723,30
