C1,C2,C3,C4,C5,C6,C7,time
-6.7628110178153396,-6.957322401574656,-6.782323322120901,-6.669543710963116,-6.999999999999998,-6.916056972312731,-1.8712002141474613,10
-6.64642516227163,-6.800004378768191,-6.632789844323151,-6.517022625023384,-6.838367871162937,-6.717091500126031,-2.0178127436941296,11
-6.486394610899031,-6.583692097409304,-6.4271813123512445,-6.307306131856253,-6.6161236940119785,-6.443513975869323,-2.219404971820798,12
-6.29363053765476,-6.323134122136096,-6.179516489748719,-6.05469308326857,-6.348420480625595,-6.113977412560109,-2.4622319738824667,13
-6.079044116496046,-6.03307901758668,-5.903814140059117,-5.773482331067188,-6.050411243082265,-5.747134823215893,-2.7325488252341357,14
-5.853546521380109,-5.7282753483991575,-5.6140930268259766,-5.477972727058956,-5.737248993460459,-5.3616392208541725,-3.0166106012308056,15
-5.628048926264171,-5.423471679211635,-5.3243719135928345,-5.182463123050725,-5.424086743838653,-4.9761436184924515,-3.300672377227475,16
-5.413462505105457,-5.133416574662217,-5.048669563903232,-4.901252370849344,-5.126077506295322,-4.609301029148232,-3.5709892285791445,17
-5.220698431861188,-4.872858599389013,-4.801004741300709,-4.648639322261663,-4.85837429290894,-4.279764465839014,-3.813816230640813,18
-5.060667880488587,-4.656546318030125,-4.595396209328802,-4.438922829094531,-4.636130115757981,-4.0061869415823,-4.015408458767482,19
-4.944282024944878,-4.499228295223661,-4.445862731531051,-4.286401743154798,-4.47449798692092,-3.8072214693955893,-4.16202098831415,20
-4.867024654113313,-4.38373090205356,-4.335596303892049,-4.17390592739896,-4.356346341318477,-3.6617500984694735,-4.268473593762831,21
-4.8158634998479215,-4.2825739607065305,-4.2380372492282845,-4.0743021594355575,-4.253859759754807,-3.5355493430672515,-4.359320372683029,22
-4.788935650562096,-4.1950462124748285,-4.15257682133114,-3.986944663049512,-4.166165473133534,-3.4276139138154913,-4.435417885060973,23
-4.784378194669226,-4.120436398650714,-4.078606273991998,-3.9111876620257435,-4.092390712358284,-3.3369385213407616,-4.497622690882901,24
-4.800328220582698,-4.058033260526446,-4.01551686100224,-3.8463853801491745,-4.031662708332684,-3.262517876269632,-4.5467913501350425,25
-4.834922816715903,-4.007125539394279,-3.9626998361532486,-3.791892041204723,-3.9831086919603558,-3.203346689228668,-4.5837804228036285,26
-4.886299071482231,-3.9670019765464732,-3.9195464532364093,-3.747061868977313,-3.94585589414493,-3.1584196708444408,-4.609446468874897,27
-4.952594073295071,-3.936951313275287,-3.8854479660431025,-3.711249087251864,-3.9190315457900273,-3.1267315317435176,-4.624646048335078,28
-5.031944910567811,-3.916262290872977,-3.859795628364711,-3.683807919813296,-3.9017628777992748,-3.1072769825524658,-4.630235721170403,29
-5.122488671713842,-3.904223650631802,-3.841980693992618,-3.6640925904465314,-3.8931771210762967,-3.0990507338978563,-4.627072047367107,30
-5.222362445146552,-3.900124133844021,-3.831394416718205,-3.651457322936489,-3.892401506524721,-3.101047496406254,-4.616011586911421,31
-5.329703319279332,-3.903252481801889,-3.8274280503328546,-3.64525634106809,-3.8985632650481703,-3.1122619807042304,-4.5979108997895795,32
-5.442648382525572,-3.912897435797669,-3.8294728486279515,-3.6448438686262583,-3.910789627550274,-3.1316888974183525,-4.573626545987816,33
-5.559334723298659,-3.928347737123615,-3.836920065394877,-3.6495741293959116,-3.928207824934652,-3.158322957175189,-4.54401508549236,34
-5.677899430011983,-3.9488921270719857,-3.8491609544250136,-3.65880134716197,-3.9499450881049327,-3.191158870601307,-4.509933078289446,35
-5.796479591078935,-3.9738193469350396,-3.865586769509744,-3.671879745709357,-3.975128647964743,-3.2291913483232775,-4.472237084365308,36
-5.9132122949129045,-4.002418138005035,-3.8855887644404503,-3.688163548822992,-4.002885735417705,-3.2714151009676673,-4.431783663706177,37
-6.026234629927278,-4.03397724157423,-3.9085581930085156,-3.707006980287796,-4.032343581367446,-3.3168248391610433,-4.389429376298288,38
-6.1336836845354465,-4.067785398934882,-3.933886309005324,-3.7277642638886896,-4.062629416717591,-3.3644152735299766,-4.3460307821278725,39
-6.2336965471508,-4.103131351379249,-3.960964366222256,-3.7497896234105945,-4.092870472371766,-3.4131811147010334,-4.302444441181163,40
-6.324410306186729,-4.139303840199589,-3.989183618450695,-3.77243728263843,-4.122193979233595,-3.4621170733007833,-4.259526913444392,41
-6.403962050056621,-4.175591606688162,-4.017935319482024,-3.7950614653571186,-4.149727168206705,-3.5102178599557954,-4.218134758903793,42
-6.470488867173866,-4.211283392137223,-4.046610723107625,-3.8170163953515797,-4.174597270194719,-3.556478185292636,-4.179124537545599,43
-6.522127845951852,-4.2456679378390305,-4.07460108311888,-3.837656296406735,-4.195931516101266,-3.599892759937875,-4.143352809356043,44
-6.557016074803971,-4.2780339850858455,-4.101297653307173,-3.856335392307505,-4.212857136829968,-3.63945629451808,-4.111676134321357,45
-6.5732906421436095,-4.307670275169921,-4.126091687463887,-3.87240790683881,-4.224501363284452,-3.6741634996598194,-4.084951072427774,46
-6.569088636384159,-4.33386554938352,-4.148374439380403,-3.885228063785572,-4.229991426368343,-3.703009085989662,-4.064034183661527,47
-6.542547145939009,-4.355908549018899,-4.167537162848104,-3.8941500869327106,-4.228454556985267,-3.7249877641341755,-4.049782028008849,48
-6.491803259221549,-4.373088015368316,-4.182971111658374,-3.8985282000651478,-4.219017986038848,-3.73909424471993,-4.043051165455973,49
-6.4149940646451675,-4.384692689724027,-4.194067539602595,-3.897716626967804,-4.200808944432713,-3.7443232383734917,-4.04469815598913,50
-6.291060002567611,-4.396447552932462,-4.206020449990998,-3.8927549322854893,-4.169454850476391,-3.7449467989831153,-4.053084524777204,51
-6.111038992688533,-4.413522135257122,-4.223382706686561,-3.885547799133806,-4.123911312539835,-3.7458525549051185,-4.065266184549659,52
-5.891214342434182,-4.43437200211588,-4.244583854309787,-3.8767471290038618,-4.068297846617307,-3.7469585784681656,-4.080141276633614,53
-5.647869359230803,-4.457452718926603,-4.268053437481176,-3.8670048233867624,-4.0067339687030685,-3.748182942000919,-4.09660794235618,54
-5.397287350504651,-4.48121985110716,-4.292221000821232,-3.8569727837736147,-3.9433391947913794,-3.7494437178320434,-4.113564323044473,55
-5.155751623681967,-4.5041289640754245,-4.315516088950455,-3.847302911655528,-3.8822330408765033,-3.7506589782902022,-4.1299085600256085,56
-4.9395454861890045,-4.524635623249264,-4.336368246489346,-3.838647108523607,-3.8275350229527003,-3.7517467957040593,-4.144538794626699,57
-4.764952245452008,-4.5411953940465475,-4.35320701805841,-3.8316572758689587,-3.783364657014231,-3.7526252424022783,-4.15635316817486,58
-4.64825520889723,-4.552263841885146,-4.364461948278147,-3.826985315182692,-3.7538414590553586,-3.7532123907135224,-4.164249821997207,59
-4.605737683950915,-4.556296532182931,-4.3685625817690585,-3.8252831279559127,-3.743084945070343,-3.7534263129664565,-4.167126897420852,60
