C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-4.125877694896189,-4.1223076678450745,-4.1366272935955894,-4.680704013543593,-6.473078323427787,-4.234972824575806,-4.215774882682949,-4.010556078946815,-3.8854761299769596,10
-4.134265843180688,-4.144346490567429,-4.159703384026899,-4.723712029069808,-6.338564657722563,-4.227550622593435,-4.223209120072804,-4.020323802860742,-3.887241511106353,11
-4.145799547071875,-4.174649871810666,-4.191433008369949,-4.782848050418354,-6.15360836737788,-4.217345094867677,-4.2334311964838545,-4.033754423242391,-3.8896689101592736,12
-4.159692417668078,-4.211151671944564,-4.229652783146804,-4.854080076133648,-5.930820108553602,-4.205052072834375,-4.245744152160801,-4.049932215974834,-3.892592822654839,13
-4.175158066067623,-4.251785751338904,-4.272199324879531,-4.933376104760106,-5.682810537409596,-4.191367387929381,-4.259451027348344,-4.067941456941136,-3.895847744112167,14
-4.191410103368842,-4.294485970363465,-4.316909250090192,-5.016704134842149,-5.422190310105724,-4.176986871588538,-4.273854862291189,-4.08686642202437,-3.899268170050378,15
-4.20766214067006,-4.337186189388026,-4.361619175300853,-5.10003216492419,-5.161570082801852,-4.1626063552476955,-4.288258697234033,-4.105791387107604,-3.9026885959885895,16
-4.223127789069607,-4.377820268782367,-4.40416571703358,-5.17932819355065,-4.9135605116578445,-4.1489216703427,-4.301965572421578,-4.123800628073907,-3.90594351744592,17
-4.237020659665809,-4.414322068916265,-4.442385491810436,-5.250560219265943,-4.690772252833568,-4.136628648309399,-4.314278528098524,-4.139978420806348,-3.9088674299414885,18
-4.2485543635569964,-4.444625450159502,-4.474115116153485,-5.30969624061449,-4.505815962488884,-4.126423120583639,-4.324500604509574,-4.153409041187998,-3.911294828994412,19
-4.256942511841496,-4.4666642728818555,-4.4971912065847945,-5.352704256140704,-4.371302296783661,-4.119000918601269,-4.331934841899429,-4.163176765101925,-3.9130602101238114,20
-4.264185429696312,-4.482555604875862,-4.514083051734015,-5.378773493297064,-4.270252822820492,-4.113402588597363,-4.337014224676762,-4.16965392709262,-3.9133873415146656,21
-4.272720822211435,-4.495885584793897,-4.528768345695762,-5.390361960830618,-4.177068170931152,-4.108170883375218,-4.340694125844199,-4.173919026012395,-3.9117085218494267,22
-4.282418370354669,-4.506791679295497,-4.541346313189546,-5.388340829227647,-4.091427592119274,-4.10325494422301,-4.343061168537367,-4.1761155842060536,-3.9081710423934206,23
-4.293147755093829,-4.5154113550401975,-4.551916178934878,-5.373581268974427,-4.013010337388489,-4.098603912428918,-4.3442019758918935,-4.1763871240183965,-3.902922194411975,24
-4.304778657396719,-4.521882078687539,-4.56057716765127,-5.346954450557243,-3.9414956577424323,-4.094166929281117,-4.344203171043408,-4.174877167794227,-3.896109269170416,25
-4.317180758231147,-4.526341316897054,-4.56742850405823,-5.309331544462369,-3.876562804184733,-4.089893136067786,-4.343151377127536,-4.171729237878345,-3.8878795579340686,26
