C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.127684405359272,-3.619664308793833,-5.012437876101209,-5.0242690430294035,-4.318222938530066,-5.015219158287042,-4.637585937123038,-3.479590644949246,-5.060835854924612,-3.3674295696051466,-4.389202194207101,-3.358731958224288,-5.125630372418491,-3.808650827910108,-4.252013701790807,-5.365286097622086,-4.331212425147431,-4.5968708632720485,-3.6345353957204956,-5.1188735164595585,20
-5.106045047490238,-3.5085062788039707,-5.172641037134569,-4.723837089913985,-4.443995133539191,-5.2304232962964425,-4.745099792112951,-3.5706432152898615,-5.270749448537424,-3.4391229010144095,-4.260328308947799,-3.374442106370959,-5.330202801095275,-3.9262130426076483,-4.194058523026621,-5.064628859389284,-4.289810602959059,-4.482663347093346,-3.7024021522433785,-4.886955593352016,21
-5.087291281319076,-3.407609082004406,-5.313949962130789,-4.454980695797624,-4.555630296144598,-5.420578027738693,-4.839520145302265,-3.652561844810462,-5.462539730299843,-3.5030453898707625,-4.145324575193257,-3.3884020531296617,-5.513832633699984,-4.031233641742989,-4.142840868485827,-4.795746304182208,-4.253440890657412,-4.380626891556297,-3.7632180702967317,-4.680497539317362,22
-5.071423106845782,-3.316972718395141,-5.43636465108987,-4.2176998606803195,-4.653128426346287,-5.585683352613795,-4.920846996690978,-3.7253465335110496,-5.636206700211867,-3.559197036174206,-4.044190992943476,-3.400611798500397,-5.676519870232618,-4.123712625316132,-4.098360738168428,-4.558638432000856,-4.222103288242494,-4.2907614966609025,-3.8169831498805555,-4.499499354355598,23
-5.058440524070359,-3.2365971879761717,-5.539885104011814,-4.0119945845620695,-4.7364895241442575,-5.72573927092175,-4.989080346279091,-3.7889972813916213,-5.791750358273498,-3.607577839924739,-3.956927562198456,-3.4110713424831633,-5.818264510693177,-4.203649993327075,-4.0606181320744215,-4.353305242845227,-4.1957977957143004,-4.213067162407162,-3.863697390994849,-4.343961038466722,24
-5.0483435329928055,-3.166482490747501,-5.624511320896618,-3.8378648674428715,-4.80571358953851,-5.840745782662555,-5.044220194066605,-3.8435140884521797,-5.929170704484737,-3.648187801122364,-3.883534282958198,-3.4197806850779617,-5.939066555081659,-4.271045745775821,-4.029613050203808,-4.179746736715324,-4.174524413072836,-4.147543888795075,-3.903360793639613,-4.213882591650735,25
-5.04113213361312,-3.106628626709128,-5.6902433017442835,-3.6953107093227295,-4.8608006225290445,-5.930702887836212,-5.086266540053518,-3.888896954692724,-6.048467738845582,-3.681026919767079,-3.824011155222699,-3.4267398262847935,-6.0389260033980685,-4.325899882662367,-4.005345492556587,-4.037962913611144,-4.158283140318098,-4.094191675824642,-3.935973357814847,-4.109264013907637,26
-5.036806325931304,-3.0570355958610524,-5.7370810465548105,-3.58433211020164,-4.901750623115863,-5.995610586442722,-5.115219384239831,-3.925145880113253,-6.149641461356034,-3.7060951958588837,-3.778358178991962,-3.431948766103657,-6.117842855642403,-4.368212403986715,-3.9878154591327593,-3.9279537735326895,-4.147073977450087,-4.053010523495865,-3.9615350835205514,-4.030105305237428,27
-5.035366109947355,-3.017703398203274,-5.765024555328199,-3.5049290700796023,-4.9285635912989605,-6.035468878482083,-5.131078726625545,-3.952260864713767,-6.232691872016091,-3.723392629397779,-3.7465753542659854,-3.435407504534552,-6.17581711181466,-4.397983309748864,-3.977022949932324,-3.849719316479959,-4.140896924468803,-4.02400043180874,-3.9800459707567257,-3.976406465640109,28
-5.036811485661278,-2.9886320337357932,-5.77407382806445,-3.4571015889566175,-4.941239527078342,-6.0502777639542975,-5.133844567210659,-3.970241908494268,-6.297618970825757,-3.732919220383765,-3.7286626810447707,-3.43711604157748,-6.212848771914844,-4.4152125999488145,-3.972967964955283,-3.803259542452954,-4.139751981374246,-4.0071614007632705,-3.9915060195233707,-3.948167495115678,29
-5.041142453073067,-2.9698215024586094,-5.764228864763563,-3.4408496668326833,-4.939778430454005,-6.040037242859363,-5.123516905995173,-3.9790890114547546,-6.344422757785029,-3.7346749688168406,-3.7246201593283166,-3.4370743772324404,-6.228937835942952,-4.419900274586567,-3.975650504201635,-3.7885744514516726,-4.143639148166417,-4.002493430359456,-3.9959152298204863,-3.9453883936641363,30
