C1,C2,C3,C4,C5,C6,time
-3.7271835983720982,-3.862179376026892,-3.913766922599945,-3.865157857388859,-3.9335024129825626,-3.90974056669255,10
-3.7275787662081106,-3.862291035331099,-3.9142732300368404,-3.8660975839989837,-3.9328313207920216,-3.9101005388232832,11
-3.728651364620143,-3.8625941105853734,-3.9156474930798413,-3.8686482705121805,-3.9310097848462666,-3.911077606035275,12
-3.7302320359641907,-3.8630407478021995,-3.9176727228274206,-3.87240717695268,-3.9283254160841015,-3.912517494558209,13
-3.7321514225962487,-3.8635830929940598,-3.9201319303780533,-3.876971563344716,-3.9250658254443294,-3.914265930621772,14
-3.734240166872312,-3.8641732921734366,-3.922808126830213,-3.8819386897125194,-3.9215186238657544,-3.9161686404556493,15
-3.7363289111483757,-3.8647634913528144,-3.925484323282372,-3.886905816080323,-3.917971422287179,-3.9180713502895266,16
-3.738248297780434,-3.8653058365446746,-3.927943530833005,-3.891470202472359,-3.9147118316474074,-3.9198197863530897,17
-3.739828969124482,-3.8657524737615003,-3.9299687605805853,-3.895229108912859,-3.9120274628852423,-3.921259674876024,18
-3.7409015675365143,-3.8660555490157753,-3.931343023623586,-3.897779795426055,-3.910205926939487,-3.9222367420880153,19
-3.741296735372526,-3.8661672083199816,-3.9318493310604805,-3.89871952203618,-3.909534834748946,-3.9225967142187486,20
-3.7397196073328054,-3.8690790717640517,-3.937409276108313,-3.9219860139107627,-3.907544871582244,-3.9293320403360004,21
-3.7354388312249913,-3.876982701112242,-3.9525005555238577,-3.985137920427486,-3.9021435429869094,-3.947613639797111,22
-3.7291303190661087,-3.8886301548885234,-3.974740335715187,-4.078203887925817,-3.8941836903201015,-3.9745549442661177,23
-3.7214699828731783,-3.9027734916168644,-4.001745783090373,-4.191212562745218,-3.884518154938977,-4.007269385407054,24
-3.7131337346632254,-3.918164769821235,-4.031134064057485,-4.3141925912251535,-3.873999778200694,-4.042870394883954,25
-3.7047974864532724,-3.933556048025606,-4.060522345024599,-4.437172619705089,-3.8634814014624115,-4.078471404360855,26
-3.697137150260343,-3.947699384753948,-4.087527792399785,-4.55018129452449,-3.8538158660812876,-4.111185845501791,27
-3.690828638101459,-3.959346838530228,-4.109767572591114,-4.64324726202282,-3.8458560134144784,-4.138127149970797,28
-3.686547861993646,-3.9672504678784186,-4.124858852006659,-4.706399168539544,-3.8404546848191443,-4.156408749431908,29
-3.6849707339539246,-3.9701623313224887,-4.1304187970544906,-4.729665660414127,-3.8384647216524423,-4.16314407554916,30
-3.6817569542829056,-3.9824272749454908,-4.1252742531426465,-4.704599727226384,-3.889286181931378,-4.1606580464231,31
-3.673033838032995,-4.015717836207925,-4.111310491096212,-4.636563622859654,-4.027230145545631,-4.153910253080936,32
-3.6601787193489175,-4.064777610699933,-4.090732315448835,-4.536299890108683,-4.230515986661373,-4.1439661365766955,33
-3.644568932375395,-4.124350194011656,-4.065744530734165,-4.414551071768219,-4.477363079444774,-4.131891137964404,34
-3.6275818112571496,-4.1891791817332376,-4.038551941485846,-4.282059710633009,-4.745990798062002,-4.1187506982980855,35
-3.610594690138904,-4.254008169454819,-4.011359352237526,-4.149568349497798,-5.014618516679232,-4.105610258631768,36
-3.5949849031653818,-4.313580752766543,-3.9863715675228546,-4.027819531157334,-5.2614656094626335,-4.093535260019475,37
-3.582129784481304,-4.362640527258551,-3.965793391875479,-3.927555798406363,-5.464751450578375,-4.0835911435152346,38
-3.573406668231394,-4.395931088520985,-3.951829629829044,-3.859519694039633,-5.6026954141926275,-4.076843350173071,39
-3.5701928885603746,-4.408196032143986,-3.9466850859172,-3.8344537608518907,-5.6535168744715625,-4.074357321047011,40
-3.569086946003682,-4.405242431276527,-3.9933433006066505,-3.8250736054113035,-5.597476400336064,-4.076198250899338,41
-3.5660851019212316,-4.397225514636277,-4.119987026192304,-3.7996131835011377,-5.445366541968279,-4.081195060498512,42
-3.561661331694462,-4.3854111111664364,-4.30661988495011,-3.762092561738788,-5.221204645426281,-4.088558779907822,43
-3.5562896107048143,-4.371065049810202,-4.533245499156015,-3.7165318067416497,-4.949008056768143,-4.097500439190555,44
-3.5504439143337265,-4.35545315951077,-4.7798674910859695,-3.6669509851271167,-4.652794122051934,-4.10723106841,45
-3.5445982179626387,-4.3398412692113375,-5.026489483015926,-3.6173701635125837,-4.356580187335725,-4.116961697629445,46
-3.53922649697299,-4.325495207855102,-5.253115097221832,-3.571809408515445,-4.084383598677585,-4.125903356912177,47
-3.534802726746221,-4.313680804385261,-5.4397479559796365,-3.5342887867530957,-3.8602217021355862,-4.133267076321487,48
-3.5318008826637706,-4.305663887745012,-5.566391681565289,-3.50882836484293,-3.7081118437678042,-4.1382638859206615,49
-3.530694940107078,-4.302710286877552,-5.61304989625474,-3.4994482094023427,-3.652071369632305,-4.140104815772989,50
-3.5376560697736865,-4.340818762344728,-5.5567418155679045,-3.501146157800519,-3.6514082768134726,-4.129662352791202,51
-3.5565505645830515,-4.444256052898491,-5.40390559656078,-3.5057548748812826,-3.6496084534480686,-4.101318524697781,52
-3.584395083249485,-4.596689954767195,-5.17867327381344,-3.5125466684739872,-3.646956082172738,-4.059548672770634,53
-3.618206284487296,-4.781788264179193,-4.905176881905953,-3.5207938464079858,-3.6437353456241213,-4.0088281382876705,54
-3.655000827010797,-4.983218777362835,-4.607548455418395,-3.529768716512631,-3.640230426438862,-3.9536322625267983,55
-3.691795369534298,-5.1846492905464805,-4.309920028930836,-3.5387435866172767,-3.6367255072536033,-3.8984363867659257,56
-3.7256065707721095,-5.369747599958477,-4.036423637023351,-3.5469907645512744,-3.633504770704987,-3.847715852282962,57
-3.753451089438542,-5.5221815018271805,-3.8111913142760088,-3.553782558143979,-3.6308523994296555,-3.805946000355815,58
-3.7723455842479074,-5.625618792380943,-3.658355095268885,-3.558391275224743,-3.629052576064252,-3.7776021722623945,59
-3.7793067139145156,-5.6637272678481185,-3.6020470145820505,-3.560089223622919,-3.628389483245419,-3.7671597092806075,60
-3.8026898706649304,-5.60833962826781,-3.6200727306067666,-3.5730408529002715,-3.6498127751318497,-3.7792557461703624,61
-3.8661584389874837,-5.458001749406975,-3.6689996741024227,-3.608195275224514,-3.707961710252159,-3.8120878462996957,62
-3.959691065989142,-5.236451191085743,-3.7411025382012855,-3.6600017923339245,-3.79365487779788,-3.860471993858714,63
-4.07326639877687,-4.96742551312425,-3.828656016035619,-3.7229097059667806,-3.8977108669605407,-3.919224173037523,64
-4.196863084457632,-4.674662275342625,-3.923934800737687,-3.791368317861358,-4.0109482669316705,-3.9831603680262253,65
-4.320459770138394,-4.381899037560998,-4.019213585439756,-3.859826929755936,-4.124185666902801,-4.047096563014929,66
-4.434035102926122,-4.112873359599504,-4.10676706327409,-3.9227348433887914,-4.228241656065461,-4.105848742193736,67
-4.52756772992778,-3.891322801278273,-4.1788699273729515,-3.974541360498202,-4.313934823611182,-4.1542328897527545,68
-4.591036298250333,-3.7409849224174385,-4.227796870868608,-4.009695782822445,-4.372083758731491,-4.187064989882088,69
-4.614419455000747,-3.6855972828371315,-4.245822586893324,-4.022647412099797,-4.393507050617921,-4.199161026771843,70
-4.605688224940815,-3.683760999419497,-4.240170458002069,-4.019079228120457,-4.387367434717778,-4.209225828303293,71
-4.580698842355495,-3.6785054296379913,-4.223993675313305,-4.008866839489934,-4.369795430589782,-4.2380319844105445,72
-4.541257768636494,-3.6702104941997105,-4.1984616448045315,-3.9927484911694693,-4.342061303592583,-4.283497122362955,73
