C1,C2,C3,C4,C5,C6,C7,C8,time
-7.000000000000004,-6.962123536476563,-7.000000000000005,-6.968014243306712,-6.943185304714845,-6.906803638313941,-6.904879605511187,-1.5765582441909185,10
-6.84331896607392,-6.771598672435564,-6.84874082470813,-6.766117531660053,-6.90616875642534,-6.770783251721202,-6.706845470660386,-1.742624080278453,11
-6.627882544425556,-6.509626984379194,-6.640759458681802,-6.488509553145898,-6.855271002527274,-6.583755220156187,-6.434548535240523,-1.9709646048988123,12
-6.3683795819854785,-6.194070178311291,-6.390236449604633,-6.154118124481117,-6.7939623444227815,-6.358471454861963,-6.106554499393863,-2.2460111459187906,13
-6.07949892568426,-5.842789960235701,-6.1113523451602365,-5.78187106238259,-6.725713083514009,-6.107683867081603,-5.741429063262675,-2.5521950312051813,14
-5.775929422452471,-5.473648036156268,-5.818287693032229,-5.390696183567188,-6.653993521203096,-5.844144368058173,-5.357737926989219,-2.8739475886247794,15
-5.472359919220681,-5.104506112076835,-5.525223040904219,-4.999521304751785,-6.5822739588921815,-5.580604869034744,-4.974046790715761,-3.1957001460443775,16
-5.1834792629194615,-4.753225894001246,-5.246338936459824,-4.627274242653258,-6.51402469798341,-5.329817281254384,-4.608921354584568,-3.501884031330769,17
-4.923976300479382,-4.437669087933343,-4.995815927382657,-4.292882813988479,-6.4527160398789185,-5.104533515960161,-4.2809273187379056,-3.776930572350747,18
-4.708539878831015,-4.175697399876971,-4.787834561356328,-4.015274835474323,-6.40181828598085,-4.917505484395144,-4.008630383318035,-4.005271096971106,19
-4.551858844904928,-3.9851725358359733,-4.636575386064452,-3.813378123827664,-6.364801737691346,-4.781485097802404,-3.810596248467224,-4.17133693305864,20
-4.437440236283465,-3.846003765309716,-4.525322051008561,-3.665727007578466,-6.338678035969607,-4.68220909937677,-3.665814941908023,-4.2924509426631445,21
-4.338459044053589,-3.7255388544134362,-4.427440729055219,-3.5375611282315265,-6.317767758457406,-4.5963687789621925,-3.5402300451666435,-4.396897944835733,22
-4.254106045402791,-3.622797254074781,-4.3422357529355855,-3.427866271965968,-6.301504611580742,-4.523147867775412,-3.432837589090838,-4.485552202945181,23
-4.18357201751857,-3.5367984152213996,-4.269011455380824,-3.3356282249609133,-6.289322301765616,-4.461730097033181,-3.3426336045283596,-4.559287980360261,24
-4.12604773758842,-3.4665617887809415,-4.207072169122093,-3.2598327733954866,-6.280654535438028,-4.41129919795224,-3.2686141223269596,-4.618979540449746,25
-4.080723982799837,-3.4111068256810535,-4.155722226890555,-3.1994657034488094,-6.274935019023976,-4.371038901749333,-3.209775173334391,-4.665501146582409,26
-4.04679153034032,-3.3694529768493844,-4.114265961417374,-3.1535128013000056,-6.271597458949462,-4.3401329396412125,-3.165112788398407,-4.6997270621270255,27
-4.023441157397359,-3.3406196932135837,-4.082007705433708,-3.1209598531281992,-6.270075561640485,-4.317765042844619,-3.1336229983667607,-4.722531550452366,28
-4.009863641158454,-3.3236264257012973,-4.058251791670719,-3.1007926451125103,-6.269803033523043,-4.3031189425762975,-3.114301834087202,-4.734788874927206,29
-4.0052497588110985,-3.3174926252401757,-4.042302552859569,-3.0919969634320643,-6.270213581023138,-4.295378370052997,-3.1061453264074865,-4.7373732989203186,30
-4.008790287542791,-3.3212377427578668,-4.033464321731419,-3.0935585942659842,-6.270740910566768,-4.29372705649146,-3.1081495061753652,-4.731159085800477,31
-4.019676004541024,-3.333881229182018,-4.031041431017429,-3.104463323793391,-6.2708187285799335,-4.297348733108432,-3.119310404238591,-4.717020498936454,32
-4.037097686993296,-3.3544425354402807,-4.034338213448763,-3.1236969381934117,-6.269880741488636,-4.305427131120663,-3.1386240514449164,-4.695831801697024,33
-4.060246112087101,-3.3819411124602996,-4.04265900175658,-3.150245223645165,-6.267360655718873,-4.317145981744893,-3.1650864786420954,-4.66846725745096,34
-4.088312057009935,-3.4153964111697257,-4.055308128672043,-3.1830939663277764,-6.262692177696644,-4.331689016197871,-3.197693716677878,-4.635801129567036,35
-4.120486298949293,-3.4538278824962054,-4.071589926926313,-3.221228952420368,-6.255309013847952,-4.34823996569634,-3.2354417964000186,-4.598707681414023,36
-4.155959615092674,-3.496254977367389,-4.090808729250551,-3.2636359681020632,-6.244644870598793,-4.365982561457049,-3.2773267486562694,-4.558061176360697,37
-4.1939227826275705,-3.541697146710924,-4.112268868375916,-3.3093007995519854,-6.230133454375168,-4.38410053469674,-3.3223446042943827,-4.5147358777758315,38
-4.2335665787414785,-3.5891738414544587,-4.135274677033573,-3.357209232949256,-6.2112084716030775,-4.4017776166321605,-3.3694913941621114,-4.469606049028198,39
-4.274081780621896,-3.637704512525641,-4.159130487954682,-3.406347054473,-6.187303628708521,-4.418197538480056,-3.4177631491072082,-4.423545953486572,40
-4.314659165456316,-3.6863086108521204,-4.183140633870404,-3.4557000503023394,-6.157852632117498,-4.432544031457171,-3.4661558999774247,-4.377429854519725,41
-4.354489510432237,-3.734005587361546,-4.206609447511901,-3.5042540066163985,-6.122289188256008,-4.444000826780253,-3.513665677620516,-4.332132015496431,42
-4.392763592737151,-3.7798148929815643,-4.228841261610333,-3.550994709594298,-6.0800470035500505,-4.451751655666046,-3.559288512884232,-4.288526699785464,43
