C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-4.371711851525387,-3.1094011296238517,-3.7052421419894657,-3.7349387887875514,-3.99973237772991,-4.24393251508319,-3.939443235726609,-4.136046654307728,-4.165594497452686,-4.267318034908341,10
-4.37167626955445,-3.110383027805874,-3.7044441749766337,-3.737155240004188,-4.000727029653637,-4.242773717577475,-3.9396433008057112,-4.1353920113063225,-4.164946160904635,-4.270224465509579,11
-4.371579689919048,-3.11304818001422,-3.7022782645132315,-3.743171321877916,-4.003426799160897,-4.239628410061963,-3.940186334591845,-4.133615123159651,-4.1631863902742126,-4.2781133485700815,12
-4.371437362035296,-3.1169757727423084,-3.699086396461902,-3.7520371267444625,-4.0074054068558045,-4.234993220039103,-3.9409865949082525,-4.130996551154028,-4.1605930440820105,-4.289739070975031,13
-4.371264535319313,-3.121744992483559,-3.6952105566852875,-3.7628027469395544,-4.012236573342479,-4.2293647750113434,-3.941958339578176,-4.127816856575772,-4.1574439808486225,-4.303856019609615,14
-4.371076459187215,-3.1269350257313904,-3.6909927310460313,-3.774518274798919,-4.017494019225037,-4.223239702481136,-3.943015826424858,-4.1243566007112005,-4.15401705909464,-4.3192185813590145,15
-4.3708883830551155,-3.1321250589792218,-3.6867749054067747,-3.7862338026582845,-4.022751465107595,-4.2171146299509275,-3.9440733132715398,-4.120896344846628,-4.150590137340659,-4.334581143108414,16
-4.370715556339132,-3.1368942787204723,-3.682899065630161,-3.7969994228533768,-4.02758263159427,-4.211486184923168,-3.9450450579414635,-4.117716650268373,-4.147441074107271,-4.348698091742998,17
-4.370573228455382,-3.140821871448561,-3.6797071975788316,-3.8058652277199236,-4.031561239289178,-4.206850994900308,-3.9458453182578714,-4.115098078262751,-4.144847727915069,-4.360323814147948,18
-4.370476648819979,-3.143487023656907,-3.6775412871154294,-3.8118813095936512,-4.034261008796437,-4.203705687384796,-3.9463883520440044,-4.113321190116078,-4.143087957284646,-4.368212697208451,19
-4.370441066849041,-3.144468921838929,-3.676743320102597,-3.8140977608102875,-4.035255660720164,-4.2025468898790805,-3.9465884171231065,-4.112666547114673,-4.142439620736595,-4.371119127809688,20
-4.421683382999502,-3.131366922499087,-3.7354338975377517,-3.8811176266652385,-4.0121847319642585,-4.26191075276608,-3.9095812003436623,-4.173678585505046,-4.203754956933061,-4.34084797687584,21
-4.5607696696936095,-3.095804352862374,-3.8947368934331705,-4.063028691128677,-3.9495636396267986,-4.423041237745076,-3.8091330405137422,-4.3392826897074865,-4.370182298037752,-4.258683424341106,22
-4.765738934295452,-3.0433963555030084,-4.129499203173788,-4.33110815454848,-3.857279924603176,-4.660496689293069,-3.6611041733959664,-4.583330843268978,-4.615443642823613,-4.13759882060571,23
-5.014630184169119,-2.979758072995206,-4.41456772214454,-4.656633217272529,-3.7452211277887746,-4.948835451887064,-3.481354834752951,-4.879675029736506,-4.913260990063588,-3.990567516069871,24
-5.285482426678696,-2.9105046479131857,-4.724789345730356,-5.010881079648697,-3.6232747900789866,-5.262615870004055,-3.285745260347318,-5.2021672326570485,-5.237356338530618,-3.830562861133811,25
-5.556334669188273,-2.8412512228311657,-5.035010969316172,-5.365128942024866,-3.501328452369197,-5.576396288121047,-3.0901356859416844,-5.5246594355775915,-5.561451686997649,-3.670558206197751,26
-5.80522591906194,-2.7776129403233636,-5.320079488286923,-5.690654004748914,-3.389269655554797,-5.864735050715041,-2.9103863472986697,-5.821003622045118,-5.859269034237624,-3.5235269016619126,27
-6.0101951836637815,-2.7252049429639973,-5.55484179802754,-5.958733468168716,-3.296985940531173,-6.102190502263033,-2.7623574801808934,-6.065051775606609,-6.104530379023484,-3.4024422979265165,28
-6.14928147035789,-2.6896423733272843,-5.7141447939229595,-6.140644532632155,-3.2343648481937146,-6.26332098724203,-2.661909320350973,-6.230655879809051,-6.270957720128176,-3.320277745391783,29
