C1,C2,C3,time
-6.773653552663173,-6.933807611062656,-6.878223796370729,10
-6.635788616788525,-6.776080366948263,-6.682871968877631,11
-6.446224329960884,-6.559205406290972,-6.414263206074629,12
-6.217885529918498,-6.297969658226505,-6.090711741789196,13
-5.963697054399618,-6.007160051890589,-5.730531809848814,14
-5.696583741142488,-5.701563516418948,-5.352037644080955,15
-5.4294704278853585,-5.395966980947306,-4.973543478313098,16
-5.175281952366476,-5.105157374611388,-4.61336354637272,17
-4.946943152324092,-4.843921626546921,-4.289812082087299,18
-4.757378865496451,-4.627046665889628,-4.021203319284309,19
-4.619513929621802,-4.469319421775233,-3.825851491791229,20
-4.519164561014895,-4.354112347934479,-3.683029075970242,21
-4.432994108221751,-4.254397432279517,-3.5591397600492627,22
-4.36019810732752,-4.169360905218174,-3.4531945956543635,23
-4.299972094417359,-4.098188997158287,-3.364204634411617,24
-4.25151160557642,-4.040067938507687,-3.291180927947097,25
-4.214012176889857,-3.994183959674204,-3.2331345278868753,26
-4.186669344442824,-3.959723291065673,-3.189076485857026,27
-4.168678644320474,-3.9358721630899254,-3.1580178534836225,28
-4.159235612607961,-3.9218168061547907,-3.1389696823927347,29
-4.157535785390438,-3.916743450668104,-3.130943024210438,30
-4.16277469875306,-3.9198383270376977,-3.132948930562805,31
-4.174147888780978,-3.9302876656714028,-3.1439984530759073,32
-4.190850891559349,-3.9472776969770536,-3.1631026433758205,33
-4.212079243173325,-3.9699946513624784,-3.1892725530886143,34
-4.23702847970806,-3.9976247592355114,-3.2215192338403633,35
-4.264894137248707,-4.029354251003986,-3.2588537372571404,36
-4.29487175188042,-4.064369357075734,-3.3002871149650184,37
-4.326156859688353,-4.1018563078585855,-3.34483041859007,38
-4.3579449967576585,-4.141001333760376,-3.391494699758368,39
-4.389431699173491,-4.1809906651889355,-3.4392910100959857,40
-4.419812503021005,-4.2210105325520955,-3.4872304012289947,41
-4.448282944385353,-4.260247166257692,-3.5343239247834703,42
-4.474038559351687,-4.297886796713552,-3.5795826323854834,43
-4.496274884005165,-4.333115654327512,-3.6220175756611073,44
-4.514187454430936,-4.3651199695074014,-3.660639806236416,45
-4.5269718067141564,-4.393085972661055,-3.6944603757374797,46
-4.533823476939979,-4.416199894196302,-3.7224903357903747,47
-4.533938001193557,-4.4336479645209765,-3.7437407380211716,48
-4.5265109155600465,-4.444616414042911,-3.757222634055944,49
-4.510737756124598,-4.448291473169937,-3.761947075520765,50
-4.4830440952892605,-4.447958710306361,-3.7619690841897304,51
-4.44281753684961,-4.447475354030072,-3.7620010529862613,52
-4.393696663981093,-4.446885125009278,-3.7620400902604216,53
-4.339320059859152,-4.446231743912184,-3.762083304362271,54
-4.283326307659236,-4.445558931406997,-3.762127803641871,55
-4.229353990556788,-4.4449104081619275,-3.762170696449285,56
-4.181041691727259,-4.444329894845179,-3.7622090911345736,57
-4.14202799434609,-4.443861112124959,-3.762240096047798,58
-4.115951481588727,-4.443547780669475,-3.7622608195390206,59
-4.106450736630619,-4.443433621146935,-3.7622683699583037,60
-4.095405110502048,-4.441000257567761,-3.762886512765411,61
-4.065424125295927,-4.434395413567141,-3.76456432895613,62
-4.021241620781644,-4.424661959250439,-3.767036900184559,63
-3.9675914367285854,-4.412842764723015,-3.770039308104794,64
-3.90920741290614,-4.3999807000902305,-3.7733066343709316,65
-3.8508233890836934,-4.387118635457447,-3.7765739606370694,66
-3.797173205030635,-4.375299440930023,-3.7795763685573043,67
-3.752990700516351,-4.365565986613321,-3.7820489397857324,68
-3.723009715310231,-4.358961142612702,-3.7837267559764522,69
-3.71196408918166,-4.356527779033526,-3.784344898783559,70
-3.7076881350132522,-4.354280530866851,-3.7849402518594473,71
-3.6960819736990027,-4.348180857271588,-3.786556210208286,72
-3.6789781570253712,-4.339191864604885,-3.7889376225118383,73
-3.65820923677882,-4.3282766592238895,-3.7918293374518663,74
-3.6356077647458074,-4.316398347485746,-3.7949762037101316,75
-3.613006292712795,-4.304520035747603,-3.7981230699683968,76
-3.5922373724662435,-4.293604830366607,-3.801014784908425,77
-3.575133555792612,-4.284615837699904,-3.803396197211977,78
-3.5635273944783625,-4.278516164104641,-3.805012155560816,79
-3.559251440309955,-4.276268915937965,-3.805607508636704,80
-3.5565250801003367,-4.27485565697836,-3.808845882901824,81
-3.5491249595313734,-4.271019668373718,-3.81763575590715,82
-3.5382195186929004,-4.265366632535299,-3.8305892529676298,83
-3.5249771976747564,-4.2585022318743615,-3.8463184993982127,84
-3.5105664365667746,-4.251032148802164,-3.8634356205138465,85
-3.4961556754587932,-4.243562065729966,-3.8805527416294807,86
-3.4829133544406483,-4.236697665069028,-3.8962819880600628,87
-3.472007913602176,-4.231044629230608,-3.9092354851205426,88
-3.464607793033213,-4.227208640625967,-3.9180253581258686,89
-3.4618814328235947,-4.225795381666361,-3.9212637323909885,90
-3.4617384653161105,-4.216947617656625,-3.927467234031703,91
-3.461350410652939,-4.192932258201626,-3.9443053099136423,92
-3.460778540623002,-4.15754120216268,-3.969119316476499,93
-3.4600841270152216,-4.1145663484011035,-3.9992506101599687,94
-3.4593284416185197,-4.067799595778211,-4.032040547403744,95
-3.458572756221818,-4.021032843155318,-4.06483048464752,96
-3.4578783426140367,-3.9780579893937404,-4.0949617783309895,97
-3.4573064725841,-3.942666933354795,-4.1197757848938465,98
-3.4569184179209285,-3.918651573899796,-4.136613860775785,99
-3.4567754504134443,-3.9098038098900596,-4.1428173624164994,100
-3.4592115659298956,-3.8995607510222747,-4.146509682492095,101
-3.46582387947455,-3.871758162666859,-4.156531694125855,102
-3.4755683415403555,-3.83078592719572,-4.171300974428235,103
-3.487400902620264,-3.7810339269807662,-4.1892351005097,104
-3.5002775132072212,-3.726892044393904,-4.208751649480705,105
-3.5131541237941795,-3.672750161807041,-4.22826819845171,106
-3.524986684874087,-3.6229981615920868,-4.246202324533174,107
-3.5347311469398925,-3.582025926120948,-4.2609716048355555,108
-3.541343460484547,-3.554223337765533,-4.2709936164693145,109
-3.5437795760009982,-3.543980278897748,-4.27468593654491,110
-3.546915630074484,-3.5426485026602266,-4.279122179859971,111
-3.5554277768453737,-3.5390336814440966,-4.2911634117151385,112
-3.5679719931393152,-3.5337065764940103,-4.308908384975383,113
-3.5832042557819603,-3.527237949054621,-4.330455852505681,114
-3.599780541598955,-3.5201985603705785,-4.353904567171005,115
-3.6163568274159505,-3.5131591716865365,-4.37735328183633,116
-3.6315890900585943,-3.5066905442471463,-4.398900749366627,117
-3.644133306352537,-3.50136343929706,-4.416645722626872,118
-3.652645453123426,-3.4977486180809305,-4.428686954482038,119
-3.6557815071969118,-3.496416841843409,-4.4331231977971,120
-3.6573342624821374,-3.493414375661194,-4.4354072378554354,121
-3.6615488839706085,-3.485264824595182,-4.441606775156634,122
-3.6677599051115117,-3.473254959866322,-4.450742935389978,123
-3.675301859354038,-3.458671552695564,-4.461836844244754,124
-3.6835092801473754,-3.4428013743038557,-4.4739096274102454,125
-3.691716700940712,-3.426931195912147,-4.485982410575736,126
-3.6992586551832387,-3.4123477887413887,-4.497076319430511,127
-3.7054696763241424,-3.400337924012529,-4.506212479663856,128
-3.709684297812613,-3.3921883729465168,-4.512412016965055,129
-3.7112370530978387,-3.3891859067643018,-4.51469605702339,130
-3.7138220361335716,-3.389981596291859,-4.520249687932821,131
-3.7208384186591332,-3.3921413250095154,-4.535323828972705,132
-3.7311783508020646,-3.3953240831197453,-4.557538352610426,133
-3.7437339826899114,-3.399188860825025,-4.584513131313376,134
-3.7573974644502144,-3.403394648327829,-4.6138680375489365,135
-3.771060946210518,-3.4076004358306324,-4.643222943784499,136
-3.7836165780983637,-3.4114652135359123,-4.670197722487448,137
-3.793956510241296,-3.414647971646142,-4.692412246125169,138
-3.8009728927668567,-3.4168077003637984,-4.707486387165052,139
-3.80355787580259,-3.417603389891356,-4.713040018074483,140
-3.8085651189635357,-3.4199799977590994,-4.719641747712148,141
-3.8221562075432454,-3.426430790542975,-4.737560728157241,142
-3.842185180187027,-3.4359372220139486,-4.763967646707904,143
-3.8665060755401917,-3.447480745942989,-4.796033190662281,144
-3.8929729322480466,-3.4600428161010615,-4.830928047318514,145
-3.919439788955902,-3.4726048862591345,-4.865822903974747,146
-3.9437606843090665,-3.4841484101881743,-4.897888447929123,147
-3.963789656952849,-3.4936548416591484,-4.924295366479787,148
-3.977380745532558,-3.500105634443024,-4.942214346924879,149
-3.982387988693503,-3.502482242310767,-4.948816076562545,150
-3.9842533350176077,-3.5038448263973443,-4.952807031537609,151
-3.989316417897321,-3.507543268918054,-4.963639623612782,152
-3.996777803193739,-3.512993605264363,-4.979603443513039,153
-4.005838056767962,-3.519611870827738,-4.9989880819633505,154
-4.015697744481086,-3.5268141009996463,-5.02008312968869,155
-4.02555743219421,-3.534016331171555,-5.041178177414029,156
-4.034617685768433,-3.5406345967349298,-5.06056281586434,157
-4.042079071064852,-3.5460849330812385,-5.076526635764596,158
-4.047142153944564,-3.5497833756019483,-5.0873592278397695,159
-4.049007500268669,-3.5511459596885255,-5.091350182814834,160
-4.052038949588135,-3.550711572214698,-5.09418229351635,161
-4.060359310486244,-3.549519317233342,-5.101955533526896,162
-4.0728076023725635,-3.5477355559046453,-5.113585264705464,163
-4.0882228446566575,-3.5455266493888,-5.12798684891105,164
-4.105444056748093,-3.5430589588459926,-5.144075648002646,165
